Lat,Lon,Alt,Year,JulianDay_Sin,Precip,O18,H2,O18 P,H2 P
47.54260867,7.58371693,304.73438,2008,0.2386727660059501,0.0,-10.4,-82.10126519,-10.7882,-77.71094
47.54260867,7.58371693,304.73438,2008,0.6994583270516471,0.0,-8.5,-62.00643014,-11.060001,-79.97589
47.54260867,7.58371693,304.73438,2008,0.9562348265919056,7.351558e-05,-7.88,-58.24612426,-8.825544,-61.35587
47.54260867,7.58371693,304.73438,2008,0.9721181966290613,0.0,-10.73,-81.57874164,-8.825544,-61.35587
47.54260867,7.58371693,304.73438,2008,0.7295575540864875,8.474604e-05,-6.26,-47.19478668,-7.13785,-47.292088
47.54260867,7.58371693,304.73438,2008,0.2802306751992159,0.0,-6.51,-47.19496585,-6.4867916,-41.866734
47.54260867,7.58371693,304.73438,2008,-0.23030567023061196,3.541625e-05,-4.36,-26.28930766,-6.907135,-45.36951
47.54260867,7.58371693,304.73438,2008,-0.6932812268869771,7.561996e-05,-4.6,-29.45637813,-6.4077797,-41.208317
47.54260867,7.58371693,304.73438,2008,-0.9634705485641486,0.0,-8.79,-61.24115279,-7.9184875,-53.797245
47.54260867,7.58371693,304.73438,2008,-0.970063921851507,0.0,-12.8,-91.96888229,-8.613792,-59.591312
47.54260867,7.58371693,304.73438,2008,-0.7116566222817751,0.0001147301,-12.09,-89.88374997,-10.9082985,-78.71173
47.54260867,7.58371693,304.73438,2008,-0.27195815753410524,2.1500717e-05,-17.57,-134.4502205,-11.432938,-83.08362
47.54260867,7.58371693,304.73438,2009,0.2386727660059501,0.0,-10.26,-78.8,-10.813484,-77.92163
47.54260867,7.58371693,304.73438,2009,0.6994583270516471,6.977101e-05,-13.21,-99.3,-11.078964,-80.13391
47.54260867,7.58371693,304.73438,2009,0.9510565162951535,0.0,-11.63,-84.9,-8.920359,-62.14597
47.54260867,7.58371693,304.73438,2009,0.9760105506323683,0.0,-6.23,-47.0,-8.876112,-61.777256
47.54260867,7.58371693,304.73438,2009,0.741222010848596,2.9940291e-05,-4.26,-27.1,-7.390688,-49.39902
47.54260867,7.58371693,304.73438,2009,0.29671281927349075,8.838454e-05,-5.9,-44.9,-6.0869913,-38.535145
47.54260867,7.58371693,304.73438,2009,-0.2135209154397959,0.0,-4.42,-25.9,-6.0364237,-38.113758
47.54260867,7.58371693,304.73438,2009,-0.680773409477016,0.0001388321,-6.51,-44.1,-6.4472857,-41.537525
47.54260867,7.58371693,304.73438,2009,-0.9587178169872964,0.0,-5.48,-34.6,-7.583477,-51.005558
47.54260867,7.58371693,304.73438,2009,-0.9741004551724206,7.531765e-05,-7.89,-55.9,-8.73073,-60.56577
47.54260867,7.58371693,304.73438,2009,-0.7236440382959123,5.270402e-05,-13.82,-102.4,-10.98415,-79.34381
47.54260867,7.58371693,304.73438,2009,-0.2884824328806098,0.00015930833,-12.32,-90.3,-11.357086,-82.45154
47.54260867,7.58371693,304.73438,2010,0.2386727660059501,0.0,-15.69,-117.4,-10.85141,-78.23767
47.54260867,7.58371693,304.73438,2010,0.6994583270516471,8.406297e-06,-12.81,-99.3,-11.199062,-81.134705
47.54260867,7.58371693,304.73438,2010,0.9510565162951535,3.4507124e-05,-12.5,-93.0,-8.961445,-62.488346
47.54260867,7.58371693,304.73438,2010,0.9760105506323683,0.0,-8.52,-58.8,-8.92984,-62.22498
47.54260867,7.58371693,304.73438,2010,0.741222010848596,7.359458e-05,-8.21,-58.2,-7.409651,-49.55704
47.54260867,7.58371693,304.73438,2010,0.29671281927349075,6.482423e-05,-8.71,-61.9,-6.0933123,-38.58782
47.54260867,7.58371693,304.73438,2010,-0.2135209154397959,2.9140785e-05,-5.8,-40.2,-6.071189,-38.40346
47.54260867,7.58371693,304.73438,2010,-0.680773409477016,3.2071577e-05,-8.4,-60.2,-6.3319283,-40.576237
47.54260867,7.58371693,304.73438,2010,-0.9587178169872964,0.0,-7.12,-48.8,-7.589798,-51.05823
47.54260867,7.58371693,304.73438,2010,-0.9741004551724206,0.0,-10.1,-72.0,-8.695965,-60.276066
47.54260867,7.58371693,304.73438,2010,-0.7236440382959123,0.0,-15.21,-112.6,-11.05368,-79.92322
47.54260867,7.58371693,304.73438,2010,-0.2884824328806098,0.00025984913,-14.44,-105.9,-11.369728,-82.556885
47.54260867,7.58371693,304.73438,2011,0.2386727660059501,2.486477e-05,-10.25,-76.7,-10.864052,-78.34302
47.54260867,7.58371693,304.73438,2011,0.6994583270516471,8.3853105e-05,-12.45,-92.0,-11.199062,-81.134705
47.54260867,7.58371693,304.73438,2011,0.9510565162951535,0.0,-9.17,-69.4,-9.043617,-63.1731
47.54260867,7.58371693,304.73438,2011,0.9760105506323683,4.2722277e-05,-5.43,-37.3,-8.974087,-62.593693
47.54260867,7.58371693,304.73438,2011,0.741222010848596,0.0,-5.61,-36.5,-7.4475765,-49.87308
47.54260867,7.58371693,304.73438,2011,0.29671281927349075,0.0,-5.81,-38.2,-6.091732,-38.57465
47.54260867,7.58371693,304.73438,2011,-0.2135209154397959,6.4256674e-05,-6.6,-42.1,-6.0696087,-38.390293
47.54260867,7.58371693,304.73438,2011,-0.680773409477016,1.6929938e-05,-5.64,-39.6,-6.330348,-40.56307
47.54260867,7.58371693,304.73438,2011,-0.9587178169872964,0.0,-5.39,-34.7,-7.596119,-51.110905
47.54260867,7.58371693,304.73438,2011,-0.9741004551724206,7.503225e-05,-9.76,-69.2,-8.749693,-60.72379
47.54260867,7.58371693,304.73438,2011,-0.2884824328806098,4.7757974e-05,-9.34,-65.6,-11.502468,-83.663025
47.54260867,7.58371693,304.73438,2012,0.2386727660059501,1.5386211e-05,-10.04,-70.4,-10.914619,-78.764404
47.54260867,7.58371693,304.73438,2012,0.6994583270516471,8.9626206e-05,-15.68,-117.5,-11.243309,-81.50342
47.54260867,7.58371693,304.73438,2012,0.9562348265919056,8.00684e-05,-9.38,-68.4,-9.037296,-63.120426
47.54260867,7.58371693,304.73438,2012,0.9721181966290613,0.0,-8.08,-56.7,-9.037296,-63.120426
47.54260867,7.58371693,304.73438,2012,0.7295575540864875,6.8484514e-05,-6.23,-44.0,-7.2611084,-48.319218
47.54260867,7.58371693,304.73438,2012,0.2802306751992159,0.0,-6.6,-46.2,-6.627433,-43.038715
47.54260867,7.58371693,304.73438,2012,-0.23030567023061196,0.0001529035,-5.32,-32.6,-6.7190866,-43.80248
47.54260867,7.58371693,304.73438,2012,-0.6932812268869771,0.0,-5.84,-37.5,-6.27662,-40.115345
47.54260867,7.58371693,304.73438,2012,-0.9634705485641486,0.00016739006,-5.62,-37.2,-8.26614,-56.69428
47.54260867,7.58371693,304.73438,2012,-0.970063921851507,9.7890144e-05,-10.79,-77.4,-8.765495,-60.855473
47.54260867,7.58371693,304.73438,2012,-0.7116566222817751,1.5424253e-05,-12.91,-96.4,-11.003113,-79.50183
47.54260867,7.58371693,304.73438,2013,0.2386727660059501,0.0,-13.28,-99.0,-10.952545,-79.080444
47.54260867,7.58371693,304.73438,2013,0.6994583270516471,4.7669004e-05,-13.94,-101.5,-11.325481,-82.18817
47.54260867,7.58371693,304.73438,2013,0.9510565162951535,0.000116469615,-13.26,-97.4,-9.087864,-63.541813
47.54260867,7.58371693,304.73438,2013,0.9760105506323683,1.2173279e-05,-8.88,-64.1,-9.075222,-63.436466
47.54260867,7.58371693,304.73438,2013,0.741222010848596,0.0,-9.26,-67.8,-7.482342,-50.162785
47.54260867,7.58371693,304.73438,2013,0.29671281927349075,5.2768388e-05,-7.45,-50.8,-6.1422997,-38.996037
47.54260867,7.58371693,304.73438,2013,-0.2135209154397959,0.0,-6.98,-49.4,-5.977955,-37.62653
47.54260867,7.58371693,304.73438,2013,-0.680773409477016,0.0,-5.54,-34.8,-6.336669,-40.61574
47.54260867,7.58371693,304.73438,2013,-0.9587178169872964,0.0,-6.81,-43.0,-7.6056004,-51.189915
47.54260867,7.58371693,304.73438,2013,-0.9741004551724206,0.0,-8.19,-59.0,-8.714928,-60.434086
47.54260867,7.58371693,304.73438,2013,-0.7236440382959123,0.0,-13.15,-96.3,-11.161137,-80.818665
47.54260867,7.58371693,304.73438,2013,-0.2884824328806098,0.0,-17.77,-137.7,-11.616245,-84.611145
47.54260867,7.58371693,304.73438,2014,0.2386727660059501,5.7136954e-06,-11.27,-85.7,-10.996792,-79.44916
47.54260867,7.58371693,304.73438,2014,0.6994583270516471,0.0,-11.26,-82.7,-11.401333,-82.82025
47.54260867,7.58371693,304.73438,2014,0.9510565162951535,0.0,-9.36,-71.0,-9.198481,-64.46359
47.54260867,7.58371693,304.73438,2014,0.9760105506323683,2.2642824e-05,-8.42,-65.1,-9.119469,-63.80518
47.54260867,7.58371693,304.73438,2014,0.741222010848596,0.0,-7.08,-49.1,-7.4949837,-50.26813
47.54260867,7.58371693,304.73438,2014,0.29671281927349075,3.1543033e-05,-4.38,-24.7,-6.1549416,-39.101383
47.54260867,7.58371693,304.73438,2014,-0.2135209154397959,0.0,-7.23,-50.2,-5.9558315,-37.442173
47.54260867,7.58371693,304.73438,2014,-0.680773409477016,0.0,-5.16,-37.1,-6.34457,-40.681583
47.54260867,7.58371693,304.73438,2014,-0.9587178169872964,3.4225584e-05,-7.54,-51.5,-7.6656494,-51.69031
47.54260867,7.58371693,304.73438,2014,-0.9741004551724206,0.0,-6.14,-39.7,-8.718088,-60.460423
47.54260867,7.58371693,304.73438,2014,-0.7236440382959123,0.0,-18.94,-143.9,-11.192741,-81.08203
47.54260867,7.58371693,304.73438,2014,-0.2884824328806098,4.193858e-05,-12.78,-92.6,-11.654171,-84.927185
47.54260867,7.58371693,304.73438,2015,0.2386727660059501,3.1357853e-05,-13.96,-103.8,-11.047359,-79.870544
47.54260867,7.58371693,304.73438,2015,0.6994583270516471,0.0,-12.02,-92.5,-11.439259,-83.13629
47.54260867,7.58371693,304.73438,2015,0.9510565162951535,0.0,-8.85,-68.0,-9.239567,-64.80597
47.54260867,7.58371693,304.73438,2015,0.9760105506323683,2.31419e-05,-10.12,-75.1,-9.166876,-64.200226
47.54260867,7.58371693,304.73438,2015,0.741222010848596,0.0,-9.68,-72.3,-7.510786,-50.399815
47.54260867,7.58371693,304.73438,2015,0.29671281927349075,5.1457242e-05,-6.6,-44.3,-6.177065,-39.28574
47.54260867,7.58371693,304.73438,2015,-0.2135209154397959,0.00013695988,-3.4,-26.4,-5.807289,-36.20435
47.54260867,7.58371693,304.73438,2015,-0.680773409477016,0.0,-4.55,-30.0,-6.350891,-40.734257
47.54260867,7.58371693,304.73438,2015,-0.9587178169872964,0.0,-8.48,-62.9,-7.6214027,-51.321598
47.54260867,7.58371693,304.73438,2015,-0.9741004551724206,1.8849525e-05,-10.96,-79.1,-8.733891,-60.592106
47.54260867,7.58371693,304.73438,2015,-0.7236440382959123,1.168675e-05,-12.41,-93.4,-11.218025,-81.292725
47.54260867,7.58371693,304.73438,2015,-0.2884824328806098,8.5925654e-05,-7.68,-53.2,-11.704739,-85.34857
47.54260867,7.58371693,304.73438,2016,0.2386727660059501,7.179331e-05,-14.0,-105.2,-11.097927,-80.29193
47.54260867,7.58371693,304.73438,2016,0.6994583270516471,0.0,-11.95,-87.3,-11.470863,-83.39966
47.54260867,7.58371693,304.73438,2016,0.9562348265919056,0.0,-12.39,-95.3,-9.268011,-65.043
47.54260867,7.58371693,304.73438,2016,0.9721181966290613,0.0,-8.98,-61.1,-9.230085,-64.72696
47.54260867,7.58371693,304.73438,2016,0.7295575540864875,0.00012203007,-8.58,-60.4,-7.3559227,-49.109318
47.54260867,7.58371693,304.73438,2016,0.2802306751992159,8.819352e-05,-8.78,-65.1,-6.6922226,-43.578617
47.54260867,7.58371693,304.73438,2016,-0.23030567023061196,0.0,-4.3,-27.7,-6.749111,-44.052677
47.54260867,7.58371693,304.73438,2016,-0.6932812268869771,0.0,-5.1,-30.8,-6.270299,-40.06267
47.54260867,7.58371693,304.73438,2016,-0.9634705485641486,0.0,-8.52,-58.2,-8.076511,-55.11408
47.54260867,7.58371693,304.73438,2016,-0.970063921851507,0.0,-8.74,-59.1,-8.73073,-60.56577
47.54260867,7.58371693,304.73438,2016,-0.7116566222817751,4.3112173e-05,-10.19,-71.1,-10.965187,-79.18579
47.54260867,7.58371693,304.73438,2016,-0.27195815753410524,2.7328366e-05,-8.56,-60.4,-11.679455,-85.13788
47.54260867,7.58371693,304.73438,2018,0.2386727660059501,0.0,-8.8,-62.8,-11.161137,-80.818665
47.54260867,7.58371693,304.73438,2018,-0.2884824328806098,0.0,-9.0,-64.5,-11.812195,-86.24402
47.54260867,7.58371693,304.73438,2019,0.2386727660059501,6.333429e-05,-9.85,-68.46,-11.243309,-81.50342
47.54260867,7.58371693,304.73438,2019,0.6994583270516471,3.7278256e-05,-15.46,-118.68,-11.521431,-83.821045
47.54260867,7.58371693,304.73438,2020,-0.23030567023061196,9.7740434e-05,-3.66,-25.74,-6.5120754,-42.077427
47.54260867,7.58371693,304.73438,2012,-0.27195815753410524,0.0,-11.73,-85.6,-11.628887,-84.71649
47.54260867,7.58371693,304.73438,2017,0.9510565162951535,0.0,-9.33,-66.0,-9.309097,-65.385376
47.54260867,7.58371693,304.73438,2017,0.741222010848596,2.3935061e-05,-7.14,-49.1,-7.548712,-50.715855
47.54260867,7.58371693,304.73438,2017,0.29671281927349075,0.00016714745,-5.69,-40.6,-6.237114,-39.786137
47.54260867,7.58371693,304.73438,2017,-0.2135209154397959,0.0,-4.01,-28.8,-5.9021034,-36.99445
47.54260867,7.58371693,304.73438,2017,-0.680773409477016,0.0,-5.25,-34.0,-6.3603725,-40.813267
47.54260867,7.58371693,304.73438,2017,-0.9587178169872964,0.0,-8.91,-63.1,-7.637205,-51.45328
47.54260867,7.58371693,304.73438,2017,-0.9741004551724206,1.5991547e-05,-5.6,-36.3,-8.733891,-60.592106
47.54260867,7.58371693,304.73438,2018,0.9510565162951535,5.6768386e-05,-11.85,-91.1,-9.318579,-65.464386
47.54260867,7.58371693,304.73438,2018,0.9760105506323683,2.7155867e-05,-6.42,-47.1,-9.296455,-65.28003
47.54260867,7.58371693,304.73438,2018,0.741222010848596,0.0,-6.47,-42.0,-7.564514,-50.847538
47.54260867,7.58371693,304.73438,2018,0.29671281927349075,0.0,-5.85,-38.7,-6.2260523,-39.69396
47.54260867,7.58371693,304.73438,2018,-0.2135209154397959,0.0,-6.77,-45.3,-5.886301,-36.862766
47.54260867,7.58371693,304.73438,2018,-0.680773409477016,0.0,-5.39,-33.1,-6.3682737,-40.87911
47.54260867,7.58371693,304.73438,2018,-0.9587178169872964,0.0,-4.56,-29.4,-7.6466866,-51.53229
47.54260867,7.58371693,304.73438,2018,-0.9741004551724206,0.0,-16.23,-119.1,-8.724409,-60.513096
47.54260867,7.58371693,304.73438,2019,0.741222010848596,3.3599074e-05,-8.46,-60.31,-7.589798,-51.05823
47.54260867,7.58371693,304.73438,2019,0.29671281927349075,3.406696e-05,-5.55,-35.23,-6.2465954,-39.865147
47.54260867,7.58371693,304.73438,2019,-0.2135209154397959,0.0,-5.65,-38.0,-5.865758,-36.691578
47.54260867,7.58371693,304.73438,2019,-0.680773409477016,0.0,-5.4,-34.87,-6.3730145,-40.918613
47.54260867,7.58371693,304.73438,2019,-0.9587178169872964,0.00012537153,-8.7,-60.16,-7.9248085,-53.84992
47.54260867,7.58371693,304.73438,2019,-0.9741004551724206,6.5843655e-05,-7.43,-49.5,-8.771816,-60.908146
47.54260867,7.58371693,304.73438,2019,-0.7236440382959123,4.482975e-05,-11.57,-86.48,-11.255951,-81.608765
47.54260867,7.58371693,304.73438,2020,0.6994583270516471,6.803367e-05,-6.89,-46.73,-11.502468,-83.663025
47.54260867,7.58371693,304.73438,2020,0.9562348265919056,0.0,-7.18,-50.55,-9.388109,-66.04379
47.54260867,7.58371693,304.73438,2020,0.9721181966290613,0.0,-6.17,-49.37,-9.381788,-65.99112
47.54260867,7.58371693,304.73438,2020,0.7295575540864875,1.9814748e-05,-6.04,-37.39,-7.4475765,-49.87308
47.54260867,7.58371693,304.73438,2020,0.2802306751992159,2.1987888e-05,-5.9,-40.35,-6.900814,-45.316837
47.54260867,7.58371693,304.73438,2020,-0.6932812268869771,1.390178e-05,-5.98,-40.57,-6.2797804,-40.14168
