Lat,Lon,Alt,Year,JulianDay_Sin,Temp,O18,H2,O18 P,H2 P
52.3,104.2833333,427.25,2013,0.741222010848596,290.72104,-12.8,-103.1,-11.608495,-87.222885
52.3,104.2833333,427.25,2013,0.29671281927349075,288.98105,-12.7,-99.7,-10.190942,-75.255936
52.3,104.2833333,427.25,2013,-0.2135209154397959,288.6188,-12.2,-103.6,-11.949517,-87.37686
52.3,104.2833333,427.25,2013,-0.680773409477016,291.16858,-10.9,-86.0,-12.452835,-91.12432
52.3,104.2833333,427.25,2013,-0.9587178169872964,282.2556,-15.7,-117.2,-14.34199,-106.028885
52.3,104.2833333,427.25,2013,-0.9741004551724206,270.29587,-16.3,-120.7,-19.9527,-147.56685
52.3,104.2833333,427.25,2014,-0.2884824328806098,266.30817,-29.6,-230.5,-22.959269,-173.22157
52.3,104.2833333,427.25,2015,0.2386727660059501,254.0976,-27.6,-215.2,-22.580818,-173.52129
52.3,104.2833333,427.25,2015,0.6994583270516471,255.59766,-25.9,-211.2,-21.529427,-166.6183
52.3,104.2833333,427.25,2015,0.9510565162951535,264.8988,-21.7,-175.3,-18.453537,-142.24301
52.3,104.2833333,427.25,2015,0.9760105506323683,274.89346,-15.3,-112.3,-17.24781,-130.50525
52.3,104.2833333,427.25,2015,0.741222010848596,284.80615,-10.7,-84.6,-12.12171,-91.491005
52.3,104.2833333,427.25,2015,0.29671281927349075,289.6717,-14.3,-107.2,-10.090066,-74.25436
52.3,104.2833333,427.25,2015,-0.2135209154397959,292.13568,-9.4,-61.8,-11.527413,-84.204285
52.3,104.2833333,427.25,2015,-0.680773409477016,286.79733,-12.1,-85.6,-12.869259,-94.3635
52.3,104.2833333,427.25,2015,-0.9587178169872964,279.96805,-16.3,-127.3,-15.561934,-115.75141
52.3,104.2833333,427.25,2015,-0.9741004551724206,278.67822,-20.7,-158.7,-16.55128,-123.22727
52.3,104.2833333,427.25,2015,-0.7236440382959123,271.8202,-21.3,-169.8,-22.166794,-165.15802
52.3,104.2833333,427.25,2015,-0.2884824328806098,261.45505,-25.5,-201.8,-23.702967,-179.36467
52.3,104.2833333,427.25,2016,0.2386727660059501,237.81444,-33.8,-269.6,-25.464678,-197.24907
52.3,104.2833333,427.25,2016,0.6994583270516471,256.34158,-26.1,-209.1,-21.307936,-164.9662
52.3,104.2833333,427.25,2016,0.9562348265919056,273.4593,-26.0,-202.9,-17.336908,-131.60385
52.3,104.2833333,427.25,2016,0.9721181966290613,276.23322,-12.5,-102.1,-16.853325,-127.44848
52.3,104.2833333,427.25,2016,0.7295575540864875,285.2303,-16.4,-124.2,-11.970978,-90.21545
52.3,104.2833333,427.25,2016,0.2802306751992159,295.30023,-12.4,-103.6,-9.665824,-70.711334
52.3,104.2833333,427.25,2016,-0.23030567023061196,295.5241,-10.9,-82.7,-11.201039,-81.64771
52.3,104.2833333,427.25,2016,-0.6932812268869771,291.53262,-12.1,-89.8,-12.39906,-90.81889
52.3,104.2833333,427.25,2016,-0.9634705485641486,281.7547,-14.6,-109.1,-14.396124,-106.58665
52.3,104.2833333,427.25,2016,-0.970063921851507,278.09888,-27.5,-202.8,-17.040394,-126.73201
52.3,104.2833333,427.25,2016,-0.7116566222817751,266.15433,-27.8,-210.5,-23.336657,-174.92662
52.3,104.2833333,427.25,2016,-0.27195815753410524,254.54556,-26.4,-201.1,-24.755922,-188.1402
52.3,104.2833333,427.25,2012,-0.27195815753410524,256.0939,-35.1,-262.7,-24.711874,-187.79114
52.3,104.2833333,427.25,2017,0.9510565162951535,260.47137,-17.6,-126.8,-19.246536,-148.6478
52.3,104.2833333,427.25,2017,0.9760105506323683,270.12485,-20.9,-152.0,-17.551884,-134.14986
52.3,104.2833333,427.25,2017,0.2386727660059501,256.59677,-30.3,-230.6,-21.893845,-167.9499
52.3,104.2833333,427.25,2017,0.6994583270516471,260.36813,-25.9,-194.9,-20.522251,-158.30237
47.54260867,7.58371693,304.73438,2004,0.2386727660059501,274.69434,-11.9,-88.50962751,-11.614698,-84.21056
47.54260867,7.58371693,304.73438,2004,0.6994583270516471,276.20032,-9.88,-66.74413536,-11.422916,-82.852875
47.54260867,7.58371693,304.73438,2004,0.9562348265919056,279.2048,-9.69,-71.5587575,-9.538596,-67.94122
47.54260867,7.58371693,304.73438,2004,0.9721181966290613,284.02167,-6.1,-40.66799847,-9.10406,-64.502914
47.54260867,7.58371693,304.73438,2004,0.7295575540864875,288.99155,-7.01,-50.25006643,-7.0217295,-49.180275
47.54260867,7.58371693,304.73438,2004,0.2802306751992159,283.889,-7.21,-53.83051048,-6.9002304,-47.771915
47.54260867,7.58371693,304.73438,2004,-0.23030567023061196,294.9553,-5.49,-34.72560691,-6.1006136,-41.343895
47.54260867,7.58371693,304.73438,2004,-0.6932812268869771,292.1178,-4.8,-31.50057387,-6.1634407,-41.23405
47.54260867,7.58371693,304.73438,2004,-0.9634705485641486,289.50723,-4.92,-31.38678091,-7.5233655,-51.05183
47.54260867,7.58371693,304.73438,2004,-0.970063921851507,282.97815,-10.75,-76.42100974,-9.765346,-67.90792
47.54260867,7.58371693,304.73438,2004,-0.7116566222817751,282.98523,-10.49,-75.39648751,-11.466046,-81.99563
47.54260867,7.58371693,304.73438,2004,-0.27195815753410524,279.3189,-13.22,-98.71358212,-11.701764,-84.04953
47.54260867,7.58371693,304.73438,2005,0.2386727660059501,279.46838,-6.66,-42.77138547,-11.1064205,-80.321335
47.54260867,7.58371693,304.73438,2005,0.6994583270516471,280.56467,-15.78,-115.1328526,-9.598176,-68.866516
47.54260867,7.58371693,304.73438,2005,0.9510565162951535,280.88824,-8.02,-59.70485452,-9.669319,-68.87105
47.54260867,7.58371693,304.73438,2005,0.9760105506323683,288.3,-8.51,-58.19910378,-8.811665,-62.610332
47.54260867,7.58371693,304.73438,2005,0.741222010848596,293.8865,-6.95,-48.05079866,-7.0519075,-49.59668
47.54260867,7.58371693,304.73438,2005,0.29671281927349075,293.25107,-5.24,-32.64544918,-6.2250385,-42.913143
47.54260867,7.58371693,304.73438,2005,-0.2135209154397959,290.88892,-5.67,-37.45673818,-6.1094,-41.21636
47.54260867,7.58371693,304.73438,2005,-0.680773409477016,295.45166,-6.33,-43.03745941,-6.1387434,-41.134586
47.54260867,7.58371693,304.73438,2005,-0.9587178169872964,284.0055,-9.610421834,-68.63931346,-9.47931,-66.135994
47.54260867,7.58371693,304.73438,2005,-0.9741004551724206,294.28342,-6.38,-42.73606861,-7.270772,-49.17558
47.54260867,7.58371693,304.73438,2005,-0.7236440382959123,278.78088,-14.2,-103.3116898,-11.875237,-85.07769
47.54260867,7.58371693,304.73438,2005,-0.2884824328806098,278.93994,-10.79,-78.0619552,-11.835343,-85.122444
47.54260867,7.58371693,304.73438,2006,0.2386727660059501,278.52188,-10.39,-75.03694923,-11.311887,-81.89403
47.54260867,7.58371693,304.73438,2006,0.6994583270516471,275.58633,-11.52,-90.29273588,-11.737474,-85.266106
47.54260867,7.58371693,304.73438,2006,0.9510565162951535,285.73444,-11.23849183,-82.68571664,-8.881423,-63.23973
47.54260867,7.58371693,304.73438,2006,0.9760105506323683,281.24936,-10.61,-76.08191291,-9.622594,-68.43005
47.54260867,7.58371693,304.73438,2006,0.741222010848596,288.51483,-8.47,-60.27743553,-7.047694,-49.389378
47.54260867,7.58371693,304.73438,2006,0.29671281927349075,291.37796,-4.08,-26.00399436,-6.2160587,-42.79587
47.54260867,7.58371693,304.73438,2006,-0.2135209154397959,285.97202,-3.64,-26.43863597,-6.847788,-46.743958
47.54260867,7.58371693,304.73438,2006,-0.680773409477016,292.36548,-8.43,-60.3623681,-6.138715,-40.99943
47.54260867,7.58371693,304.73438,2006,-0.9587178169872964,292.78403,-7.78,-53.80678357,-7.15729,-48.261665
47.54260867,7.58371693,304.73438,2006,-0.9741004551724206,285.12756,-6.51,-49.6066388,-8.5717945,-59.034073
47.54260867,7.58371693,304.73438,2006,-0.7236440382959123,278.76965,-9.18,-67.40884533,-11.877249,-85.155716
47.54260867,7.58371693,304.73438,2006,-0.2884824328806098,273.5797,-11.11,-83.72738599,-12.575111,-90.78849
47.54260867,7.58371693,304.73438,2007,0.2386727660059501,273.4394,-12.87,-93.4449454,-12.010291,-87.33588
47.54260867,7.58371693,304.73438,2007,0.6994583270516471,278.91876,-9.46,-71.36453487,-11.492484,-83.46214
47.54260867,7.58371693,304.73438,2007,0.9510565162951535,281.7634,-12.11,-89.32212676,-9.753705,-69.64966
47.54260867,7.58371693,304.73438,2007,0.741222010848596,284.9263,-7.87,-56.86635214,-7.244813,-50.83553
47.54260867,7.58371693,304.73438,2007,0.29671281927349075,290.7206,-6.28,-44.71481808,-6.2196655,-42.79254
47.54260867,7.58371693,304.73438,2007,-0.2135209154397959,294.66248,-6.05,-43.8169477,-6.0657616,-41.088673
47.54260867,7.58371693,304.73438,2007,-0.680773409477016,287.81866,-6.87,-44.13363048,-6.7184563,-45.317837
47.54260867,7.58371693,304.73438,2007,-0.9587178169872964,290.62912,-6.87,-44.13363048,-7.3178663,-49.44996
47.54260867,7.58371693,304.73438,2007,-0.9741004551724206,282.2629,-8.99,-60.35032291,-9.808859,-68.22424
47.54260867,7.58371693,304.73438,2007,-0.7236440382959123,276.48398,-10.78,-79.00926983,-12.109818,-86.91898
47.54260867,7.58371693,304.73438,2007,-0.2884824328806098,270.57297,-8.37,-57.9994607,-12.989663,-93.9572
47.54260867,7.58371693,304.73438,2008,0.2386727660059501,274.82385,-10.4,-82.10126519,-11.911261,-86.56102
47.54260867,7.58371693,304.73438,2008,0.6994583270516471,274.47092,-8.5,-62.00643014,-12.049436,-87.75822
47.54260867,7.58371693,304.73438,2008,0.9562348265919056,277.44467,-7.88,-58.24612426,-9.887412,-71.14686
47.54260867,7.58371693,304.73438,2008,0.9721181966290613,279.4423,-10.73,-81.57874164,-9.806484,-70.22391
47.54260867,7.58371693,304.73438,2008,0.7295575540864875,283.20355,-6.26,-47.19478668,-7.4626627,-52.443287
47.54260867,7.58371693,304.73438,2008,0.2802306751992159,285.68536,-6.51,-47.19496585,-6.317732,-43.367134
47.54260867,7.58371693,304.73438,2008,-0.23030567023061196,292.66156,-4.36,-26.28930766,-6.0742016,-40.992302
47.54260867,7.58371693,304.73438,2008,-0.6932812268869771,291.2346,-4.6,-29.45637813,-6.1236115,-40.872314
47.54260867,7.58371693,304.73438,2008,-0.9634705485641486,287.47824,-8.79,-61.24115279,-7.634137,-51.867073
47.54260867,7.58371693,304.73438,2008,-0.970063921851507,281.09518,-12.8,-91.96888229,-9.9269705,-69.25875
47.54260867,7.58371693,304.73438,2008,-0.7116566222817751,283.60846,-12.09,-89.88374997,-11.248272,-79.95778
47.54260867,7.58371693,304.73438,2008,-0.27195815753410524,281.56534,-17.57,-134.4502205,-11.573837,-83.12284
47.54260867,7.58371693,304.73438,2009,0.2386727660059501,273.00406,-10.26,-78.8,-12.20896,-88.78633
47.54260867,7.58371693,304.73438,2009,0.6994583270516471,274.93643,-13.21,-99.3,-12.098013,-88.09582
47.54260867,7.58371693,304.73438,2009,0.9510565162951535,279.04745,-11.63,-84.9,-10.019237,-72.02019
47.54260867,7.58371693,304.73438,2009,0.9760105506323683,282.61984,-6.23,-47.0,-9.491546,-67.83586
47.54260867,7.58371693,304.73438,2009,0.741222010848596,285.68463,-4.26,-27.1,-7.2183237,-50.646805
47.54260867,7.58371693,304.73438,2009,0.29671281927349075,292.5345,-5.9,-44.9,-6.243457,-42.961807
47.54260867,7.58371693,304.73438,2009,-0.2135209154397959,294.64438,-4.42,-25.9,-6.0590267,-40.990414
47.54260867,7.58371693,304.73438,2009,-0.680773409477016,290.16885,-6.51,-44.1,-6.1224995,-40.81636
47.54260867,7.58371693,304.73438,2009,-0.9587178169872964,293.65814,-5.48,-34.6,-7.092013,-47.779385
47.54260867,7.58371693,304.73438,2009,-0.9741004551724206,280.7311,-7.89,-55.9,-9.87988,-68.814575
47.54260867,7.58371693,304.73438,2009,-0.7236440382959123,277.01514,-13.82,-102.4,-12.075752,-86.646164
47.54260867,7.58371693,304.73438,2009,-0.2884824328806098,276.80103,-12.32,-90.3,-12.305763,-88.720764
47.54260867,7.58371693,304.73438,2010,0.2386727660059501,269.0238,-15.69,-117.4,-12.721901,-92.807526
47.54260867,7.58371693,304.73438,2010,0.6994583270516471,279.15158,-12.81,-99.3,-11.683342,-84.8629
47.54260867,7.58371693,304.73438,2010,0.9510565162951535,271.09546,-12.5,-93.0,-10.508414,-75.84934
47.54260867,7.58371693,304.73438,2010,0.9760105506323683,281.8738,-8.52,-58.8,-9.792315,-70.046875
47.54260867,7.58371693,304.73438,2010,0.741222010848596,286.53043,-8.21,-58.2,-7.172098,-50.31853
47.54260867,7.58371693,304.73438,2010,0.29671281927349075,293.40024,-8.71,-61.9,-6.2470846,-43.056366
47.54260867,7.58371693,304.73438,2010,-0.2135209154397959,289.93668,-5.8,-40.2,-6.0735226,-40.909058
47.54260867,7.58371693,304.73438,2010,-0.680773409477016,286.29962,-8.4,-60.2,-8.036637,-55.366493
47.54260867,7.58371693,304.73438,2010,-0.9587178169872964,290.54236,-7.12,-48.8,-7.345447,-49.637783
47.54260867,7.58371693,304.73438,2010,-0.9741004551724206,285.28217,-10.1,-72.0,-8.402641,-57.644054
47.54260867,7.58371693,304.73438,2010,-0.7236440382959123,279.07886,-15.21,-112.6,-11.8822975,-85.18587
47.54260867,7.58371693,304.73438,2010,-0.2884824328806098,276.81036,-14.44,-105.9,-12.337218,-89.03438
47.54260867,7.58371693,304.73438,2011,0.2386727660059501,279.7453,-10.25,-76.7,-11.396609,-82.51632
47.54260867,7.58371693,304.73438,2011,0.6994583270516471,277.4473,-12.45,-92.0,-11.954731,-87.113525
47.54260867,7.58371693,304.73438,2011,0.9510565162951535,276.94107,-9.17,-69.4,-10.194738,-73.591484
47.54260867,7.58371693,304.73438,2011,0.9760105506323683,282.91943,-5.43,-37.3,-9.352783,-67.0257
47.54260867,7.58371693,304.73438,2011,0.741222010848596,282.51248,-5.61,-36.5,-7.7233257,-54.494442
47.54260867,7.58371693,304.73438,2011,0.29671281927349075,290.45352,-5.81,-38.2,-6.249776,-42.96762
47.54260867,7.58371693,304.73438,2011,-0.2135209154397959,285.43524,-6.6,-42.1,-7.0006533,-47.827766
47.54260867,7.58371693,304.73438,2011,-0.680773409477016,294.61743,-5.64,-39.6,-6.103428,-40.83571
47.54260867,7.58371693,304.73438,2011,-0.9587178169872964,284.4807,-5.39,-34.7,-9.074432,-62.99467
47.54260867,7.58371693,304.73438,2011,-0.9741004551724206,279.6588,-9.76,-69.2,-9.928978,-69.198044
47.54260867,7.58371693,304.73438,2011,-0.2884824328806098,274.69153,-9.34,-65.6,-12.655755,-91.37626
47.54260867,7.58371693,304.73438,2012,0.2386727660059501,278.16486,-10.04,-70.4,-11.688942,-84.86328
47.54260867,7.58371693,304.73438,2012,0.6994583270516471,275.4526,-15.68,-117.5,-12.211021,-89.031136
47.54260867,7.58371693,304.73438,2012,0.9562348265919056,278.16702,-9.38,-68.4,-10.202357,-73.5932
47.54260867,7.58371693,304.73438,2012,0.9721181966290613,283.52618,-8.08,-56.7,-9.197764,-65.89439
47.54260867,7.58371693,304.73438,2012,0.7295575540864875,288.38907,-6.23,-44.0,-7.0217304,-49.237465
47.54260867,7.58371693,304.73438,2012,0.2802306751992159,287.7204,-6.6,-46.2,-6.241866,-42.768696
47.54260867,7.58371693,304.73438,2012,-0.23030567023061196,295.00336,-5.32,-32.6,-6.0434217,-40.847496
47.54260867,7.58371693,304.73438,2012,-0.6932812268869771,293.85825,-5.84,-37.5,-6.118243,-40.8746
47.54260867,7.58371693,304.73438,2012,-0.9634705485641486,290.492,-5.62,-37.2,-7.470741,-50.57201
47.54260867,7.58371693,304.73438,2012,-0.970063921851507,282.7762,-10.79,-77.4,-9.838072,-68.47781
47.54260867,7.58371693,304.73438,2012,-0.7116566222817751,278.44324,-12.91,-96.4,-12.000246,-86.123055
47.54260867,7.58371693,304.73438,2013,0.2386727660059501,273.96695,-13.28,-99.0,-12.250261,-89.17666
47.54260867,7.58371693,304.73438,2013,0.6994583270516471,273.27716,-13.94,-101.5,-12.447047,-90.821
47.54260867,7.58371693,304.73438,2013,0.9510565162951535,280.58615,-13.26,-97.4,-10.2852745,-73.98239
47.54260867,7.58371693,304.73438,2013,0.9760105506323683,277.658,-8.88,-64.1,-10.121799,-72.9525
47.54260867,7.58371693,304.73438,2013,0.741222010848596,288.3504,-9.26,-67.8,-7.0936785,-49.781464
47.54260867,7.58371693,304.73438,2013,0.29671281927349075,288.8097,-7.45,-50.8,-6.2579155,-42.962788
47.54260867,7.58371693,304.73438,2013,-0.2135209154397959,289.23734,-6.98,-49.4,-6.056364,-40.74624
47.54260867,7.58371693,304.73438,2013,-0.680773409477016,289.8206,-5.54,-34.8,-6.127658,-40.81223
47.54260867,7.58371693,304.73438,2013,-0.9587178169872964,291.52792,-6.81,-43.0,-7.328868,-49.549793
47.54260867,7.58371693,304.73438,2013,-0.9741004551724206,284.88974,-8.19,-59.0,-8.621079,-59.317734
47.54260867,7.58371693,304.73438,2013,-0.7236440382959123,277.7871,-13.15,-96.3,-12.040508,-86.40375
47.54260867,7.58371693,304.73438,2013,-0.2884824328806098,269.7188,-17.77,-137.7,-13.312562,-96.467255
47.54260867,7.58371693,304.73438,2014,0.2386727660059501,277.30194,-11.27,-85.7,-11.829428,-85.98612
47.54260867,7.58371693,304.73438,2014,0.6994583270516471,277.9644,-11.26,-82.7,-11.919344,-86.862175
47.54260867,7.58371693,304.73438,2014,0.9510565162951535,276.55295,-9.36,-71.0,-10.359097,-74.86538
47.54260867,7.58371693,304.73438,2014,0.9760105506323683,280.60248,-8.42,-65.1,-10.145517,-72.86158
47.54260867,7.58371693,304.73438,2014,0.741222010848596,289.46414,-7.08,-49.1,-7.063957,-49.63485
47.54260867,7.58371693,304.73438,2014,0.29671281927349075,295.60117,-4.38,-24.7,-6.279088,-43.312683
47.54260867,7.58371693,304.73438,2014,-0.2135209154397959,295.3235,-7.23,-50.2,-6.0257015,-40.731167
47.54260867,7.58371693,304.73438,2014,-0.680773409477016,296.42154,-5.16,-37.1,-6.1041126,-40.867455
47.54260867,7.58371693,304.73438,2014,-0.9587178169872964,288.2997,-7.54,-51.5,-7.6157713,-51.656597
47.54260867,7.58371693,304.73438,2014,-0.9741004551724206,285.54843,-6.14,-39.7,-8.339979,-57.131596
47.54260867,7.58371693,304.73438,2014,-0.7236440382959123,280.39014,-18.94,-143.9,-11.790613,-84.535255
47.54260867,7.58371693,304.73438,2014,-0.2884824328806098,276.2039,-12.78,-92.6,-12.530336,-90.49893
47.54260867,7.58371693,304.73438,2015,0.2386727660059501,276.15723,-13.96,-103.8,-11.960934,-86.993
47.54260867,7.58371693,304.73438,2015,0.6994583270516471,268.2487,-12.02,-92.5,-12.8267565,-93.81615
47.54260867,7.58371693,304.73438,2015,0.9510565162951535,281.7189,-8.85,-68.0,-9.461983,-67.98722
47.54260867,7.58371693,304.73438,2015,0.9760105506323683,282.2176,-10.12,-75.1,-9.354731,-67.105965
47.54260867,7.58371693,304.73438,2015,0.741222010848596,288.22043,-9.68,-72.3,-7.1276484,-50.08354
47.54260867,7.58371693,304.73438,2015,0.29671281927349075,288.31238,-6.6,-44.3,-6.229102,-42.783188
47.54260867,7.58371693,304.73438,2015,-0.2135209154397959,293.95563,-3.4,-26.4,-5.997366,-40.506596
47.54260867,7.58371693,304.73438,2015,-0.680773409477016,294.4896,-4.55,-30.0,-6.0979757,-40.74864
47.54260867,7.58371693,304.73438,2015,-0.9587178169872964,287.99283,-8.48,-62.9,-7.658156,-52.011005
47.54260867,7.58371693,304.73438,2015,-0.9741004551724206,283.72903,-10.96,-79.1,-9.313842,-64.55021
47.54260867,7.58371693,304.73438,2015,-0.7236440382959123,280.1683,-12.41,-93.4,-11.815894,-84.74451
47.54260867,7.58371693,304.73438,2015,-0.2884824328806098,278.19882,-7.68,-53.2,-12.274763,-88.57916
47.54260867,7.58371693,304.73438,2016,0.2386727660059501,275.55386,-14.0,-105.2,-11.992804,-87.23998
47.54260867,7.58371693,304.73438,2016,0.6994583270516471,268.42368,-11.95,-87.3,-12.683019,-92.75819
47.54260867,7.58371693,304.73438,2016,0.9562348265919056,279.95047,-12.39,-95.3,-10.202847,-73.30749
47.54260867,7.58371693,304.73438,2016,0.9721181966290613,281.7651,-8.98,-61.1,-9.482894,-68.01328
47.54260867,7.58371693,304.73438,2016,0.7295575540864875,288.55487,-8.58,-60.4,-7.0688114,-49.679573
47.54260867,7.58371693,304.73438,2016,0.2802306751992159,293.4224,-8.78,-65.1,-6.212537,-42.754105
47.54260867,7.58371693,304.73438,2016,-0.23030567023061196,292.4771,-4.3,-27.7,-5.9571495,-40.172413
47.54260867,7.58371693,304.73438,2016,-0.6932812268869771,290.64362,-5.1,-30.8,-6.0764236,-40.52381
47.54260867,7.58371693,304.73438,2016,-0.9634705485641486,287.7862,-8.52,-58.2,-7.781459,-52.953278
47.54260867,7.58371693,304.73438,2016,-0.970063921851507,280.75803,-8.74,-59.1,-9.765042,-68.00117
47.54260867,7.58371693,304.73438,2016,-0.7116566222817751,276.4327,-10.19,-71.1,-12.205567,-87.73184
47.54260867,7.58371693,304.73438,2016,-0.27195815753410524,273.04892,-8.56,-60.4,-12.892305,-93.404274
47.54260867,7.58371693,304.73438,2018,0.2386727660059501,275.19965,-8.8,-62.8,-11.816967,-86.08143
47.54260867,7.58371693,304.73438,2018,-0.2884824328806098,271.19095,-9.0,-64.5,-13.034304,-94.58686
47.54260867,7.58371693,304.73438,2019,0.2386727660059501,276.47696,-9.85,-68.46,-11.488574,-83.61959
47.54260867,7.58371693,304.73438,2019,0.6994583270516471,277.14084,-15.46,-118.68,-11.023535,-80.232956
47.54260867,7.58371693,304.73438,2020,-0.23030567023061196,293.53864,-3.66,-25.74,-5.614853,-37.726646
47.54260867,7.58371693,304.73438,2012,-0.27195815753410524,277.42203,-11.73,-85.6,-12.308318,-88.801796
47.54260867,7.58371693,304.73438,2017,0.9510565162951535,272.9842,-9.33,-66.0,-10.424777,-75.20686
47.54260867,7.58371693,304.73438,2017,0.741222010848596,277.1445,-7.14,-49.1,-11.502256,-83.75195
47.54260867,7.58371693,304.73438,2017,0.29671281927349075,286.19797,-5.69,-40.6,-6.148155,-42.164623
47.54260867,7.58371693,304.73438,2017,-0.2135209154397959,294.1607,-4.01,-28.8,-5.892474,-39.753426
47.54260867,7.58371693,304.73438,2017,-0.680773409477016,296.1849,-5.25,-34.0,-6.0346766,-40.37292
47.54260867,7.58371693,304.73438,2017,-0.9587178169872964,290.00122,-8.91,-63.1,-7.5433044,-51.172756
47.54260867,7.58371693,304.73438,2017,-0.9741004551724206,284.1145,-5.6,-36.3,-8.817748,-60.836685
47.54260867,7.58371693,304.73438,2018,0.9510565162951535,275.3793,-11.85,-91.1,-10.042599,-72.29227
47.54260867,7.58371693,304.73438,2018,0.9760105506323683,277.7404,-6.42,-47.1,-9.813069,-70.33558
47.54260867,7.58371693,304.73438,2018,0.741222010848596,283.40222,-6.47,-42.0,-7.460987,-52.609238
47.54260867,7.58371693,304.73438,2018,0.29671281927349075,289.17535,-5.85,-38.7,-6.0761604,-41.742935
47.54260867,7.58371693,304.73438,2018,-0.2135209154397959,296.8714,-6.77,-45.3,-5.8126383,-39.274643
47.54260867,7.58371693,304.73438,2018,-0.680773409477016,288.6393,-5.39,-33.1,-6.006956,-39.946598
47.54260867,7.58371693,304.73438,2018,-0.9587178169872964,286.81274,-4.56,-29.4,-7.8221593,-53.260384
47.54260867,7.58371693,304.73438,2018,-0.9741004551724206,279.02,-16.23,-119.1,-9.610302,-66.70399
47.54260867,7.58371693,304.73438,2019,0.741222010848596,285.7251,-8.46,-60.31,-7.2916408,-51.45741
47.54260867,7.58371693,304.73438,2019,0.29671281927349075,286.36,-5.55,-35.23,-5.960187,-40.832474
47.54260867,7.58371693,304.73438,2019,-0.2135209154397959,287.5997,-5.65,-38.0,-5.6927547,-38.14599
47.54260867,7.58371693,304.73438,2019,-0.680773409477016,300.82617,-5.4,-34.87,-5.962023,-39.97299
47.54260867,7.58371693,304.73438,2019,-0.9587178169872964,285.202,-8.7,-60.16,-8.235997,-56.41392
47.54260867,7.58371693,304.73438,2019,-0.9741004551724206,285.8294,-7.43,-49.5,-8.177012,-55.986465
47.54260867,7.58371693,304.73438,2019,-0.7236440382959123,283.0581,-11.57,-86.48,-10.404537,-72.9279
47.54260867,7.58371693,304.73438,2020,0.6994583270516471,277.7979,-6.89,-46.73,-10.566886,-76.84085
47.54260867,7.58371693,304.73438,2020,0.9562348265919056,279.84067,-7.18,-50.55,-9.46752,-67.32597
47.54260867,7.58371693,304.73438,2020,0.9721181966290613,282.12308,-6.17,-49.37,-8.76744,-62.1601
47.54260867,7.58371693,304.73438,2020,0.7295575540864875,290.06946,-6.04,-37.39,-7.0963244,-50.137257
47.54260867,7.58371693,304.73438,2020,0.2802306751992159,286.92548,-5.9,-40.35,-5.8235435,-39.847534
47.54260867,7.58371693,304.73438,2020,-0.6932812268869771,292.29608,-5.98,-40.57,-5.874961,-39.100224
47.54260867,7.58371693,304.73438,2020,-0.9634705485641486,286.95892,-7.38,-49.3,-7.9235463,-54.107105
47.54260867,7.58371693,304.73438,2020,-0.970063921851507,287.14307,-10.33,-73.8,-7.995272,-54.629906
47.54260867,7.58371693,304.73438,2020,-0.7116566222817751,276.33737,-6.44,-42.64,-12.0334215,-86.531425
47.54260867,7.58371693,304.73438,2020,-0.27195815753410524,274.5434,-14.36,-106.24,-12.446175,-90.17892
