Lat,Lon,Alt,Year,JulianDay_Sin,Precip,O18,H2,O18 P,H2 P
52.3,104.2833333,427.25,2016,0.7295575540864875,0.0,-16.4,-124.2,-15.405732,-115.5113
52.3,104.2833333,427.25,2016,0.2802306751992159,0.0,-12.4,-103.6,-16.58746,-123.45428
52.3,104.2833333,427.25,2016,-0.23030567023061196,0.0,-10.9,-82.7,-12.193739,-87.20448
52.3,104.2833333,427.25,2016,-0.6932812268869771,0.0,-12.1,-89.8,-25.02449,-190.9964
52.3,104.2833333,427.25,2016,-0.9634705485641486,6.515779e-05,-14.6,-109.1,-19.323086,-145.95221
52.3,104.2833333,427.25,2016,-0.970063921851507,3.4144956e-05,-27.5,-202.8,-20.179056,-152.78148
52.3,104.2833333,427.25,2016,-0.7116566222817751,0.0,-27.8,-210.5,-25.02735,-191.07335
52.3,104.2833333,427.25,2016,-0.27195815753410524,4.3128384e-06,-26.4,-201.1,-16.176876,-119.128876
52.3,104.2833333,427.25,2012,-0.27195815753410524,0.0,-35.1,-262.7,-13.852334,-100.53494
52.3,104.2833333,427.25,2017,0.9510565162951535,0.0,-17.6,-126.8,-14.92708,-112.04814
52.3,104.2833333,427.25,2017,0.9760105506323683,0.0,-20.9,-152.0,-15.100752,-113.65472
52.3,104.2833333,427.25,2017,0.2386727660059501,0.0,-30.3,-230.6,-20.979876,-159.06102
52.3,104.2833333,427.25,2017,0.6994583270516471,0.0,-25.9,-194.9,-17.680517,-135.32153
47.54260867,7.58371693,304.73438,2004,0.2386727660059501,0.0,-11.9,-88.50962751,-10.705662,-76.54597
47.54260867,7.58371693,304.73438,2004,0.6994583270516471,0.0,-9.88,-66.74413536,-10.938435,-79.312515
47.54260867,7.58371693,304.73438,2004,0.9562348265919056,0.0,-9.69,-71.5587575,-9.183772,-64.19021
47.54260867,7.58371693,304.73438,2004,0.9721181966290613,0.0001690366,-6.1,-40.66799847,-9.15897,-63.9951
47.54260867,7.58371693,304.73438,2004,0.7295575540864875,3.2743297e-05,-7.01,-50.25006643,-7.864625,-53.610233
47.54260867,7.58371693,304.73438,2004,0.2802306751992159,0.00010311205,-7.21,-53.83051048,-5.762106,-37.50139
47.54260867,7.58371693,304.73438,2004,-0.23030567023061196,0.00014510812,-5.49,-34.72560691,-6.2001133,-39.688454
47.54260867,7.58371693,304.73438,2004,-0.6932812268869771,0.0,-4.8,-31.50057387,-6.596938,-44.707436
47.54260867,7.58371693,304.73438,2004,-0.9634705485641486,0.0,-4.92,-31.38678091,-8.380918,-57.06905
47.54260867,7.58371693,304.73438,2004,-0.970063921851507,7.0730985e-06,-10.75,-76.42100974,-8.450387,-57.6084
47.54260867,7.58371693,304.73438,2004,-0.7116566222817751,0.0,-10.49,-75.39648751,-9.958143,-70.023964
47.54260867,7.58371693,304.73438,2004,-0.27195815753410524,3.385527e-05,-13.22,-98.71358212,-11.135181,-79.11097
47.54260867,7.58371693,304.73438,2005,0.2386727660059501,0.00014786229,-6.66,-42.77138547,-10.454665,-74.56276
47.54260867,7.58371693,304.73438,2005,0.6994583270516471,3.187112e-05,-15.78,-115.1328526,-11.0262165,-79.982056
47.54260867,7.58371693,304.73438,2005,0.9510565162951535,3.2876374e-05,-8.02,-59.70485452,-9.19905,-64.30623
47.54260867,7.58371693,304.73438,2005,0.9760105506323683,0.0,-8.51,-58.19910378,-9.093217,-63.47068
47.54260867,7.58371693,304.73438,2005,0.741222010848596,0.0,-6.95,-48.05079866,-7.1618786,-47.92456
47.54260867,7.58371693,304.73438,2005,0.29671281927349075,0.0,-5.24,-32.64544918,-5.4112244,-34.353687
47.54260867,7.58371693,304.73438,2005,-0.2135209154397959,0.0,-5.67,-37.45673818,-5.8483963,-38.194523
47.54260867,7.58371693,304.73438,2005,-0.680773409477016,0.0,-6.33,-43.03745941,-6.376602,-42.978645
47.54260867,7.58371693,304.73438,2005,-0.9587178169872964,8.993772e-05,-9.610421834,-68.63931346,-8.286828,-56.344646
47.54260867,7.58371693,304.73438,2005,-0.9741004551724206,0.0,-6.38,-42.73606861,-8.40441,-57.26069
47.54260867,7.58371693,304.73438,2005,-0.7236440382959123,4.1183062e-05,-14.2,-103.3116898,-10.537988,-74.6903
47.54260867,7.58371693,304.73438,2005,-0.2884824328806098,8.7477296e-05,-10.79,-78.0619552,-11.265907,-80.21257
47.54260867,7.58371693,304.73438,2006,0.2386727660059501,7.0151014e-05,-10.39,-75.03694923,-10.649749,-76.111305
47.54260867,7.58371693,304.73438,2006,0.6994583270516471,3.0768017e-05,-11.52,-90.29273588,-11.159018,-80.99702
47.54260867,7.58371693,304.73438,2006,0.9510565162951535,4.9994796e-05,-11.23849183,-82.68571664,-9.22172,-64.497925
47.54260867,7.58371693,304.73438,2006,0.9760105506323683,0.0,-10.61,-76.08191291,-9.120623,-63.695755
47.54260867,7.58371693,304.73438,2006,0.741222010848596,0.00013877166,-8.47,-60.27743553,-7.32882,-49.279373
47.54260867,7.58371693,304.73438,2006,0.29671281927349075,7.102581e-05,-4.08,-26.00399436,-5.399762,-34.22631
47.54260867,7.58371693,304.73438,2006,-0.2135209154397959,5.6691508e-05,-3.64,-26.43863597,-5.7692347,-37.522728
47.54260867,7.58371693,304.73438,2006,-0.680773409477016,3.7045822e-05,-8.43,-60.3623681,-6.2546062,-41.95646
47.54260867,7.58371693,304.73438,2006,-0.9587178169872964,7.760747e-05,-7.78,-53.80678357,-8.149871,-55.275875
47.54260867,7.58371693,304.73438,2006,-0.9741004551724206,0.00011052796,-6.51,-49.6066388,-8.34156,-56.733658
47.54260867,7.58371693,304.73438,2006,-0.7236440382959123,0.0,-9.18,-67.40884533,-10.153999,-71.687645
47.54260867,7.58371693,304.73438,2006,-0.2884824328806098,0.0,-11.11,-83.72738599,-11.442354,-81.64718
47.54260867,7.58371693,304.73438,2007,0.2386727660059501,0.0,-12.87,-93.4449454,-10.793596,-77.25533
47.54260867,7.58371693,304.73438,2007,0.6994583270516471,1.2150103e-05,-9.46,-71.36453487,-11.2755575,-81.83974
47.54260867,7.58371693,304.73438,2007,0.9510565162951535,2.0590902e-05,-12.11,-89.32212676,-9.24523,-64.69211
47.54260867,7.58371693,304.73438,2007,0.741222010848596,3.0439389e-05,-7.87,-56.86635214,-7.1245785,-47.625946
47.54260867,7.58371693,304.73438,2007,0.29671281927349075,0.0,-6.28,-44.71481808,-5.4559,-34.70823
47.54260867,7.58371693,304.73438,2007,-0.2135209154397959,0.0,-6.05,-43.8169477,-5.74911,-37.376186
47.54260867,7.58371693,304.73438,2007,-0.680773409477016,0.0,-6.87,-44.13363048,-6.1246004,-40.87069
47.54260867,7.58371693,304.73438,2007,-0.9587178169872964,0.0,-6.87,-44.13363048,-7.9328737,-53.608738
47.54260867,7.58371693,304.73438,2007,-0.9741004551724206,0.0,-8.99,-60.35032291,-8.189984,-55.561497
47.54260867,7.58371693,304.73438,2007,-0.7236440382959123,5.4964064e-05,-10.78,-79.00926983,-9.995261,-70.448784
47.54260867,7.58371693,304.73438,2007,-0.2884824328806098,0.0,-8.37,-57.9994607,-11.792449,-84.453514
47.54260867,7.58371693,304.73438,2008,0.2386727660059501,0.0,-10.4,-82.10126519,-10.821256,-77.48702
47.54260867,7.58371693,304.73438,2008,0.6994583270516471,0.0,-8.5,-62.00643014,-11.346511,-82.30056
47.54260867,7.58371693,304.73438,2008,0.9562348265919056,7.351558e-05,-7.88,-58.24612426,-9.321198,-65.327866
47.54260867,7.58371693,304.73438,2008,0.9721181966290613,0.0,-10.73,-81.57874164,-9.264886,-64.87443
47.54260867,7.58371693,304.73438,2008,0.7295575540864875,8.474604e-05,-6.26,-47.19478668,-7.8139744,-53.20576
47.54260867,7.58371693,304.73438,2008,0.2802306751992159,0.0,-6.51,-47.19496585,-5.911315,-38.752697
47.54260867,7.58371693,304.73438,2008,-0.23030567023061196,3.541625e-05,-4.36,-26.28930766,-5.664832,-36.1653
47.54260867,7.58371693,304.73438,2008,-0.6932812268869771,7.561996e-05,-4.6,-29.45637813,-6.248867,-41.92034
47.54260867,7.58371693,304.73438,2008,-0.9634705485641486,0.0,-8.79,-61.24115279,-7.896693,-53.37266
47.54260867,7.58371693,304.73438,2008,-0.970063921851507,0.0,-12.8,-91.96888229,-8.01083,-54.238655
47.54260867,7.58371693,304.73438,2008,-0.7116566222817751,0.0001147301,-12.09,-89.88374997,-8.874442,-61.532597
47.54260867,7.58371693,304.73438,2008,-0.27195815753410524,2.1500717e-05,-17.57,-134.4502205,-12.396907,-89.2149
47.54260867,7.58371693,304.73438,2009,0.2386727660059501,0.0,-10.26,-78.8,-10.849323,-77.72154
47.54260867,7.58371693,304.73438,2009,0.6994583270516471,6.977101e-05,-13.21,-99.3,-11.358074,-82.24484
47.54260867,7.58371693,304.73438,2009,0.9510565162951535,0.0,-11.63,-84.9,-9.352229,-65.58661
47.54260867,7.58371693,304.73438,2009,0.9760105506323683,0.0,-6.23,-47.0,-9.3413515,-65.50131
47.54260867,7.58371693,304.73438,2009,0.741222010848596,2.9940291e-05,-4.26,-27.1,-6.6630526,-43.967518
47.54260867,7.58371693,304.73438,2009,0.29671281927349075,8.838454e-05,-5.9,-44.9,-5.4961033,-34.993313
47.54260867,7.58371693,304.73438,2009,-0.2135209154397959,0.0,-4.42,-25.9,-5.727091,-37.242477
47.54260867,7.58371693,304.73438,2009,-0.680773409477016,0.0001388321,-6.51,-44.1,-5.97314,-39.62793
47.54260867,7.58371693,304.73438,2009,-0.9587178169872964,0.0,-5.48,-34.6,-7.7246904,-52.161736
47.54260867,7.58371693,304.73438,2009,-0.9741004551724206,7.531765e-05,-7.89,-55.9,-8.06969,-54.75538
47.54260867,7.58371693,304.73438,2009,-0.7236440382959123,5.270402e-05,-13.82,-102.4,-10.161599,-71.867195
47.54260867,7.58371693,304.73438,2009,-0.2884824328806098,0.00015930833,-12.32,-90.3,-13.136929,-95.162605
47.54260867,7.58371693,304.73438,2010,0.2386727660059501,0.0,-15.69,-117.4,-10.914965,-78.23222
47.54260867,7.58371693,304.73438,2010,0.6994583270516471,8.406297e-06,-12.81,-99.3,-11.515682,-83.34103
47.54260867,7.58371693,304.73438,2010,0.9510565162951535,3.4507124e-05,-12.5,-93.0,-9.401858,-65.99693
47.54260867,7.58371693,304.73438,2010,0.9760105506323683,0.0,-8.52,-58.8,-9.393833,-65.9164
47.54260867,7.58371693,304.73438,2010,0.741222010848596,7.359458e-05,-8.21,-58.2,-6.5794544,-43.464386
47.54260867,7.58371693,304.73438,2010,0.29671281927349075,6.482423e-05,-8.71,-61.9,-5.5950317,-35.809937
47.54260867,7.58371693,304.73438,2010,-0.2135209154397959,2.9140785e-05,-5.8,-40.2,-5.744088,-37.434486
47.54260867,7.58371693,304.73438,2010,-0.680773409477016,3.2071577e-05,-8.4,-60.2,-5.8941927,-38.98108
47.54260867,7.58371693,304.73438,2010,-0.9587178169872964,0.0,-7.12,-48.8,-7.633277,-51.5591
47.54260867,7.58371693,304.73438,2010,-0.9741004551724206,0.0,-10.1,-72.0,-7.899087,-53.57725
47.54260867,7.58371693,304.73438,2010,-0.7236440382959123,0.0,-15.21,-112.6,-10.451352,-74.217926
47.54260867,7.58371693,304.73438,2010,-0.2884824328806098,0.00025984913,-14.44,-105.9,-13.571457,-98.63514
47.54260867,7.58371693,304.73438,2011,0.2386727660059501,2.486477e-05,-10.25,-76.7,-10.95172,-78.48743
47.54260867,7.58371693,304.73438,2011,0.6994583270516471,8.3853105e-05,-12.45,-92.0,-11.60335,-84.0262
47.54260867,7.58371693,304.73438,2011,0.9510565162951535,0.0,-9.17,-69.4,-9.413526,-66.07034
47.54260867,7.58371693,304.73438,2011,0.9760105506323683,4.2722277e-05,-5.43,-37.3,-9.457952,-66.4281
47.54260867,7.58371693,304.73438,2011,0.741222010848596,0.0,-5.61,-36.5,-6.7462807,-45.057667
47.54260867,7.58371693,304.73438,2011,0.29671281927349075,0.0,-5.81,-38.2,-5.746814,-37.08681
47.54260867,7.58371693,304.73438,2011,-0.2135209154397959,6.4256674e-05,-6.6,-42.1,-5.7691574,-37.73512
47.54260867,7.58371693,304.73438,2011,-0.680773409477016,1.6929938e-05,-5.64,-39.6,-5.860091,-38.696262
47.54260867,7.58371693,304.73438,2011,-0.9587178169872964,0.0,-5.39,-34.7,-7.597023,-51.367584
47.54260867,7.58371693,304.73438,2011,-0.9741004551724206,7.503225e-05,-9.76,-69.2,-7.967042,-54.1523
47.54260867,7.58371693,304.73438,2011,-0.2884824328806098,4.7757974e-05,-9.34,-65.6,-13.7005005,-99.73175
47.54260867,7.58371693,304.73438,2012,0.2386727660059501,1.5386211e-05,-10.04,-70.4,-11.13277,-79.8495
47.54260867,7.58371693,304.73438,2012,0.6994583270516471,8.9626206e-05,-15.68,-117.5,-11.810148,-85.72269
47.54260867,7.58371693,304.73438,2012,0.9562348265919056,8.00684e-05,-9.38,-68.4,-9.536772,-67.06766
47.54260867,7.58371693,304.73438,2012,0.9721181966290613,0.0,-8.08,-56.7,-9.544538,-67.1096
47.54260867,7.58371693,304.73438,2012,0.7295575540864875,6.8484514e-05,-6.23,-44.0,-7.3067446,-49.266453
47.54260867,7.58371693,304.73438,2012,0.2802306751992159,0.0,-6.6,-46.2,-6.241106,-41.446873
47.54260867,7.58371693,304.73438,2012,-0.23030567023061196,0.0001529035,-5.32,-32.6,-5.6911793,-36.784714
47.54260867,7.58371693,304.73438,2012,-0.6932812268869771,0.0,-5.84,-37.5,-5.990569,-39.631123
47.54260867,7.58371693,304.73438,2012,-0.9634705485641486,0.00016739006,-5.62,-37.2,-7.9610443,-54.116375
47.54260867,7.58371693,304.73438,2012,-0.970063921851507,9.7890144e-05,-10.79,-77.4,-7.9590015,-54.121696
47.54260867,7.58371693,304.73438,2012,-0.7116566222817751,1.5424253e-05,-12.91,-96.4,-9.53995,-66.921684
47.54260867,7.58371693,304.73438,2013,0.2386727660059501,0.0,-13.28,-99.0,-11.437162,-82.16252
47.54260867,7.58371693,304.73438,2013,0.6994583270516471,4.7669004e-05,-13.94,-101.5,-12.17374,-88.65266
47.54260867,7.58371693,304.73438,2013,0.9510565162951535,0.000116469615,-13.26,-97.4,-9.673269,-68.16582
47.54260867,7.58371693,304.73438,2013,0.9760105506323683,1.2173279e-05,-8.88,-64.1,-9.723737,-68.54006
47.54260867,7.58371693,304.73438,2013,0.741222010848596,0.0,-9.26,-67.8,-6.9478006,-46.538765
47.54260867,7.58371693,304.73438,2013,0.29671281927349075,5.2768388e-05,-7.45,-50.8,-5.882283,-38.20436
47.54260867,7.58371693,304.73438,2013,-0.2135209154397959,0.0,-6.98,-49.4,-5.71471,-37.521656
47.54260867,7.58371693,304.73438,2013,-0.680773409477016,0.0,-5.54,-34.8,-5.7661695,-37.87484
47.54260867,7.58371693,304.73438,2013,-0.9587178169872964,0.0,-6.81,-43.0,-7.644168,-51.7284
47.54260867,7.58371693,304.73438,2013,-0.9741004551724206,0.0,-8.19,-59.0,-7.906435,-53.719982
47.54260867,7.58371693,304.73438,2013,-0.7236440382959123,0.0,-13.15,-96.3,-10.81471,-77.037155
47.54260867,7.58371693,304.73438,2013,-0.2884824328806098,0.0,-17.77,-137.7,-13.331983,-96.957794
47.54260867,7.58371693,304.73438,2014,0.2386727660059501,5.7136954e-06,-11.27,-85.7,-11.663888,-83.81917
47.54260867,7.58371693,304.73438,2014,0.6994583270516471,0.0,-11.26,-82.7,-12.533315,-91.5685
47.54260867,7.58371693,304.73438,2014,0.9510565162951535,0.0,-9.36,-71.0,-9.881841,-69.81721
47.54260867,7.58371693,304.73438,2014,0.9760105506323683,2.2642824e-05,-8.42,-65.1,-9.941181,-70.29223
47.54260867,7.58371693,304.73438,2014,0.741222010848596,0.0,-7.08,-49.1,-7.1089582,-47.644535
47.54260867,7.58371693,304.73438,2014,0.29671281927349075,3.1543033e-05,-4.38,-24.7,-5.9389124,-38.7061
47.54260867,7.58371693,304.73438,2014,-0.2135209154397959,0.0,-7.23,-50.2,-5.6406937,-36.943825
47.54260867,7.58371693,304.73438,2014,-0.680773409477016,0.0,-5.16,-37.1,-5.6648703,-37.017025
47.54260867,7.58371693,304.73438,2014,-0.9587178169872964,3.4225584e-05,-7.54,-51.5,-7.7611113,-52.570633
47.54260867,7.58371693,304.73438,2014,-0.9741004551724206,0.0,-6.14,-39.7,-7.962594,-54.119896
47.54260867,7.58371693,304.73438,2014,-0.7236440382959123,0.0,-18.94,-143.9,-10.774392,-76.64874
47.54260867,7.58371693,304.73438,2014,-0.2884824328806098,4.193858e-05,-12.78,-92.6,-12.949377,-93.97172
47.54260867,7.58371693,304.73438,2015,0.2386727660059501,3.1357853e-05,-13.96,-103.8,-11.516763,-82.542435
47.54260867,7.58371693,304.73438,2015,0.6994583270516471,0.0,-12.02,-92.5,-12.714605,-93.09922
47.54260867,7.58371693,304.73438,2015,0.9510565162951535,0.0,-8.85,-68.0,-10.095384,-71.53602
47.54260867,7.58371693,304.73438,2015,0.9760105506323683,2.31419e-05,-10.12,-75.1,-10.166109,-72.09897
47.54260867,7.58371693,304.73438,2015,0.741222010848596,0.0,-9.68,-72.3,-7.5329323,-51.03078
47.54260867,7.58371693,304.73438,2015,0.29671281927349075,5.1457242e-05,-6.6,-44.3,-5.9366846,-38.702538
47.54260867,7.58371693,304.73438,2015,-0.2135209154397959,0.00013695988,-3.4,-26.4,-5.612917,-36.739388
47.54260867,7.58371693,304.73438,2015,-0.680773409477016,0.0,-4.55,-30.0,-5.6218605,-36.659416
47.54260867,7.58371693,304.73438,2015,-0.9587178169872964,0.0,-8.48,-62.9,-7.767109,-52.60108
47.54260867,7.58371693,304.73438,2015,-0.9741004551724206,1.8849525e-05,-10.96,-79.1,-8.055251,-54.792957
47.54260867,7.58371693,304.73438,2015,-0.7236440382959123,1.168675e-05,-12.41,-93.4,-10.783978,-76.692184
47.54260867,7.58371693,304.73438,2015,-0.2884824328806098,8.5925654e-05,-7.68,-53.2,-12.550483,-90.82933
47.54260867,7.58371693,304.73438,2016,0.2386727660059501,7.179331e-05,-14.0,-105.2,-10.787928,-76.569885
47.54260867,7.58371693,304.73438,2016,0.6994583270516471,0.0,-11.95,-87.3,-12.767477,-93.47841
47.54260867,7.58371693,304.73438,2016,0.9562348265919056,0.0,-12.39,-95.3,-10.199549,-72.362854
47.54260867,7.58371693,304.73438,2016,0.9721181966290613,0.0,-8.98,-61.1,-10.276756,-72.97337
47.54260867,7.58371693,304.73438,2016,0.7295575540864875,0.00012203007,-8.58,-60.4,-9.178393,-64.249
47.54260867,7.58371693,304.73438,2016,0.2802306751992159,8.819352e-05,-8.78,-65.1,-6.186941,-41.001408
47.54260867,7.58371693,304.73438,2016,-0.23030567023061196,0.0,-4.3,-27.7,-5.567623,-36.190357
47.54260867,7.58371693,304.73438,2016,-0.6932812268869771,0.0,-5.1,-30.8,-5.904008,-39.014294
47.54260867,7.58371693,304.73438,2016,-0.9634705485641486,0.0,-8.52,-58.2,-7.895774,-53.565094
47.54260867,7.58371693,304.73438,2016,-0.970063921851507,0.0,-8.74,-59.1,-8.000355,-54.367134
47.54260867,7.58371693,304.73438,2016,-0.7116566222817751,4.3112173e-05,-10.19,-71.1,-9.12626,-63.464848
47.54260867,7.58371693,304.73438,2016,-0.27195815753410524,2.7328366e-05,-8.56,-60.4,-11.210941,-80.133194
47.54260867,7.58371693,304.73438,2018,0.2386727660059501,0.0,-8.8,-62.8,-9.829762,-68.61242
47.54260867,7.58371693,304.73438,2018,-0.2884824328806098,0.0,-9.0,-64.5,-11.905506,-85.70164
47.54260867,7.58371693,304.73438,2019,0.2386727660059501,6.333429e-05,-9.85,-68.46,-9.532858,-66.18003
47.54260867,7.58371693,304.73438,2019,0.6994583270516471,3.7278256e-05,-15.46,-118.68,-11.810343,-85.60004
47.54260867,7.58371693,304.73438,2020,-0.23030567023061196,9.7740434e-05,-3.66,-25.74,-5.1467,-32.67239
47.54260867,7.58371693,304.73438,2012,-0.27195815753410524,0.0,-11.73,-85.6,-12.689016,-91.719505
47.54260867,7.58371693,304.73438,2017,0.9510565162951535,0.0,-9.33,-66.0,-9.965168,-70.534706
47.54260867,7.58371693,304.73438,2017,0.741222010848596,2.3935061e-05,-7.14,-49.1,-7.6970043,-52.227394
47.54260867,7.58371693,304.73438,2017,0.29671281927349075,0.00016714745,-5.69,-40.6,-5.5394945,-35.28904
47.54260867,7.58371693,304.73438,2017,-0.2135209154397959,0.0,-4.01,-28.8,-5.3204355,-34.344208
47.54260867,7.58371693,304.73438,2017,-0.680773409477016,0.0,-5.25,-34.0,-5.70282,-37.363846
47.54260867,7.58371693,304.73438,2017,-0.9587178169872964,0.0,-8.91,-63.1,-7.8613396,-53.300766
47.54260867,7.58371693,304.73438,2017,-0.9741004551724206,1.5991547e-05,-5.6,-36.3,-8.126808,-55.32308
47.54260867,7.58371693,304.73438,2018,0.9510565162951535,5.6768386e-05,-11.85,-91.1,-9.370894,-66.08493
47.54260867,7.58371693,304.73438,2018,0.9760105506323683,2.7155867e-05,-6.42,-47.1,-9.508743,-67.19896
47.54260867,7.58371693,304.73438,2018,0.741222010848596,0.0,-6.47,-42.0,-7.209897,-48.186497
47.54260867,7.58371693,304.73438,2018,0.29671281927349075,0.0,-5.85,-38.7,-5.4612875,-34.632267
47.54260867,7.58371693,304.73438,2018,-0.2135209154397959,0.0,-6.77,-45.3,-5.2203445,-33.535084
47.54260867,7.58371693,304.73438,2018,-0.680773409477016,0.0,-5.39,-33.1,-5.770749,-37.951523
47.54260867,7.58371693,304.73438,2018,-0.9587178169872964,0.0,-4.56,-29.4,-7.882333,-53.476982
47.54260867,7.58371693,304.73438,2018,-0.9741004551724206,0.0,-16.23,-119.1,-8.099875,-55.130104
47.54260867,7.58371693,304.73438,2019,0.741222010848596,3.3599074e-05,-8.46,-60.31,-7.1265717,-47.63977
47.54260867,7.58371693,304.73438,2019,0.29671281927349075,3.406696e-05,-5.55,-35.23,-5.374114,-33.830845
47.54260867,7.58371693,304.73438,2019,-0.2135209154397959,0.0,-5.65,-38.0,-5.1656837,-33.104485
47.54260867,7.58371693,304.73438,2019,-0.680773409477016,0.0,-5.4,-34.87,-5.8416233,-38.567043
47.54260867,7.58371693,304.73438,2019,-0.9587178169872964,0.00012537153,-8.7,-60.16,-8.092577,-55.08159
47.54260867,7.58371693,304.73438,2019,-0.9741004551724206,6.5843655e-05,-7.43,-49.5,-8.198134,-55.898075
47.54260867,7.58371693,304.73438,2019,-0.7236440382959123,4.482975e-05,-11.57,-86.48,-10.787295,-76.834404
47.54260867,7.58371693,304.73438,2020,0.6994583270516471,6.803367e-05,-6.89,-46.73,-11.517208,-83.32146
47.54260867,7.58371693,304.73438,2020,0.9562348265919056,0.0,-7.18,-50.55,-8.258107,-57.772617
47.54260867,7.58371693,304.73438,2020,0.9721181966290613,0.0,-6.17,-49.37,-8.322907,-58.31791
47.54260867,7.58371693,304.73438,2020,0.7295575540864875,1.9814748e-05,-6.04,-37.39,-8.344093,-57.61725
47.54260867,7.58371693,304.73438,2020,0.2802306751992159,2.1987888e-05,-5.9,-40.35,-6.8356943,-45.361458
47.54260867,7.58371693,304.73438,2020,-0.6932812268869771,1.390178e-05,-5.98,-40.57,-6.121315,-40.966225
