Lat,Lon,Alt,Year,JulianDay_Sin,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,Temp,Precip,O18,H2,O18 P,H2 P
52.3,104.2833333,427.25,2013,0.9510565162951535,0,0,0,1,0,272.0206,0.0,-21.8,-169.2,-14.414671,-109.15259
52.3,104.2833333,427.25,2013,0.9760105506323683,0,0,0,1,0,273.59277,0.0,-12.6,-86.7,-13.732248,-103.428986
52.3,104.2833333,427.25,2013,0.741222010848596,0,0,0,1,0,290.72104,0.0,-12.8,-103.1,-9.853521,-70.8974
52.3,104.2833333,427.25,2013,0.29671281927349075,0,0,0,1,0,288.98105,0.0,-12.7,-99.7,-10.961729,-80.19214
52.3,104.2833333,427.25,2013,-0.2135209154397959,0,0,0,1,0,288.6188,0.0,-12.2,-103.6,-11.743307,-86.747375
52.3,104.2833333,427.25,2013,-0.680773409477016,0,0,0,1,0,291.16858,0.0,-10.9,-86.0,-12.717363,-94.91696
52.3,104.2833333,427.25,2013,-0.9587178169872964,0,0,0,1,0,282.2556,0.0,-15.7,-117.2,-12.443228,-92.61774
52.3,104.2833333,427.25,2013,-0.9741004551724206,0,0,0,1,0,270.29587,0.0,-16.3,-120.7,-17.517653,-135.17786
52.3,104.2833333,427.25,2014,-0.2884824328806098,0,0,0,1,0,266.30817,1.1362139e-05,-29.6,-230.5,-17.517653,-135.17786
52.3,104.2833333,427.25,2015,0.2386727660059501,0,0,0,1,0,254.0976,0.0,-27.6,-215.2,-20.772284,-162.47504
52.3,104.2833333,427.25,2015,0.6994583270516471,0,0,0,1,0,255.59766,0.0,-25.9,-211.2,-19.62908,-152.88678
52.3,104.2833333,427.25,2015,0.9510565162951535,0,0,0,1,0,264.8988,0.0,-21.7,-175.3,-16.911055,-130.09021
52.3,104.2833333,427.25,2015,0.9760105506323683,0,0,0,1,0,274.89346,0.0,-15.3,-112.3,-13.242304,-99.31973
52.3,104.2833333,427.25,2015,0.741222010848596,0,0,0,1,0,284.80615,0.0,-10.7,-84.6,-9.882685,-71.142
52.3,104.2833333,427.25,2015,0.29671281927349075,0,0,0,1,0,289.6717,0.0,-14.3,-107.2,-10.792582,-78.77347
52.3,104.2833333,427.25,2015,-0.2135209154397959,0,0,0,1,0,292.13568,0.00010476876,-9.4,-61.8,-11.988279,-88.802
52.3,104.2833333,427.25,2015,-0.680773409477016,0,0,0,1,0,286.79733,5.4737215e-05,-12.1,-85.6,-12.134096,-90.024994
52.3,104.2833333,427.25,2015,-0.9587178169872964,0,0,0,1,0,279.96805,0.0,-16.3,-127.3,-12.933172,-96.72699
52.3,104.2833333,427.25,2015,-0.9741004551724206,0,0,0,1,0,278.67822,0.0,-20.7,-158.7,-13.533937,-101.76572
52.3,104.2833333,427.25,2015,-0.7236440382959123,0,0,0,1,0,271.8202,0.0,-21.3,-169.8,-16.759405,-128.8183
52.3,104.2833333,427.25,2015,-0.2884824328806098,0,0,0,1,0,261.45505,0.0,-25.5,-201.8,-18.590864,-144.17908
52.3,104.2833333,427.25,2016,0.2386727660059501,0,0,0,1,0,237.81444,0.0,-33.8,-269.6,-24.960142,-197.59937
52.3,104.2833333,427.25,2016,0.6994583270516471,0,0,0,1,0,256.34158,0.0,-26.1,-209.1,-19.582418,-152.49542
52.3,104.2833333,427.25,2016,0.9562348265919056,0,0,0,1,0,273.4593,0.0,-26.0,-202.9,-14.12887,-106.75552
52.3,104.2833333,427.25,2016,0.9721181966290613,0,0,0,1,0,276.23322,0.0,-12.5,-102.1,-12.740694,-95.11264
52.3,104.2833333,427.25,2016,0.7295575540864875,0,0,0,1,0,285.2303,0.0,-16.4,-124.2,-9.935179,-71.582275
52.3,104.2833333,427.25,2016,0.2802306751992159,0,0,0,1,0,295.30023,0.0,-12.4,-103.6,-10.710924,-78.08859
52.3,104.2833333,427.25,2016,-0.23030567023061196,0,0,0,1,0,295.5241,0.0,-10.9,-82.7,-11.731642,-86.649536
52.3,104.2833333,427.25,2016,-0.6932812268869771,0,0,0,1,0,291.53262,0.0,-12.1,-89.8,-11.941618,-88.410645
52.3,104.2833333,427.25,2016,-0.9634705485641486,0,0,0,1,0,281.7547,6.515779e-05,-14.6,-109.1,-12.460726,-92.764496
52.3,104.2833333,427.25,2016,-0.970063921851507,0,0,0,1,0,278.09888,3.4144956e-05,-27.5,-202.8,-13.936392,-105.141174
52.3,104.2833333,427.25,2016,-0.7116566222817751,0,0,0,1,0,266.15433,0.0,-27.8,-210.5,-17.844282,-137.91736
52.3,104.2833333,427.25,2016,-0.27195815753410524,0,0,0,1,0,254.54556,4.3128384e-06,-26.4,-201.1,-20.80728,-162.76855
52.3,104.2833333,427.25,2012,-0.27195815753410524,0,0,0,1,0,256.0939,0.0,-35.1,-262.7,-19.757399,-153.96301
52.3,104.2833333,427.25,2017,0.9510565162951535,0,0,0,1,0,260.47137,0.0,-17.6,-126.8,-18.415884,-142.71149
52.3,104.2833333,427.25,2017,0.9760105506323683,0,0,0,1,0,270.12485,0.0,-20.9,-152.0,-15.9195,-121.773865
52.3,104.2833333,427.25,2017,0.2386727660059501,0,0,0,1,0,256.59677,0.0,-30.3,-230.6,-20.165686,-157.38739
52.3,104.2833333,427.25,2017,0.6994583270516471,0,0,0,1,0,260.36813,0.0,-25.9,-194.9,-18.637526,-144.57043
47.54260867,7.58371693,304.73438,2004,0.2386727660059501,0,0,1,0,0,274.69434,0.0,-11.9,-88.50962751,-11.679148,-86.20926
47.54260867,7.58371693,304.73438,2004,0.6994583270516471,0,0,1,0,0,276.20032,0.0,-9.88,-66.74413536,-11.480837,-84.54599
47.54260867,7.58371693,304.73438,2004,0.9562348265919056,0,0,1,0,0,279.2048,0.0,-9.69,-71.5587575,-10.65843,-77.648315
47.54260867,7.58371693,304.73438,2004,0.9721181966290613,0,0,1,0,0,284.02167,0.0001690366,-6.1,-40.66799847,-9.357744,-66.73923
47.54260867,7.58371693,304.73438,2004,0.7295575540864875,0,0,1,0,0,288.99155,3.2743297e-05,-7.01,-50.25006643,-7.2492332,-49.054764
47.54260867,7.58371693,304.73438,2004,0.2802306751992159,0,0,1,0,0,283.889,0.00010311205,-7.21,-53.83051048,-8.019146,-55.51216
47.54260867,7.58371693,304.73438,2004,-0.23030567023061196,0,0,1,0,0,294.9553,0.00014510812,-5.49,-34.72560691,-6.5755596,-43.40454
47.54260867,7.58371693,304.73438,2004,-0.6932812268869771,0,0,1,0,0,292.1178,0.0,-4.8,-31.50057387,-7.0538387,-47.415955
47.54260867,7.58371693,304.73438,2004,-0.9634705485641486,0,0,1,0,0,289.50723,0.0,-4.92,-31.38678091,-7.844166,-54.04457
47.54260867,7.58371693,304.73438,2004,-0.970063921851507,0,0,1,0,0,282.97815,7.0730985e-06,-10.75,-76.42100974,-9.019449,-63.901886
47.54260867,7.58371693,304.73438,2004,-0.7116566222817751,0,0,1,0,0,282.98523,0.0,-10.49,-75.39648751,-9.661043,-69.28305
47.54260867,7.58371693,304.73438,2004,-0.27195815753410524,0,0,1,0,0,279.3189,3.385527e-05,-13.22,-98.71358212,-11.025888,-80.730255
47.54260867,7.58371693,304.73438,2005,0.2386727660059501,0,0,1,0,0,279.46838,0.00014786229,-6.66,-42.77138547,-10.098494,-72.95203
47.54260867,7.58371693,304.73438,2005,0.6994583270516471,0,0,1,0,0,280.56467,3.187112e-05,-15.78,-115.1328526,-9.824358,-70.6528
47.54260867,7.58371693,304.73438,2005,0.9510565162951535,0,0,1,0,0,280.88824,3.2876374e-05,-8.02,-59.70485452,-10.460119,-75.98505
47.54260867,7.58371693,304.73438,2005,0.9760105506323683,0,0,1,0,0,288.3,0.0,-8.51,-58.19910378,-8.293282,-57.811386
47.54260867,7.58371693,304.73438,2005,0.741222010848596,0,0,1,0,0,293.8865,0.0,-6.95,-48.05079866,-6.735958,-44.749832
47.54260867,7.58371693,304.73438,2005,0.29671281927349075,0,0,1,0,0,293.25107,0.0,-5.24,-32.64544918,-6.135193,-39.711105
47.54260867,7.58371693,304.73438,2005,-0.2135209154397959,0,0,1,0,0,290.88892,0.0,-5.67,-37.45673818,-6.951767,-46.55986
47.54260867,7.58371693,304.73438,2005,-0.680773409477016,0,0,1,0,0,295.45166,0.0,-6.33,-43.03745941,-6.741791,-44.79875
47.54260867,7.58371693,304.73438,2005,-0.9587178169872964,0,0,1,0,0,284.0055,8.993772e-05,-9.610421834,-68.63931346,-8.686987,-61.113464
47.54260867,7.58371693,304.73438,2005,-0.9741004551724206,0,0,1,0,0,294.28342,0.0,-6.38,-42.73606861,-7.2667313,-49.201523
47.54260867,7.58371693,304.73438,2005,-0.7236440382959123,0,0,1,0,0,278.78088,4.1183062e-05,-14.2,-103.3116898,-10.938398,-79.99646
47.54260867,7.58371693,304.73438,2005,-0.2884824328806098,0,0,1,0,0,278.93994,8.7477296e-05,-10.79,-78.0619552,-11.177538,-82.00217
47.54260867,7.58371693,304.73438,2006,0.2386727660059501,0,0,1,0,0,278.52188,7.0151014e-05,-10.39,-75.03694923,-10.687593,-77.892914
47.54260867,7.58371693,304.73438,2006,0.6994583270516471,0,0,1,0,0,275.58633,3.0768017e-05,-11.52,-90.29273588,-11.544996,-85.08411
47.54260867,7.58371693,304.73438,2006,0.9510565162951535,0,0,1,0,0,285.73444,4.9994796e-05,-11.23849183,-82.68571664,-8.990286,-63.657288
47.54260867,7.58371693,304.73438,2006,0.9760105506323683,0,0,1,0,0,281.24936,0.0,-10.61,-76.08191291,-10.442621,-75.83829
47.54260867,7.58371693,304.73438,2006,0.741222010848596,0,0,1,0,0,288.51483,0.00013877166,-8.47,-60.27743553,-7.170492,-48.39435
47.54260867,7.58371693,304.73438,2006,0.29671281927349075,0,0,1,0,0,291.37796,7.102581e-05,-4.08,-26.00399436,-6.2955914,-41.056396
47.54260867,7.58371693,304.73438,2006,-0.2135209154397959,0,0,1,0,0,285.97202,5.6691508e-05,-3.64,-26.43863597,-7.9870663,-55.243103
47.54260867,7.58371693,304.73438,2006,-0.680773409477016,0,0,1,0,0,292.36548,3.7045822e-05,-8.43,-60.3623681,-6.9138546,-46.241882
47.54260867,7.58371693,304.73438,2006,-0.9587178169872964,0,0,1,0,0,292.78403,7.760747e-05,-7.78,-53.80678357,-7.333807,-49.7641
47.54260867,7.58371693,304.73438,2006,-0.9741004551724206,0,0,1,0,0,285.12756,0.00011052796,-6.51,-49.6066388,-8.357441,-58.349503
47.54260867,7.58371693,304.73438,2006,-0.7236440382959123,0,0,1,0,0,278.76965,0.0,-9.18,-67.40884533,-10.961729,-80.19214
47.54260867,7.58371693,304.73438,2006,-0.2884824328806098,0,0,1,0,0,273.5797,0.0,-11.11,-83.72738599,-12.192423,-90.51419
47.54260867,7.58371693,304.73438,2007,0.2386727660059501,0,0,1,0,0,273.4394,0.0,-12.87,-93.4449454,-11.854128,-87.67685
47.54260867,7.58371693,304.73438,2007,0.6994583270516471,0,0,1,0,0,278.91876,1.2150103e-05,-9.46,-71.36453487,-10.48345,-76.180725
47.54260867,7.58371693,304.73438,2007,0.9510565162951535,0,0,1,0,0,281.7634,2.0590902e-05,-12.11,-89.32212676,-10.320135,-74.810974
47.54260867,7.58371693,304.73438,2007,0.741222010848596,0,0,1,0,0,284.9263,3.0439389e-05,-7.87,-56.86635214,-8.042477,-55.70784
47.54260867,7.58371693,304.73438,2007,0.29671281927349075,0,0,1,0,0,290.7206,0.0,-6.28,-44.71481808,-6.429743,-42.18155
47.54260867,7.58371693,304.73438,2007,-0.2135209154397959,0,0,1,0,0,294.66248,0.0,-6.05,-43.8169477,-6.502651,-42.793045
47.54260867,7.58371693,304.73438,2007,-0.680773409477016,0,0,1,0,0,287.81866,0.0,-6.87,-44.13363048,-7.6400223,-52.332382
47.54260867,7.58371693,304.73438,2007,-0.9587178169872964,0,0,1,0,0,290.62912,0.0,-6.87,-44.13363048,-7.6079426,-52.063324
47.54260867,7.58371693,304.73438,2007,-0.9741004551724206,0,0,1,0,0,282.2629,0.0,-8.99,-60.35032291,-9.007784,-63.804047
47.54260867,7.58371693,304.73438,2007,-0.7236440382959123,0,0,1,0,0,276.48398,5.4964064e-05,-10.78,-79.00926983,-11.212534,-82.295685
47.54260867,7.58371693,304.73438,2007,-0.2884824328806098,0,0,1,0,0,270.57297,0.0,-8.37,-57.9994607,-12.583212,-93.79181
47.54260867,7.58371693,304.73438,2008,0.2386727660059501,0,0,1,0,0,274.82385,0.0,-10.4,-82.10126519,-11.737474,-86.698456
47.54260867,7.58371693,304.73438,2008,0.6994583270516471,0,0,1,0,0,274.47092,0.0,-8.5,-62.00643014,-11.679148,-86.20926
47.54260867,7.58371693,304.73438,2008,0.9562348265919056,0,0,1,0,0,277.44467,7.351558e-05,-7.88,-58.24612426,-10.903402,-79.70294
47.54260867,7.58371693,304.73438,2008,0.9721181966290613,0,0,1,0,0,279.4423,0.0,-10.73,-81.57874164,-10.734255,-78.28427
47.54260867,7.58371693,304.73438,2008,0.7295575540864875,0,0,1,0,0,283.20355,8.474604e-05,-6.26,-47.19478668,-8.468262,-59.278976
47.54260867,7.58371693,304.73438,2008,0.2802306751992159,0,0,1,0,0,285.68536,0.0,-6.51,-47.19496585,-7.6400223,-52.332382
47.54260867,7.58371693,304.73438,2008,-0.23030567023061196,0,0,1,0,0,292.66156,3.541625e-05,-4.36,-26.28930766,-6.63097,-43.869278
47.54260867,7.58371693,304.73438,2008,-0.6932812268869771,0,0,1,0,0,291.2346,7.561996e-05,-4.6,-29.45637813,-6.9663486,-46.68216
47.54260867,7.58371693,304.73438,2008,-0.9634705485641486,0,0,1,0,0,287.47824,0.0,-8.79,-61.24115279,-8.065807,-55.90352
47.54260867,7.58371693,304.73438,2008,-0.970063921851507,0,0,1,0,0,281.09518,0.0,-12.8,-91.96888229,-9.095274,-64.53784
47.54260867,7.58371693,304.73438,2008,-0.7116566222817751,0,0,1,0,0,283.60846,0.0001147301,-12.09,-89.88374997,-9.031115,-63.999725
47.54260867,7.58371693,304.73438,2008,-0.27195815753410524,0,0,1,0,0,281.56534,2.1500717e-05,-17.57,-134.4502205,-10.3492985,-75.05557
47.54260867,7.58371693,304.73438,2009,0.2386727660059501,0,0,1,0,0,273.00406,0.0,-10.26,-78.8,-12.046606,-89.2912
47.54260867,7.58371693,304.73438,2009,0.6994583270516471,0,0,1,0,0,274.93643,6.977101e-05,-13.21,-99.3,-11.59749,-85.52438
47.54260867,7.58371693,304.73438,2009,0.9510565162951535,0,0,1,0,0,279.04745,0.0,-11.63,-84.9,-10.81008,-78.92023
47.54260867,7.58371693,304.73438,2009,0.9760105506323683,0,0,1,0,0,282.61984,0.0,-6.23,-47.0,-10.104326,-73.000946
47.54260867,7.58371693,304.73438,2009,0.741222010848596,0,0,1,0,0,285.68463,2.9940291e-05,-4.26,-27.1,-7.733345,-53.115097
47.54260867,7.58371693,304.73438,2009,0.29671281927349075,0,0,1,0,0,292.5345,8.838454e-05,-5.9,-44.9,-6.170189,-40.004623
47.54260867,7.58371693,304.73438,2009,-0.2135209154397959,0,0,1,0,0,294.64438,0.0,-4.42,-25.9,-6.432659,-42.20601
47.54260867,7.58371693,304.73438,2009,-0.680773409477016,0,0,1,0,0,290.16885,0.0001388321,-6.51,-44.1,-7.0071774,-47.024597
47.54260867,7.58371693,304.73438,2009,-0.9587178169872964,0,0,1,0,0,293.65814,0.0,-5.48,-34.6,-7.0859184,-47.685013
47.54260867,7.58371693,304.73438,2009,-0.9741004551724206,0,0,1,0,0,280.7311,7.531765e-05,-7.89,-55.9,-8.89113,-62.825653
47.54260867,7.58371693,304.73438,2009,-0.7236440382959123,0,0,1,0,0,277.01514,5.270402e-05,-13.82,-102.4,-11.125044,-81.56189
47.54260867,7.58371693,304.73438,2009,-0.2884824328806098,0,0,1,0,0,276.80103,0.00015930833,-12.32,-90.3,-12.192423,-90.51419
47.54260867,7.58371693,304.73438,2010,0.2386727660059501,0,0,1,0,0,269.0238,0.0,-15.69,-117.4,-12.740694,-95.11264
47.54260867,7.58371693,304.73438,2010,0.6994583270516471,0,0,1,0,0,279.15158,8.406297e-06,-12.81,-99.3,-10.302637,-74.664215
47.54260867,7.58371693,304.73438,2010,0.9510565162951535,0,0,1,0,0,271.09546,3.4507124e-05,-12.5,-93.0,-11.375849,-83.665436
47.54260867,7.58371693,304.73438,2010,0.9760105506323683,0,0,1,0,0,281.8738,0.0,-8.52,-58.8,-10.279306,-74.46854
47.54260867,7.58371693,304.73438,2010,0.741222010848596,0,0,1,0,0,286.53043,7.359458e-05,-8.21,-58.2,-7.444628,-50.693573
47.54260867,7.58371693,304.73438,2010,0.29671281927349075,0,0,1,0,0,293.40024,6.482423e-05,-8.71,-61.9,-6.111862,-39.515427
47.54260867,7.58371693,304.73438,2010,-0.2135209154397959,0,0,1,0,0,289.93668,2.9140785e-05,-5.8,-40.2,-6.9284363,-46.36418
47.54260867,7.58371693,304.73438,2010,-0.680773409477016,0,0,1,0,0,286.29962,3.2071577e-05,-8.4,-60.2,-8.033728,-55.63446
47.54260867,7.58371693,304.73438,2010,-0.9587178169872964,0,0,1,0,0,290.54236,0.0,-7.12,-48.8,-7.316309,-49.61734
47.54260867,7.58371693,304.73438,2010,-0.9741004551724206,0,0,1,0,0,285.28217,0.0,-10.1,-72.0,-8.2407875,-57.37111
47.54260867,7.58371693,304.73438,2010,-0.7236440382959123,0,0,1,0,0,279.07886,0.0,-15.21,-112.6,-10.856741,-79.311584
47.54260867,7.58371693,304.73438,2010,-0.2884824328806098,0,0,1,0,0,276.81036,0.00025984913,-14.44,-105.9,-12.221586,-90.75879
47.54260867,7.58371693,304.73438,2011,0.2386727660059501,0,0,1,0,0,279.7453,2.486477e-05,-10.25,-76.7,-10.716757,-78.13751
47.54260867,7.58371693,304.73438,2011,0.6994583270516471,0,0,1,0,0,277.4473,8.3853105e-05,-12.45,-92.0,-10.874239,-79.45834
47.54260867,7.58371693,304.73438,2011,0.9510565162951535,0,0,1,0,0,276.94107,0.0,-9.17,-69.4,-10.98506,-80.38782
47.54260867,7.58371693,304.73438,2011,0.9760105506323683,0,0,1,0,0,282.91943,4.2722277e-05,-5.43,-37.3,-9.865187,-70.99524
47.54260867,7.58371693,304.73438,2011,0.741222010848596,0,0,1,0,0,282.51248,0.0,-5.61,-36.5,-8.896963,-62.874573
47.54260867,7.58371693,304.73438,2011,0.29671281927349075,0,0,1,0,0,290.45352,0.0,-5.81,-38.2,-6.508484,-42.841965
47.54260867,7.58371693,304.73438,2011,-0.2135209154397959,0,0,1,0,0,285.43524,6.4256674e-05,-6.6,-42.1,-8.150381,-56.612854
47.54260867,7.58371693,304.73438,2011,-0.680773409477016,0,0,1,0,0,294.61743,1.6929938e-05,-5.64,-39.6,-6.5376472,-43.086563
47.54260867,7.58371693,304.73438,2011,-0.9587178169872964,0,0,1,0,0,284.4807,0.0,-5.39,-34.7,-8.339943,-58.202744
47.54260867,7.58371693,304.73438,2011,-0.9741004551724206,0,0,1,0,0,279.6588,7.503225e-05,-9.76,-69.2,-8.832804,-62.336456
47.54260867,7.58371693,304.73438,2011,-0.2884824328806098,0,0,1,0,0,274.69153,4.7757974e-05,-9.34,-65.6,-12.42573,-92.47098
47.54260867,7.58371693,304.73438,2012,0.2386727660059501,0,0,1,0,0,278.16486,1.5386211e-05,-10.04,-70.4,-11.428343,-84.10571
47.54260867,7.58371693,304.73438,2012,0.6994583270516471,0,0,1,0,0,275.4526,8.9626206e-05,-15.68,-117.5,-11.539164,-85.03519
47.54260867,7.58371693,304.73438,2012,0.9562348265919056,0,0,1,0,0,278.16702,8.00684e-05,-9.38,-68.4,-10.81008,-78.92023
47.54260867,7.58371693,304.73438,2012,0.9721181966290613,0,0,1,0,0,283.52618,0.0,-8.08,-56.7,-9.713537,-69.72333
47.54260867,7.58371693,304.73438,2012,0.7295575540864875,0,0,1,0,0,288.38907,6.8484514e-05,-6.23,-44.0,-7.030508,-47.220276
47.54260867,7.58371693,304.73438,2012,0.2802306751992159,0,0,1,0,0,287.7204,0.0,-6.6,-46.2,-7.1209145,-47.97853
47.54260867,7.58371693,304.73438,2012,-0.23030567023061196,0,0,1,0,0,295.00336,0.0001529035,-5.32,-32.6,-6.2722607,-40.860718
47.54260867,7.58371693,304.73438,2012,-0.6932812268869771,0,0,1,0,0,293.85825,0.0,-5.84,-37.5,-6.595974,-43.57576
47.54260867,7.58371693,304.73438,2012,-0.9634705485641486,0,0,1,0,0,290.492,0.00016739006,-5.62,-37.2,-6.9634323,-46.6577
47.54260867,7.58371693,304.73438,2012,-0.970063921851507,0,0,1,0,0,282.7762,9.7890144e-05,-10.79,-77.4,-8.290365,-57.786926
47.54260867,7.58371693,304.73438,2012,-0.7116566222817751,0,0,1,0,0,278.44324,1.5424253e-05,-12.91,-96.4,-11.055052,-80.97485
47.54260867,7.58371693,304.73438,2013,0.2386727660059501,0,0,1,0,0,273.96695,0.0,-13.28,-99.0,-12.239084,-90.90555
47.54260867,7.58371693,304.73438,2013,0.6994583270516471,0,0,1,0,0,273.27716,4.7669004e-05,-13.94,-101.5,-11.970781,-88.65524
47.54260867,7.58371693,304.73438,2013,0.9510565162951535,0,0,1,0,0,280.58615,0.000116469615,-13.26,-97.4,-10.273474,-74.41962
47.54260867,7.58371693,304.73438,2013,0.9760105506323683,0,0,1,0,0,277.658,1.2173279e-05,-8.88,-64.1,-10.856741,-79.311584
47.54260867,7.58371693,304.73438,2013,0.741222010848596,0,0,1,0,0,288.3504,0.0,-9.26,-67.8,-7.1121655,-47.90515
47.54260867,7.58371693,304.73438,2013,0.29671281927349075,0,0,1,0,0,288.8097,5.2768388e-05,-7.45,-50.8,-6.785536,-45.16565
47.54260867,7.58371693,304.73438,2013,-0.2135209154397959,0,0,1,0,0,289.23734,0.0,-6.98,-49.4,-7.021759,-47.146896
47.54260867,7.58371693,304.73438,2013,-0.680773409477016,0,0,1,0,0,289.8206,0.0,-5.54,-34.8,-7.0771694,-47.611633
47.54260867,7.58371693,304.73438,2013,-0.9587178169872964,0,0,1,0,0,291.52792,0.0,-6.81,-43.0,-6.9488506,-46.5354
47.54260867,7.58371693,304.73438,2013,-0.9741004551724206,0,0,1,0,0,284.88974,0.0,-8.19,-59.0,-8.065807,-55.90352
47.54260867,7.58371693,304.73438,2013,-0.7236440382959123,0,0,1,0,0,277.7871,0.0,-13.15,-96.3,-10.979227,-80.3389
47.54260867,7.58371693,304.73438,2013,-0.2884824328806098,0,0,1,0,0,269.7188,0.0,-17.77,-137.7,-12.921507,-96.62915
47.54260867,7.58371693,304.73438,2014,0.2386727660059501,0,0,1,0,0,277.30194,5.7136954e-06,-11.27,-85.7,-11.766638,-86.943054
47.54260867,7.58371693,304.73438,2014,0.6994583270516471,0,0,1,0,0,277.9644,0.0,-11.26,-82.7,-11.037554,-80.828094
47.54260867,7.58371693,304.73438,2014,0.9510565162951535,0,0,1,0,0,276.55295,0.0,-9.36,-71.0,-10.944231,-80.04538
47.54260867,7.58371693,304.73438,2014,0.9760105506323683,0,0,1,0,0,280.60248,2.2642824e-05,-8.42,-65.1,-10.413458,-75.59369
47.54260867,7.58371693,304.73438,2014,0.741222010848596,0,0,1,0,0,289.46414,0.0,-7.08,-49.1,-6.9284363,-46.36418
47.54260867,7.58371693,304.73438,2014,0.29671281927349075,0,0,1,0,0,295.60117,3.1543033e-05,-4.38,-24.7,-5.9572964,-38.219055
47.54260867,7.58371693,304.73438,2014,-0.2135209154397959,0,0,1,0,0,295.3235,0.0,-7.23,-50.2,-6.2897587,-41.007477
47.54260867,7.58371693,304.73438,2014,-0.680773409477016,0,0,1,0,0,296.42154,0.0,-5.16,-37.1,-6.301424,-41.105316
47.54260867,7.58371693,304.73438,2014,-0.9587178169872964,0,0,1,0,0,288.2997,3.4225584e-05,-7.54,-51.5,-7.351305,-49.91086
47.54260867,7.58371693,304.73438,2014,-0.9741004551724206,0,0,1,0,0,285.54843,0.0,-6.14,-39.7,-7.8674965,-54.24025
47.54260867,7.58371693,304.73438,2014,-0.7236440382959123,0,0,1,0,0,280.39014,0.0,-18.94,-143.9,-10.471785,-76.082886
47.54260867,7.58371693,304.73438,2014,-0.2884824328806098,0,0,1,0,0,276.2039,4.193858e-05,-12.78,-92.6,-12.157427,-90.22067
47.54260867,7.58371693,304.73438,2015,0.2386727660059501,0,0,1,0,0,276.15723,3.1357853e-05,-13.96,-103.8,-12.058271,-89.38904
47.54260867,7.58371693,304.73438,2015,0.6994583270516471,0,0,1,0,0,268.2487,0.0,-12.02,-92.5,-12.670702,-94.525604
47.54260867,7.58371693,304.73438,2015,0.9510565162951535,0,0,1,0,0,281.7189,0.0,-8.85,-68.0,-10.13349,-73.245544
47.54260867,7.58371693,304.73438,2015,0.9760105506323683,0,0,1,0,0,282.2176,2.31419e-05,-10.12,-75.1,-9.958509,-71.777954
47.54260867,7.58371693,304.73438,2015,0.741222010848596,0,0,1,0,0,288.22043,0.0,-9.68,-72.3,-7.1384125,-48.12529
47.54260867,7.58371693,304.73438,2015,0.29671281927349075,0,0,1,0,0,288.31238,5.1457242e-05,-6.6,-44.3,-6.8876076,-46.021744
47.54260867,7.58371693,304.73438,2015,-0.2135209154397959,0,0,1,0,0,293.95563,0.00013695988,-3.4,-26.4,-6.3130894,-41.203156
