Lat,Lon,Alt,Year,JulianDay_Sin,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,Temp,Precip,O18,H2,O18 P,H2 P
47.54260867,7.58371693,304.73438,2007,0.741222010848596,0,0,1,0,0,284.9263,3.0439389e-05,-7.87,-56.86635214,-6.626816,-46.763706
47.54260867,7.58371693,304.73438,2007,0.29671281927349075,0,0,1,0,0,290.7206,0.0,-6.28,-44.71481808,-5.739012,-38.80454
47.54260867,7.58371693,304.73438,2007,-0.2135209154397959,0,0,1,0,0,294.66248,0.0,-6.05,-43.8169477,-5.810895,-39.451717
47.54260867,7.58371693,304.73438,2007,-0.680773409477016,0,0,1,0,0,287.81866,0.0,-6.87,-44.13363048,-6.3226604,-44.031223
47.54260867,7.58371693,304.73438,2007,-0.9587178169872964,0,0,1,0,0,290.62912,0.0,-6.87,-44.13363048,-6.3626432,-44.38342
47.54260867,7.58371693,304.73438,2007,-0.9741004551724206,0,0,1,0,0,282.2629,0.0,-8.99,-60.35032291,-7.7989054,-57.2879
47.54260867,7.58371693,304.73438,2007,-0.7236440382959123,0,0,1,0,0,276.48398,5.4964064e-05,-10.78,-79.00926983,-10.2833605,-79.60772
47.54260867,7.58371693,304.73438,2007,-0.2884824328806098,0,0,1,0,0,270.57297,0.0,-8.37,-57.9994607,-11.209674,-87.93012
47.54260867,7.58371693,304.73438,2008,0.2386727660059501,0,0,1,0,0,274.82385,0.0,-10.4,-82.10126519,-10.881171,-84.98066
47.54260867,7.58371693,304.73438,2008,0.6994583270516471,0,0,1,0,0,274.47092,0.0,-8.5,-62.00643014,-10.851102,-84.71279
47.54260867,7.58371693,304.73438,2008,0.9562348265919056,0,0,1,0,0,277.44467,7.351558e-05,-7.88,-58.24612426,-9.992881,-77.00498
47.54260867,7.58371693,304.73438,2008,0.9721181966290613,0,0,1,0,0,279.4423,0.0,-10.73,-81.57874164,-9.490228,-72.49004
47.54260867,7.58371693,304.73438,2008,0.7295575540864875,0,0,1,0,0,283.20355,8.474604e-05,-6.26,-47.19478668,-7.574086,-55.27136
47.54260867,7.58371693,304.73438,2008,0.2802306751992159,0,0,1,0,0,285.68536,0.0,-6.51,-47.19496585,-6.046157,-41.549847
47.54260867,7.58371693,304.73438,2008,-0.23030567023061196,0,0,1,0,0,292.66156,3.541625e-05,-4.36,-26.28930766,-5.710058,-38.54163
47.54260867,7.58371693,304.73438,2008,-0.6932812268869771,0,0,1,0,0,291.2346,7.561996e-05,-4.6,-29.45637813,-5.6645107,-38.12212
47.54260867,7.58371693,304.73438,2008,-0.9634705485641486,0,0,1,0,0,287.47824,0.0,-8.79,-61.24115279,-6.8828917,-49.057095
47.54260867,7.58371693,304.73438,2008,-0.970063921851507,0,0,1,0,0,281.09518,0.0,-12.8,-91.96888229,-7.9479647,-58.62707
47.54260867,7.58371693,304.73438,2008,-0.7116566222817751,0,0,1,0,0,283.60846,0.0001147301,-12.09,-89.88374997,-8.933301,-67.48025
47.54260867,7.58371693,304.73438,2008,-0.27195815753410524,0,0,1,0,0,281.56534,2.1500717e-05,-17.57,-134.4502205,-9.482503,-72.41683
47.54260867,7.58371693,304.73438,2009,0.2386727660059501,0,0,1,0,0,273.00406,0.0,-10.26,-78.8,-11.105275,-86.993095
47.54260867,7.58371693,304.73438,2009,0.6994583270516471,0,0,1,0,0,274.93643,6.977101e-05,-13.21,-99.3,-10.872645,-84.90574
47.54260867,7.58371693,304.73438,2009,0.9510565162951535,0,0,1,0,0,279.04745,0.0,-11.63,-84.9,-9.663749,-74.04902
47.54260867,7.58371693,304.73438,2009,0.9760105506323683,0,0,1,0,0,282.61984,0.0,-6.23,-47.0,-8.346047,-62.209774
47.54260867,7.58371693,304.73438,2009,0.741222010848596,0,0,1,0,0,285.68463,2.9940291e-05,-4.26,-27.1,-6.4244127,-44.945843
47.54260867,7.58371693,304.73438,2009,0.29671281927349075,0,0,1,0,0,292.5345,8.838454e-05,-5.9,-44.9,-5.7638597,-39.031612
47.54260867,7.58371693,304.73438,2009,-0.2135209154397959,0,0,1,0,0,294.64438,0.0,-4.42,-25.9,-5.7582235,-38.97833
47.54260867,7.58371693,304.73438,2009,-0.680773409477016,0,0,1,0,0,290.16885,0.0001388321,-6.51,-44.1,-5.7992506,-39.331463
47.54260867,7.58371693,304.73438,2009,-0.9587178169872964,0,0,1,0,0,293.65814,0.0,-5.48,-34.6,-6.146908,-42.44428
47.54260867,7.58371693,304.73438,2009,-0.9741004551724206,0,0,1,0,0,280.7311,7.531765e-05,-7.89,-55.9,-7.9691935,-58.81677
47.54260867,7.58371693,304.73438,2009,-0.7236440382959123,0,0,1,0,0,277.01514,5.270402e-05,-13.82,-102.4,-10.207372,-78.924706
47.54260867,7.58371693,304.73438,2009,-0.2884824328806098,0,0,1,0,0,276.80103,0.00015930833,-12.32,-90.3,-10.860658,-84.79507
47.54260867,7.58371693,304.73438,2010,0.2386727660059501,0,0,1,0,0,269.0238,0.0,-15.69,-117.4,-11.414523,-89.769966
47.54260867,7.58371693,304.73438,2010,0.6994583270516471,0,0,1,0,0,279.15158,8.406297e-06,-12.81,-99.3,-9.830489,-75.54453
47.54260867,7.58371693,304.73438,2010,0.9510565162951535,0,0,1,0,0,271.09546,3.4507124e-05,-12.5,-93.0,-10.698724,-83.34591
47.54260867,7.58371693,304.73438,2010,0.9760105506323683,0,0,1,0,0,281.8738,0.0,-8.52,-58.8,-8.666339,-65.08756
47.54260867,7.58371693,304.73438,2010,0.741222010848596,0,0,1,0,0,286.53043,7.359458e-05,-8.21,-58.2,-6.338439,-44.17448
47.54260867,7.58371693,304.73438,2010,0.29671281927349075,0,0,1,0,0,293.40024,6.482423e-05,-8.71,-61.9,-5.7980633,-39.340534
47.54260867,7.58371693,304.73438,2010,-0.2135209154397959,0,0,1,0,0,289.93668,2.9140785e-05,-5.8,-40.2,-5.6746817,-38.21731
47.54260867,7.58371693,304.73438,2010,-0.680773409477016,0,0,1,0,0,286.29962,3.2071577e-05,-8.4,-60.2,-7.2872114,-52.694363
47.54260867,7.58371693,304.73438,2010,-0.9587178169872964,0,0,1,0,0,290.54236,0.0,-7.12,-48.8,-6.299243,-43.81236
47.54260867,7.58371693,304.73438,2010,-0.9741004551724206,0,0,1,0,0,285.28217,0.0,-10.1,-72.0,-7.266469,-52.503124
47.54260867,7.58371693,304.73438,2010,-0.7236440382959123,0,0,1,0,0,279.07886,0.0,-15.21,-112.6,-9.924874,-76.38799
47.54260867,7.58371693,304.73438,2010,-0.2884824328806098,0,0,1,0,0,276.81036,0.00025984913,-14.44,-105.9,-11.008773,-86.12449
47.54260867,7.58371693,304.73438,2011,0.2386727660059501,0,0,1,0,0,279.7453,2.486477e-05,-10.25,-76.7,-9.721284,-74.56115
47.54260867,7.58371693,304.73438,2011,0.6994583270516471,0,0,1,0,0,277.4473,8.3853105e-05,-12.45,-92.0,-10.443063,-81.04696
47.54260867,7.58371693,304.73438,2011,0.9510565162951535,0,0,1,0,0,276.94107,0.0,-9.17,-69.4,-10.162139,-78.5265
47.54260867,7.58371693,304.73438,2011,0.9760105506323683,0,0,1,0,0,282.91943,4.2722277e-05,-5.43,-37.3,-8.233209,-61.19543
47.54260867,7.58371693,304.73438,2011,0.741222010848596,0,0,1,0,0,282.51248,0.0,-5.61,-36.5,-7.831092,-57.580914
47.54260867,7.58371693,304.73438,2011,0.29671281927349075,0,0,1,0,0,290.45352,0.0,-5.81,-38.2,-5.6354427,-37.87444
47.54260867,7.58371693,304.73438,2011,-0.2135209154397959,0,0,1,0,0,285.43524,6.4256674e-05,-6.6,-42.1,-6.9363356,-49.545025
47.54260867,7.58371693,304.73438,2011,-0.680773409477016,0,0,1,0,0,294.61743,1.6929938e-05,-5.64,-39.6,-5.441823,-36.12431
47.54260867,7.58371693,304.73438,2011,-0.9587178169872964,0,0,1,0,0,284.4807,0.0,-5.39,-34.7,-7.498698,-54.589626
47.54260867,7.58371693,304.73438,2011,-0.9741004551724206,0,0,1,0,0,279.6588,7.503225e-05,-9.76,-69.2,-8.0543375,-59.581203
47.54260867,7.58371693,304.73438,2011,-0.2884824328806098,0,0,1,0,0,274.69153,4.7757974e-05,-9.34,-65.6,-10.999932,-86.04632
47.54260867,7.58371693,304.73438,2012,0.2386727660059501,0,0,1,0,0,278.16486,1.5386211e-05,-10.04,-70.4,-10.295348,-79.71839
47.54260867,7.58371693,304.73438,2012,0.6994583270516471,0,0,1,0,0,275.4526,8.9626206e-05,-15.68,-117.5,-10.855365,-84.75025
47.54260867,7.58371693,304.73438,2012,0.9562348265919056,0,0,1,0,0,278.16702,8.00684e-05,-9.38,-68.4,-9.914603,-76.30161
47.54260867,7.58371693,304.73438,2012,0.9721181966290613,0,0,1,0,0,283.52618,0.0,-8.08,-56.7,-8.015656,-59.24081
47.54260867,7.58371693,304.73438,2012,0.7295575540864875,0,0,1,0,0,288.38907,6.8484514e-05,-6.23,-44.0,-6.2409353,-43.303738
47.54260867,7.58371693,304.73438,2012,0.2802306751992159,0,0,1,0,0,287.7204,0.0,-6.6,-46.2,-5.641694,-37.92259
47.54260867,7.58371693,304.73438,2012,-0.23030567023061196,0,0,1,0,0,295.00336,0.0001529035,-5.32,-32.6,-5.674939,-38.228176
47.54260867,7.58371693,304.73438,2012,-0.6932812268869771,0,0,1,0,0,293.85825,0.0,-5.84,-37.5,-5.3962183,-35.712414
47.54260867,7.58371693,304.73438,2012,-0.9634705485641486,0,0,1,0,0,290.492,0.00016739006,-5.62,-37.2,-6.4214373,-44.90855
47.54260867,7.58371693,304.73438,2012,-0.970063921851507,0,0,1,0,0,282.7762,9.7890144e-05,-10.79,-77.4,-7.7679777,-57.007885
47.54260867,7.58371693,304.73438,2012,-0.7116566222817751,0,0,1,0,0,278.44324,1.5424253e-05,-12.91,-96.4,-10.009704,-77.14918
47.54260867,7.58371693,304.73438,2013,0.2386727660059501,0,0,1,0,0,273.96695,0.0,-13.28,-99.0,-11.078525,-86.75294
47.54260867,7.58371693,304.73438,2013,0.6994583270516471,0,0,1,0,0,273.27716,4.7669004e-05,-13.94,-101.5,-11.118922,-87.11762
47.54260867,7.58371693,304.73438,2013,0.9510565162951535,0,0,1,0,0,280.58615,0.000116469615,-13.26,-97.4,-9.232593,-70.17399
47.54260867,7.58371693,304.73438,2013,0.9760105506323683,0,0,1,0,0,277.658,1.2173279e-05,-8.88,-64.1,-9.961553,-76.72411
47.54260867,7.58371693,304.73438,2013,0.741222010848596,0,0,1,0,0,288.3504,0.0,-9.26,-67.8,-6.265869,-43.528416
47.54260867,7.58371693,304.73438,2013,0.29671281927349075,0,0,1,0,0,288.8097,5.2768388e-05,-7.45,-50.8,-5.5864906,-37.429615
47.54260867,7.58371693,304.73438,2013,-0.2135209154397959,0,0,1,0,0,289.23734,0.0,-6.98,-49.4,-5.6586313,-38.069607
47.54260867,7.58371693,304.73438,2013,-0.680773409477016,0,0,1,0,0,289.8206,0.0,-5.54,-34.8,-5.7502556,-38.887836
47.54260867,7.58371693,304.73438,2013,-0.9587178169872964,0,0,1,0,0,291.52792,0.0,-6.81,-43.0,-6.1321163,-42.309574
47.54260867,7.58371693,304.73438,2013,-0.9741004551724206,0,0,1,0,0,284.88974,0.0,-8.19,-59.0,-7.3343325,-53.112072
47.54260867,7.58371693,304.73438,2013,-0.7236440382959123,0,0,1,0,0,277.7871,0.0,-13.15,-96.3,-10.019174,-77.23385
47.54260867,7.58371693,304.73438,2013,-0.2884824328806098,0,0,1,0,0,269.7188,0.0,-17.77,-137.7,-11.284404,-88.600136
47.54260867,7.58371693,304.73438,2014,0.2386727660059501,0,0,1,0,0,277.30194,5.7136954e-06,-11.27,-85.7,-10.514874,-81.69012
47.54260867,7.58371693,304.73438,2014,0.6994583270516471,0,0,1,0,0,277.9644,0.0,-11.26,-82.7,-10.218644,-79.03127
47.54260867,7.58371693,304.73438,2014,0.9510565162951535,0,0,1,0,0,276.55295,0.0,-9.36,-71.0,-10.191178,-78.78701
47.54260867,7.58371693,304.73438,2014,0.9760105506323683,0,0,1,0,0,280.60248,2.2642824e-05,-8.42,-65.1,-9.162126,-69.541435
47.54260867,7.58371693,304.73438,2014,0.741222010848596,0,0,1,0,0,289.46414,0.0,-7.08,-49.1,-6.2786865,-43.646015
47.54260867,7.58371693,304.73438,2014,0.29671281927349075,0,0,1,0,0,295.60117,3.1543033e-05,-4.38,-24.7,-5.8704185,-39.992588
47.54260867,7.58371693,304.73438,2014,-0.2135209154397959,0,0,1,0,0,295.3235,0.0,-7.23,-50.2,-5.6230545,-37.762913
47.54260867,7.58371693,304.73438,2014,-0.680773409477016,0,0,1,0,0,296.42154,0.0,-5.16,-37.1,-5.422926,-35.95377
47.54260867,7.58371693,304.73438,2014,-0.9587178169872964,0,0,1,0,0,288.2997,3.4225584e-05,-7.54,-51.5,-6.6502333,-46.96452
47.54260867,7.58371693,304.73438,2014,-0.9741004551724206,0,0,1,0,0,285.54843,0.0,-6.14,-39.7,-7.2033834,-51.935314
47.54260867,7.58371693,304.73438,2014,-0.7236440382959123,0,0,1,0,0,280.39014,0.0,-18.94,-143.9,-9.662976,-74.03448
47.54260867,7.58371693,304.73438,2014,-0.2884824328806098,0,0,1,0,0,276.2039,4.193858e-05,-12.78,-92.6,-10.833592,-84.55166
47.54260867,7.58371693,304.73438,2015,0.2386727660059501,0,0,1,0,0,276.15723,3.1357853e-05,-13.96,-103.8,-10.792794,-84.18612
47.54260867,7.58371693,304.73438,2015,0.6994583270516471,0,0,1,0,0,268.2487,0.0,-12.02,-92.5,-11.46502,-90.22582
47.54260867,7.58371693,304.73438,2015,0.9510565162951535,0,0,1,0,0,281.7189,0.0,-8.85,-68.0,-8.72931,-65.65255
47.54260867,7.58371693,304.73438,2015,0.9760105506323683,0,0,1,0,0,282.2176,2.31419e-05,-10.12,-75.1,-8.553185,-64.06997
47.54260867,7.58371693,304.73438,2015,0.741222010848596,0,0,1,0,0,288.22043,0.0,-9.68,-72.3,-6.2877703,-43.723415
47.54260867,7.58371693,304.73438,2015,0.29671281927349075,0,0,1,0,0,288.31238,5.1457242e-05,-6.6,-44.3,-5.573044,-37.305515
47.54260867,7.58371693,304.73438,2015,-0.2135209154397959,0,0,1,0,0,293.95563,0.00013695988,-3.4,-26.4,-5.5543756,-37.14062
