Lat,Lon,Alt,Year,JulianDay_Sin,Temp,O18,H2,O18 P,H2 P
47.54260867,7.58371693,304.73438,2005,-0.680773409477016,295.45166,-6.33,-43.03745941,-5.8544846,-37.51793
47.54260867,7.58371693,304.73438,2005,-0.9587178169872964,284.0055,-9.610421834,-68.63931346,-8.146873,-56.96959
47.54260867,7.58371693,304.73438,2005,-0.9741004551724206,294.28342,-6.38,-42.73606861,-7.0279694,-47.475327
47.54260867,7.58371693,304.73438,2005,-0.7236440382959123,278.78088,-14.2,-103.3116898,-10.236534,-74.701035
47.54260867,7.58371693,304.73438,2005,-0.2884824328806098,278.93994,-10.79,-78.0619552,-10.462654,-76.619736
47.54260867,7.58371693,304.73438,2006,0.2386727660059501,278.52188,-10.39,-75.03694923,-10.599106,-77.77757
47.54260867,7.58371693,304.73438,2006,0.6994583270516471,275.58633,-11.52,-90.29273588,-10.743355,-79.00157
47.54260867,7.58371693,304.73438,2006,0.9510565162951535,285.73444,-11.23849183,-82.68571664,-8.232643,-57.697372
47.54260867,7.58371693,304.73438,2006,0.9760105506323683,281.24936,-10.61,-76.08191291,-8.856422,-62.99034
47.54260867,7.58371693,304.73438,2006,0.741222010848596,288.51483,-8.47,-60.27743553,-7.133232,-48.368515
47.54260867,7.58371693,304.73438,2006,0.29671281927349075,291.37796,-4.08,-26.00399436,-6.1819687,-40.296738
47.54260867,7.58371693,304.73438,2006,-0.2135209154397959,285.97202,-3.64,-26.43863597,-6.7531166,-45.143112
47.54260867,7.58371693,304.73438,2006,-0.680773409477016,292.36548,-8.43,-60.3623681,-6.1819687,-40.296738
47.54260867,7.58371693,304.73438,2006,-0.9587178169872964,292.78403,-7.78,-53.80678357,-7.0552597,-47.706894
47.54260867,7.58371693,304.73438,2006,-0.9741004551724206,285.12756,-6.51,-49.6066388,-8.068901,-56.30797
47.54260867,7.58371693,304.73438,2006,-0.7236440382959123,278.76965,-9.18,-67.40884533,-10.240433,-74.734116
47.54260867,7.58371693,304.73438,2006,-0.2884824328806098,273.5797,-11.11,-83.72738599,-11.008461,-81.25108
47.54260867,7.58371693,304.73438,2007,0.2386727660059501,273.4394,-12.87,-93.4449454,-11.374931,-84.3607
47.54260867,7.58371693,304.73438,2007,0.6994583270516471,278.91876,-9.46,-71.36453487,-10.002617,-72.71617
47.54260867,7.58371693,304.73438,2007,0.9510565162951535,281.7634,-12.11,-89.32212676,-8.755058,-62.130234
47.54260867,7.58371693,304.73438,2007,0.741222010848596,284.9263,-7.87,-56.86635214,-7.3476562,-50.187973
47.54260867,7.58371693,304.73438,2007,0.29671281927349075,290.7206,-6.28,-44.71481808,-6.1605263,-40.11479
47.54260867,7.58371693,304.73438,2007,-0.2135209154397959,294.66248,-6.05,-43.8169477,-5.8038025,-37.087875
47.54260867,7.58371693,304.73438,2007,-0.680773409477016,287.81866,-6.87,-44.13363048,-6.899315,-46.38365
47.54260867,7.58371693,304.73438,2007,-0.9587178169872964,290.62912,-6.87,-44.13363048,-7.3164673,-49.923325
47.54260867,7.58371693,304.73438,2007,-0.9741004551724206,282.2629,-8.99,-60.35032291,-8.380791,-58.954453
47.54260867,7.58371693,304.73438,2007,-0.7236440382959123,276.48398,-10.78,-79.00926983,-10.240433,-74.734116
47.54260867,7.58371693,304.73438,2007,-0.2884824328806098,270.57297,-8.37,-57.9994607,-11.109825,-82.11119
47.54260867,7.58371693,304.73438,2008,0.2386727660059501,274.82385,-10.4,-82.10126519,-11.26577,-83.43443
47.54260867,7.58371693,304.73438,2008,0.6994583270516471,274.47092,-8.5,-62.00643014,-10.891502,-80.25865
47.54260867,7.58371693,304.73438,2008,0.9562348265919056,277.44467,-7.88,-58.24612426,-9.1332245,-65.339096
47.54260867,7.58371693,304.73438,2008,0.9721181966290613,279.4423,-10.73,-81.57874164,-8.934395,-63.651962
47.54260867,7.58371693,304.73438,2008,0.7295575540864875,283.20355,-6.26,-47.19478668,-7.772606,-53.793808
47.54260867,7.58371693,304.73438,2008,0.2802306751992159,285.68536,-6.51,-47.19496585,-6.4880104,-42.8936
47.54260867,7.58371693,304.73438,2008,-0.23030567023061196,292.66156,-4.36,-26.28930766,-5.7979546,-37.038254
47.54260867,7.58371693,304.73438,2008,-0.6932812268869771,291.2346,-4.6,-29.45637813,-6.285282,-41.173386
47.54260867,7.58371693,304.73438,2008,-0.9634705485641486,287.47824,-8.79,-61.24115279,-7.7570114,-53.661484
47.54260867,7.58371693,304.73438,2008,-0.970063921851507,281.09518,-12.8,-91.96888229,-8.365196,-58.82213
47.54260867,7.58371693,304.73438,2008,-0.7116566222817751,283.60846,-12.09,-89.88374997,-9.573769,-69.077255
47.54260867,7.58371693,304.73438,2008,-0.27195815753410524,281.56534,-17.57,-134.4502205,-9.6673355,-69.8712
47.54260867,7.58371693,304.73438,2009,0.2386727660059501,273.00406,-10.26,-78.8,-11.499687,-85.4193
47.54260867,7.58371693,304.73438,2009,0.6994583270516471,274.93643,-13.21,-99.3,-10.875908,-80.12633
47.54260867,7.58371693,304.73438,2009,0.9510565162951535,279.04745,-11.63,-84.9,-9.070847,-64.8098
47.54260867,7.58371693,304.73438,2009,0.9760105506323683,282.61984,-6.23,-47.0,-8.645897,-61.203964
47.54260867,7.58371693,304.73438,2009,0.741222010848596,285.68463,-4.26,-27.1,-7.2112045,-49.030136
47.54260867,7.58371693,304.73438,2009,0.29671281927349075,292.5345,-5.9,-44.9,-6.1995125,-40.445602
47.54260867,7.58371693,304.73438,2009,-0.2135209154397959,294.64438,-4.42,-25.9,-5.7531204,-36.65782
47.54260867,7.58371693,304.73438,2009,-0.680773409477016,290.16885,-6.51,-44.1,-6.429531,-42.397385
47.54260867,7.58371693,304.73438,2009,-0.9587178169872964,293.65814,-5.48,-34.6,-6.899315,-46.38365
47.54260867,7.58371693,304.73438,2009,-0.9741004551724206,280.7311,-7.89,-55.9,-8.380791,-58.954453
47.54260867,7.58371693,304.73438,2009,-0.7236440382959123,277.01514,-13.82,-102.4,-10.291115,-75.16417
47.54260867,7.58371693,304.73438,2009,-0.2884824328806098,276.80103,-12.32,-90.3,-10.790138,-79.398544
47.54260867,7.58371693,304.73438,2010,0.2386727660059501,269.0238,-15.69,-117.4,-11.928535,-89.05821
47.54260867,7.58371693,304.73438,2010,0.6994583270516471,279.15158,-12.81,-99.3,-9.987022,-72.58385
47.54260867,7.58371693,304.73438,2010,0.9510565162951535,271.09546,-12.5,-93.0,-9.659538,-69.80504
47.54260867,7.58371693,304.73438,2010,0.9760105506323683,281.8738,-8.52,-58.8,-8.809639,-62.59337
47.54260867,7.58371693,304.73438,2010,0.741222010848596,286.53043,-8.21,-58.2,-7.1176376,-48.23619
47.54260867,7.58371693,304.73438,2010,0.29671281927349075,293.40024,-8.71,-61.9,-6.2170563,-40.594467
47.54260867,7.58371693,304.73438,2010,-0.2135209154397959,289.93668,-5.8,-40.2,-6.059162,-39.254684
47.54260867,7.58371693,304.73438,2010,-0.680773409477016,286.29962,-8.4,-60.2,-7.823288,-54.22386
47.54260867,7.58371693,304.73438,2010,-0.9587178169872964,290.54236,-7.12,-48.8,-7.296974,-49.75792
47.54260867,7.58371693,304.73438,2010,-0.9741004551724206,285.28217,-10.1,-72.0,-8.057205,-56.208725
47.54260867,7.58371693,304.73438,2010,-0.7236440382959123,279.07886,-15.21,-112.6,-10.314507,-75.362656
47.54260867,7.58371693,304.73438,2010,-0.2884824328806098,276.81036,-14.44,-105.9,-10.7979355,-79.46471
47.54260867,7.58371693,304.73438,2011,0.2386727660059501,279.7453,-10.25,-76.7,-10.2326355,-74.66795
47.54260867,7.58371693,304.73438,2011,0.6994583270516471,277.4473,-12.45,-92.0,-10.525032,-77.14903
47.54260867,7.58371693,304.73438,2011,0.9510565162951535,276.94107,-9.17,-69.4,-9.320358,-66.92699
47.54260867,7.58371693,304.73438,2011,0.9760105506323683,282.91943,-5.43,-37.3,-8.614708,-60.939316
47.54260867,7.58371693,304.73438,2011,0.741222010848596,282.51248,-5.61,-36.5,-8.057205,-56.208725
47.54260867,7.58371693,304.73438,2011,0.29671281927349075,290.45352,-5.81,-38.2,-6.1546783,-40.06517
47.54260867,7.58371693,304.73438,2011,-0.2135209154397959,285.43524,-6.6,-42.1,-7.2112045,-49.030136
47.54260867,7.58371693,304.73438,2011,-0.680773409477016,294.61743,-5.64,-39.6,-5.887623,-37.799118
47.54260867,7.58371693,304.73438,2011,-0.9587178169872964,284.4807,-5.39,-34.7,-8.12738,-56.804184
47.54260867,7.58371693,304.73438,2011,-0.9741004551724206,279.6588,-9.76,-69.2,-8.201454,-57.432724
47.54260867,7.58371693,304.73438,2011,-0.2884824328806098,274.69153,-9.34,-65.6,-11.000664,-81.18492
47.54260867,7.58371693,304.73438,2012,0.2386727660059501,278.16486,-10.04,-70.4,-10.8993,-80.324814
47.54260867,7.58371693,304.73438,2012,0.6994583270516471,275.4526,-15.68,-117.5,-10.8993,-80.324814
47.54260867,7.58371693,304.73438,2012,0.9562348265919056,278.16702,-9.38,-68.4,-9.23069,-66.16612
47.54260867,7.58371693,304.73438,2012,0.9721181966290613,283.52618,-8.08,-56.7,-8.497749,-59.946884
47.54260867,7.58371693,304.73438,2012,0.7295575540864875,288.38907,-6.23,-44.0,-7.0357666,-47.54149
47.54260867,7.58371693,304.73438,2012,0.2802306751992159,287.7204,-6.6,-46.2,-6.226803,-40.67717
47.54260867,7.58371693,304.73438,2012,-0.23030567023061196,295.00336,-5.32,-32.6,-5.6829453,-36.062363
47.54260867,7.58371693,304.73438,2012,-0.6932812268869771,293.85825,-5.84,-37.5,-5.940254,-38.245712
47.54260867,7.58371693,304.73438,2012,-0.9634705485641486,290.492,-5.62,-37.2,-7.296974,-49.75792
47.54260867,7.58371693,304.73438,2012,-0.970063921851507,282.7762,-10.79,-77.4,-8.361298,-58.789047
47.54260867,7.58371693,304.73438,2012,-0.7116566222817751,278.44324,-12.91,-96.4,-10.411972,-76.18968
47.54260867,7.58371693,304.73438,2013,0.2386727660059501,273.96695,-13.28,-99.0,-11.484093,-85.28697
47.54260867,7.58371693,304.73438,2013,0.6994583270516471,273.27716,-13.94,-101.5,-11.094231,-81.97887
47.54260867,7.58371693,304.73438,2013,0.9510565162951535,280.58615,-13.26,-97.4,-9.066948,-64.77672
47.54260867,7.58371693,304.73438,2013,0.9760105506323683,277.658,-8.88,-64.1,-9.2034,-65.934555
47.54260867,7.58371693,304.73438,2013,0.741222010848596,288.3504,-9.26,-67.8,-7.074753,-47.8723
47.54260867,7.58371693,304.73438,2013,0.29671281927349075,288.8097,-7.45,-50.8,-6.1312866,-39.866684
47.54260867,7.58371693,304.73438,2013,-0.2135209154397959,289.23734,-6.98,-49.4,-6.1507797,-40.03209
47.54260867,7.58371693,304.73438,2013,-0.680773409477016,289.8206,-5.54,-34.8,-6.4938583,-42.943222
47.54260867,7.58371693,304.73438,2013,-0.9587178169872964,291.52792,-6.81,-43.0,-7.105942,-48.136948
47.54260867,7.58371693,304.73438,2013,-0.9741004551724206,284.88974,-8.19,-59.0,-8.1156845,-56.70494
47.54260867,7.58371693,304.73438,2013,-0.7236440382959123,277.7871,-13.15,-96.3,-10.435364,-76.38817
47.54260867,7.58371693,304.73438,2013,-0.2884824328806098,269.7188,-17.77,-137.7,-11.12542,-82.243515
47.54260867,7.58371693,304.73438,2014,0.2386727660059501,277.30194,-11.27,-85.7,-11.055244,-81.648056
47.54260867,7.58371693,304.73438,2014,0.6994583270516471,277.9644,-11.26,-82.7,-10.419769,-76.255844
47.54260867,7.58371693,304.73438,2014,0.9510565162951535,276.55295,-9.36,-71.0,-9.460709,-68.117905
47.54260867,7.58371693,304.73438,2014,0.9760105506323683,280.60248,-8.42,-65.1,-9.070847,-64.8098
47.54260867,7.58371693,304.73438,2014,0.741222010848596,289.46414,-7.08,-49.1,-7.105942,-48.136948
47.54260867,7.58371693,304.73438,2014,0.29671281927349075,295.60117,-4.38,-24.7,-6.254093,-40.908737
47.54260867,7.58371693,304.73438,2014,-0.2135209154397959,295.3235,-7.23,-50.2,-5.680996,-36.045822
47.54260867,7.58371693,304.73438,2014,-0.680773409477016,296.42154,-5.16,-37.1,-5.618618,-35.516525
47.54260867,7.58371693,304.73438,2014,-0.9587178169872964,288.2997,-7.54,-51.5,-7.5737762,-52.106674
47.54260867,7.58371693,304.73438,2014,-0.9741004551724206,285.54843,-6.14,-39.7,-8.029915,-55.977158
47.54260867,7.58371693,304.73438,2014,-0.7236440382959123,280.39014,-18.94,-143.9,-10.384682,-75.958115
47.54260867,7.58371693,304.73438,2014,-0.2884824328806098,276.2039,-12.78,-92.6,-10.914894,-80.45714
47.54260867,7.58371693,304.73438,2015,0.2386727660059501,276.15723,-13.96,-103.8,-11.226784,-83.10362
47.54260867,7.58371693,304.73438,2015,0.6994583270516471,268.2487,-12.02,-92.5,-11.413918,-84.69151
47.54260867,7.58371693,304.73438,2015,0.9510565162951535,281.7189,-8.85,-68.0,-8.872017,-63.122665
47.54260867,7.58371693,304.73438,2015,0.9760105506323683,282.2176,-10.12,-75.1,-8.80574,-62.560287
47.54260867,7.58371693,304.73438,2015,0.741222010848596,288.22043,-9.68,-72.3,-7.070854,-47.83922
47.54260867,7.58371693,304.73438,2015,0.29671281927349075,288.31238,-6.6,-44.3,-6.1800194,-40.280197
47.54260867,7.58371693,304.73438,2015,-0.2135209154397959,293.95563,-3.4,-26.4,-5.6693,-35.94658
47.54260867,7.58371693,304.73438,2015,-0.680773409477016,294.4896,-4.55,-30.0,-5.831093,-37.319443
47.54260867,7.58371693,304.73438,2015,-0.9587178169872964,287.99283,-8.48,-62.9,-7.616661,-52.470566
47.54260867,7.58371693,304.73438,2015,-0.9741004551724206,283.72903,-10.96,-79.1,-8.279427,-58.094345
47.54260867,7.58371693,304.73438,2015,-0.7236440382959123,280.1683,-12.41,-93.4,-10.427567,-76.32201
47.54260867,7.58371693,304.73438,2015,-0.2884824328806098,278.19882,-7.68,-53.2,-10.70047,-78.63768
47.54260867,7.58371693,304.73438,2016,0.2386727660059501,275.55386,-14.0,-105.2,-11.320351,-83.89757
47.54260867,7.58371693,304.73438,2016,0.6994583270516471,268.42368,-11.95,-87.3,-11.437309,-84.89
47.54260867,7.58371693,304.73438,2016,0.9562348265919056,279.95047,-12.39,-95.3,-9.176109,-65.70299
47.54260867,7.58371693,304.73438,2016,0.9721181966290613,281.7651,-8.98,-61.1,-8.903206,-63.387314
47.54260867,7.58371693,304.73438,2016,0.7295575540864875,288.55487,-8.58,-60.4,-7.031868,-47.508408
47.54260867,7.58371693,304.73438,2016,0.2802306751992159,293.4224,-8.78,-65.1,-6.2053604,-40.495224
47.54260867,7.58371693,304.73438,2016,-0.23030567023061196,292.4771,-4.3,-27.7,-5.7667656,-36.773605
47.54260867,7.58371693,304.73438,2016,-0.6932812268869771,290.64362,-5.1,-30.8,-6.365204,-41.851547
47.54260867,7.58371693,304.73438,2016,-0.9634705485641486,287.7862,-8.52,-58.2,-7.6556473,-52.801376
47.54260867,7.58371693,304.73438,2016,-0.970063921851507,280.75803,-8.74,-59.1,-8.201454,-57.432724
47.54260867,7.58371693,304.73438,2016,-0.7116566222817751,276.4327,-10.19,-71.1,-10.579613,-77.61217
47.54260867,7.58371693,304.73438,2016,-0.27195815753410524,273.04892,-8.56,-60.4,-11.203392,-82.905136
47.54260867,7.58371693,304.73438,2018,0.2386727660059501,275.19965,-8.8,-62.8,-11.390526,-84.49303
47.54260867,7.58371693,304.73438,2018,-0.2884824328806098,271.19095,-9.0,-64.5,-11.281364,-83.56676
47.54260867,7.58371693,304.73438,2019,0.2386727660059501,276.47696,-9.85,-68.46,-11.226784,-83.10362
47.54260867,7.58371693,304.73438,2019,0.6994583270516471,277.14084,-15.46,-118.68,-10.719963,-78.803085
47.54260867,7.58371693,304.73438,2020,-0.23030567023061196,293.53864,-3.66,-25.74,-5.61277,-35.466904
47.54260867,7.58371693,304.73438,2012,-0.27195815753410524,277.42203,-11.73,-85.6,-10.782341,-79.33238
47.54260867,7.58371693,304.73438,2017,0.9510565162951535,272.9842,-9.33,-66.0,-9.885658,-71.72374
47.54260867,7.58371693,304.73438,2017,0.741222010848596,277.1445,-7.14,-49.1,-10.536728,-77.248276
47.54260867,7.58371693,304.73438,2017,0.29671281927349075,286.19797,-5.69,-40.6,-6.4119873,-42.24852
47.54260867,7.58371693,304.73438,2017,-0.2135209154397959,294.1607,-4.01,-28.8,-5.6517563,-35.797714
47.54260867,7.58371693,304.73438,2017,-0.680773409477016,296.1849,-5.25,-34.0,-5.575733,-35.152634
47.54260867,7.58371693,304.73438,2017,-0.9587178169872964,290.00122,-8.91,-63.1,-7.277481,-49.592514
47.54260867,7.58371693,304.73438,2017,-0.9741004551724206,284.1145,-5.6,-36.3,-8.24044,-57.763535
47.54260867,7.58371693,304.73438,2018,0.9510565162951535,275.3793,-11.85,-91.1,-9.714119,-70.26817
47.54260867,7.58371693,304.73438,2018,0.9760105506323683,277.7404,-6.42,-47.1,-9.363243,-67.29088
47.54260867,7.58371693,304.73438,2018,0.741222010848596,283.40222,-6.47,-42.0,-7.9012604,-54.885483
47.54260867,7.58371693,304.73438,2018,0.29671281927349075,289.17535,-5.85,-38.7,-6.158577,-40.09825
47.54260867,7.58371693,304.73438,2018,-0.2135209154397959,296.8714,-6.77,-45.3,-5.636162,-35.66539
47.54260867,7.58371693,304.73438,2018,-0.680773409477016,288.6393,-5.39,-33.1,-6.794052,-45.490463
47.54260867,7.58371693,304.73438,2018,-0.9587178169872964,286.81274,-4.56,-29.4,-7.7959976,-53.992294
47.54260867,7.58371693,304.73438,2018,-0.9741004551724206,279.02,-16.23,-119.1,-8.068901,-56.30797
47.54260867,7.58371693,304.73438,2019,0.741222010848596,285.7251,-8.46,-60.31,-7.2852783,-49.658676
47.54260867,7.58371693,304.73438,2019,0.29671281927349075,286.36,-5.55,-35.23,-6.3944435,-42.099655
47.54260867,7.58371693,304.73438,2019,-0.2135209154397959,287.5997,-5.65,-38.0,-6.3574066,-41.785385
47.54260867,7.58371693,304.73438,2019,-0.680773409477016,300.82617,-5.4,-34.87,-5.423687,-33.862473
47.54260867,7.58371693,304.73438,2019,-0.9587178169872964,285.202,-8.7,-60.16,-8.041611,-56.0764
47.54260867,7.58371693,304.73438,2019,-0.9741004551724206,285.8294,-7.43,-49.5,-7.998726,-55.71251
47.54260867,7.58371693,304.73438,2019,-0.7236440382959123,283.0581,-11.57,-86.48,-10.240433,-74.734116
47.54260867,7.58371693,304.73438,2020,0.6994583270516471,277.7979,-6.89,-46.73,-10.532829,-77.215195
47.54260867,7.58371693,304.73438,2020,0.9562348265919056,279.84067,-7.18,-50.55,-9.289169,-66.66234
47.54260867,7.58371693,304.73438,2020,0.9721181966290613,282.12308,-6.17,-49.37,-8.868118,-63.089584
47.54260867,7.58371693,304.73438,2020,0.7295575540864875,290.06946,-6.04,-37.39,-7.0552597,-47.706894
47.54260867,7.58371693,304.73438,2020,0.2802306751992159,286.92548,-5.9,-40.35,-6.316471,-41.438034
47.54260867,7.58371693,304.73438,2020,-0.6932812268869771,292.29608,-5.98,-40.57,-6.0747566,-39.38701
47.54260867,7.58371693,304.73438,2020,-0.9634705485641486,286.95892,-7.38,-49.3,-7.792099,-53.959213
47.54260867,7.58371693,304.73438,2020,-0.970063921851507,287.14307,-10.33,-73.8,-7.7765045,-53.82689
47.54260867,7.58371693,304.73438,2020,-0.7116566222817751,276.33737,-6.44,-42.64,-10.72776,-78.86925
47.54260867,7.58371693,304.73438,2020,-0.27195815753410524,274.5434,-14.36,-106.24,-11.164406,-82.574326
