Lat,Lon,Alt,Year,JulianDay_Sin,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,Temp,O18,H2,O18 P,H2 P
52.3,104.2833333,427.25,2015,0.9510565162951535,0,0,0,1,0,264.8988,-21.7,-175.3,-21.957859,-173.88219
52.3,104.2833333,427.25,2015,0.9760105506323683,0,0,0,1,0,274.89346,-15.3,-112.3,-15.042524,-116.604546
52.3,104.2833333,427.25,2015,0.741222010848596,0,0,0,1,0,284.80615,-10.7,-84.6,-12.6269245,-96.76903
52.3,104.2833333,427.25,2015,0.29671281927349075,0,0,0,1,0,289.6717,-14.3,-107.2,-12.612179,-96.64278
52.3,104.2833333,427.25,2015,-0.2135209154397959,0,0,0,1,0,292.13568,-9.4,-61.8,-12.765831,-97.97418
52.3,104.2833333,427.25,2015,-0.680773409477016,0,0,0,1,0,286.79733,-12.1,-85.6,-13.1407585,-101.268486
52.3,104.2833333,427.25,2015,-0.9587178169872964,0,0,0,1,0,279.96805,-16.3,-127.3,-14.848888,-115.55402
52.3,104.2833333,427.25,2015,-0.9741004551724206,0,0,0,1,0,278.67822,-20.7,-158.7,-15.267479,-119.095055
52.3,104.2833333,427.25,2015,-0.7236440382959123,0,0,0,1,0,271.8202,-21.3,-169.8,-18.175022,-142.90575
52.3,104.2833333,427.25,2015,-0.2884824328806098,0,0,0,1,0,261.45505,-25.5,-201.8,-24.536009,-195.503
52.3,104.2833333,427.25,2016,0.2386727660059501,0,0,0,1,0,237.81444,-33.8,-269.6,-27.906723,-224.42854
52.3,104.2833333,427.25,2016,0.6994583270516471,0,0,0,1,0,256.34158,-26.1,-209.1,-24.551712,-195.6638
52.3,104.2833333,427.25,2016,0.9562348265919056,0,0,0,1,0,273.4593,-26.0,-202.9,-16.23956,-126.53654
52.3,104.2833333,427.25,2016,0.9721181966290613,0,0,0,1,0,276.23322,-12.5,-102.1,-14.115309,-108.9236
52.3,104.2833333,427.25,2016,0.7295575540864875,0,0,0,1,0,285.2303,-16.4,-124.2,-12.607132,-96.60885
52.3,104.2833333,427.25,2016,0.2802306751992159,0,0,0,1,0,295.30023,-12.4,-103.6,-12.405605,-94.75898
52.3,104.2833333,427.25,2016,-0.23030567023061196,0,0,0,1,0,295.5241,-10.9,-82.7,-12.6567,-96.96424
52.3,104.2833333,427.25,2016,-0.6932812268869771,0,0,0,1,0,291.53262,-12.1,-89.8,-12.868568,-98.92023
52.3,104.2833333,427.25,2016,-0.9634705485641486,0,0,0,1,0,281.7547,-14.6,-109.1,-14.538038,-113.00896
52.3,104.2833333,427.25,2016,-0.970063921851507,0,0,0,1,0,278.09888,-27.5,-202.8,-15.347847,-119.734314
52.3,104.2833333,427.25,2016,-0.7116566222817751,0,0,0,1,0,266.15433,-27.8,-210.5,-22.51054,-178.89238
52.3,104.2833333,427.25,2016,-0.27195815753410524,0,0,0,1,0,254.54556,-26.4,-201.1,-25.63146,-204.63132
52.3,104.2833333,427.25,2012,-0.27195815753410524,0,0,0,1,0,256.0939,-35.1,-262.7,-25.334236,-202.1045
52.3,104.2833333,427.25,2017,0.9510565162951535,0,0,0,1,0,260.47137,-17.6,-126.8,-22.776684,-180.59187
52.3,104.2833333,427.25,2017,0.9760105506323683,0,0,0,1,0,270.12485,-20.9,-152.0,-18.819569,-147.91031
52.3,104.2833333,427.25,2017,0.2386727660059501,0,0,0,1,0,256.59677,-30.3,-230.6,-25.046604,-199.79825
52.3,104.2833333,427.25,2017,0.6994583270516471,0,0,0,1,0,260.36813,-25.9,-194.9,-23.944313,-190.58223
47.54260867,7.58371693,304.73438,2004,0.2386727660059501,0,0,1,0,0,274.69434,-11.9,-88.50962751,-11.893776,-88.69657
47.54260867,7.58371693,304.73438,2004,0.6994583270516471,0,0,1,0,0,276.20032,-9.88,-66.74413536,-11.207375,-83.447464
47.54260867,7.58371693,304.73438,2004,0.9562348265919056,0,0,1,0,0,279.2048,-9.69,-71.5587575,-9.204929,-67.02889
47.54260867,7.58371693,304.73438,2004,0.9721181966290613,0,0,1,0,0,284.02167,-6.1,-40.66799847,-8.339348,-60.150066
47.54260867,7.58371693,304.73438,2004,0.7295575540864875,0,0,1,0,0,288.99155,-7.01,-50.25006643,-7.5016975,-52.468502
47.54260867,7.58371693,304.73438,2004,0.2802306751992159,0,0,1,0,0,283.889,-7.21,-53.83051048,-7.4019146,-54.43196
47.54260867,7.58371693,304.73438,2004,-0.23030567023061196,0,0,1,0,0,294.9553,-5.49,-34.72560691,-6.56114,-44.367283
47.54260867,7.58371693,304.73438,2004,-0.6932812268869771,0,0,1,0,0,292.1178,-4.8,-31.50057387,-5.9346986,-39.910908
47.54260867,7.58371693,304.73438,2004,-0.9634705485641486,0,0,1,0,0,289.50723,-4.92,-31.38678091,-7.2394066,-51.28893
47.54260867,7.58371693,304.73438,2004,-0.970063921851507,0,0,1,0,0,282.97815,-10.75,-76.42100974,-7.7372956,-54.501984
47.54260867,7.58371693,304.73438,2004,-0.7116566222817751,0,0,1,0,0,282.98523,-10.49,-75.39648751,-10.046703,-73.147316
47.54260867,7.58371693,304.73438,2004,-0.27195815753410524,0,0,1,0,0,279.3189,-13.22,-98.71358212,-11.533253,-85.65952
47.54260867,7.58371693,304.73438,2005,0.2386727660059501,0,0,1,0,0,279.46838,-6.66,-42.77138547,-11.25576,-83.525734
47.54260867,7.58371693,304.73438,2005,0.6994583270516471,0,0,1,0,0,280.56467,-15.78,-115.1328526,-9.532955,-69.40985
47.54260867,7.58371693,304.73438,2005,0.9510565162951535,0,0,1,0,0,280.88824,-8.02,-59.70485452,-8.890612,-64.34977
47.54260867,7.58371693,304.73438,2005,0.9760105506323683,0,0,1,0,0,288.3,-8.51,-58.19910378,-8.327331,-59.587345
47.54260867,7.58371693,304.73438,2005,0.741222010848596,0,0,1,0,0,293.8865,-6.95,-48.05079866,-7.457795,-51.999847
47.54260867,7.58371693,304.73438,2005,0.29671281927349075,0,0,1,0,0,293.25107,-5.24,-32.64544918,-6.56308,-44.42469
47.54260867,7.58371693,304.73438,2005,-0.2135209154397959,0,0,1,0,0,290.88892,-5.67,-37.45673818,-6.172124,-42.76656
47.54260867,7.58371693,304.73438,2005,-0.680773409477016,0,0,1,0,0,295.45166,-6.33,-43.03745941,-6.135451,-40.737484
47.54260867,7.58371693,304.73438,2005,-0.9587178169872964,0,0,1,0,0,284.0055,-9.610421834,-68.63931346,-8.111012,-57.699482
47.54260867,7.58371693,304.73438,2005,-0.9741004551724206,0,0,1,0,0,294.28342,-6.38,-42.73606861,-7.3831706,-51.594772
47.54260867,7.58371693,304.73438,2005,-0.7236440382959123,0,0,1,0,0,278.78088,-14.2,-103.3116898,-11.293182,-83.235664
47.54260867,7.58371693,304.73438,2005,-0.2884824328806098,0,0,1,0,0,278.93994,-10.79,-78.0619552,-11.647316,-86.554016
47.54260867,7.58371693,304.73438,2006,0.2386727660059501,0,0,1,0,0,278.52188,-10.39,-75.03694923,-11.509451,-85.592735
47.54260867,7.58371693,304.73438,2006,0.6994583270516471,0,0,1,0,0,275.58633,-11.52,-90.29273588,-11.642511,-87.101204
47.54260867,7.58371693,304.73438,2006,0.9510565162951535,0,0,1,0,0,285.73444,-11.23849183,-82.68571664,-8.422619,-60.421505
47.54260867,7.58371693,304.73438,2006,0.9760105506323683,0,0,1,0,0,281.24936,-10.61,-76.08191291,-8.912717,-64.57134
47.54260867,7.58371693,304.73438,2006,0.741222010848596,0,0,1,0,0,288.51483,-8.47,-60.27743553,-7.6610537,-53.80919
47.54260867,7.58371693,304.73438,2006,0.29671281927349075,0,0,1,0,0,291.37796,-4.08,-26.00399436,-6.478666,-44.185078
47.54260867,7.58371693,304.73438,2006,-0.2135209154397959,0,0,1,0,0,285.97202,-3.64,-26.43863597,-6.480034,-46.46529
47.54260867,7.58371693,304.73438,2006,-0.680773409477016,0,0,1,0,0,292.36548,-8.43,-60.3623681,-5.950123,-39.833546
47.54260867,7.58371693,304.73438,2006,-0.9587178169872964,0,0,1,0,0,292.78403,-7.78,-53.80678357,-7.165911,-49.750668
47.54260867,7.58371693,304.73438,2006,-0.9741004551724206,0,0,1,0,0,285.12756,-6.51,-49.6066388,-7.992301,-56.942856
47.54260867,7.58371693,304.73438,2006,-0.7236440382959123,0,0,1,0,0,278.76965,-9.18,-67.40884533,-11.308809,-83.35584
47.54260867,7.58371693,304.73438,2006,-0.2884824328806098,0,0,1,0,0,273.5797,-11.11,-83.72738599,-12.414627,-92.88541
47.54260867,7.58371693,304.73438,2007,0.2386727660059501,0,0,1,0,0,273.4394,-12.87,-93.4449454,-12.140865,-90.71829
47.54260867,7.58371693,304.73438,2007,0.6994583270516471,0,0,1,0,0,278.91876,-9.46,-71.36453487,-10.756083,-79.57518
47.54260867,7.58371693,304.73438,2007,0.9510565162951535,0,0,1,0,0,281.7634,-12.11,-89.32212676,-8.809826,-63.705547
47.54260867,7.58371693,304.73438,2007,0.741222010848596,0,0,1,0,0,284.9263,-7.87,-56.86635214,-7.3144355,-52.912632
47.54260867,7.58371693,304.73438,2007,0.29671281927349075,0,0,1,0,0,290.7206,-6.28,-44.71481808,-6.3895063,-43.82325
47.54260867,7.58371693,304.73438,2007,-0.2135209154397959,0,0,1,0,0,294.66248,-6.05,-43.8169477,-6.5202456,-44.020424
47.54260867,7.58371693,304.73438,2007,-0.680773409477016,0,0,1,0,0,287.81866,-6.87,-44.13363048,-5.581707,-40.09258
47.54260867,7.58371693,304.73438,2007,-0.9587178169872964,0,0,1,0,0,290.62912,-6.87,-44.13363048,-7.038767,-49.455322
47.54260867,7.58371693,304.73438,2007,-0.9741004551724206,0,0,1,0,0,282.2629,-8.99,-60.35032291,-7.904624,-55.856453
47.54260867,7.58371693,304.73438,2007,-0.7236440382959123,0,0,1,0,0,276.48398,-10.78,-79.00926983,-11.615782,-85.884
47.54260867,7.58371693,304.73438,2007,-0.2884824328806098,0,0,1,0,0,270.57297,-8.37,-57.9994607,-12.805281,-96.152596
47.54260867,7.58371693,304.73438,2008,0.2386727660059501,0,0,1,0,0,274.82385,-10.4,-82.10126519,-12.024847,-89.78364
47.54260867,7.58371693,304.73438,2008,0.6994583270516471,0,0,1,0,0,274.47092,-8.5,-62.00643014,-12.023998,-90.25761
47.54260867,7.58371693,304.73438,2008,0.9562348265919056,0,0,1,0,0,277.44467,-7.88,-58.24612426,-10.171118,-75.21515
47.54260867,7.58371693,304.73438,2008,0.9721181966290613,0,0,1,0,0,279.4423,-10.73,-81.57874164,-9.461924,-69.16179
47.54260867,7.58371693,304.73438,2008,0.7295575540864875,0,0,1,0,0,283.20355,-6.26,-47.19478668,-7.1144366,-52.438164
47.54260867,7.58371693,304.73438,2008,0.2802306751992159,0,0,1,0,0,285.68536,-6.51,-47.19496585,-5.892342,-43.345905
47.54260867,7.58371693,304.73438,2008,-0.23030567023061196,0,0,1,0,0,292.66156,-4.36,-26.28930766,-6.387256,-43.354797
47.54260867,7.58371693,304.73438,2008,-0.6932812268869771,0,0,1,0,0,291.2346,-4.6,-29.45637813,-5.7695856,-39.06896
47.54260867,7.58371693,304.73438,2008,-0.9634705485641486,0,0,1,0,0,287.47824,-8.79,-61.24115279,-7.5775323,-53.946133
47.54260867,7.58371693,304.73438,2008,-0.970063921851507,0,0,1,0,0,281.09518,-12.8,-91.96888229,-8.199097,-57.826622
47.54260867,7.58371693,304.73438,2008,-0.7116566222817751,0,0,1,0,0,283.60846,-12.09,-89.88374997,-9.569696,-69.200836
47.54260867,7.58371693,304.73438,2008,-0.27195815753410524,0,0,1,0,0,281.56534,-17.57,-134.4502205,-10.663052,-78.40768
47.54260867,7.58371693,304.73438,2009,0.2386727660059501,0,0,1,0,0,273.00406,-10.26,-78.8,-12.254702,-91.66368
47.54260867,7.58371693,304.73438,2009,0.6994583270516471,0,0,1,0,0,274.93643,-13.21,-99.3,-12.054317,-90.52503
47.54260867,7.58371693,304.73438,2009,0.9510565162951535,0,0,1,0,0,279.04745,-11.63,-84.9,-9.8135195,-72.059616
47.54260867,7.58371693,304.73438,2009,0.9760105506323683,0,0,1,0,0,282.61984,-6.23,-47.0,-8.86417,-64.23204
47.54260867,7.58371693,304.73438,2009,0.741222010848596,0,0,1,0,0,285.68463,-4.26,-27.1,-7.4404855,-53.43003
47.54260867,7.58371693,304.73438,2009,0.29671281927349075,0,0,1,0,0,292.5345,-5.9,-44.9,-6.5699153,-44.504967
47.54260867,7.58371693,304.73438,2009,-0.2135209154397959,0,0,1,0,0,294.64438,-4.42,-25.9,-6.472325,-43.600582
47.54260867,7.58371693,304.73438,2009,-0.680773409477016,0,0,1,0,0,290.16885,-6.51,-44.1,-5.690592,-39.192482
47.54260867,7.58371693,304.73438,2009,-0.9587178169872964,0,0,1,0,0,293.65814,-5.48,-34.6,-7.005586,-48.389763
47.54260867,7.58371693,304.73438,2009,-0.9741004551724206,0,0,1,0,0,280.7311,-7.89,-55.9,-8.182837,-57.63909
47.54260867,7.58371693,304.73438,2009,-0.7236440382959123,0,0,1,0,0,277.01514,-13.82,-102.4,-11.564001,-85.45797
47.54260867,7.58371693,304.73438,2009,-0.2884824328806098,0,0,1,0,0,276.80103,-12.32,-90.3,-12.029858,-89.609215
47.54260867,7.58371693,304.73438,2010,0.2386727660059501,0,0,1,0,0,269.0238,-15.69,-117.4,-12.706966,-95.3833
47.54260867,7.58371693,304.73438,2010,0.6994583270516471,0,0,1,0,0,279.15158,-12.81,-99.3,-10.633759,-78.55715
47.54260867,7.58371693,304.73438,2010,0.9510565162951535,0,0,1,0,0,271.09546,-12.5,-93.0,-11.287731,-84.31677
47.54260867,7.58371693,304.73438,2010,0.9760105506323683,0,0,1,0,0,281.8738,-8.52,-58.8,-8.988472,-65.22858
47.54260867,7.58371693,304.73438,2010,0.741222010848596,0,0,1,0,0,286.53043,-8.21,-58.2,-7.541848,-53.73713
47.54260867,7.58371693,304.73438,2010,0.29671281927349075,0,0,1,0,0,293.40024,-8.71,-61.9,-6.549828,-44.322514
47.54260867,7.58371693,304.73438,2010,-0.2135209154397959,0,0,1,0,0,289.93668,-5.8,-40.2,-6.0004377,-41.56561
47.54260867,7.58371693,304.73438,2010,-0.680773409477016,0,0,1,0,0,286.29962,-8.4,-60.2,-7.050447,-50.577774
47.54260867,7.58371693,304.73438,2010,-0.9587178169872964,0,0,1,0,0,290.54236,-7.12,-48.8,-6.8883715,-48.48626
47.54260867,7.58371693,304.73438,2010,-0.9741004551724206,0,0,1,0,0,285.28217,-10.1,-72.0,-8.099405,-57.66951
47.54260867,7.58371693,304.73438,2010,-0.7236440382959123,0,0,1,0,0,279.07886,-15.21,-112.6,-11.293013,-83.22383
47.54260867,7.58371693,304.73438,2010,-0.2884824328806098,0,0,1,0,0,276.81036,-14.44,-105.9,-12.039021,-89.67494
47.54260867,7.58371693,304.73438,2011,0.2386727660059501,0,0,1,0,0,279.7453,-10.25,-76.7,-11.12591,-82.387405
47.54260867,7.58371693,304.73438,2011,0.6994583270516471,0,0,1,0,0,277.4473,-12.45,-92.0,-11.7275715,-87.65101
47.54260867,7.58371693,304.73438,2011,0.9510565162951535,0,0,1,0,0,276.94107,-9.17,-69.4,-10.682833,-79.434235
47.54260867,7.58371693,304.73438,2011,0.9760105506323683,0,0,1,0,0,282.91943,-5.43,-37.3,-8.741449,-63.80909
47.54260867,7.58371693,304.73438,2011,0.741222010848596,0,0,1,0,0,282.51248,-5.61,-36.5,-7.3687677,-54.62124
47.54260867,7.58371693,304.73438,2011,0.29671281927349075,0,0,1,0,0,290.45352,-5.81,-38.2,-6.362863,-43.68658
47.54260867,7.58371693,304.73438,2011,-0.2135209154397959,0,0,1,0,0,285.43524,-6.6,-42.1,-6.9870543,-50.37836
47.54260867,7.58371693,304.73438,2011,-0.680773409477016,0,0,1,0,0,294.61743,-5.64,-39.6,-5.993662,-39.60109
47.54260867,7.58371693,304.73438,2011,-0.9587178169872964,0,0,1,0,0,284.4807,-5.39,-34.7,-8.470964,-60.52766
47.54260867,7.58371693,304.73438,2011,-0.9741004551724206,0,0,1,0,0,279.6588,-9.76,-69.2,-8.385242,-58.995728
47.54260867,7.58371693,304.73438,2011,-0.2884824328806098,0,0,1,0,0,274.69153,-9.34,-65.6,-12.336914,-92.134605
47.54260867,7.58371693,304.73438,2012,0.2386727660059501,0,0,1,0,0,278.16486,-10.04,-70.4,-11.709888,-87.23905
47.54260867,7.58371693,304.73438,2012,0.6994583270516471,0,0,1,0,0,275.4526,-15.68,-117.5,-12.151669,-91.350334
47.54260867,7.58371693,304.73438,2012,0.9562348265919056,0,0,1,0,0,278.16702,-9.38,-68.4,-10.345619,-76.502754
47.54260867,7.58371693,304.73438,2012,0.9721181966290613,0,0,1,0,0,283.52618,-8.08,-56.7,-8.689707,-63.409836
47.54260867,7.58371693,304.73438,2012,0.7295575540864875,0,0,1,0,0,288.38907,-6.23,-44.0,-7.6533957,-53.722263
47.54260867,7.58371693,304.73438,2012,0.2802306751992159,0,0,1,0,0,287.7204,-6.6,-46.2,-6.0199733,-42.694138
47.54260867,7.58371693,304.73438,2012,-0.23030567023061196,0,0,1,0,0,295.00336,-5.32,-32.6,-6.3719907,-42.722755
47.54260867,7.58371693,304.73438,2012,-0.6932812268869771,0,0,1,0,0,293.85825,-5.84,-37.5,-5.971076,-39.43978
47.54260867,7.58371693,304.73438,2012,-0.9634705485641486,0,0,1,0,0,290.492,-5.62,-37.2,-6.9523,-48.760628
47.54260867,7.58371693,304.73438,2012,-0.970063921851507,0,0,1,0,0,282.7762,-10.79,-77.4,-8.249115,-58.807446
47.54260867,7.58371693,304.73438,2012,-0.7116566222817751,0,0,1,0,0,278.44324,-12.91,-96.4,-11.388798,-83.99995
47.54260867,7.58371693,304.73438,2013,0.2386727660059501,0,0,1,0,0,273.96695,-13.28,-99.0,-12.256977,-91.68327
47.54260867,7.58371693,304.73438,2013,0.6994583270516471,0,0,1,0,0,273.27716,-13.94,-101.5,-12.454929,-93.79498
47.54260867,7.58371693,304.73438,2013,0.9510565162951535,0,0,1,0,0,280.58615,-13.26,-97.4,-9.184282,-66.82645
47.54260867,7.58371693,304.73438,2013,0.9760105506323683,0,0,1,0,0,277.658,-8.88,-64.1,-10.496571,-77.82289
47.54260867,7.58371693,304.73438,2013,0.741222010848596,0,0,1,0,0,288.3504,-9.26,-67.8,-7.6959233,-54.079155
47.54260867,7.58371693,304.73438,2013,0.29671281927349075,0,0,1,0,0,288.8097,-7.45,-50.8,-6.126147,-42.690277
47.54260867,7.58371693,304.73438,2013,-0.2135209154397959,0,0,1,0,0,289.23734,-6.98,-49.4,-5.898039,-41.04428
47.54260867,7.58371693,304.73438,2013,-0.680773409477016,0,0,1,0,0,289.8206,-5.54,-34.8,-5.6294656,-39.062256
47.54260867,7.58371693,304.73438,2013,-0.9587178169872964,0,0,1,0,0,291.52792,-6.81,-43.0,-6.8050337,-47.239433
47.54260867,7.58371693,304.73438,2013,-0.9741004551724206,0,0,1,0,0,284.88974,-8.19,-59.0,-8.14197,-57.937668
47.54260867,7.58371693,304.73438,2013,-0.7236440382959123,0,0,1,0,0,277.7871,-13.15,-96.3,-11.45229,-84.52007
47.54260867,7.58371693,304.73438,2013,-0.2884824328806098,0,0,1,0,0,269.7188,-17.77,-137.7,-12.997108,-97.704704
47.54260867,7.58371693,304.73438,2014,0.2386727660059501,0,0,1,0,0,277.30194,-11.27,-85.7,-11.8718815,-88.54838
47.54260867,7.58371693,304.73438,2014,0.6994583270516471,0,0,1,0,0,277.9644,-11.26,-82.7,-11.414782,-85.02183
47.54260867,7.58371693,304.73438,2014,0.9510565162951535,0,0,1,0,0,276.55295,-9.36,-71.0,-11.05707,-82.512215
47.54260867,7.58371693,304.73438,2014,0.9760105506323683,0,0,1,0,0,280.60248,-8.42,-65.1,-9.173645,-66.7578
47.54260867,7.58371693,304.73438,2014,0.741222010848596,0,0,1,0,0,289.46414,-7.08,-49.1,-7.653362,-53.692986
47.54260867,7.58371693,304.73438,2014,0.29671281927349075,0,0,1,0,0,295.60117,-4.38,-24.7,-6.4903216,-43.786396
47.54260867,7.58371693,304.73438,2014,-0.2135209154397959,0,0,1,0,0,295.3235,-7.23,-50.2,-6.3131146,-42.210316
47.54260867,7.58371693,304.73438,2014,-0.680773409477016,0,0,1,0,0,296.42154,-5.16,-37.1,-5.93723,-39.12877
47.54260867,7.58371693,304.73438,2014,-0.9587178169872964,0,0,1,0,0,288.2997,-7.54,-51.5,-6.7704287,-48.671555
47.54260867,7.58371693,304.73438,2014,-0.9741004551724206,0,0,1,0,0,285.54843,-6.14,-39.7,-8.059384,-57.188965
47.54260867,7.58371693,304.73438,2014,-0.7236440382959123,0,0,1,0,0,280.39014,-18.94,-143.9,-11.031586,-81.0795
47.54260867,7.58371693,304.73438,2014,-0.2884824328806098,0,0,1,0,0,276.2039,-12.78,-92.6,-12.137032,-90.41182
47.54260867,7.58371693,304.73438,2015,0.2386727660059501,0,0,1,0,0,276.15723,-13.96,-103.8,-12.032644,-89.85082
47.54260867,7.58371693,304.73438,2015,0.6994583270516471,0,0,1,0,0,268.2487,-12.02,-92.5,-13.026367,-98.431625
47.54260867,7.58371693,304.73438,2015,0.9510565162951535,0,0,1,0,0,281.7189,-8.85,-68.0,-8.862112,-64.33533
47.54260867,7.58371693,304.73438,2015,0.9760105506323683,0,0,1,0,0,282.2176,-10.12,-75.1,-8.890886,-64.69551
47.54260867,7.58371693,304.73438,2015,0.741222010848596,0,0,1,0,0,288.22043,-9.68,-72.3,-7.681094,-53.95909
47.54260867,7.58371693,304.73438,2015,0.29671281927349075,0,0,1,0,0,288.31238,-6.6,-44.3,-6.069396,-42.548996
47.54260867,7.58371693,304.73438,2015,-0.2135209154397959,0,0,1,0,0,293.95563,-3.4,-26.4,-6.284797,-41.98952
47.54260867,7.58371693,304.73438,2015,-0.680773409477016,0,0,1,0,0,294.4896,-4.55,-30.0,-5.9134617,-38.964966
47.54260867,7.58371693,304.73438,2015,-0.9587178169872964,0,0,1,0,0,287.99283,-8.48,-62.9,-6.850272,-49.14686
47.54260867,7.58371693,304.73438,2015,-0.9741004551724206,0,0,1,0,0,283.72903,-10.96,-79.1,-8.269953,-59.021233
47.54260867,7.58371693,304.73438,2015,-0.7236440382959123,0,0,1,0,0,280.1683,-12.41,-93.4,-11.077414,-81.422585
47.54260867,7.58371693,304.73438,2015,-0.2884824328806098,0,0,1,0,0,278.19882,-7.68,-53.2,-11.854471,-88.06467
47.54260867,7.58371693,304.73438,2016,0.2386727660059501,0,0,1,0,0,275.55386,-14.0,-105.2,-12.119173,-90.54953
47.54260867,7.58371693,304.73438,2016,0.6994583270516471,0,0,1,0,0,268.42368,-11.95,-87.3,-13.0212555,-98.43622
47.54260867,7.58371693,304.73438,2016,0.9562348265919056,0,0,1,0,0,279.95047,-12.39,-95.3,-9.513182,-69.542244
47.54260867,7.58371693,304.73438,2016,0.9721181966290613,0,0,1,0,0,281.7651,-8.98,-61.1,-8.984594,-65.15743
47.54260867,7.58371693,304.73438,2016,0.7295575540864875,0,0,1,0,0,288.55487,-8.58,-60.4,-7.6124554,-53.36956
47.54260867,7.58371693,304.73438,2016,0.2802306751992159,0,0,1,0,0,293.4224,-8.78,-65.1,-6.465619,-43.631653
47.54260867,7.58371693,304.73438,2016,-0.23030567023061196,0,0,1,0,0,292.4771,-4.3,-27.7,-6.198766,-41.463333
47.54260867,7.58371693,304.73438,2016,-0.6932812268869771,0,0,1,0,0,290.64362,-5.1,-30.8,-5.658264,-38.805912
47.54260867,7.58371693,304.73438,2016,-0.9634705485641486,0,0,1,0,0,287.7862,-8.52,-58.2,-6.990017,-49.97481
47.54260867,7.58371693,304.73438,2016,-0.970063921851507,0,0,1,0,0,280.75803,-8.74,-59.1,-8.476607,-60.384773
47.54260867,7.58371693,304.73438,2016,-0.7116566222817751,0,0,1,0,0,276.4327,-10.19,-71.1,-11.583643,-85.56724
47.54260867,7.58371693,304.73438,2016,-0.27195815753410524,0,0,1,0,0,273.04892,-8.56,-60.4,-12.608036,-94.342186
