Lat,Lon,Alt,Year,JulianDay_Sin,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,Precip,O18,H2,O18 P,H2 P
52.3,104.2833333,427.25,2013,-0.680773409477016,0,0,0,1,0,0.0,-10.9,-86.0,-15.700036,-119.00209
52.3,104.2833333,427.25,2013,-0.9587178169872964,0,0,0,1,0,0.0,-15.7,-117.2,-15.476186,-117.137955
52.3,104.2833333,427.25,2013,-0.9741004551724206,0,0,0,1,0,0.0,-16.3,-120.7,-15.451955,-116.93733
52.3,104.2833333,427.25,2014,-0.2884824328806098,0,0,0,1,0,1.1362139e-05,-29.6,-230.5,-15.790807,-119.75722
52.3,104.2833333,427.25,2015,0.2386727660059501,0,0,0,1,0,0.0,-27.6,-215.2,-16.31139,-124.08177
52.3,104.2833333,427.25,2015,0.6994583270516471,0,0,0,1,0,0.0,-25.9,-211.2,-16.31139,-124.08177
52.3,104.2833333,427.25,2015,0.9510565162951535,0,0,0,1,0,0.0,-21.7,-175.3,-16.390045,-124.73659
52.3,104.2833333,427.25,2015,0.9760105506323683,0,0,0,1,0,0.0,-15.3,-112.3,-16.40216,-124.8369
52.3,104.2833333,427.25,2015,0.741222010848596,0,0,0,1,0,0.0,-10.7,-84.6,-16.317352,-124.13472
52.3,104.2833333,427.25,2015,0.29671281927349075,0,0,0,1,0,0.0,-14.3,-107.2,-16.329468,-124.23503
52.3,104.2833333,427.25,2015,-0.2135209154397959,0,0,0,1,0,0.00010476876,-9.4,-61.8,-15.748498,-119.403336
52.3,104.2833333,427.25,2015,-0.680773409477016,0,0,0,1,0,5.4737215e-05,-12.1,-85.6,-15.621381,-118.347275
52.3,104.2833333,427.25,2015,-0.9587178169872964,0,0,0,1,0,0.0,-16.3,-127.3,-15.379262,-116.335464
52.3,104.2833333,427.25,2015,-0.9741004551724206,0,0,0,1,0,0.0,-20.7,-158.7,-15.3671465,-116.23515
52.3,104.2833333,427.25,2015,-0.7236440382959123,0,0,0,1,0,0.0,-21.3,-169.8,-15.609265,-118.24696
52.3,104.2833333,427.25,2015,-0.2884824328806098,0,0,0,1,0,0.0,-25.5,-201.8,-15.700036,-119.00209
52.3,104.2833333,427.25,2016,0.2386727660059501,0,0,0,1,0,0.0,-33.8,-269.6,-16.250813,-123.580215
52.3,104.2833333,427.25,2016,0.6994583270516471,0,0,0,1,0,0.0,-26.1,-209.1,-16.262928,-123.68053
52.3,104.2833333,427.25,2016,0.9562348265919056,0,0,0,1,0,0.0,-26.0,-202.9,-16.371967,-124.58333
52.3,104.2833333,427.25,2016,0.9721181966290613,0,0,0,1,0,0.0,-12.5,-102.1,-16.37793,-124.63628
52.3,104.2833333,427.25,2016,0.7295575540864875,0,0,0,1,0,0.0,-16.4,-124.2,-16.275043,-123.78084
52.3,104.2833333,427.25,2016,0.2802306751992159,0,0,0,1,0,0.0,-12.4,-103.6,-16.287159,-123.88115
52.3,104.2833333,427.25,2016,-0.23030567023061196,0,0,0,1,0,0.0,-10.9,-82.7,-15.681958,-118.84883
52.3,104.2833333,427.25,2016,-0.6932812268869771,0,0,0,1,0,0.0,-12.1,-89.8,-15.572919,-117.94603
52.3,104.2833333,427.25,2016,-0.9634705485641486,0,0,0,1,0,6.515779e-05,-14.6,-109.1,-15.324838,-115.88127
52.3,104.2833333,427.25,2016,-0.970063921851507,0,0,0,1,0,3.4144956e-05,-27.5,-202.8,-15.336953,-115.98158
52.3,104.2833333,427.25,2016,-0.7116566222817751,0,0,0,1,0,0.0,-27.8,-210.5,-15.560803,-117.84572
52.3,104.2833333,427.25,2016,-0.27195815753410524,0,0,0,1,0,4.3128384e-06,-26.4,-201.1,-15.669843,-118.74852
52.3,104.2833333,427.25,2012,-0.27195815753410524,0,0,0,1,0,0.0,-35.1,-262.7,-15.972348,-121.26747
52.3,104.2833333,427.25,2017,0.9510565162951535,0,0,0,1,0,0.0,-17.6,-126.8,-16.317352,-124.13472
52.3,104.2833333,427.25,2017,0.9760105506323683,0,0,0,1,0,0.0,-20.9,-152.0,-16.33562,-124.282394
52.3,104.2833333,427.25,2017,0.2386727660059501,0,0,0,1,0,0.0,-30.3,-230.6,-16.123695,-122.524155
52.3,104.2833333,427.25,2017,0.6994583270516471,0,0,0,1,0,0.0,-25.9,-194.9,-16.232735,-123.426956
47.54260867,7.58371693,304.73438,2004,0.2386727660059501,0,0,1,0,0,0.0,-11.9,-88.50962751,-9.378116,-66.45676
47.54260867,7.58371693,304.73438,2004,0.6994583270516471,0,0,1,0,0,0.0,-9.88,-66.74413536,-9.417443,-66.784164
47.54260867,7.58371693,304.73438,2004,0.9562348265919056,0,0,1,0,0,0.0,-9.69,-71.5587575,-9.372058,-66.4066
47.54260867,7.58371693,304.73438,2004,0.9721181966290613,0,0,1,0,0,0.0001690366,-6.1,-40.66799847,-9.623216,-68.49504
47.54260867,7.58371693,304.73438,2004,0.7295575540864875,0,0,1,0,0,3.2743297e-05,-7.01,-50.25006643,-9.465905,-67.18541
47.54260867,7.58371693,304.73438,2004,0.2802306751992159,0,0,1,0,0,0.00010311205,-7.21,-53.83051048,-9.465905,-67.18541
47.54260867,7.58371693,304.73438,2004,-0.23030567023061196,0,0,1,0,0,0.00014510812,-5.49,-34.72560691,-9.175324,-64.772354
47.54260867,7.58371693,304.73438,2004,-0.6932812268869771,0,0,1,0,0,0.0,-4.8,-31.50057387,-8.240214,-56.99957
47.54260867,7.58371693,304.73438,2004,-0.9634705485641486,0,0,1,0,0,0.0,-4.92,-31.38678091,-7.8725166,-53.94354
47.54260867,7.58371693,304.73438,2004,-0.970063921851507,0,0,1,0,0,7.0730985e-06,-10.75,-76.42100974,-7.849824,-53.754757
47.54260867,7.58371693,304.73438,2004,-0.7116566222817751,0,0,1,0,0,0.0,-10.49,-75.39648751,-8.19781,-56.64848
47.54260867,7.58371693,304.73438,2004,-0.27195815753410524,0,0,1,0,0,3.385527e-05,-13.22,-98.71358212,-9.135997,-64.44495
47.54260867,7.58371693,304.73438,2005,0.2386727660059501,0,0,1,0,0,0.00014786229,-6.66,-42.77138547,-9.459847,-67.135254
47.54260867,7.58371693,304.73438,2005,0.6994583270516471,0,0,1,0,0,3.187112e-05,-15.78,-115.1328526,-9.468886,-67.21188
47.54260867,7.58371693,304.73438,2005,0.9510565162951535,0,0,1,0,0,3.2876374e-05,-8.02,-59.70485452,-9.43254,-66.91095
47.54260867,7.58371693,304.73438,2005,0.9760105506323683,0,0,1,0,0,0.0,-8.51,-58.19910378,-9.378116,-66.45676
47.54260867,7.58371693,304.73438,2005,0.741222010848596,0,0,1,0,0,0.0,-6.95,-48.05079866,-9.411386,-66.73401
47.54260867,7.58371693,304.73438,2005,0.29671281927349075,0,0,1,0,0,0.0,-5.24,-32.64544918,-9.390231,-66.55707
47.54260867,7.58371693,304.73438,2005,-0.2135209154397959,0,0,1,0,0,0.0,-5.67,-37.45673818,-9.169267,-64.7222
47.54260867,7.58371693,304.73438,2005,-0.680773409477016,0,0,1,0,0,0.0,-6.33,-43.03745941,-8.273484,-57.27682
47.54260867,7.58371693,304.73438,2005,-0.9587178169872964,0,0,1,0,0,8.993772e-05,-9.610421834,-68.63931346,-7.8619394,-53.85507
47.54260867,7.58371693,304.73438,2005,-0.9741004551724206,0,0,1,0,0,0.0,-6.38,-42.73606861,-7.828622,-53.579212
47.54260867,7.58371693,304.73438,2005,-0.7236440382959123,0,0,1,0,0,4.1183062e-05,-14.2,-103.3116898,-8.170598,-56.421383
47.54260867,7.58371693,304.73438,2005,-0.2884824328806098,0,0,1,0,0,8.7477296e-05,-10.79,-78.0619552,-9.142055,-64.4951
47.54260867,7.58371693,304.73438,2006,0.2386727660059501,0,0,1,0,0,7.0151014e-05,-10.39,-75.03694923,-9.417443,-66.784164
47.54260867,7.58371693,304.73438,2006,0.6994583270516471,0,0,1,0,0,3.0768017e-05,-11.52,-90.29273588,-9.468886,-67.21188
47.54260867,7.58371693,304.73438,2006,0.9510565162951535,0,0,1,0,0,4.9994796e-05,-11.23849183,-82.68571664,-9.465905,-67.18541
47.54260867,7.58371693,304.73438,2006,0.9760105506323683,0,0,1,0,0,0.0,-10.61,-76.08191291,-9.378116,-66.45676
47.54260867,7.58371693,304.73438,2006,0.741222010848596,0,0,1,0,0,0.00013877166,-8.47,-60.27743553,-9.605042,-68.344574
47.54260867,7.58371693,304.73438,2006,0.29671281927349075,0,0,1,0,0,7.102581e-05,-4.08,-26.00399436,-9.438598,-66.961105
47.54260867,7.58371693,304.73438,2006,-0.2135209154397959,0,0,1,0,0,5.6691508e-05,-3.64,-26.43863597,-9.18744,-64.872665
47.54260867,7.58371693,304.73438,2006,-0.680773409477016,0,0,1,0,0,3.7045822e-05,-8.43,-60.3623681,-8.287138,-57.388973
47.54260867,7.58371693,304.73438,2006,-0.9587178169872964,0,0,1,0,0,7.760747e-05,-7.78,-53.80678357,-7.849824,-53.754757
47.54260867,7.58371693,304.73438,2006,-0.9741004551724206,0,0,1,0,0,0.00011052796,-6.51,-49.6066388,-7.8029003,-53.365353
47.54260867,7.58371693,304.73438,2006,-0.7236440382959123,0,0,1,0,0,0.0,-9.18,-67.40884533,-8.158483,-56.32107
47.54260867,7.58371693,304.73438,2006,-0.2884824328806098,0,0,1,0,0,0.0,-11.11,-83.72738599,-9.135997,-64.44495
47.54260867,7.58371693,304.73438,2007,0.2386727660059501,0,0,1,0,0,0.0,-12.87,-93.4449454,-9.362924,-66.33276
47.54260867,7.58371693,304.73438,2007,0.6994583270516471,0,0,1,0,0,1.2150103e-05,-9.46,-71.36453487,-9.444655,-67.01126
47.54260867,7.58371693,304.73438,2007,0.9510565162951535,0,0,1,0,0,2.0590902e-05,-12.11,-89.32212676,-9.423501,-66.83432
47.54260867,7.58371693,304.73438,2007,0.741222010848596,0,0,1,0,0,3.0439389e-05,-7.87,-56.86635214,-9.465905,-67.18541
47.54260867,7.58371693,304.73438,2007,0.29671281927349075,0,0,1,0,0,0.0,-6.28,-44.71481808,-9.378116,-66.45676
47.54260867,7.58371693,304.73438,2007,-0.2135209154397959,0,0,1,0,0,0.0,-6.05,-43.8169477,-9.181382,-64.82251
47.54260867,7.58371693,304.73438,2007,-0.680773409477016,0,0,1,0,0,0.0,-6.87,-44.13363048,-8.261369,-57.17651
47.54260867,7.58371693,304.73438,2007,-0.9587178169872964,0,0,1,0,0,0.0,-6.87,-44.13363048,-7.8558817,-53.804913
47.54260867,7.58371693,304.73438,2007,-0.9741004551724206,0,0,1,0,0,0.0,-8.99,-60.35032291,-7.8029003,-53.365353
47.54260867,7.58371693,304.73438,2007,-0.7236440382959123,0,0,1,0,0,5.4964064e-05,-10.78,-79.00926983,-8.153963,-56.282757
47.54260867,7.58371693,304.73438,2007,-0.2884824328806098,0,0,1,0,0,0.0,-8.37,-57.9994607,-9.142055,-64.4951
47.54260867,7.58371693,304.73438,2008,0.2386727660059501,0,0,1,0,0,0.0,-10.4,-82.10126519,-9.359942,-66.30629
47.54260867,7.58371693,304.73438,2008,0.6994583270516471,0,0,1,0,0,0.0,-8.5,-62.00643014,-9.429559,-66.884476
47.54260867,7.58371693,304.73438,2008,0.9562348265919056,0,0,1,0,0,7.351558e-05,-7.88,-58.24612426,-9.508214,-67.53929
47.54260867,7.58371693,304.73438,2008,0.9721181966290613,0,0,1,0,0,0.0,-10.73,-81.57874164,-9.390231,-66.55707
47.54260867,7.58371693,304.73438,2008,0.7295575540864875,0,0,1,0,0,8.474604e-05,-6.26,-47.19478668,-9.547542,-67.8667
47.54260867,7.58371693,304.73438,2008,0.2802306751992159,0,0,1,0,0,0.0,-6.51,-47.19496585,-9.366,-66.356445
47.54260867,7.58371693,304.73438,2008,-0.23030567023061196,0,0,1,0,0,3.541625e-05,-4.36,-26.28930766,-9.18744,-64.872665
47.54260867,7.58371693,304.73438,2008,-0.6932812268869771,0,0,1,0,0,7.561996e-05,-4.6,-29.45637813,-8.250792,-57.08804
47.54260867,7.58371693,304.73438,2008,-0.9634705485641486,0,0,1,0,0,0.0,-8.79,-61.24115279,-7.8241024,-53.540897
47.54260867,7.58371693,304.73438,2008,-0.970063921851507,0,0,1,0,0,0.0,-12.8,-91.96888229,-7.8029003,-53.365353
47.54260867,7.58371693,304.73438,2008,-0.7116566222817751,0,0,1,0,0,0.0001147301,-12.09,-89.88374997,-8.181175,-56.509853
47.54260867,7.58371693,304.73438,2008,-0.27195815753410524,0,0,1,0,0,2.1500717e-05,-17.57,-134.4502205,-9.163209,-64.67204
47.54260867,7.58371693,304.73438,2009,0.2386727660059501,0,0,1,0,0,0.0,-10.26,-78.8,-9.347827,-66.20598
47.54260867,7.58371693,304.73438,2009,0.6994583270516471,0,0,1,0,0,6.977101e-05,-13.21,-99.3,-9.526387,-67.68976
47.54260867,7.58371693,304.73438,2009,0.9510565162951535,0,0,1,0,0,0.0,-11.63,-84.9,-9.396289,-66.60722
47.54260867,7.58371693,304.73438,2009,0.9760105506323683,0,0,1,0,0,0.0,-6.23,-47.0,-9.396289,-66.60722
47.54260867,7.58371693,304.73438,2009,0.741222010848596,0,0,1,0,0,2.9940291e-05,-4.26,-27.1,-9.468886,-67.21188
47.54260867,7.58371693,304.73438,2009,0.29671281927349075,0,0,1,0,0,8.838454e-05,-5.9,-44.9,-9.423501,-66.83432
47.54260867,7.58371693,304.73438,2009,-0.2135209154397959,0,0,1,0,0,0.0,-4.42,-25.9,-9.18744,-64.872665
47.54260867,7.58371693,304.73438,2009,-0.680773409477016,0,0,1,0,0,0.0001388321,-6.51,-44.1,-8.279542,-57.326977
47.54260867,7.58371693,304.73438,2009,-0.9587178169872964,0,0,1,0,0,0.0,-5.48,-34.6,-7.8241024,-53.540897
47.54260867,7.58371693,304.73438,2009,-0.9741004551724206,0,0,1,0,0,7.531765e-05,-7.89,-55.9,-7.775688,-53.138256
47.54260867,7.58371693,304.73438,2009,-0.7236440382959123,0,0,1,0,0,5.270402e-05,-13.82,-102.4,-8.137328,-56.14413
47.54260867,7.58371693,304.73438,2009,-0.2884824328806098,0,0,1,0,0,0.00015930833,-12.32,-90.3,-9.175324,-64.772354
47.54260867,7.58371693,304.73438,2010,0.2386727660059501,0,0,1,0,0,0.0,-15.69,-117.4,-9.341769,-66.15582
47.54260867,7.58371693,304.73438,2010,0.6994583270516471,0,0,1,0,0,8.406297e-06,-12.81,-99.3,-9.444655,-67.01126
47.54260867,7.58371693,304.73438,2010,0.9510565162951535,0,0,1,0,0,3.4507124e-05,-12.5,-93.0,-9.459847,-67.135254
47.54260867,7.58371693,304.73438,2010,0.9760105506323683,0,0,1,0,0,0.0,-8.52,-58.8,-9.39927,-66.6337
47.54260867,7.58371693,304.73438,2010,0.741222010848596,0,0,1,0,0,7.359458e-05,-8.21,-58.2,-9.532445,-67.739914
47.54260867,7.58371693,304.73438,2010,0.29671281927349075,0,0,1,0,0,6.482423e-05,-8.71,-61.9,-9.396289,-66.60722
47.54260867,7.58371693,304.73438,2010,-0.2135209154397959,0,0,1,0,0,2.9140785e-05,-5.8,-40.2,-9.193498,-64.92282
47.54260867,7.58371693,304.73438,2010,-0.680773409477016,0,0,1,0,0,3.2071577e-05,-8.4,-60.2,-8.261369,-57.17651
47.54260867,7.58371693,304.73438,2010,-0.9587178169872964,0,0,1,0,0,0.0,-7.12,-48.8,-7.8029003,-53.365353
47.54260867,7.58371693,304.73438,2010,-0.9741004551724206,0,0,1,0,0,0.0,-10.1,-72.0,-7.771121,-53.101337
47.54260867,7.58371693,304.73438,2010,-0.7236440382959123,0,0,1,0,0,0.0,-15.21,-112.6,-8.141848,-56.182446
47.54260867,7.58371693,304.73438,2010,-0.2884824328806098,0,0,1,0,0,0.00025984913,-14.44,-105.9,-9.157151,-64.62189
47.54260867,7.58371693,304.73438,2011,0.2386727660059501,0,0,1,0,0,2.486477e-05,-10.25,-76.7,-9.341769,-66.15582
47.54260867,7.58371693,304.73438,2011,0.6994583270516471,0,0,1,0,0,8.3853105e-05,-12.45,-92.0,-9.535426,-67.76639
47.54260867,7.58371693,304.73438,2011,0.9510565162951535,0,0,1,0,0,0.0,-9.17,-69.4,-9.411386,-66.73401
47.54260867,7.58371693,304.73438,2011,0.9760105506323683,0,0,1,0,0,4.2722277e-05,-5.43,-37.3,-9.468886,-67.21188
47.54260867,7.58371693,304.73438,2011,0.741222010848596,0,0,1,0,0,0.0,-5.61,-36.5,-9.429559,-66.884476
47.54260867,7.58371693,304.73438,2011,0.29671281927349075,0,0,1,0,0,0.0,-5.81,-38.2,-9.347827,-66.20598
47.54260867,7.58371693,304.73438,2011,-0.2135209154397959,0,0,1,0,0,6.4256674e-05,-6.6,-42.1,-9.205613,-65.02313
47.54260867,7.58371693,304.73438,2011,-0.680773409477016,0,0,1,0,0,1.6929938e-05,-5.64,-39.6,-8.244734,-57.037884
47.54260867,7.58371693,304.73438,2011,-0.9587178169872964,0,0,1,0,0,0.0,-5.39,-34.7,-7.7862654,-53.226727
47.54260867,7.58371693,304.73438,2011,-0.9741004551724206,0,0,1,0,0,7.503225e-05,-9.76,-69.2,-7.754486,-52.96271
47.54260867,7.58371693,304.73438,2011,-0.2884824328806098,0,0,1,0,0,4.7757974e-05,-9.34,-65.6,-9.169267,-64.7222
47.54260867,7.58371693,304.73438,2012,0.2386727660059501,0,0,1,0,0,1.5386211e-05,-10.04,-70.4,-9.326673,-66.02904
47.54260867,7.58371693,304.73438,2012,0.6994583270516471,0,0,1,0,0,8.9626206e-05,-15.68,-117.5,-9.541484,-67.81654
47.54260867,7.58371693,304.73438,2012,0.9562348265919056,0,0,1,0,0,8.00684e-05,-9.38,-68.4,-9.535426,-67.76639
47.54260867,7.58371693,304.73438,2012,0.9721181966290613,0,0,1,0,0,0.0,-8.08,-56.7,-9.411386,-66.73401
47.54260867,7.58371693,304.73438,2012,0.7295575540864875,0,0,1,0,0,6.8484514e-05,-6.23,-44.0,-9.520329,-67.6396
47.54260867,7.58371693,304.73438,2012,0.2802306751992159,0,0,1,0,0,0.0,-6.6,-46.2,-9.329654,-66.05551
47.54260867,7.58371693,304.73438,2012,-0.23030567023061196,0,0,1,0,0,0.0001529035,-5.32,-32.6,-9.205613,-65.02313
47.54260867,7.58371693,304.73438,2012,-0.6932812268869771,0,0,1,0,0,0.0,-5.84,-37.5,-8.19781,-56.64848
47.54260867,7.58371693,304.73438,2012,-0.9634705485641486,0,0,1,0,0,0.00016739006,-5.62,-37.2,-7.754486,-52.96271
47.54260867,7.58371693,304.73438,2012,-0.970063921851507,0,0,1,0,0,9.7890144e-05,-10.79,-77.4,-7.754486,-52.96271
47.54260867,7.58371693,304.73438,2012,-0.7116566222817751,0,0,1,0,0,1.5424253e-05,-12.91,-96.4,-8.1751175,-56.459698
47.54260867,7.58371693,304.73438,2013,0.2386727660059501,0,0,1,0,0,0.0,-13.28,-99.0,-9.302442,-65.828415
47.54260867,7.58371693,304.73438,2013,0.6994583270516471,0,0,1,0,0,4.7669004e-05,-13.94,-101.5,-9.48706,-67.36235
47.54260867,7.58371693,304.73438,2013,0.9510565162951535,0,0,1,0,0,0.000116469615,-13.26,-97.4,-9.57783,-68.11748
47.54260867,7.58371693,304.73438,2013,0.9760105506323683,0,0,1,0,0,1.2173279e-05,-8.88,-64.1,-9.43254,-66.91095
47.54260867,7.58371693,304.73438,2013,0.741222010848596,0,0,1,0,0,0.0,-9.26,-67.8,-9.43254,-66.91095
47.54260867,7.58371693,304.73438,2013,0.29671281927349075,0,0,1,0,0,5.2768388e-05,-7.45,-50.8,-9.347827,-66.20598
47.54260867,7.58371693,304.73438,2013,-0.2135209154397959,0,0,1,0,0,0.0,-6.98,-49.4,-9.175324,-64.772354
47.54260867,7.58371693,304.73438,2013,-0.680773409477016,0,0,1,0,0,0.0,-5.54,-34.8,-8.217522,-56.810787
47.54260867,7.58371693,304.73438,2013,-0.9587178169872964,0,0,1,0,0,0.0,-6.81,-43.0,-7.7590055,-53.001026
47.54260867,7.58371693,304.73438,2013,-0.9741004551724206,0,0,1,0,0,0.0,-8.19,-59.0,-7.737851,-52.824085
47.54260867,7.58371693,304.73438,2013,-0.7236440382959123,0,0,1,0,0,0.0,-13.15,-96.3,-8.400601,-58.332882
47.54260867,7.58371693,304.73438,2013,-0.2884824328806098,0,0,1,0,0,0.0,-17.77,-137.7,-9.135997,-64.44495
47.54260867,7.58371693,304.73438,2014,0.2386727660059501,0,0,1,0,0,5.7136954e-06,-11.27,-85.7,-9.290326,-65.7281
47.54260867,7.58371693,304.73438,2014,0.6994583270516471,0,0,1,0,0,0.0,-11.26,-82.7,-9.429559,-66.884476
47.54260867,7.58371693,304.73438,2014,0.9510565162951535,0,0,1,0,0,0.0,-9.36,-71.0,-9.423501,-66.83432
47.54260867,7.58371693,304.73438,2014,0.9760105506323683,0,0,1,0,0,2.2642824e-05,-8.42,-65.1,-9.456771,-67.11157
47.54260867,7.58371693,304.73438,2014,0.741222010848596,0,0,1,0,0,0.0,-7.08,-49.1,-9.43254,-66.91095
47.54260867,7.58371693,304.73438,2014,0.29671281927349075,0,0,1,0,0,3.1543033e-05,-4.38,-24.7,-9.326673,-66.02904
47.54260867,7.58371693,304.73438,2014,-0.2135209154397959,0,0,1,0,0,0.0,-7.23,-50.2,-9.163209,-64.67204
47.54260867,7.58371693,304.73438,2014,-0.680773409477016,0,0,1,0,0,0.0,-5.16,-37.1,-8.234157,-56.949413
47.54260867,7.58371693,304.73438,2014,-0.9587178169872964,0,0,1,0,0,3.4225584e-05,-7.54,-51.5,-7.7484283,-52.912556
47.54260867,7.58371693,304.73438,2014,-0.9741004551724206,0,0,1,0,0,0.0,-6.14,-39.7,-7.7317934,-52.77393
47.54260867,7.58371693,304.73438,2014,-0.7236440382959123,0,0,1,0,0,0.0,-18.94,-143.9,-8.542815,-59.515728
47.54260867,7.58371693,304.73438,2014,-0.2884824328806098,0,0,1,0,0,4.193858e-05,-12.78,-92.6,-9.129939,-64.39479
47.54260867,7.58371693,304.73438,2015,0.2386727660059501,0,0,1,0,0,3.1357853e-05,-13.96,-103.8,-9.287345,-65.70163
47.54260867,7.58371693,304.73438,2015,0.6994583270516471,0,0,1,0,0,0.0,-12.02,-92.5,-9.423501,-66.83432
47.54260867,7.58371693,304.73438,2015,0.9510565162951535,0,0,1,0,0,0.0,-8.85,-68.0,-9.429559,-66.884476
47.54260867,7.58371693,304.73438,2015,0.9760105506323683,0,0,1,0,0,2.31419e-05,-10.12,-75.1,-9.459847,-67.135254
47.54260867,7.58371693,304.73438,2015,0.741222010848596,0,0,1,0,0,0.0,-9.68,-72.3,-9.429559,-66.884476
47.54260867,7.58371693,304.73438,2015,0.29671281927349075,0,0,1,0,0,5.1457242e-05,-6.6,-44.3,-9.314557,-65.92873
47.54260867,7.58371693,304.73438,2015,-0.2135209154397959,0,0,1,0,0,0.00013695988,-3.4,-26.4,-9.175324,-64.772354
47.54260867,7.58371693,304.73438,2015,-0.680773409477016,0,0,1,0,0,0.0,-4.55,-30.0,-8.365793,-58.04379
47.54260867,7.58371693,304.73438,2015,-0.9587178169872964,0,0,1,0,0,0.0,-8.48,-62.9,-7.737851,-52.824085
47.54260867,7.58371693,304.73438,2015,-0.9741004551724206,0,0,1,0,0,1.8849525e-05,-10.96,-79.1,-7.722707,-52.698696
47.54260867,7.58371693,304.73438,2015,-0.7236440382959123,0,0,1,0,0,1.168675e-05,-12.41,-93.4,-8.600316,-59.993603
47.54260867,7.58371693,304.73438,2015,-0.2884824328806098,0,0,1,0,0,8.5925654e-05,-7.68,-53.2,-9.102727,-64.167694
47.54260867,7.58371693,304.73438,2016,0.2386727660059501,0,0,1,0,0,7.179331e-05,-14.0,-105.2,-9.278211,-65.62779
47.54260867,7.58371693,304.73438,2016,0.6994583270516471,0,0,1,0,0,0.0,-11.95,-87.3,-9.423501,-66.83432
47.54260867,7.58371693,304.73438,2016,0.9562348265919056,0,0,1,0,0,0.0,-12.39,-95.3,-9.429559,-66.884476
47.54260867,7.58371693,304.73438,2016,0.9721181966290613,0,0,1,0,0,0.0,-8.98,-61.1,-9.429559,-66.884476
47.54260867,7.58371693,304.73438,2016,0.7295575540864875,0,0,1,0,0,0.00012203007,-8.58,-60.4,-9.541484,-67.81654
47.54260867,7.58371693,304.73438,2016,0.2802306751992159,0,0,1,0,0,8.819352e-05,-8.78,-65.1,-9.296384,-65.77826
47.54260867,7.58371693,304.73438,2016,-0.23030567023061196,0,0,1,0,0,0.0,-4.3,-27.7,-9.117824,-64.29448
47.54260867,7.58371693,304.73438,2016,-0.6932812268869771,0,0,1,0,0,0.0,-5.1,-30.8,-8.591277,-59.916973
47.54260867,7.58371693,304.73438,2016,-0.9634705485641486,0,0,1,0,0,0.0,-8.52,-58.2,-7.7257357,-52.723774
47.54260867,7.58371693,304.73438,2016,-0.970063921851507,0,0,1,0,0,0.0,-8.74,-59.1,-7.722707,-52.698696
