Lat,Lon,Alt,Year,JulianDay_Sin,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,Temp,O18,H2,O18 P,H2 P
52.3,104.2833333,427.25,2013,-0.9587178169872964,0,0,0,1,0,282.2556,-15.7,-117.2,-12.28302,-88.77329
52.3,104.2833333,427.25,2013,-0.9741004551724206,0,0,0,1,0,270.29587,-16.3,-120.7,-17.899359,-134.04341
52.3,104.2833333,427.25,2014,-0.2884824328806098,0,0,0,1,0,266.30817,-29.6,-230.5,-23.164358,-174.35368
52.3,104.2833333,427.25,2015,0.2386727660059501,0,0,0,1,0,254.0976,-27.6,-215.2,-24.118793,-185.73364
52.3,104.2833333,427.25,2015,0.6994583270516471,0,0,0,1,0,255.59766,-25.9,-211.2,-24.655756,-190.2994
52.3,104.2833333,427.25,2015,0.9510565162951535,0,0,0,1,0,264.8988,-21.7,-175.3,-23.103998,-175.82167
52.3,104.2833333,427.25,2015,0.9760105506323683,0,0,0,1,0,274.89346,-15.3,-112.3,-14.032005,-103.84942
52.3,104.2833333,427.25,2015,0.741222010848596,0,0,0,1,0,284.80615,-10.7,-84.6,-9.152608,-66.83909
52.3,104.2833333,427.25,2015,0.29671281927349075,0,0,0,1,0,289.6717,-14.3,-107.2,-8.536933,-62.575016
52.3,104.2833333,427.25,2015,-0.2135209154397959,0,0,0,1,0,292.13568,-9.4,-61.8,-8.7240715,-62.935158
52.3,104.2833333,427.25,2015,-0.680773409477016,0,0,0,1,0,286.79733,-12.1,-85.6,-9.053486,-63.85194
52.3,104.2833333,427.25,2015,-0.9587178169872964,0,0,0,1,0,279.96805,-16.3,-127.3,-13.71306,-100.160706
52.3,104.2833333,427.25,2015,-0.9741004551724206,0,0,0,1,0,278.67822,-20.7,-158.7,-14.645519,-107.42287
52.3,104.2833333,427.25,2015,-0.7236440382959123,0,0,0,1,0,271.8202,-21.3,-169.8,-20.285181,-151.0702
52.3,104.2833333,427.25,2015,-0.2884824328806098,0,0,0,1,0,261.45505,-25.5,-201.8,-22.808771,-173.81377
52.3,104.2833333,427.25,2016,0.2386727660059501,0,0,0,1,0,237.81444,-33.8,-269.6,-24.195915,-187.25241
52.3,104.2833333,427.25,2016,0.6994583270516471,0,0,0,1,0,256.34158,-26.1,-209.1,-24.595064,-189.72511
52.3,104.2833333,427.25,2016,0.9562348265919056,0,0,0,1,0,273.4593,-26.0,-202.9,-15.536406,-115.6157
52.3,104.2833333,427.25,2016,0.9721181966290613,0,0,0,1,0,276.23322,-12.5,-102.1,-12.899264,-95.188255
52.3,104.2833333,427.25,2016,0.7295575540864875,0,0,0,1,0,285.2303,-16.4,-124.2,-8.937406,-65.6056
52.3,104.2833333,427.25,2016,0.2802306751992159,0,0,0,1,0,295.30023,-12.4,-103.6,-8.798537,-62.996838
52.3,104.2833333,427.25,2016,-0.23030567023061196,0,0,0,1,0,295.5241,-10.9,-82.7,-8.375249,-60.29583
52.3,104.2833333,427.25,2016,-0.6932812268869771,0,0,0,1,0,291.53262,-12.1,-89.8,-8.895899,-63.72607
52.3,104.2833333,427.25,2016,-0.9634705485641486,0,0,0,1,0,281.7547,-14.6,-109.1,-12.628153,-91.50311
52.3,104.2833333,427.25,2016,-0.970063921851507,0,0,0,1,0,278.09888,-27.5,-202.8,-15.101005,-110.81665
52.3,104.2833333,427.25,2016,-0.7116566222817751,0,0,0,1,0,266.15433,-27.8,-210.5,-20.24787,-152.52287
52.3,104.2833333,427.25,2016,-0.27195815753410524,0,0,0,1,0,254.54556,-26.4,-201.1,-23.006783,-175.30594
52.3,104.2833333,427.25,2012,-0.27195815753410524,0,0,0,1,0,256.0939,-35.1,-262.7,-23.439886,-178.83118
52.3,104.2833333,427.25,2017,0.9510565162951535,0,0,0,1,0,260.47137,-17.6,-126.8,-23.433592,-179.1607
52.3,104.2833333,427.25,2017,0.9760105506323683,0,0,0,1,0,270.12485,-20.9,-152.0,-18.942345,-142.6682
52.3,104.2833333,427.25,2017,0.2386727660059501,0,0,0,1,0,256.59677,-30.3,-230.6,-24.024387,-185.12234
52.3,104.2833333,427.25,2017,0.6994583270516471,0,0,0,1,0,260.36813,-25.9,-194.9,-23.93527,-183.4113
47.54260867,7.58371693,304.73438,2004,0.2386727660059501,0,0,1,0,0,274.69434,-11.9,-88.50962751,-11.107554,-80.47332
47.54260867,7.58371693,304.73438,2004,0.6994583270516471,0,0,1,0,0,276.20032,-9.88,-66.74413536,-9.524681,-68.9189
47.54260867,7.58371693,304.73438,2004,0.9562348265919056,0,0,1,0,0,279.2048,-9.69,-71.5587575,-8.34672,-59.074303
47.54260867,7.58371693,304.73438,2004,0.9721181966290613,0,0,1,0,0,284.02167,-6.1,-40.66799847,-9.067538,-65.06777
47.54260867,7.58371693,304.73438,2004,0.7295575540864875,0,0,1,0,0,288.99155,-7.01,-50.25006643,-7.357748,-51.251747
47.54260867,7.58371693,304.73438,2004,0.2802306751992159,0,0,1,0,0,283.889,-7.21,-53.83051048,-7.5746417,-53.841938
47.54260867,7.58371693,304.73438,2004,-0.23030567023061196,0,0,1,0,0,294.9553,-5.49,-34.72560691,-5.819404,-39.609764
47.54260867,7.58371693,304.73438,2004,-0.6932812268869771,0,0,1,0,0,292.1178,-4.8,-31.50057387,-5.9659944,-40.387836
47.54260867,7.58371693,304.73438,2004,-0.9634705485641486,0,0,1,0,0,289.50723,-4.92,-31.38678091,-7.4902825,-52.61399
47.54260867,7.58371693,304.73438,2004,-0.970063921851507,0,0,1,0,0,282.97815,-10.75,-76.42100974,-8.571871,-59.591244
47.54260867,7.58371693,304.73438,2004,-0.7116566222817751,0,0,1,0,0,282.98523,-10.49,-75.39648751,-10.552818,-76.66285
47.54260867,7.58371693,304.73438,2004,-0.27195815753410524,0,0,1,0,0,279.3189,-13.22,-98.71358212,-10.46755,-75.66996
47.54260867,7.58371693,304.73438,2005,0.2386727660059501,0,0,1,0,0,279.46838,-6.66,-42.77138547,-10.013703,-72.06288
47.54260867,7.58371693,304.73438,2005,0.6994583270516471,0,0,1,0,0,280.56467,-15.78,-115.1328526,-8.99506,-65.05066
47.54260867,7.58371693,304.73438,2005,0.9510565162951535,0,0,1,0,0,280.88824,-8.02,-59.70485452,-8.538416,-60.973972
47.54260867,7.58371693,304.73438,2005,0.9760105506323683,0,0,1,0,0,288.3,-8.51,-58.19910378,-8.981707,-64.175804
47.54260867,7.58371693,304.73438,2005,0.741222010848596,0,0,1,0,0,293.8865,-6.95,-48.05079866,-7.633622,-53.431843
47.54260867,7.58371693,304.73438,2005,0.29671281927349075,0,0,1,0,0,293.25107,-5.24,-32.64544918,-5.951581,-40.486546
47.54260867,7.58371693,304.73438,2005,-0.2135209154397959,0,0,1,0,0,290.88892,-5.67,-37.45673818,-5.707369,-38.36975
47.54260867,7.58371693,304.73438,2005,-0.680773409477016,0,0,1,0,0,295.45166,-6.33,-43.03745941,-5.9122334,-40.300167
47.54260867,7.58371693,304.73438,2005,-0.9587178169872964,0,0,1,0,0,284.0055,-9.610421834,-68.63931346,-8.442954,-58.703976
47.54260867,7.58371693,304.73438,2005,-0.9741004551724206,0,0,1,0,0,294.28342,-6.38,-42.73606861,-7.4155936,-51.361492
47.54260867,7.58371693,304.73438,2005,-0.7236440382959123,0,0,1,0,0,278.78088,-14.2,-103.3116898,-11.080549,-80.91671
47.54260867,7.58371693,304.73438,2005,-0.2884824328806098,0,0,1,0,0,278.93994,-10.79,-78.0619552,-10.612293,-76.84055
47.54260867,7.58371693,304.73438,2006,0.2386727660059501,0,0,1,0,0,278.52188,-10.39,-75.03694923,-10.195301,-73.6567
47.54260867,7.58371693,304.73438,2006,0.6994583270516471,0,0,1,0,0,275.58633,-11.52,-90.29273588,-10.423656,-76.282394
47.54260867,7.58371693,304.73438,2006,0.9510565162951535,0,0,1,0,0,285.73444,-11.23849183,-82.68571664,-8.985584,-64.46793
47.54260867,7.58371693,304.73438,2006,0.9760105506323683,0,0,1,0,0,281.24936,-10.61,-76.08191291,-8.650729,-61.981422
47.54260867,7.58371693,304.73438,2006,0.741222010848596,0,0,1,0,0,288.51483,-8.47,-60.27743553,-7.4179993,-51.7661
47.54260867,7.58371693,304.73438,2006,0.29671281927349075,0,0,1,0,0,291.37796,-4.08,-26.00399436,-5.8259764,-39.484722
47.54260867,7.58371693,304.73438,2006,-0.2135209154397959,0,0,1,0,0,285.97202,-3.64,-26.43863597,-7.0664287,-49.694466
47.54260867,7.58371693,304.73438,2006,-0.680773409477016,0,0,1,0,0,292.36548,-8.43,-60.3623681,-5.9490647,-40.237793
47.54260867,7.58371693,304.73438,2006,-0.9587178169872964,0,0,1,0,0,292.78403,-7.78,-53.80678357,-7.2676415,-50.744106
47.54260867,7.58371693,304.73438,2006,-0.9741004551724206,0,0,1,0,0,285.12756,-6.51,-49.6066388,-8.154752,-56.567368
47.54260867,7.58371693,304.73438,2006,-0.7236440382959123,0,0,1,0,0,278.76965,-9.18,-67.40884533,-11.080918,-80.91702
47.54260867,7.58371693,304.73438,2006,-0.2884824328806098,0,0,1,0,0,273.5797,-11.11,-83.72738599,-11.986849,-87.256935
47.54260867,7.58371693,304.73438,2007,0.2386727660059501,0,0,1,0,0,273.4394,-12.87,-93.4449454,-11.517127,-83.69635
47.54260867,7.58371693,304.73438,2007,0.6994583270516471,0,0,1,0,0,278.91876,-9.46,-71.36453487,-10.428916,-76.0508
47.54260867,7.58371693,304.73438,2007,0.9510565162951535,0,0,1,0,0,281.7634,-12.11,-89.32212676,-8.6921835,-62.54141
47.54260867,7.58371693,304.73438,2007,0.741222010848596,0,0,1,0,0,284.9263,-7.87,-56.86635214,-7.4204755,-52.5025
47.54260867,7.58371693,304.73438,2007,0.29671281927349075,0,0,1,0,0,290.7206,-6.28,-44.71481808,-5.797274,-39.254753
47.54260867,7.58371693,304.73438,2007,-0.2135209154397959,0,0,1,0,0,294.66248,-6.05,-43.8169477,-5.77744,-39.18783
47.54260867,7.58371693,304.73438,2007,-0.680773409477016,0,0,1,0,0,287.81866,-6.87,-44.13363048,-7.236794,-49.404667
47.54260867,7.58371693,304.73438,2007,-0.9587178169872964,0,0,1,0,0,290.62912,-6.87,-44.13363048,-7.3499866,-51.539646
47.54260867,7.58371693,304.73438,2007,-0.9741004551724206,0,0,1,0,0,282.2629,-8.99,-60.35032291,-8.631914,-59.92115
47.54260867,7.58371693,304.73438,2007,-0.7236440382959123,0,0,1,0,0,276.48398,-10.78,-79.00926983,-11.392476,-83.06173
47.54260867,7.58371693,304.73438,2007,-0.2884824328806098,0,0,1,0,0,270.57297,-8.37,-57.9994607,-12.761717,-93.09816
47.54260867,7.58371693,304.73438,2008,0.2386727660059501,0,0,1,0,0,274.82385,-10.4,-82.10126519,-11.143653,-80.88156
47.54260867,7.58371693,304.73438,2008,0.6994583270516471,0,0,1,0,0,274.47092,-8.5,-62.00643014,-11.36031,-83.77434
47.54260867,7.58371693,304.73438,2008,0.9562348265919056,0,0,1,0,0,277.44467,-7.88,-58.24612426,-8.551311,-60.56818
47.54260867,7.58371693,304.73438,2008,0.9721181966290613,0,0,1,0,0,279.4423,-10.73,-81.57874164,-8.490375,-60.262947
47.54260867,7.58371693,304.73438,2008,0.7295575540864875,0,0,1,0,0,283.20355,-6.26,-47.19478668,-8.080922,-57.58264
47.54260867,7.58371693,304.73438,2008,0.2802306751992159,0,0,1,0,0,285.68536,-6.51,-47.19496585,-6.547068,-45.947342
47.54260867,7.58371693,304.73438,2008,-0.23030567023061196,0,0,1,0,0,292.66156,-4.36,-26.28930766,-5.694734,-38.373333
47.54260867,7.58371693,304.73438,2008,-0.6932812268869771,0,0,1,0,0,291.2346,-4.6,-29.45637813,-6.045912,-40.776264
47.54260867,7.58371693,304.73438,2008,-0.9634705485641486,0,0,1,0,0,287.47824,-8.79,-61.24115279,-7.7168994,-53.629868
47.54260867,7.58371693,304.73438,2008,-0.970063921851507,0,0,1,0,0,281.09518,-12.8,-91.96888229,-8.675153,-60.141277
47.54260867,7.58371693,304.73438,2008,-0.7116566222817751,0,0,1,0,0,283.60846,-12.09,-89.88374997,-10.33964,-74.75204
47.54260867,7.58371693,304.73438,2008,-0.27195815753410524,0,0,1,0,0,281.56534,-17.57,-134.4502205,-10.19474,-73.69205
47.54260867,7.58371693,304.73438,2009,0.2386727660059501,0,0,1,0,0,273.00406,-10.26,-78.8,-11.651077,-84.79243
47.54260867,7.58371693,304.73438,2009,0.6994583270516471,0,0,1,0,0,274.93643,-13.21,-99.3,-11.374526,-83.891716
47.54260867,7.58371693,304.73438,2009,0.9510565162951535,0,0,1,0,0,279.04745,-11.63,-84.9,-8.611549,-61.19296
47.54260867,7.58371693,304.73438,2009,0.9760105506323683,0,0,1,0,0,282.61984,-6.23,-47.0,-9.091375,-65.424515
47.54260867,7.58371693,304.73438,2009,0.741222010848596,0,0,1,0,0,285.68463,-4.26,-27.1,-7.520264,-52.795593
47.54260867,7.58371693,304.73438,2009,0.29671281927349075,0,0,1,0,0,292.5345,-5.9,-44.9,-5.891809,-40.073845
47.54260867,7.58371693,304.73438,2009,-0.2135209154397959,0,0,1,0,0,294.64438,-4.42,-25.9,-5.7684517,-39.0391
47.54260867,7.58371693,304.73438,2009,-0.680773409477016,0,0,1,0,0,290.16885,-6.51,-44.1,-6.162032,-41.752125
47.54260867,7.58371693,304.73438,2009,-0.9587178169872964,0,0,1,0,0,293.65814,-5.48,-34.6,-7.246314,-50.220814
47.54260867,7.58371693,304.73438,2009,-0.9741004551724206,0,0,1,0,0,280.7311,-7.89,-55.9,-8.669705,-60.07459
47.54260867,7.58371693,304.73438,2009,-0.7236440382959123,0,0,1,0,0,277.01514,-13.82,-102.4,-11.285053,-82.30885
47.54260867,7.58371693,304.73438,2009,-0.2884824328806098,0,0,1,0,0,276.80103,-12.32,-90.3,-11.267214,-81.87417
47.54260867,7.58371693,304.73438,2010,0.2386727660059501,0,0,1,0,0,269.0238,-15.69,-117.4,-12.733672,-93.20531
47.54260867,7.58371693,304.73438,2010,0.6994583270516471,0,0,1,0,0,279.15158,-12.81,-99.3,-10.517447,-77.079834
47.54260867,7.58371693,304.73438,2010,0.9510565162951535,0,0,1,0,0,271.09546,-12.5,-93.0,-9.39591,-66.75652
47.54260867,7.58371693,304.73438,2010,0.9760105506323683,0,0,1,0,0,281.8738,-8.52,-58.8,-8.905222,-64.25497
47.54260867,7.58371693,304.73438,2010,0.741222010848596,0,0,1,0,0,286.53043,-8.21,-58.2,-7.4574966,-52.199406
47.54260867,7.58371693,304.73438,2010,0.29671281927349075,0,0,1,0,0,293.40024,-8.71,-61.9,-6.002793,-40.703064
47.54260867,7.58371693,304.73438,2010,-0.2135209154397959,0,0,1,0,0,289.93668,-5.8,-40.2,-5.7084403,-38.25685
47.54260867,7.58371693,304.73438,2010,-0.680773409477016,0,0,1,0,0,286.29962,-8.4,-60.2,-8.218169,-57.23921
47.54260867,7.58371693,304.73438,2010,-0.9587178169872964,0,0,1,0,0,290.54236,-7.12,-48.8,-7.3142886,-51.171947
47.54260867,7.58371693,304.73438,2010,-0.9741004551724206,0,0,1,0,0,285.28217,-10.1,-72.0,-8.054764,-55.76106
47.54260867,7.58371693,304.73438,2010,-0.7236440382959123,0,0,1,0,0,279.07886,-15.21,-112.6,-10.911871,-79.767296
47.54260867,7.58371693,304.73438,2010,-0.2884824328806098,0,0,1,0,0,276.81036,-14.44,-105.9,-11.292615,-82.089005
47.54260867,7.58371693,304.73438,2011,0.2386727660059501,0,0,1,0,0,279.7453,-10.25,-76.7,-10.05298,-72.47876
47.54260867,7.58371693,304.73438,2011,0.6994583270516471,0,0,1,0,0,277.4473,-12.45,-92.0,-10.85937,-79.825905
47.54260867,7.58371693,304.73438,2011,0.9510565162951535,0,0,1,0,0,276.94107,-9.17,-69.4,-9.30976,-66.821175
47.54260867,7.58371693,304.73438,2011,0.9760105506323683,0,0,1,0,0,282.91943,-5.43,-37.3,-9.123958,-66.12012
47.54260867,7.58371693,304.73438,2011,0.741222010848596,0,0,1,0,0,282.51248,-5.61,-36.5,-8.544926,-61.1664
47.54260867,7.58371693,304.73438,2011,0.29671281927349075,0,0,1,0,0,290.45352,-5.81,-38.2,-5.822241,-39.381073
47.54260867,7.58371693,304.73438,2011,-0.2135209154397959,0,0,1,0,0,285.43524,-6.6,-42.1,-7.5402255,-53.280144
47.54260867,7.58371693,304.73438,2011,-0.680773409477016,0,0,1,0,0,294.61743,-5.64,-39.6,-5.861706,-39.77932
47.54260867,7.58371693,304.73438,2011,-0.9587178169872964,0,0,1,0,0,284.4807,-5.39,-34.7,-8.20917,-56.886917
47.54260867,7.58371693,304.73438,2011,-0.9741004551724206,0,0,1,0,0,279.6588,-9.76,-69.2,-8.673743,-60.04538
47.54260867,7.58371693,304.73438,2011,-0.2884824328806098,0,0,1,0,0,274.69153,-9.34,-65.6,-11.8580265,-86.37157
47.54260867,7.58371693,304.73438,2012,0.2386727660059501,0,0,1,0,0,278.16486,-10.04,-70.4,-10.340619,-74.96828
47.54260867,7.58371693,304.73438,2012,0.6994583270516471,0,0,1,0,0,275.4526,-15.68,-117.5,-11.164757,-82.12945
47.54260867,7.58371693,304.73438,2012,0.9562348265919056,0,0,1,0,0,278.16702,-9.38,-68.4,-9.502417,-68.44101
47.54260867,7.58371693,304.73438,2012,0.9721181966290613,0,0,1,0,0,283.52618,-8.08,-56.7,-9.049273,-65.81681
47.54260867,7.58371693,304.73438,2012,0.7295575540864875,0,0,1,0,0,288.38907,-6.23,-44.0,-7.3633847,-51.59364
47.54260867,7.58371693,304.73438,2012,0.2802306751992159,0,0,1,0,0,287.7204,-6.6,-46.2,-5.8712764,-39.660927
47.54260867,7.58371693,304.73438,2012,-0.23030567023061196,0,0,1,0,0,295.00336,-5.32,-32.6,-5.760771,-38.98928
47.54260867,7.58371693,304.73438,2012,-0.6932812268869771,0,0,1,0,0,293.85825,-5.84,-37.5,-5.8750157,-39.744553
47.54260867,7.58371693,304.73438,2012,-0.9634705485641486,0,0,1,0,0,290.492,-5.62,-37.2,-7.311942,-51.120735
47.54260867,7.58371693,304.73438,2012,-0.970063921851507,0,0,1,0,0,282.7762,-10.79,-77.4,-8.584851,-59.50779
47.54260867,7.58371693,304.73438,2012,-0.7116566222817751,0,0,1,0,0,278.44324,-12.91,-96.4,-11.009166,-80.392
47.54260867,7.58371693,304.73438,2013,0.2386727660059501,0,0,1,0,0,273.96695,-13.28,-99.0,-11.360441,-82.739075
47.54260867,7.58371693,304.73438,2013,0.6994583270516471,0,0,1,0,0,273.27716,-13.94,-101.5,-11.391616,-83.7684
47.54260867,7.58371693,304.73438,2013,0.9510565162951535,0,0,1,0,0,280.58615,-13.26,-97.4,-9.603026,-69.42418
47.54260867,7.58371693,304.73438,2013,0.9760105506323683,0,0,1,0,0,277.658,-8.88,-64.1,-9.719443,-70.17145
47.54260867,7.58371693,304.73438,2013,0.741222010848596,0,0,1,0,0,288.3504,-9.26,-67.8,-7.417881,-51.974186
47.54260867,7.58371693,304.73438,2013,0.29671281927349075,0,0,1,0,0,288.8097,-7.45,-50.8,-5.849013,-39.369507
47.54260867,7.58371693,304.73438,2013,-0.2135209154397959,0,0,1,0,0,289.23734,-6.98,-49.4,-5.7443466,-38.470028
47.54260867,7.58371693,304.73438,2013,-0.680773409477016,0,0,1,0,0,289.8206,-5.54,-34.8,-6.187915,-41.844677
47.54260867,7.58371693,304.73438,2013,-0.9587178169872964,0,0,1,0,0,291.52792,-6.81,-43.0,-7.2079797,-50.328114
47.54260867,7.58371693,304.73438,2013,-0.9741004551724206,0,0,1,0,0,284.88974,-8.19,-59.0,-8.056575,-55.716793
47.54260867,7.58371693,304.73438,2013,-0.7236440382959123,0,0,1,0,0,277.7871,-13.15,-96.3,-11.037249,-80.54663
47.54260867,7.58371693,304.73438,2013,-0.2884824328806098,0,0,1,0,0,269.7188,-17.77,-137.7,-13.065053,-95.43988
47.54260867,7.58371693,304.73438,2014,0.2386727660059501,0,0,1,0,0,277.30194,-11.27,-85.7,-10.521354,-76.402504
47.54260867,7.58371693,304.73438,2014,0.6994583270516471,0,0,1,0,0,277.9644,-11.26,-82.7,-10.431271,-76.505516
47.54260867,7.58371693,304.73438,2014,0.9510565162951535,0,0,1,0,0,276.55295,-9.36,-71.0,-10.302052,-74.96323
47.54260867,7.58371693,304.73438,2014,0.9760105506323683,0,0,1,0,0,280.60248,-8.42,-65.1,-9.648526,-69.77011
47.54260867,7.58371693,304.73438,2014,0.741222010848596,0,0,1,0,0,289.46414,-7.08,-49.1,-7.48542,-52.167145
47.54260867,7.58371693,304.73438,2014,0.29671281927349075,0,0,1,0,0,295.60117,-4.38,-24.7,-6.210423,-42.320694
47.54260867,7.58371693,304.73438,2014,-0.2135209154397959,0,0,1,0,0,295.3235,-7.23,-50.2,-5.77216,-39.064114
47.54260867,7.58371693,304.73438,2014,-0.680773409477016,0,0,1,0,0,296.42154,-5.16,-37.1,-5.9113655,-40.220387
47.54260867,7.58371693,304.73438,2014,-0.9587178169872964,0,0,1,0,0,288.2997,-7.54,-51.5,-7.4665136,-51.69706
47.54260867,7.58371693,304.73438,2014,-0.9741004551724206,0,0,1,0,0,285.54843,-6.14,-39.7,-7.8863864,-54.46656
47.54260867,7.58371693,304.73438,2014,-0.7236440382959123,0,0,1,0,0,280.39014,-18.94,-143.9,-10.319217,-75.43217
47.54260867,7.58371693,304.73438,2014,-0.2884824328806098,0,0,1,0,0,276.2039,-12.78,-92.6,-11.486616,-83.61921
47.54260867,7.58371693,304.73438,2015,0.2386727660059501,0,0,1,0,0,276.15723,-13.96,-103.8,-10.759296,-78.241844
47.54260867,7.58371693,304.73438,2015,0.6994583270516471,0,0,1,0,0,268.2487,-12.02,-92.5,-11.834284,-86.86275
47.54260867,7.58371693,304.73438,2015,0.9510565162951535,0,0,1,0,0,281.7189,-8.85,-68.0,-9.508556,-68.89725
47.54260867,7.58371693,304.73438,2015,0.9760105506323683,0,0,1,0,0,282.2176,-10.12,-75.1,-9.458192,-68.68758
47.54260867,7.58371693,304.73438,2015,0.741222010848596,0,0,1,0,0,288.22043,-9.68,-72.3,-7.3768883,-51.520363
47.54260867,7.58371693,304.73438,2015,0.29671281927349075,0,0,1,0,0,288.31238,-6.6,-44.3,-5.900886,-39.751022
47.54260867,7.58371693,304.73438,2015,-0.2135209154397959,0,0,1,0,0,293.95563,-3.4,-26.4,-5.7094965,-38.386295
47.54260867,7.58371693,304.73438,2015,-0.680773409477016,0,0,1,0,0,294.4896,-4.55,-30.0,-5.8275275,-39.479576
47.54260867,7.58371693,304.73438,2015,-0.9587178169872964,0,0,1,0,0,287.99283,-8.48,-62.9,-7.4815483,-51.708977
47.54260867,7.58371693,304.73438,2015,-0.9741004551724206,0,0,1,0,0,283.72903,-10.96,-79.1,-8.291326,-57.372353
47.54260867,7.58371693,304.73438,2015,-0.7236440382959123,0,0,1,0,0,280.1683,-12.41,-93.4,-10.303373,-75.344
47.54260867,7.58371693,304.73438,2015,-0.2884824328806098,0,0,1,0,0,278.19882,-7.68,-53.2,-10.997181,-79.93952
47.54260867,7.58371693,304.73438,2016,0.2386727660059501,0,0,1,0,0,275.55386,-14.0,-105.2,-10.892197,-79.276024
47.54260867,7.58371693,304.73438,2016,0.6994583270516471,0,0,1,0,0,268.42368,-11.95,-87.3,-11.768937,-86.37875
47.54260867,7.58371693,304.73438,2016,0.9562348265919056,0,0,1,0,0,279.95047,-12.39,-95.3,-9.896919,-71.759766
47.54260867,7.58371693,304.73438,2016,0.9721181966290613,0,0,1,0,0,281.7651,-8.98,-61.1,-9.567782,-69.267685
47.54260867,7.58371693,304.73438,2016,0.7295575540864875,0,0,1,0,0,288.55487,-8.58,-60.4,-7.2965693,-50.779552
47.54260867,7.58371693,304.73438,2016,0.2802306751992159,0,0,1,0,0,293.4224,-8.78,-65.1,-6.1136675,-41.38679
47.54260867,7.58371693,304.73438,2016,-0.23030567023061196,0,0,1,0,0,292.4771,-4.3,-27.7,-5.6420264,-37.866936
47.54260867,7.58371693,304.73438,2016,-0.6932812268869771,0,0,1,0,0,290.64362,-5.1,-30.8,-6.0170875,-40.4358
47.54260867,7.58371693,304.73438,2016,-0.9634705485641486,0,0,1,0,0,287.7862,-8.52,-58.2,-7.5100484,-51.896503
47.54260867,7.58371693,304.73438,2016,-0.970063921851507,0,0,1,0,0,280.75803,-8.74,-59.1,-8.5671015,-59.17109
47.54260867,7.58371693,304.73438,2016,-0.7116566222817751,0,0,1,0,0,276.4327,-10.19,-71.1,-11.105843,-80.91146
47.54260867,7.58371693,304.73438,2016,-0.27195815753410524,0,0,1,0,0,273.04892,-8.56,-60.4,-12.19004,-88.82276
