Lat,Lon,Alt,Year,JulianDay_Sin,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,Temp,O18,H2,O18 P,H2 P
52.3,104.2833333,427.25,2015,0.9510565162951535,0,0,0,1,0,264.8988,-21.7,-175.3,-18.945396,-142.29295
52.3,104.2833333,427.25,2015,0.9760105506323683,0,0,0,1,0,274.89346,-15.3,-112.3,-15.549613,-114.87182
52.3,104.2833333,427.25,2015,0.741222010848596,0,0,0,1,0,284.80615,-10.7,-84.6,-11.060935,-78.62548
52.3,104.2833333,427.25,2015,0.29671281927349075,0,0,0,1,0,289.6717,-14.3,-107.2,-11.953792,-85.83535
52.3,104.2833333,427.25,2015,-0.2135209154397959,0,0,0,1,0,292.13568,-9.4,-61.8,-11.104846,-78.980064
52.3,104.2833333,427.25,2015,-0.680773409477016,0,0,0,1,0,286.79733,-12.1,-85.6,-11.797664,-84.57461
52.3,104.2833333,427.25,2015,-0.9587178169872964,0,0,0,1,0,279.96805,-16.3,-127.3,-12.719794,-92.02087
52.3,104.2833333,427.25,2015,-0.9741004551724206,0,0,0,1,0,278.67822,-20.7,-158.7,-13.012534,-94.38476
52.3,104.2833333,427.25,2015,-0.7236440382959123,0,0,0,1,0,271.8202,-21.3,-169.8,-13.86148,-101.24004
52.3,104.2833333,427.25,2015,-0.2884824328806098,0,0,0,1,0,261.45505,-25.5,-201.8,-21.150703,-160.10094
52.3,104.2833333,427.25,2016,0.2386727660059501,0,0,0,1,0,237.81444,-33.8,-269.6,-22.058197,-167.429
52.3,104.2833333,427.25,2016,0.6994583270516471,0,0,0,1,0,256.34158,-26.1,-209.1,-20.43837,-154.3488
52.3,104.2833333,427.25,2016,0.9562348265919056,0,0,0,1,0,273.4593,-26.0,-202.9,-16.408318,-121.8059
52.3,104.2833333,427.25,2016,0.9721181966290613,0,0,0,1,0,276.23322,-12.5,-102.1,-14.876311,-109.43487
52.3,104.2833333,427.25,2016,0.7295575540864875,0,0,0,1,0,285.2303,-16.4,-124.2,-11.275611,-80.359
52.3,104.2833333,427.25,2016,0.2802306751992159,0,0,0,1,0,295.30023,-12.4,-103.6,-11.597625,-82.95928
52.3,104.2833333,427.25,2016,-0.23030567023061196,0,0,0,1,0,295.5241,-10.9,-82.7,-10.904807,-77.36474
52.3,104.2833333,427.25,2016,-0.6932812268869771,0,0,0,1,0,291.53262,-12.1,-89.8,-11.397586,-81.343956
52.3,104.2833333,427.25,2016,-0.9634705485641486,0,0,0,1,0,281.7547,-14.6,-109.1,-12.2367735,-88.120445
52.3,104.2833333,427.25,2016,-0.970063921851507,0,0,0,1,0,278.09888,-27.5,-202.8,-12.710036,-91.94207
52.3,104.2833333,427.25,2016,-0.7116566222817751,0,0,0,1,0,266.15433,-27.8,-210.5,-15.569129,-115.02941
52.3,104.2833333,427.25,2016,-0.27195815753410524,0,0,0,1,0,254.54556,-26.4,-201.1,-21.189735,-160.41612
52.3,104.2833333,427.25,2012,-0.27195815753410524,0,0,0,1,0,256.0939,-35.1,-262.7,-22.116745,-167.90178
52.3,104.2833333,427.25,2017,0.9510565162951535,0,0,0,1,0,260.47137,-17.6,-126.8,-19.569908,-147.33592
52.3,104.2833333,427.25,2017,0.9760105506323683,0,0,0,1,0,270.12485,-20.9,-152.0,-17.735405,-132.5222
52.3,104.2833333,427.25,2017,0.2386727660059501,0,0,0,1,0,256.59677,-30.3,-230.6,-21.638603,-164.04076
52.3,104.2833333,427.25,2017,0.6994583270516471,0,0,0,1,0,260.36813,-25.9,-194.9,-20.516434,-154.97917
47.54260867,7.58371693,304.73438,2004,0.2386727660059501,0,0,1,0,0,274.69434,-11.9,-88.50962751,-10.79259,-76.45858
47.54260867,7.58371693,304.73438,2004,0.6994583270516471,0,0,1,0,0,276.20032,-9.88,-66.74413536,-10.470576,-73.8583
47.54260867,7.58371693,304.73438,2004,0.9562348265919056,0,0,1,0,0,279.2048,-9.69,-71.5587575,-9.689937,-67.55459
47.54260867,7.58371693,304.73438,2004,0.9721181966290613,0,0,1,0,0,284.02167,-6.1,-40.66799847,-8.806838,-60.42351
47.54260867,7.58371693,304.73438,2004,0.7295575540864875,0,0,1,0,0,288.99155,-7.01,-50.25006643,-7.745656,-51.854404
47.54260867,7.58371693,304.73438,2004,0.2802306751992159,0,0,1,0,0,283.889,-7.21,-53.83051048,-7.9139814,-53.213642
47.54260867,7.58371693,304.73438,2004,-0.23030567023061196,0,0,1,0,0,294.9553,-5.49,-34.72560691,-6.0867968,-38.45902
47.54260867,7.58371693,304.73438,2004,-0.6932812268869771,0,0,1,0,0,292.1178,-4.8,-31.50057387,-5.984338,-37.631657
47.54260867,7.58371693,304.73438,2004,-0.9634705485641486,0,0,1,0,0,289.50723,-4.92,-31.38678091,-7.172374,-47.225117
47.54260867,7.58371693,304.73438,2004,-0.970063921851507,0,0,1,0,0,282.97815,-10.75,-76.42100974,-8.397002,-57.114063
47.54260867,7.58371693,304.73438,2004,-0.7116566222817751,0,0,1,0,0,282.98523,-10.49,-75.39648751,-8.792201,-60.305317
47.54260867,7.58371693,304.73438,2004,-0.27195815753410524,0,0,1,0,0,279.3189,-13.22,-98.71358212,-10.895049,-77.28594
47.54260867,7.58371693,304.73438,2005,0.2386727660059501,0,0,1,0,0,279.46838,-6.66,-42.77138547,-9.499656,-66.01806
47.54260867,7.58371693,304.73438,2005,0.6994583270516471,0,0,1,0,0,280.56467,-15.78,-115.1328526,-9.343528,-64.75732
47.54260867,7.58371693,304.73438,2005,0.9510565162951535,0,0,1,0,0,280.88824,-8.02,-59.70485452,-9.358165,-64.87551
47.54260867,7.58371693,304.73438,2005,0.9760105506323683,0,0,1,0,0,288.3,-8.51,-58.19910378,-8.875144,-60.975086
47.54260867,7.58371693,304.73438,2005,0.741222010848596,0,0,1,0,0,293.8865,-6.95,-48.05079866,-7.6358786,-50.967945
47.54260867,7.58371693,304.73438,2005,0.29671281927349075,0,0,1,0,0,293.25107,-5.24,-32.64544918,-5.7623434,-35.83904
47.54260867,7.58371693,304.73438,2005,-0.2135209154397959,0,0,1,0,0,290.88892,-5.67,-37.45673818,-6.0062933,-37.80895
47.54260867,7.58371693,304.73438,2005,-0.680773409477016,0,0,1,0,0,295.45166,-6.33,-43.03745941,-6.308791,-40.251637
47.54260867,7.58371693,304.73438,2005,-0.9587178169872964,0,0,1,0,0,284.0055,-9.610421834,-68.63931346,-8.182326,-55.380543
47.54260867,7.58371693,304.73438,2005,-0.9741004551724206,0,0,1,0,0,294.28342,-6.38,-42.73606861,-7.074794,-46.437153
47.54260867,7.58371693,304.73438,2005,-0.7236440382959123,0,0,1,0,0,278.78088,-14.2,-103.3116898,-10.40227,-73.306725
47.54260867,7.58371693,304.73438,2005,-0.2884824328806098,0,0,1,0,0,278.93994,-10.79,-78.0619552,-11.124362,-79.13766
47.54260867,7.58371693,304.73438,2006,0.2386727660059501,0,0,1,0,0,278.52188,-10.39,-75.03694923,-9.816791,-68.57894
47.54260867,7.58371693,304.73438,2006,0.6994583270516471,0,0,1,0,0,275.58633,-11.52,-90.29273588,-10.592551,-74.843254
47.54260867,7.58371693,304.73438,2006,0.9510565162951535,0,0,1,0,0,285.73444,-11.23849183,-82.68571664,-8.831233,-60.620502
47.54260867,7.58371693,304.73438,2006,0.9760105506323683,0,0,1,0,0,281.24936,-10.61,-76.08191291,-9.319133,-64.560326
47.54260867,7.58371693,304.73438,2006,0.741222010848596,0,0,1,0,0,288.51483,-8.47,-60.27743553,-7.8017645,-52.307484
47.54260867,7.58371693,304.73438,2006,0.29671281927349075,0,0,1,0,0,291.37796,-4.08,-26.00399436,-5.6940374,-35.287464
47.54260867,7.58371693,304.73438,2006,-0.2135209154397959,0,0,1,0,0,285.97202,-3.64,-26.43863597,-7.5139036,-49.98299
47.54260867,7.58371693,304.73438,2006,-0.680773409477016,0,0,1,0,0,292.36548,-8.43,-60.3623681,-6.02337,-37.946842
47.54260867,7.58371693,304.73438,2006,-0.9587178169872964,0,0,1,0,0,292.78403,-7.78,-53.80678357,-7.050399,-46.24016
47.54260867,7.58371693,304.73438,2006,-0.9741004551724206,0,0,1,0,0,285.12756,-6.51,-49.6066388,-7.9871664,-53.804615
47.54260867,7.58371693,304.73438,2006,-0.7236440382959123,0,0,1,0,0,278.76965,-9.18,-67.40884533,-10.40227,-73.306725
47.54260867,7.58371693,304.73438,2006,-0.2884824328806098,0,0,1,0,0,273.5797,-11.11,-83.72738599,-12.2074995,-87.884056
47.54260867,7.58371693,304.73438,2007,0.2386727660059501,0,0,1,0,0,273.4394,-12.87,-93.4449454,-11.041419,-78.46789
47.54260867,7.58371693,304.73438,2007,0.6994583270516471,0,0,1,0,0,278.91876,-9.46,-71.36453487,-9.91925,-69.4063
47.54260867,7.58371693,304.73438,2007,0.9510565162951535,0,0,1,0,0,281.7634,-12.11,-89.32212676,-9.202037,-63.614765
47.54260867,7.58371693,304.73438,2007,0.741222010848596,0,0,1,0,0,284.9263,-7.87,-56.86635214,-8.084746,-54.59258
47.54260867,7.58371693,304.73438,2007,0.29671281927349075,0,0,1,0,0,290.7206,-6.28,-44.71481808,-5.852605,-36.567905
47.54260867,7.58371693,304.73438,2007,-0.2135209154397959,0,0,1,0,0,294.66248,-6.05,-43.8169477,-6.0502043,-38.163532
47.54260867,7.58371693,304.73438,2007,-0.680773409477016,0,0,1,0,0,287.81866,-6.87,-44.13363048,-7.099189,-46.634144
47.54260867,7.58371693,304.73438,2007,-0.9587178169872964,0,0,1,0,0,290.62912,-6.87,-44.13363048,-7.0577173,-46.29926
47.54260867,7.58371693,304.73438,2007,-0.9741004551724206,0,0,1,0,0,282.2629,-8.99,-60.35032291,-8.558009,-58.414204
47.54260867,7.58371693,304.73438,2007,-0.7236440382959123,0,0,1,0,0,276.48398,-10.78,-79.00926983,-11.08533,-78.82247
47.54260867,7.58371693,304.73438,2007,-0.2884824328806098,0,0,1,0,0,270.57297,-8.37,-57.9994607,-12.622214,-91.2329
47.54260867,7.58371693,304.73438,2008,0.2386727660059501,0,0,1,0,0,274.82385,-10.4,-82.10126519,-10.729163,-75.9464
47.54260867,7.58371693,304.73438,2008,0.6994583270516471,0,0,1,0,0,274.47092,-8.5,-62.00643014,-10.690131,-75.63122
47.54260867,7.58371693,304.73438,2008,0.9562348265919056,0,0,1,0,0,277.44467,-7.88,-58.24612426,-10.099772,-70.86404
47.54260867,7.58371693,304.73438,2008,0.9721181966290613,0,0,1,0,0,279.4423,-10.73,-81.57874164,-9.704574,-67.67278
47.54260867,7.58371693,304.73438,2008,0.7295575540864875,0,0,1,0,0,283.20355,-6.26,-47.19478668,-8.514098,-58.05962
47.54260867,7.58371693,304.73438,2008,0.2802306751992159,0,0,1,0,0,285.68536,-6.51,-47.19496585,-7.2016478,-47.461506
47.54260867,7.58371693,304.73438,2008,-0.23030567023061196,0,0,1,0,0,292.66156,-4.36,-26.28930766,-5.9038343,-36.981586
47.54260867,7.58371693,304.73438,2008,-0.6932812268869771,0,0,1,0,0,291.2346,-4.6,-29.45637813,-6.181937,-39.227283
47.54260867,7.58371693,304.73438,2008,-0.9634705485641486,0,0,1,0,0,287.47824,-8.79,-61.24115279,-7.5382986,-50.17998
47.54260867,7.58371693,304.73438,2008,-0.970063921851507,0,0,1,0,0,281.09518,-12.8,-91.96888229,-8.792201,-60.305317
47.54260867,7.58371693,304.73438,2008,-0.7116566222817751,0,0,1,0,0,283.60846,-12.09,-89.88374997,-8.558009,-58.414204
47.54260867,7.58371693,304.73438,2008,-0.27195815753410524,0,0,1,0,0,281.56534,-17.57,-134.4502205,-9.816791,-68.57894
47.54260867,7.58371693,304.73438,2009,0.2386727660059501,0,0,1,0,0,273.00406,-10.26,-78.8,-11.129241,-79.177055
47.54260867,7.58371693,304.73438,2009,0.6994583270516471,0,0,1,0,0,274.93643,-13.21,-99.3,-10.690131,-75.63122
47.54260867,7.58371693,304.73438,2009,0.9510565162951535,0,0,1,0,0,279.04745,-11.63,-84.9,-9.777759,-68.263756
47.54260867,7.58371693,304.73438,2009,0.9760105506323683,0,0,1,0,0,282.61984,-6.23,-47.0,-9.075183,-62.590412
47.54260867,7.58371693,304.73438,2009,0.741222010848596,0,0,1,0,0,285.68463,-4.26,-27.1,-7.8847075,-52.977253
47.54260867,7.58371693,304.73438,2009,0.29671281927349075,0,0,1,0,0,292.5345,-5.9,-44.9,-5.691598,-35.267765
47.54260867,7.58371693,304.73438,2009,-0.2135209154397959,0,0,1,0,0,294.64438,-4.42,-25.9,-6.057523,-38.22263
47.54260867,7.58371693,304.73438,2009,-0.680773409477016,0,0,1,0,0,290.16885,-6.51,-44.1,-6.455161,-41.433582
47.54260867,7.58371693,304.73438,2009,-0.9587178169872964,0,0,1,0,0,293.65814,-5.48,-34.6,-7.060157,-46.31896
47.54260867,7.58371693,304.73438,2009,-0.9741004551724206,0,0,1,0,0,280.7311,-7.89,-55.9,-8.870265,-60.935688
47.54260867,7.58371693,304.73438,2009,-0.7236440382959123,0,0,1,0,0,277.01514,-13.82,-102.4,-10.93896,-77.640526
47.54260867,7.58371693,304.73438,2009,-0.2884824328806098,0,0,1,0,0,276.80103,-12.32,-90.3,-11.739116,-84.10183
47.54260867,7.58371693,304.73438,2010,0.2386727660059501,0,0,1,0,0,269.0238,-15.69,-117.4,-11.890365,-85.32317
47.54260867,7.58371693,304.73438,2010,0.6994583270516471,0,0,1,0,0,279.15158,-12.81,-99.3,-9.875339,-69.05172
47.54260867,7.58371693,304.73438,2010,0.9510565162951535,0,0,1,0,0,271.09546,-12.5,-93.0,-10.211989,-71.770195
47.54260867,7.58371693,304.73438,2010,0.9760105506323683,0,0,1,0,0,281.8738,-8.52,-58.8,-9.231311,-63.851154
47.54260867,7.58371693,304.73438,2010,0.741222010848596,0,0,1,0,0,286.53043,-8.21,-58.2,-7.8261595,-52.504475
47.54260867,7.58371693,304.73438,2010,0.29671281927349075,0,0,1,0,0,293.40024,-8.71,-61.9,-5.7525854,-35.760242
47.54260867,7.58371693,304.73438,2010,-0.2135209154397959,0,0,1,0,0,289.93668,-5.8,-40.2,-6.2673197,-39.91675
47.54260867,7.58371693,304.73438,2010,-0.680773409477016,0,0,1,0,0,286.29962,-8.4,-60.2,-7.550496,-50.278477
47.54260867,7.58371693,304.73438,2010,-0.9587178169872964,0,0,1,0,0,290.54236,-7.12,-48.8,-7.065036,-46.358356
47.54260867,7.58371693,304.73438,2010,-0.9741004551724206,0,0,1,0,0,285.28217,-10.1,-72.0,-7.9676504,-53.647022
47.54260867,7.58371693,304.73438,2010,-0.7236440382959123,0,0,1,0,0,279.07886,-15.21,-112.6,-10.324206,-72.67635
47.54260867,7.58371693,304.73438,2010,-0.2884824328806098,0,0,1,0,0,276.81036,-14.44,-105.9,-11.739116,-84.10183
47.54260867,7.58371693,304.73438,2011,0.2386727660059501,0,0,1,0,0,279.7453,-10.25,-76.7,-9.38256,-65.0725
47.54260867,7.58371693,304.73438,2011,0.6994583270516471,0,0,1,0,0,277.4473,-12.45,-92.0,-10.431544,-73.54311
47.54260867,7.58371693,304.73438,2011,0.9510565162951535,0,0,1,0,0,276.94107,-9.17,-69.4,-10.143683,-71.21862
47.54260867,7.58371693,304.73438,2011,0.9760105506323683,0,0,1,0,0,282.91943,-5.43,-37.3,-9.031272,-62.23583
47.54260867,7.58371693,304.73438,2011,0.741222010848596,0,0,1,0,0,282.51248,-5.61,-36.5,-8.782443,-60.22652
47.54260867,7.58371693,304.73438,2011,0.29671281927349075,0,0,1,0,0,290.45352,-5.81,-38.2,-5.9135923,-37.060383
47.54260867,7.58371693,304.73438,2011,-0.2135209154397959,0,0,1,0,0,285.43524,-6.6,-42.1,-7.7529745,-51.9135
47.54260867,7.58371693,304.73438,2011,-0.680773409477016,0,0,1,0,0,294.61743,-5.64,-39.6,-6.26488,-39.897053
47.54260867,7.58371693,304.73438,2011,-0.9587178169872964,0,0,1,0,0,284.4807,-5.39,-34.7,-8.099383,-54.710773
47.54260867,7.58371693,304.73438,2011,-0.9741004551724206,0,0,1,0,0,279.6588,-9.76,-69.2,-9.080062,-62.62981
47.54260867,7.58371693,304.73438,2011,-0.2884824328806098,0,0,1,0,0,274.69153,-9.34,-65.6,-12.066009,-86.74151
47.54260867,7.58371693,304.73438,2012,0.2386727660059501,0,0,1,0,0,278.16486,-10.04,-70.4,-9.924129,-69.4457
47.54260867,7.58371693,304.73438,2012,0.6994583270516471,0,0,1,0,0,275.4526,-15.68,-117.5,-10.719405,-75.86761
47.54260867,7.58371693,304.73438,2012,0.9562348265919056,0,0,1,0,0,278.16702,-9.38,-68.4,-9.9826765,-69.91848
47.54260867,7.58371693,304.73438,2012,0.9721181966290613,0,0,1,0,0,283.52618,-8.08,-56.7,-8.914176,-61.29027
47.54260867,7.58371693,304.73438,2012,0.7295575540864875,0,0,1,0,0,288.38907,-6.23,-44.0,-7.667592,-51.224033
47.54260867,7.58371693,304.73438,2012,0.2802306751992159,0,0,1,0,0,287.7204,-6.6,-46.2,-6.621047,-42.77312
47.54260867,7.58371693,304.73438,2012,-0.23030567023061196,0,0,1,0,0,295.00336,-5.32,-32.6,-6.1258287,-38.774204
47.54260867,7.58371693,304.73438,2012,-0.6932812268869771,0,0,1,0,0,293.85825,-5.84,-37.5,-6.1746187,-39.168186
47.54260867,7.58371693,304.73438,2012,-0.9634705485641486,0,0,1,0,0,290.492,-5.62,-37.2,-7.0869913,-46.53565
47.54260867,7.58371693,304.73438,2012,-0.970063921851507,0,0,1,0,0,282.7762,-10.79,-77.4,-8.45555,-57.58684
47.54260867,7.58371693,304.73438,2012,-0.7116566222817751,0,0,1,0,0,278.44324,-12.91,-96.4,-10.655978,-75.35543
47.54260867,7.58371693,304.73438,2013,0.2386727660059501,0,0,1,0,0,273.96695,-13.28,-99.0,-10.909686,-77.40414
47.54260867,7.58371693,304.73438,2013,0.6994583270516471,0,0,1,0,0,273.27716,-13.94,-101.5,-10.943839,-77.679924
47.54260867,7.58371693,304.73438,2013,0.9510565162951535,0,0,1,0,0,280.58615,-13.26,-97.4,-9.489898,-65.93926
47.54260867,7.58371693,304.73438,2013,0.9760105506323683,0,0,1,0,0,277.658,-8.88,-64.1,-10.099772,-70.86404
47.54260867,7.58371693,304.73438,2013,0.741222010848596,0,0,1,0,0,288.3504,-9.26,-67.8,-7.77493,-52.090794
47.54260867,7.58371693,304.73438,2013,0.29671281927349075,0,0,1,0,0,288.8097,-7.45,-50.8,-6.338065,-40.488026
47.54260867,7.58371693,304.73438,2013,-0.2135209154397959,0,0,1,0,0,289.23734,-6.98,-49.4,-6.464919,-41.51238
47.54260867,7.58371693,304.73438,2013,-0.680773409477016,0,0,1,0,0,289.8206,-5.54,-34.8,-6.552741,-42.221546
47.54260867,7.58371693,304.73438,2013,-0.9587178169872964,0,0,1,0,0,291.52792,-6.81,-43.0,-7.074794,-46.437153
47.54260867,7.58371693,304.73438,2013,-0.9741004551724206,0,0,1,0,0,284.88974,-8.19,-59.0,-8.045714,-54.277393
47.54260867,7.58371693,304.73438,2013,-0.7236440382959123,0,0,1,0,0,277.7871,-13.15,-96.3,-10.724284,-75.907005
47.54260867,7.58371693,304.73438,2013,-0.2884824328806098,0,0,1,0,0,269.7188,-17.77,-137.7,-12.714915,-91.98147
47.54260867,7.58371693,304.73438,2014,0.2386727660059501,0,0,1,0,0,277.30194,-11.27,-85.7,-10.15832,-71.336815
47.54260867,7.58371693,304.73438,2014,0.6994583270516471,0,0,1,0,0,277.9644,-11.26,-82.7,-10.30469,-72.51876
47.54260867,7.58371693,304.73438,2014,0.9510565162951535,0,0,1,0,0,276.55295,-9.36,-71.0,-10.153441,-71.29742
47.54260867,7.58371693,304.73438,2014,0.9760105506323683,0,0,1,0,0,280.60248,-8.42,-65.1,-9.504535,-66.05746
47.54260867,7.58371693,304.73438,2014,0.741222010848596,0,0,1,0,0,289.46414,-7.08,-49.1,-7.7334585,-51.75591
47.54260867,7.58371693,304.73438,2014,0.29671281927349075,0,0,1,0,0,295.60117,-4.38,-24.7,-5.9038343,-36.981586
47.54260867,7.58371693,304.73438,2014,-0.2135209154397959,0,0,1,0,0,295.3235,-7.23,-50.2,-6.1258287,-38.774204
47.54260867,7.58371693,304.73438,2014,-0.680773409477016,0,0,1,0,0,296.42154,-5.16,-37.1,-6.396613,-40.960804
47.54260867,7.58371693,304.73438,2014,-0.9587178169872964,0,0,1,0,0,288.2997,-7.54,-51.5,-7.38461,-48.93894
47.54260867,7.58371693,304.73438,2014,-0.9741004551724206,0,0,1,0,0,285.54843,-6.14,-39.7,-7.9237394,-53.29244
47.54260867,7.58371693,304.73438,2014,-0.7236440382959123,0,0,1,0,0,280.39014,-18.94,-143.9,-9.792396,-68.38195
47.54260867,7.58371693,304.73438,2014,-0.2884824328806098,0,0,1,0,0,276.2039,-12.78,-92.6,-11.841575,-84.92919
47.54260867,7.58371693,304.73438,2015,0.2386727660059501,0,0,1,0,0,276.15723,-13.96,-103.8,-10.421786,-73.46432
47.54260867,7.58371693,304.73438,2015,0.6994583270516471,0,0,1,0,0,268.2487,-12.02,-92.5,-11.363433,-81.06817
47.54260867,7.58371693,304.73438,2015,0.9510565162951535,0,0,1,0,0,281.7189,-8.85,-68.0,-9.265464,-64.126945
47.54260867,7.58371693,304.73438,2015,0.9760105506323683,0,0,1,0,0,282.2176,-10.12,-75.1,-9.182521,-63.457172
47.54260867,7.58371693,304.73438,2015,0.741222010848596,0,0,1,0,0,288.22043,-9.68,-72.3,-7.77493,-52.090794
47.54260867,7.58371693,304.73438,2015,0.29671281927349075,0,0,1,0,0,288.31238,-6.6,-44.3,-6.4722376,-41.571476
47.54260867,7.58371693,304.73438,2015,-0.2135209154397959,0,0,1,0,0,293.95563,-3.4,-26.4,-6.013612,-37.868046
47.54260867,7.58371693,304.73438,2015,-0.680773409477016,0,0,1,0,0,294.4896,-4.55,-30.0,-6.2624407,-39.877354
47.54260867,7.58371693,304.73438,2015,-0.9587178169872964,0,0,1,0,0,287.99283,-8.48,-62.9,-7.4407187,-49.392017
47.54260867,7.58371693,304.73438,2015,-0.9741004551724206,0,0,1,0,0,283.72903,-10.96,-79.1,-8.270148,-56.08971
47.54260867,7.58371693,304.73438,2015,-0.7236440382959123,0,0,1,0,0,280.1683,-12.41,-93.4,-9.875339,-69.05172
47.54260867,7.58371693,304.73438,2015,-0.2884824328806098,0,0,1,0,0,278.19882,-7.68,-53.2,-11.470771,-81.93493
47.54260867,7.58371693,304.73438,2016,0.2386727660059501,0,0,1,0,0,275.55386,-14.0,-105.2,-10.54864,-74.48867
47.54260867,7.58371693,304.73438,2016,0.6994583270516471,0,0,1,0,0,268.42368,-11.95,-87.3,-11.368312,-81.10757
47.54260867,7.58371693,304.73438,2016,0.9562348265919056,0,0,1,0,0,279.95047,-12.39,-95.3,-9.631389,-67.08181
47.54260867,7.58371693,304.73438,2016,0.9721181966290613,0,0,1,0,0,281.7651,-8.98,-61.1,-9.275222,-64.20574
47.54260867,7.58371693,304.73438,2016,0.7295575540864875,0,0,1,0,0,288.55487,-8.58,-60.4,-7.648076,-51.06644
47.54260867,7.58371693,304.73438,2016,0.2802306751992159,0,0,1,0,0,293.4224,-8.78,-65.1,-5.7184324,-35.484455
47.54260867,7.58371693,304.73438,2016,-0.23030567023061196,0,0,1,0,0,292.4771,-4.3,-27.7,-5.906274,-37.001286
47.54260867,7.58371693,304.73438,2016,-0.6932812268869771,0,0,1,0,0,290.64362,-5.1,-30.8,-6.342944,-40.527424
47.54260867,7.58371693,304.73438,2016,-0.9634705485641486,0,0,1,0,0,287.7862,-8.52,-58.2,-7.4895086,-49.786
47.54260867,7.58371693,304.73438,2016,-0.970063921851507,0,0,1,0,0,280.75803,-8.74,-59.1,-8.860507,-60.85689
47.54260867,7.58371693,304.73438,2016,-0.7116566222817751,0,0,1,0,0,276.4327,-10.19,-71.1,-11.207305,-79.80743
47.54260867,7.58371693,304.73438,2016,-0.27195815753410524,0,0,1,0,0,273.04892,-8.56,-60.4,-12.280684,-88.47503
