Lat,Lon,Alt,Year,JulianDay_Sin,Temp,ENSO,NAO,O18,H2,O18 P,H2 P
47.54260867,7.58371693,304.73438,2005,0.9510565162951535,280.88824,0.5,-1.83,-8.02,-59.70485452,-9.774561,-70.265854
47.54260867,7.58371693,304.73438,2005,0.9760105506323683,288.3,-1.0,-0.3,-8.51,-58.19910378,-7.7100463,-52.92394
47.54260867,7.58371693,304.73438,2005,0.741222010848596,293.8865,-1.3,-1.25,-6.95,-48.05079866,-7.5589843,-51.655018
47.54260867,7.58371693,304.73438,2005,0.29671281927349075,293.25107,0.7,-0.05,-5.24,-32.64544918,-7.1993866,-47.585007
47.54260867,7.58371693,304.73438,2005,-0.2135209154397959,290.88892,0.3,-0.51,-5.67,-37.45673818,-6.038367,-38.704857
47.54260867,7.58371693,304.73438,2005,-0.680773409477016,295.45166,-0.6,0.37,-6.33,-43.03745941,-5.8095093,-36.864426
47.54260867,7.58371693,304.73438,2005,-0.9587178169872964,284.0055,0.6,0.63,-9.610421834,-68.63931346,-6.7607923,-44.775875
47.54260867,7.58371693,304.73438,2005,-0.9741004551724206,294.28342,2.0,-0.98,-6.38,-42.73606861,-8.458079,-58.40734
47.54260867,7.58371693,304.73438,2005,-0.7236440382959123,278.78088,-0.3,-0.31,-14.2,-103.3116898,-10.802092,-78.16429
47.54260867,7.58371693,304.73438,2005,-0.2884824328806098,278.93994,-0.0,-0.44,-10.79,-78.0619552,-11.745632,-85.465225
47.54260867,7.58371693,304.73438,2006,0.2386727660059501,278.52188,2.7,1.27,-10.39,-75.03694923,-10.630831,-76.33208
47.54260867,7.58371693,304.73438,2006,0.6994583270516471,275.58633,0.2,-0.51,-11.52,-90.29273588,-13.348396,-98.71765
47.54260867,7.58371693,304.73438,2006,0.9510565162951535,285.73444,2.9,-1.28,-11.23849183,-82.68571664,-11.433369,-82.70773
47.54260867,7.58371693,304.73438,2006,0.9760105506323683,281.24936,1.8,1.24,-10.61,-76.08191291,-7.0481386,-47.31882
47.54260867,7.58371693,304.73438,2006,0.741222010848596,288.51483,-0.8,-1.14,-8.47,-60.27743553,-7.970611,-54.6842
47.54260867,7.58371693,304.73438,2006,0.29671281927349075,291.37796,-0.4,0.84,-4.08,-26.00399436,-4.9279876,-29.554646
47.54260867,7.58371693,304.73438,2006,-0.2135209154397959,285.97202,-1.0,0.9,-3.64,-26.43863597,-4.983377,-30.019917
47.54260867,7.58371693,304.73438,2006,-0.680773409477016,292.36548,-1.7,-1.73,-8.43,-60.3623681,-8.35421,-58.011364
47.54260867,7.58371693,304.73438,2006,-0.9587178169872964,292.78403,-1.0,-1.62,-7.78,-53.80678357,-6.9849486,-46.83312
47.54260867,7.58371693,304.73438,2006,-0.9741004551724206,285.12756,-2.1,-2.24,-6.51,-49.6066388,-7.4412646,-49.92011
47.54260867,7.58371693,304.73438,2006,-0.7236440382959123,278.76965,0.1,0.44,-9.18,-67.40884533,-9.1173,-64.717606
47.54260867,7.58371693,304.73438,2006,-0.2884824328806098,273.5797,-0.5,1.34,-11.11,-83.72738599,-12.469547,-91.726685
47.54260867,7.58371693,304.73438,2007,0.2386727660059501,273.4394,-1.3,0.22,-12.87,-93.4449454,-12.127329,-88.55287
47.54260867,7.58371693,304.73438,2007,0.6994583270516471,278.91876,-0.1,-0.47,-9.46,-71.36453487,-8.037348,-55.673267
47.54260867,7.58371693,304.73438,2007,0.9510565162951535,281.7634,0.3,1.44,-12.11,-89.32212676,-9.578426,-67.98523
47.54260867,7.58371693,304.73438,2007,0.741222010848596,284.9263,-0.2,0.66,-7.87,-56.86635214,-6.5141387,-42.878315
47.54260867,7.58371693,304.73438,2007,0.29671281927349075,290.7206,0.9,-1.31,-6.28,-44.71481808,-6.6443152,-43.337177
47.54260867,7.58371693,304.73438,2007,-0.2135209154397959,294.66248,-0.5,-0.58,-6.05,-43.8169477,-5.9023376,-37.739185
47.54260867,7.58371693,304.73438,2007,-0.680773409477016,287.81866,0.7,-0.14,-6.87,-44.13363048,-6.0290203,-38.506035
47.54260867,7.58371693,304.73438,2007,-0.9587178169872964,290.62912,0.3,0.72,-6.87,-44.13363048,-6.040811,-38.902363
47.54260867,7.58371693,304.73438,2007,-0.9741004551724206,282.2629,1.2,0.45,-8.99,-60.35032291,-7.230421,-48.537544
47.54260867,7.58371693,304.73438,2007,-0.7236440382959123,276.48398,1.4,0.58,-10.78,-79.00926983,-8.129822,-56.378475
47.54260867,7.58371693,304.73438,2007,-0.2884824328806098,270.57297,2.7,0.34,-8.37,-57.9994607,-10.437948,-74.97252
47.54260867,7.58371693,304.73438,2008,0.2386727660059501,274.82385,2.9,0.89,-10.4,-82.10126519,-11.10898,-80.20424
47.54260867,7.58371693,304.73438,2008,0.6994583270516471,274.47092,4.4,0.73,-8.5,-62.00643014,-9.895411,-71.28099
47.54260867,7.58371693,304.73438,2008,0.9562348265919056,277.44467,2.4,0.08,-7.88,-58.24612426,-8.667945,-60.321312
47.54260867,7.58371693,304.73438,2008,0.9721181966290613,279.4423,1.1,-1.07,-10.73,-81.57874164,-9.739313,-69.96977
47.54260867,7.58371693,304.73438,2008,0.7295575540864875,283.20355,-0.1,-1.73,-6.26,-47.19478668,-7.672264,-52.376778
47.54260867,7.58371693,304.73438,2008,0.2802306751992159,285.68536,1.0,-1.39,-6.51,-47.19496585,-6.0225453,-38.64741
47.54260867,7.58371693,304.73438,2008,-0.23030567023061196,292.66156,0.5,-1.27,-4.36,-26.28930766,-5.763864,-36.576008
47.54260867,7.58371693,304.73438,2008,-0.6932812268869771,291.2346,1.7,-1.16,-4.6,-29.45637813,-5.1344757,-31.222195
47.54260867,7.58371693,304.73438,2008,-0.9634705485641486,287.47824,2.0,1.02,-8.79,-61.24115279,-7.5212903,-50.862423
47.54260867,7.58371693,304.73438,2008,-0.970063921851507,281.09518,2.1,-0.04,-12.8,-91.96888229,-8.572706,-59.31657
47.54260867,7.58371693,304.73438,2008,-0.7116566222817751,283.60846,2.2,-0.32,-12.09,-89.88374997,-8.980072,-62.8087
47.54260867,7.58371693,304.73438,2008,-0.27195815753410524,281.56534,2.4,-0.28,-17.57,-134.4502205,-11.643539,-84.384766
47.54260867,7.58371693,304.73438,2009,0.2386727660059501,273.00406,1.8,-0.01,-10.26,-78.8,-11.824526,-86.11961
47.54260867,7.58371693,304.73438,2009,0.6994583270516471,274.93643,3.1,0.06,-13.21,-99.3,-12.301943,-89.93651
47.54260867,7.58371693,304.73438,2009,0.9510565162951535,279.04745,0.7,0.57,-11.63,-84.9,-9.892269,-70.5501
47.54260867,7.58371693,304.73438,2009,0.9760105506323683,282.61984,1.3,-0.2,-6.23,-47.0,-9.884426,-70.21791
47.54260867,7.58371693,304.73438,2009,0.741222010848596,285.68463,-0.2,1.68,-4.26,-27.1,-6.4335723,-42.201557
47.54260867,7.58371693,304.73438,2009,0.29671281927349075,292.5345,0.2,-1.21,-5.9,-44.9,-5.3887267,-33.424854
47.54260867,7.58371693,304.73438,2009,-0.2135209154397959,294.64438,0.4,-2.15,-4.42,-25.9,-5.627098,-35.160583
47.54260867,7.58371693,304.73438,2009,-0.680773409477016,290.16885,-0.3,-0.19,-6.51,-44.1,-5.620355,-35.370533
47.54260867,7.58371693,304.73438,2009,-0.9587178169872964,293.65814,0.5,1.51,-5.48,-34.6,-5.773935,-36.660603
47.54260867,7.58371693,304.73438,2009,-0.9741004551724206,280.7311,-2.0,-1.03,-7.89,-55.9,-8.6104965,-60.259373
47.54260867,7.58371693,304.73438,2009,-0.7236440382959123,277.01514,-1.0,-0.02,-13.82,-102.4,-13.344463,-98.62872
47.54260867,7.58371693,304.73438,2009,-0.2884824328806098,276.80103,-1.2,-1.93,-12.32,-90.3,-13.445368,-101.10063
47.54260867,7.58371693,304.73438,2010,0.2386727660059501,269.0238,-1.8,-1.11,-15.69,-117.4,-14.227097,-106.42511
47.54260867,7.58371693,304.73438,2010,0.6994583270516471,279.15158,-2.4,-1.98,-12.81,-99.3,-14.893578,-112.33783
47.54260867,7.58371693,304.73438,2010,0.9510565162951535,271.09546,-1.1,-0.88,-12.5,-93.0,-10.9017105,-79.68486
47.54260867,7.58371693,304.73438,2010,0.9760105506323683,281.8738,2.0,-0.72,-8.52,-58.8,-9.817471,-69.60713
47.54260867,7.58371693,304.73438,2010,0.741222010848596,286.53043,1.5,-1.49,-8.21,-58.2,-8.842648,-61.321915
47.54260867,7.58371693,304.73438,2010,0.29671281927349075,293.40024,0.6,-0.82,-8.71,-61.9,-6.9539223,-45.686295
47.54260867,7.58371693,304.73438,2010,-0.2135209154397959,289.93668,3.0,-0.42,-5.8,-40.2,-6.083612,-39.26189
47.54260867,7.58371693,304.73438,2010,-0.680773409477016,286.29962,3.0,-1.22,-8.4,-60.2,-6.7256255,-44.654804
47.54260867,7.58371693,304.73438,2010,-0.9587178169872964,290.54236,3.7,-0.79,-7.12,-48.8,-8.442778,-58.226673
47.54260867,7.58371693,304.73438,2010,-0.9741004551724206,285.28217,2.9,-0.93,-10.1,-72.0,-9.211517,-64.558685
47.54260867,7.58371693,304.73438,2010,-0.7236440382959123,279.07886,2.1,-1.62,-15.21,-112.6,-13.432722,-99.02861
47.54260867,7.58371693,304.73438,2010,-0.2884824328806098,276.81036,4.8,-1.85,-14.44,-105.9,-10.976843,-80.117035
47.54260867,7.58371693,304.73438,2011,0.2386727660059501,279.7453,3.8,-0.88,-10.25,-76.7,-11.112274,-80.81665
47.54260867,7.58371693,304.73438,2011,0.6994583270516471,277.4473,4.5,0.7,-12.45,-92.0,-9.905481,-71.365585
47.54260867,7.58371693,304.73438,2011,0.9510565162951535,276.94107,4.2,0.61,-9.17,-69.4,-7.259378,-49.138325
47.54260867,7.58371693,304.73438,2011,0.9760105506323683,282.91943,3.1,2.48,-5.43,-37.3,-6.058435,-39.050404
47.54260867,7.58371693,304.73438,2011,0.741222010848596,282.51248,0.6,-0.06,-5.61,-36.5,-7.229941,-48.780655
47.54260867,7.58371693,304.73438,2011,0.29671281927349075,290.45352,0.4,-1.28,-5.81,-38.2,-5.7412047,-36.38567
47.54260867,7.58371693,304.73438,2011,-0.2135209154397959,285.43524,1.6,-1.51,-6.6,-42.1,-5.6430144,-35.56087
47.54260867,7.58371693,304.73438,2011,-0.680773409477016,294.61743,0.7,-1.35,-5.64,-39.6,-5.3056426,-32.726948
47.54260867,7.58371693,304.73438,2011,-0.9587178169872964,284.4807,1.7,0.54,-5.39,-34.7,-7.0324063,-46.98547
47.54260867,7.58371693,304.73438,2011,-0.9741004551724206,279.6588,1.2,0.39,-9.76,-69.2,-7.213704,-48.470974
47.54260867,7.58371693,304.73438,2011,-0.2884824328806098,274.69153,4.1,2.52,-9.34,-65.6,-10.076685,-72.803696
47.54260867,7.58371693,304.73438,2012,0.2386727660059501,278.16486,1.8,1.17,-10.04,-70.4,-10.2229805,-72.881195
47.54260867,7.58371693,304.73438,2012,0.6994583270516471,275.4526,0.8,0.42,-15.68,-117.5,-11.687984,-84.93338
47.54260867,7.58371693,304.73438,2012,0.9562348265919056,278.16702,1.2,1.27,-9.38,-68.4,-8.956766,-62.790478
47.54260867,7.58371693,304.73438,2012,0.9721181966290613,283.52618,-0.4,0.47,-8.08,-56.7,-7.9869933,-55.250294
47.54260867,7.58371693,304.73438,2012,0.7295575540864875,288.38907,0.1,-0.91,-6.23,-44.0,-7.346106,-49.664703
47.54260867,7.58371693,304.73438,2012,0.2802306751992159,287.7204,-0.7,-2.53,-6.6,-46.2,-6.7899003,-44.952633
47.54260867,7.58371693,304.73438,2012,-0.23030567023061196,295.00336,-0.1,-1.32,-5.32,-32.6,-5.6253905,-35.41283
47.54260867,7.58371693,304.73438,2012,-0.6932812268869771,293.85825,-0.3,-0.98,-5.84,-37.5,-5.899494,-37.59603
47.54260867,7.58371693,304.73438,2012,-0.9634705485641486,290.492,0.4,-0.59,-5.62,-37.2,-7.3973002,-49.961052
47.54260867,7.58371693,304.73438,2012,-0.970063921851507,282.7762,0.5,-2.06,-10.79,-77.4,-9.727585,-69.47424
47.54260867,7.58371693,304.73438,2012,-0.7116566222817751,278.44324,0.4,-0.58,-12.91,-96.4,-13.719217,-101.29616
47.54260867,7.58371693,304.73438,2013,0.2386727660059501,273.96695,-0.1,0.35,-13.28,-99.0,-12.974443,-95.512985
47.54260867,7.58371693,304.73438,2013,0.6994583270516471,273.27716,-0.4,-0.45,-13.94,-101.5,-15.301964,-114.90854
47.54260867,7.58371693,304.73438,2013,0.9510565162951535,280.58615,2.5,-1.61,-13.26,-97.4,-13.660131,-101.09749
47.54260867,7.58371693,304.73438,2013,0.9760105506323683,277.658,0.4,0.69,-8.88,-64.1,-9.748872,-69.651924
47.54260867,7.58371693,304.73438,2013,0.741222010848596,288.3504,1.3,0.57,-9.26,-67.8,-9.097582,-63.285816
47.54260867,7.58371693,304.73438,2013,0.29671281927349075,288.8097,2.0,0.52,-7.45,-50.8,-8.354347,-57.372044
47.54260867,7.58371693,304.73438,2013,-0.2135209154397959,289.23734,1.3,0.67,-6.98,-49.4,-6.681297,-43.439304
47.54260867,7.58371693,304.73438,2013,-0.680773409477016,289.8206,0.3,0.97,-5.54,-34.8,-5.2791367,-32.34366
47.54260867,7.58371693,304.73438,2013,-0.9587178169872964,291.52792,0.5,0.24,-6.81,-43.0,-6.3806047,-41.71935
47.54260867,7.58371693,304.73438,2013,-0.9741004551724206,284.88974,-0.1,-1.28,-8.19,-59.0,-10.063671,-71.79535
47.54260867,7.58371693,304.73438,2013,-0.7236440382959123,277.7871,1.2,0.9,-13.15,-96.3,-9.783425,-69.34986
47.54260867,7.58371693,304.73438,2013,-0.2884824328806098,269.7188,0.1,0.95,-17.77,-137.7,-13.177715,-97.42294
47.54260867,7.58371693,304.73438,2014,0.2386727660059501,277.30194,2.4,0.29,-11.27,-85.7,-11.926624,-86.70679
47.54260867,7.58371693,304.73438,2014,0.6994583270516471,277.9644,0.1,1.34,-11.26,-82.7,-10.967951,-80.29033
47.54260867,7.58371693,304.73438,2014,0.9510565162951535,276.55295,-1.5,0.8,-9.36,-71.0,-9.545532,-67.60692
47.54260867,7.58371693,304.73438,2014,0.9760105506323683,280.60248,1.3,0.31,-8.42,-65.1,-8.9811535,-62.91638
47.54260867,7.58371693,304.73438,2014,0.741222010848596,289.46414,0.9,-0.92,-7.08,-49.1,-7.479559,-50.388733
47.54260867,7.58371693,304.73438,2014,0.29671281927349075,295.60117,0.3,-0.97,-4.38,-24.7,-6.3564553,-41.044567
47.54260867,7.58371693,304.73438,2014,-0.2135209154397959,295.3235,-0.3,0.18,-7.23,-50.2,-6.0150886,-38.220905
47.54260867,7.58371693,304.73438,2014,-0.680773409477016,296.42154,-1.2,-1.68,-5.16,-37.1,-6.8515105,-45.71224
47.54260867,7.58371693,304.73438,2014,-0.9587178169872964,288.2997,-1.2,1.62,-7.54,-51.5,-6.21705,-40.38277
47.54260867,7.58371693,304.73438,2014,-0.9741004551724206,285.54843,-1.0,-1.27,-6.14,-39.7,-7.8107543,-53.769886
47.54260867,7.58371693,304.73438,2014,-0.7236440382959123,280.39014,-1.5,0.68,-18.94,-143.9,-14.666384,-110.37804
47.54260867,7.58371693,304.73438,2014,-0.2884824328806098,276.2039,-0.9,1.86,-12.78,-92.6,-9.810619,-70.129425
47.54260867,7.58371693,304.73438,2015,0.2386727660059501,276.15723,-1.4,1.79,-13.96,-103.8,-11.607447,-85.662094
47.54260867,7.58371693,304.73438,2015,0.6994583270516471,268.2487,0.4,1.32,-12.02,-92.5,-12.740412,-95.179
47.54260867,7.58371693,304.73438,2015,0.9510565162951535,281.7189,-1.2,1.45,-8.85,-68.0,-9.160227,-64.40285
47.54260867,7.58371693,304.73438,2015,0.9760105506323683,282.2176,-0.1,0.73,-10.12,-75.1,-9.338469,-66.112366
47.54260867,7.58371693,304.73438,2015,0.741222010848596,288.22043,-1.2,0.15,-9.68,-72.3,-7.1460814,-48.186634
47.54260867,7.58371693,304.73438,2015,0.29671281927349075,288.31238,-0.9,-0.07,-6.6,-44.3,-5.350961,-33.107624
47.54260867,7.58371693,304.73438,2015,-0.2135209154397959,293.95563,-1.9,-3.18,-3.4,-26.4,-5.1639814,-31.137863
47.54260867,7.58371693,304.73438,2015,-0.680773409477016,294.4896,-2.4,-0.76,-4.55,-30.0,-6.5670104,-43.322437
47.54260867,7.58371693,304.73438,2015,-0.9587178169872964,287.99283,-2.7,-0.65,-8.48,-62.9,-7.395334,-50.280354
47.54260867,7.58371693,304.73438,2015,-0.9741004551724206,283.72903,-2.8,0.44,-10.96,-79.1,-9.44828,-66.63211
47.54260867,7.58371693,304.73438,2015,-0.7236440382959123,280.1683,-0.8,1.74,-12.41,-93.4,-9.704065,-69.67369
47.54260867,7.58371693,304.73438,2015,-0.2884824328806098,278.19882,-0.9,2.24,-7.68,-53.2,-7.385263,-50.19576
47.54260867,7.58371693,304.73438,2016,0.2386727660059501,275.55386,-3.6,0.12,-14.0,-105.2,-12.101383,-88.82901
47.54260867,7.58371693,304.73438,2016,0.6994583270516471,268.42368,-3.2,1.58,-11.95,-87.3,-10.655756,-77.66789
47.54260867,7.58371693,304.73438,2016,0.9562348265919056,279.95047,-0.1,0.73,-12.39,-95.3,-9.434622,-67.00429
47.54260867,7.58371693,304.73438,2016,0.9721181966290613,281.7651,-2.0,0.38,-8.98,-61.1,-8.265831,-57.31658
47.54260867,7.58371693,304.73438,2016,0.7295575540864875,288.55487,0.7,-0.77,-8.58,-60.4,-6.8966355,-45.974377
47.54260867,7.58371693,304.73438,2016,0.2802306751992159,293.4224,1.1,-0.43,-8.78,-65.1,-7.5865474,-51.007145
47.54260867,7.58371693,304.73438,2016,-0.23030567023061196,292.4771,0.7,-1.76,-4.3,-27.7,-5.5171294,-34.503437
47.54260867,7.58371693,304.73438,2016,-0.6932812268869771,290.64362,1.2,-1.65,-5.1,-30.8,-6.6249175,-43.808857
47.54260867,7.58371693,304.73438,2016,-0.9634705485641486,287.7862,2.0,0.61,-8.52,-58.2,-6.4663024,-42.47649
47.54260867,7.58371693,304.73438,2016,-0.970063921851507,280.75803,-0.4,0.41,-8.74,-59.1,-9.400295,-66.46587
47.54260867,7.58371693,304.73438,2016,-0.7116566222817751,276.4327,-0.2,-0.16,-10.19,-71.1,-13.07004,-97.40242
47.54260867,7.58371693,304.73438,2016,-0.27195815753410524,273.04892,0.5,0.48,-8.56,-60.4,-12.3278675,-90.17845
47.54260867,7.58371693,304.73438,2018,0.2386727660059501,275.19965,1.8,1.44,-8.8,-62.8,-9.447449,-66.85516
47.54260867,7.58371693,304.73438,2018,-0.2884824328806098,271.19095,1.7,0.61,-9.0,-64.5,-10.750755,-77.71907
47.54260867,7.58371693,304.73438,2019,0.2386727660059501,276.47696,-0.1,0.59,-9.85,-68.46,-11.684135,-84.9547
47.54260867,7.58371693,304.73438,2019,0.6994583270516471,277.14084,-2.3,0.29,-15.46,-118.68,-11.134779,-81.00833
