Lat,Lon,Alt,Year,JulianDay_Sin,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,Temp,Precip,O18,H2,O18 P,H2 P
52.3,104.2833333,427.25,2012,-0.27195815753410524,0,0,0,1,0,256.0939,0.0,-35.1,-262.7,-22.096935,-171.03583
52.3,104.2833333,427.25,2017,0.9510565162951535,0,0,0,1,0,260.47137,0.0,-17.6,-126.8,-19.91591,-152.17873
52.3,104.2833333,427.25,2017,0.9760105506323683,0,0,0,1,0,270.12485,0.0,-20.9,-152.0,-18.096647,-136.46454
52.3,104.2833333,427.25,2017,0.2386727660059501,0,0,0,1,0,256.59677,0.0,-30.3,-230.6,-25.774178,-199.11942
52.3,104.2833333,427.25,2017,0.6994583270516471,0,0,0,1,0,260.36813,0.0,-25.9,-194.9,-21.6248,-165.65941
47.54260867,7.58371693,304.73438,2004,0.2386727660059501,0,0,1,0,0,274.69434,0.0,-11.9,-88.50962751,-11.193262,-82.56883
47.54260867,7.58371693,304.73438,2004,0.6994583270516471,0,0,1,0,0,276.20032,0.0,-9.88,-66.74413536,-11.090295,-81.08478
47.54260867,7.58371693,304.73438,2004,0.9562348265919056,0,0,1,0,0,279.2048,0.0,-9.69,-71.5587575,-9.692157,-70.012726
47.54260867,7.58371693,304.73438,2004,0.9721181966290613,0,0,1,0,0,284.02167,0.0001690366,-6.1,-40.66799847,-9.195224,-65.83577
47.54260867,7.58371693,304.73438,2004,0.7295575540864875,0,0,1,0,0,288.99155,3.2743297e-05,-7.01,-50.25006643,-6.9109297,-48.81891
47.54260867,7.58371693,304.73438,2004,0.2802306751992159,0,0,1,0,0,283.889,0.00010311205,-7.21,-53.83051048,-6.0486073,-40.499447
47.54260867,7.58371693,304.73438,2004,-0.23030567023061196,0,0,1,0,0,294.9553,0.00014510812,-5.49,-34.72560691,-5.725882,-39.24344
47.54260867,7.58371693,304.73438,2004,-0.6932812268869771,0,0,1,0,0,292.1178,0.0,-4.8,-31.50057387,-5.769101,-39.213287
47.54260867,7.58371693,304.73438,2004,-0.9634705485641486,0,0,1,0,0,289.50723,0.0,-4.92,-31.38678091,-7.830512,-55.13603
47.54260867,7.58371693,304.73438,2004,-0.970063921851507,0,0,1,0,0,282.97815,7.0730985e-06,-10.75,-76.42100974,-8.965644,-63.9871
47.54260867,7.58371693,304.73438,2004,-0.7116566222817751,0,0,1,0,0,282.98523,0.0,-10.49,-75.39648751,-11.594259,-83.90098
47.54260867,7.58371693,304.73438,2004,-0.27195815753410524,0,0,1,0,0,279.3189,3.385527e-05,-13.22,-98.71358212,-11.374919,-83.104256
47.54260867,7.58371693,304.73438,2005,0.2386727660059501,0,0,1,0,0,279.46838,0.00014786229,-6.66,-42.77138547,-10.960999,-78.71301
47.54260867,7.58371693,304.73438,2005,0.6994583270516471,0,0,1,0,0,280.56467,3.187112e-05,-15.78,-115.1328526,-10.511185,-75.65124
47.54260867,7.58371693,304.73438,2005,0.9510565162951535,0,0,1,0,0,280.88824,3.2876374e-05,-8.02,-59.70485452,-9.591695,-69.176186
47.54260867,7.58371693,304.73438,2005,0.9760105506323683,0,0,1,0,0,288.3,0.0,-8.51,-58.19910378,-8.900241,-63.636173
47.54260867,7.58371693,304.73438,2005,0.741222010848596,0,0,1,0,0,293.8865,0.0,-6.95,-48.05079866,-7.0838513,-50.48649
47.54260867,7.58371693,304.73438,2005,0.29671281927349075,0,0,1,0,0,293.25107,0.0,-5.24,-32.64544918,-5.672899,-39.642223
47.54260867,7.58371693,304.73438,2005,-0.2135209154397959,0,0,1,0,0,290.88892,0.0,-5.67,-37.45673818,-5.515829,-37.797867
47.54260867,7.58371693,304.73438,2005,-0.680773409477016,0,0,1,0,0,295.45166,0.0,-6.33,-43.03745941,-5.7857156,-39.77986
47.54260867,7.58371693,304.73438,2005,-0.9587178169872964,0,0,1,0,0,284.0055,8.993772e-05,-9.610421834,-68.63931346,-8.8912115,-63.391594
47.54260867,7.58371693,304.73438,2005,-0.9741004551724206,0,0,1,0,0,294.28342,0.0,-6.38,-42.73606861,-7.4683566,-51.961723
47.54260867,7.58371693,304.73438,2005,-0.7236440382959123,0,0,1,0,0,278.78088,4.1183062e-05,-14.2,-103.3116898,-11.404303,-84.21585
47.54260867,7.58371693,304.73438,2005,-0.2884824328806098,0,0,1,0,0,278.93994,8.7477296e-05,-10.79,-78.0619552,-11.4305935,-83.80609
47.54260867,7.58371693,304.73438,2006,0.2386727660059501,0,0,1,0,0,278.52188,7.0151014e-05,-10.39,-75.03694923,-11.367903,-82.10437
47.54260867,7.58371693,304.73438,2006,0.6994583270516471,0,0,1,0,0,275.58633,3.0768017e-05,-11.52,-90.29273588,-11.3352995,-83.33081
47.54260867,7.58371693,304.73438,2006,0.9510565162951535,0,0,1,0,0,285.73444,4.9994796e-05,-11.23849183,-82.68571664,-8.985673,-64.275566
47.54260867,7.58371693,304.73438,2006,0.9760105506323683,0,0,1,0,0,281.24936,0.0,-10.61,-76.08191291,-9.633149,-69.48545
47.54260867,7.58371693,304.73438,2006,0.741222010848596,0,0,1,0,0,288.51483,0.00013877166,-8.47,-60.27743553,-7.0214977,-49.49285
47.54260867,7.58371693,304.73438,2006,0.29671281927349075,0,0,1,0,0,291.37796,7.102581e-05,-4.08,-26.00399436,-5.6605687,-39.646355
47.54260867,7.58371693,304.73438,2006,-0.2135209154397959,0,0,1,0,0,285.97202,5.6691508e-05,-3.64,-26.43863597,-5.757916,-38.440998
47.54260867,7.58371693,304.73438,2006,-0.680773409477016,0,0,1,0,0,292.36548,3.7045822e-05,-8.43,-60.3623681,-5.7088475,-38.82419
47.54260867,7.58371693,304.73438,2006,-0.9587178169872964,0,0,1,0,0,292.78403,7.760747e-05,-7.78,-53.80678357,-7.525528,-52.38435
47.54260867,7.58371693,304.73438,2006,-0.9741004551724206,0,0,1,0,0,285.12756,0.00011052796,-6.51,-49.6066388,-8.749283,-62.249443
47.54260867,7.58371693,304.73438,2006,-0.7236440382959123,0,0,1,0,0,278.76965,0.0,-9.18,-67.40884533,-11.37736,-83.99713
47.54260867,7.58371693,304.73438,2006,-0.2884824328806098,0,0,1,0,0,273.5797,0.0,-11.11,-83.72738599,-11.985749,-87.96876
47.54260867,7.58371693,304.73438,2007,0.2386727660059501,0,0,1,0,0,273.4394,0.0,-12.87,-93.4449454,-11.561047,-85.228645
47.54260867,7.58371693,304.73438,2007,0.6994583270516471,0,0,1,0,0,278.91876,1.2150103e-05,-9.46,-71.36453487,-11.588399,-84.3803
47.54260867,7.58371693,304.73438,2007,0.9510565162951535,0,0,1,0,0,281.7634,2.0590902e-05,-12.11,-89.32212676,-9.512504,-68.540924
47.54260867,7.58371693,304.73438,2007,0.741222010848596,0,0,1,0,0,284.9263,3.0439389e-05,-7.87,-56.86635214,-7.04231,-48.873615
47.54260867,7.58371693,304.73438,2007,0.29671281927349075,0,0,1,0,0,290.7206,0.0,-6.28,-44.71481808,-5.6273665,-39.314804
47.54260867,7.58371693,304.73438,2007,-0.2135209154397959,0,0,1,0,0,294.66248,0.0,-6.05,-43.8169477,-5.6087666,-38.551197
47.54260867,7.58371693,304.73438,2007,-0.680773409477016,0,0,1,0,0,287.81866,0.0,-6.87,-44.13363048,-6.2510247,-42.51056
47.54260867,7.58371693,304.73438,2007,-0.9587178169872964,0,0,1,0,0,290.62912,0.0,-6.87,-44.13363048,-7.6869164,-53.720585
47.54260867,7.58371693,304.73438,2007,-0.9741004551724206,0,0,1,0,0,282.2629,0.0,-8.99,-60.35032291,-9.072203,-64.8216
47.54260867,7.58371693,304.73438,2007,-0.7236440382959123,0,0,1,0,0,276.48398,5.4964064e-05,-10.78,-79.00926983,-11.663263,-85.63392
47.54260867,7.58371693,304.73438,2007,-0.2884824328806098,0,0,1,0,0,270.57297,0.0,-8.37,-57.9994607,-12.509936,-91.65072
47.54260867,7.58371693,304.73438,2008,0.2386727660059501,0,0,1,0,0,274.82385,0.0,-10.4,-82.10126519,-11.360464,-83.965775
47.54260867,7.58371693,304.73438,2008,0.6994583270516471,0,0,1,0,0,274.47092,0.0,-8.5,-62.00643014,-11.652276,-85.92216
47.54260867,7.58371693,304.73438,2008,0.9562348265919056,0,0,1,0,0,277.44467,7.351558e-05,-7.88,-58.24612426,-10.111228,-73.266716
47.54260867,7.58371693,304.73438,2008,0.9721181966290613,0,0,1,0,0,279.4423,0.0,-10.73,-81.57874164,-9.9802065,-72.41377
47.54260867,7.58371693,304.73438,2008,0.7295575540864875,0,0,1,0,0,283.20355,8.474604e-05,-6.26,-47.19478668,-8.006546,-56.467693
47.54260867,7.58371693,304.73438,2008,0.2802306751992159,0,0,1,0,0,285.68536,0.0,-6.51,-47.19496585,-5.6125846,-37.74817
47.54260867,7.58371693,304.73438,2008,-0.23030567023061196,0,0,1,0,0,292.66156,3.541625e-05,-4.36,-26.28930766,-5.553353,-38.308414
47.54260867,7.58371693,304.73438,2008,-0.6932812268869771,0,0,1,0,0,291.2346,7.561996e-05,-4.6,-29.45637813,-5.706441,-38.435204
47.54260867,7.58371693,304.73438,2008,-0.9634705485641486,0,0,1,0,0,287.47824,0.0,-8.79,-61.24115279,-8.253959,-58.60455
47.54260867,7.58371693,304.73438,2008,-0.970063921851507,0,0,1,0,0,281.09518,0.0,-12.8,-91.96888229,-9.216041,-65.97008
47.54260867,7.58371693,304.73438,2008,-0.7116566222817751,0,0,1,0,0,283.60846,0.0001147301,-12.09,-89.88374997,-10.993632,-79.17658
47.54260867,7.58371693,304.73438,2008,-0.27195815753410524,0,0,1,0,0,281.56534,2.1500717e-05,-17.57,-134.4502205,-10.752145,-77.15028
47.54260867,7.58371693,304.73438,2009,0.2386727660059501,0,0,1,0,0,273.00406,0.0,-10.26,-78.8,-11.735337,-86.54939
47.54260867,7.58371693,304.73438,2009,0.6994583270516471,0,0,1,0,0,274.93643,6.977101e-05,-13.21,-99.3,-11.754999,-86.79203
47.54260867,7.58371693,304.73438,2009,0.9510565162951535,0,0,1,0,0,279.04745,0.0,-11.63,-84.9,-10.097633,-73.338844
47.54260867,7.58371693,304.73438,2009,0.9760105506323683,0,0,1,0,0,282.61984,0.0,-6.23,-47.0,-9.483784,-68.27464
47.54260867,7.58371693,304.73438,2009,0.741222010848596,0,0,1,0,0,285.68463,2.9940291e-05,-4.26,-27.1,-6.999978,-48.757042
47.54260867,7.58371693,304.73438,2009,0.29671281927349075,0,0,1,0,0,292.5345,8.838454e-05,-5.9,-44.9,-5.699638,-39.900078
47.54260867,7.58371693,304.73438,2009,-0.2135209154397959,0,0,1,0,0,294.64438,0.0,-4.42,-25.9,-5.627233,-38.58073
47.54260867,7.58371693,304.73438,2009,-0.680773409477016,0,0,1,0,0,290.16885,0.0001388321,-6.51,-44.1,-5.6677294,-38.111984
47.54260867,7.58371693,304.73438,2009,-0.9587178169872964,0,0,1,0,0,293.65814,0.0,-5.48,-34.6,-7.3304257,-50.82168
47.54260867,7.58371693,304.73438,2009,-0.9741004551724206,0,0,1,0,0,280.7311,7.531765e-05,-7.89,-55.9,-9.230766,-66.0728
47.54260867,7.58371693,304.73438,2009,-0.7236440382959123,0,0,1,0,0,277.01514,5.270402e-05,-13.82,-102.4,-11.580139,-85.136604
47.54260867,7.58371693,304.73438,2009,-0.2884824328806098,0,0,1,0,0,276.80103,0.00015930833,-12.32,-90.3,-11.605475,-85.94269
47.54260867,7.58371693,304.73438,2010,0.2386727660059501,0,0,1,0,0,269.0238,0.0,-15.69,-117.4,-12.482012,-91.85025
47.54260867,7.58371693,304.73438,2010,0.6994583270516471,0,0,1,0,0,279.15158,8.406297e-06,-12.81,-99.3,-11.898828,-86.7437
47.54260867,7.58371693,304.73438,2010,0.9510565162951535,0,0,1,0,0,271.09546,3.4507124e-05,-12.5,-93.0,-11.141605,-80.48641
47.54260867,7.58371693,304.73438,2010,0.9760105506323683,0,0,1,0,0,281.8738,0.0,-8.52,-58.8,-9.676379,-69.90435
47.54260867,7.58371693,304.73438,2010,0.741222010848596,0,0,1,0,0,286.53043,7.359458e-05,-8.21,-58.2,-7.010098,-48.966396
47.54260867,7.58371693,304.73438,2010,0.29671281927349075,0,0,1,0,0,293.40024,6.482423e-05,-8.71,-61.9,-5.7346554,-40.052643
47.54260867,7.58371693,304.73438,2010,-0.2135209154397959,0,0,1,0,0,289.93668,2.9140785e-05,-5.8,-40.2,-5.50713,-37.51859
47.54260867,7.58371693,304.73438,2010,-0.680773409477016,0,0,1,0,0,286.29962,3.2071577e-05,-8.4,-60.2,-7.7280684,-54.006683
47.54260867,7.58371693,304.73438,2010,-0.9587178169872964,0,0,1,0,0,290.54236,0.0,-7.12,-48.8,-7.574891,-52.8547
47.54260867,7.58371693,304.73438,2010,-0.9741004551724206,0,0,1,0,0,285.28217,0.0,-10.1,-72.0,-8.6934805,-61.76583
47.54260867,7.58371693,304.73438,2010,-0.7236440382959123,0,0,1,0,0,279.07886,0.0,-15.21,-112.6,-11.3095255,-83.50521
47.54260867,7.58371693,304.73438,2010,-0.2884824328806098,0,0,1,0,0,276.81036,0.00025984913,-14.44,-105.9,-11.703866,-86.632065
47.54260867,7.58371693,304.73438,2011,0.2386727660059501,0,0,1,0,0,279.7453,2.486477e-05,-10.25,-76.7,-10.662992,-76.35845
47.54260867,7.58371693,304.73438,2011,0.6994583270516471,0,0,1,0,0,277.4473,8.3853105e-05,-12.45,-92.0,-11.892062,-87.67549
47.54260867,7.58371693,304.73438,2011,0.9510565162951535,0,0,1,0,0,276.94107,0.0,-9.17,-69.4,-10.619509,-77.298096
47.54260867,7.58371693,304.73438,2011,0.9760105506323683,0,0,1,0,0,282.91943,4.2722277e-05,-5.43,-37.3,-9.468884,-68.16589
47.54260867,7.58371693,304.73438,2011,0.741222010848596,0,0,1,0,0,282.51248,0.0,-5.61,-36.5,-9.012785,-64.29671
47.54260867,7.58371693,304.73438,2011,0.29671281927349075,0,0,1,0,0,290.45352,0.0,-5.81,-38.2,-5.702563,-39.802246
47.54260867,7.58371693,304.73438,2011,-0.2135209154397959,0,0,1,0,0,285.43524,6.4256674e-05,-6.6,-42.1,-5.7856708,-38.5152
47.54260867,7.58371693,304.73438,2011,-0.680773409477016,0,0,1,0,0,294.61743,1.6929938e-05,-5.64,-39.6,-5.6068134,-38.445488
47.54260867,7.58371693,304.73438,2011,-0.9587178169872964,0,0,1,0,0,284.4807,0.0,-5.39,-34.7,-8.796177,-62.600063
47.54260867,7.58371693,304.73438,2011,-0.9741004551724206,0,0,1,0,0,279.6588,7.503225e-05,-9.76,-69.2,-9.346312,-66.8816
47.54260867,7.58371693,304.73438,2011,-0.2884824328806098,0,0,1,0,0,274.69153,4.7757974e-05,-9.34,-65.6,-11.891767,-87.59673
47.54260867,7.58371693,304.73438,2012,0.2386727660059501,0,0,1,0,0,278.16486,1.5386211e-05,-10.04,-70.4,-11.579406,-83.94523
47.54260867,7.58371693,304.73438,2012,0.6994583270516471,0,0,1,0,0,275.4526,8.9626206e-05,-15.68,-117.5,-11.999496,-88.83389
47.54260867,7.58371693,304.73438,2012,0.9562348265919056,0,0,1,0,0,278.16702,8.00684e-05,-9.38,-68.4,-10.534053,-76.699165
47.54260867,7.58371693,304.73438,2012,0.9721181966290613,0,0,1,0,0,283.52618,0.0,-8.08,-56.7,-9.346861,-67.17828
47.54260867,7.58371693,304.73438,2012,0.7295575540864875,0,0,1,0,0,288.38907,6.8484514e-05,-6.23,-44.0,-7.021263,-49.070923
47.54260867,7.58371693,304.73438,2012,0.2802306751992159,0,0,1,0,0,287.7204,0.0,-6.6,-46.2,-5.698123,-39.040134
47.54260867,7.58371693,304.73438,2012,-0.23030567023061196,0,0,1,0,0,295.00336,0.0001529035,-5.32,-32.6,-5.7559586,-39.132256
47.54260867,7.58371693,304.73438,2012,-0.6932812268869771,0,0,1,0,0,293.85825,0.0,-5.84,-37.5,-5.575755,-38.049557
47.54260867,7.58371693,304.73438,2012,-0.9634705485641486,0,0,1,0,0,290.492,0.00016739006,-5.62,-37.2,-7.526723,-52.333755
47.54260867,7.58371693,304.73438,2012,-0.970063921851507,0,0,1,0,0,282.7762,9.7890144e-05,-10.79,-77.4,-8.985886,-64.076675
47.54260867,7.58371693,304.73438,2012,-0.7116566222817751,0,0,1,0,0,278.44324,1.5424253e-05,-12.91,-96.4,-11.39686,-84.179115
47.54260867,7.58371693,304.73438,2013,0.2386727660059501,0,0,1,0,0,273.96695,0.0,-13.28,-99.0,-11.7381,-86.84296
47.54260867,7.58371693,304.73438,2013,0.6994583270516471,0,0,1,0,0,273.27716,4.7669004e-05,-13.94,-101.5,-12.320098,-91.177635
47.54260867,7.58371693,304.73438,2013,0.9510565162951535,0,0,1,0,0,280.58615,0.000116469615,-13.26,-97.4,-10.130288,-73.75846
47.54260867,7.58371693,304.73438,2013,0.9760105506323683,0,0,1,0,0,277.658,1.2173279e-05,-8.88,-64.1,-10.562316,-76.89403
47.54260867,7.58371693,304.73438,2013,0.741222010848596,0,0,1,0,0,288.3504,0.0,-9.26,-67.8,-7.0289617,-49.169724
47.54260867,7.58371693,304.73438,2013,0.29671281927349075,0,0,1,0,0,288.8097,5.2768388e-05,-7.45,-50.8,-5.7835045,-40.03789
47.54260867,7.58371693,304.73438,2013,-0.2135209154397959,0,0,1,0,0,289.23734,0.0,-6.98,-49.4,-5.5090413,-37.279297
47.54260867,7.58371693,304.73438,2013,-0.680773409477016,0,0,1,0,0,289.8206,0.0,-5.54,-34.8,-5.71282,-37.725704
47.54260867,7.58371693,304.73438,2013,-0.9587178169872964,0,0,1,0,0,291.52792,0.0,-6.81,-43.0,-7.28899,-50.393887
47.54260867,7.58371693,304.73438,2013,-0.9741004551724206,0,0,1,0,0,284.88974,0.0,-8.19,-59.0,-8.670698,-61.547424
47.54260867,7.58371693,304.73438,2013,-0.7236440382959123,0,0,1,0,0,277.7871,0.0,-13.15,-96.3,-11.463444,-84.49971
47.54260867,7.58371693,304.73438,2013,-0.2884824328806098,0,0,1,0,0,269.7188,0.0,-17.77,-137.7,-12.66935,-92.71103
47.54260867,7.58371693,304.73438,2014,0.2386727660059501,0,0,1,0,0,277.30194,5.7136954e-06,-11.27,-85.7,-11.582125,-84.60189
47.54260867,7.58371693,304.73438,2014,0.6994583270516471,0,0,1,0,0,277.9644,0.0,-11.26,-82.7,-12.097995,-89.046844
47.54260867,7.58371693,304.73438,2014,0.9510565162951535,0,0,1,0,0,276.55295,0.0,-9.36,-71.0,-11.100261,-81.20873
47.54260867,7.58371693,304.73438,2014,0.9760105506323683,0,0,1,0,0,280.60248,2.2642824e-05,-8.42,-65.1,-10.17879,-74.14844
47.54260867,7.58371693,304.73438,2014,0.741222010848596,0,0,1,0,0,289.46414,0.0,-7.08,-49.1,-7.0649695,-49.48463
47.54260867,7.58371693,304.73438,2014,0.29671281927349075,0,0,1,0,0,295.60117,3.1543033e-05,-4.38,-24.7,-6.014737,-41.70494
47.54260867,7.58371693,304.73438,2014,-0.2135209154397959,0,0,1,0,0,295.3235,0.0,-7.23,-50.2,-5.7223315,-38.927967
47.54260867,7.58371693,304.73438,2014,-0.680773409477016,0,0,1,0,0,296.42154,0.0,-5.16,-37.1,-5.6377296,-38.460648
47.54260867,7.58371693,304.73438,2014,-0.9587178169872964,0,0,1,0,0,288.2997,3.4225584e-05,-7.54,-51.5,-7.7868533,-55.02581
47.54260867,7.58371693,304.73438,2014,-0.9741004551724206,0,0,1,0,0,285.54843,0.0,-6.14,-39.7,-8.557052,-60.611275
47.54260867,7.58371693,304.73438,2014,-0.7236440382959123,0,0,1,0,0,280.39014,0.0,-18.94,-143.9,-11.36796,-83.342735
47.54260867,7.58371693,304.73438,2014,-0.2884824328806098,0,0,1,0,0,276.2039,4.193858e-05,-12.78,-92.6,-11.637839,-86.15112
47.54260867,7.58371693,304.73438,2015,0.2386727660059501,0,0,1,0,0,276.15723,3.1357853e-05,-13.96,-103.8,-11.6179285,-85.36267
47.54260867,7.58371693,304.73438,2015,0.6994583270516471,0,0,1,0,0,268.2487,0.0,-12.02,-92.5,-13.212391,-97.656815
47.54260867,7.58371693,304.73438,2015,0.9510565162951535,0,0,1,0,0,281.7189,0.0,-8.85,-68.0,-9.784845,-71.00774
47.54260867,7.58371693,304.73438,2015,0.9760105506323683,0,0,1,0,0,282.2176,2.31419e-05,-10.12,-75.1,-9.711252,-70.29483
47.54260867,7.58371693,304.73438,2015,0.741222010848596,0,0,1,0,0,288.22043,0.0,-9.68,-72.3,-6.987288,-48.852985
47.54260867,7.58371693,304.73438,2015,0.29671281927349075,0,0,1,0,0,288.31238,5.1457242e-05,-6.6,-44.3,-5.883981,-40.59107
47.54260867,7.58371693,304.73438,2015,-0.2135209154397959,0,0,1,0,0,293.95563,0.00013695988,-3.4,-26.4,-5.6581955,-38.616745
