Lat,Lon,Alt,Year,JulianDay_Sin,Temp,O18,H2,O18 P,H2 P
47.54260867,7.58371693,304.73438,2005,-0.680773409477016,295.45166,-6.33,-43.03745941,-6.5849667,-41.186302
47.54260867,7.58371693,304.73438,2005,-0.9587178169872964,284.0055,-9.610421834,-68.63931346,-8.565023,-56.81655
47.54260867,7.58371693,304.73438,2005,-0.9741004551724206,294.28342,-6.38,-42.73606861,-8.094156,-53.0996
47.54260867,7.58371693,304.73438,2005,-0.7236440382959123,278.78088,-14.2,-103.3116898,-11.659868,-81.24676
47.54260867,7.58371693,304.73438,2005,-0.2884824328806098,278.93994,-10.79,-78.0619552,-11.571329,-80.547844
47.54260867,7.58371693,304.73438,2006,0.2386727660059501,278.52188,-10.39,-75.03694923,-11.289614,-78.32403
47.54260867,7.58371693,304.73438,2006,0.6994583270516471,275.58633,-11.52,-90.29273588,-12.150858,-85.12255
47.54260867,7.58371693,304.73438,2006,0.9510565162951535,285.73444,-11.23849183,-82.68571664,-9.180773,-61.677177
47.54260867,7.58371693,304.73438,2006,0.9760105506323683,281.24936,-10.61,-76.08191291,-9.800547,-66.56957
47.54260867,7.58371693,304.73438,2006,0.741222010848596,288.51483,-8.47,-60.27743553,-7.6031666,-49.22381
47.54260867,7.58371693,304.73438,2006,0.29671281927349075,291.37796,-4.08,-26.00399436,-6.4179497,-39.867897
47.54260867,7.58371693,304.73438,2006,-0.2135209154397959,285.97202,-3.64,-26.43863597,-6.7741184,-42.679436
47.54260867,7.58371693,304.73438,2006,-0.680773409477016,292.36548,-8.43,-60.3623681,-6.2428837,-38.485954
47.54260867,7.58371693,304.73438,2006,-0.9587178169872964,292.78403,-7.78,-53.80678357,-7.7239017,-50.176872
47.54260867,7.58371693,304.73438,2006,-0.9741004551724206,285.12756,-6.51,-49.6066388,-8.693808,-57.833153
47.54260867,7.58371693,304.73438,2006,-0.7236440382959123,278.76965,-9.18,-67.40884533,-11.611574,-80.86553
47.54260867,7.58371693,304.73438,2006,-0.2884824328806098,273.5797,-11.11,-83.72738599,-12.384279,-86.96514
47.54260867,7.58371693,304.73438,2007,0.2386727660059501,273.4394,-12.87,-93.4449454,-12.448671,-87.47344
47.54260867,7.58371693,304.73438,2007,0.6994583270516471,278.91876,-9.46,-71.36453487,-11.289614,-78.32403
47.54260867,7.58371693,304.73438,2007,0.9510565162951535,281.7634,-12.11,-89.32212676,-9.728106,-65.997734
47.54260867,7.58371693,304.73438,2007,0.741222010848596,284.9263,-7.87,-56.86635214,-7.9130535,-51.670006
47.54260867,7.58371693,304.73438,2007,0.29671281927349075,290.7206,-6.28,-44.71481808,-6.341484,-39.26429
47.54260867,7.58371693,304.73438,2007,-0.2135209154397959,294.66248,-6.05,-43.8169477,-6.3455086,-39.29606
47.54260867,7.58371693,304.73438,2007,-0.680773409477016,287.81866,-6.87,-44.13363048,-6.538685,-40.82096
47.54260867,7.58371693,304.73438,2007,-0.9587178169872964,290.62912,-6.87,-44.13363048,-7.7198772,-50.145103
47.54260867,7.58371693,304.73438,2007,-0.9741004551724206,282.2629,-8.99,-60.35032291,-8.923204,-59.643974
47.54260867,7.58371693,304.73438,2007,-0.7236440382959123,276.48398,-10.78,-79.00926983,-11.748407,-81.94567
47.54260867,7.58371693,304.73438,2007,-0.2884824328806098,270.57297,-8.37,-57.9994607,-12.770632,-90.014946
47.54260867,7.58371693,304.73438,2008,0.2386727660059501,274.82385,-10.4,-82.10126519,-12.29574,-86.26623
47.54260867,7.58371693,304.73438,2008,0.6994583270516471,274.47092,-8.5,-62.00643014,-12.5774555,-88.49004
47.54260867,7.58371693,304.73438,2008,0.9562348265919056,277.44467,-7.88,-58.24612426,-10.46459,-71.811424
47.54260867,7.58371693,304.73438,2008,0.9721181966290613,279.4423,-10.73,-81.57874164,-10.194948,-69.682915
47.54260867,7.58371693,304.73438,2008,0.7295575540864875,283.20355,-6.26,-47.19478668,-8.291357,-54.656273
47.54260867,7.58371693,304.73438,2008,0.2802306751992159,285.68536,-6.51,-47.19496585,-6.4642315,-40.23324
47.54260867,7.58371693,304.73438,2008,-0.23030567023061196,292.66156,-4.36,-26.28930766,-6.134222,-37.628197
47.54260867,7.58371693,304.73438,2008,-0.6932812268869771,291.2346,-4.6,-29.45637813,-6.077879,-37.183434
47.54260867,7.58371693,304.73438,2008,-0.9634705485641486,287.47824,-8.79,-61.24115279,-8.235014,-54.21151
47.54260867,7.58371693,304.73438,2008,-0.970063921851507,281.09518,-12.8,-91.96888229,-8.891008,-59.389824
47.54260867,7.58371693,304.73438,2008,-0.7116566222817751,283.60846,-12.09,-89.88374997,-10.130556,-69.174614
47.54260867,7.58371693,304.73438,2008,-0.27195815753410524,281.56534,-17.57,-134.4502205,-10.758379,-74.13055
47.54260867,7.58371693,304.73438,2009,0.2386727660059501,273.00406,-10.26,-78.8,-12.746485,-89.82433
47.54260867,7.58371693,304.73438,2009,0.6994583270516471,274.93643,-13.21,-99.3,-12.682093,-89.31603
47.54260867,7.58371693,304.73438,2009,0.9510565162951535,279.04745,-11.63,-84.9,-10.267389,-70.25475
47.54260867,7.58371693,304.73438,2009,0.9760105506323683,282.61984,-6.23,-47.0,-9.828718,-66.791954
47.54260867,7.58371693,304.73438,2009,0.741222010848596,285.68463,-4.26,-27.1,-7.933176,-51.82885
47.54260867,7.58371693,304.73438,2009,0.29671281927349075,292.5345,-5.9,-44.9,-6.4481335,-40.106163
47.54260867,7.58371693,304.73438,2009,-0.2135209154397959,294.64438,-4.42,-25.9,-6.271055,-38.708336
47.54260867,7.58371693,304.73438,2009,-0.680773409477016,290.16885,-6.51,-44.1,-6.1140995,-37.469353
47.54260867,7.58371693,304.73438,2009,-0.9587178169872964,293.65814,-5.48,-34.6,-7.4180393,-47.762444
47.54260867,7.58371693,304.73438,2009,-0.9741004551724206,280.7311,-7.89,-55.9,-8.947351,-59.834587
47.54260867,7.58371693,304.73438,2009,-0.7236440382959123,277.01514,-13.82,-102.4,-11.675966,-81.37383
47.54260867,7.58371693,304.73438,2009,-0.2884824328806098,276.80103,-12.32,-90.3,-12.086466,-84.61425
47.54260867,7.58371693,304.73438,2010,0.2386727660059501,269.0238,-15.69,-117.4,-13.567484,-96.30517
47.54260867,7.58371693,304.73438,2010,0.6994583270516471,279.15158,-12.81,-99.3,-11.426447,-79.40417
47.54260867,7.58371693,304.73438,2010,0.9510565162951535,271.09546,-12.5,-93.0,-11.386202,-79.08648
47.54260867,7.58371693,304.73438,2010,0.9760105506323683,281.8738,-8.52,-58.8,-10.001772,-68.15801
47.54260867,7.58371693,304.73438,2010,0.741222010848596,286.53043,-8.21,-58.2,-7.8567104,-51.225243
47.54260867,7.58371693,304.73438,2010,0.29671281927349075,293.40024,-8.71,-61.9,-6.508501,-40.582695
47.54260867,7.58371693,304.73438,2010,-0.2135209154397959,289.93668,-5.8,-40.2,-5.981291,-36.420982
47.54260867,7.58371693,304.73438,2010,-0.680773409477016,286.29962,-8.4,-60.2,-7.414015,-47.730675
47.54260867,7.58371693,304.73438,2010,-0.9587178169872964,290.54236,-7.12,-48.8,-7.6917057,-49.92272
47.54260867,7.58371693,304.73438,2010,-0.9741004551724206,285.28217,-10.1,-72.0,-8.746126,-58.246147
47.54260867,7.58371693,304.73438,2010,-0.7236440382959123,279.07886,-15.21,-112.6,-11.523035,-80.16662
47.54260867,7.58371693,304.73438,2010,-0.2884824328806098,276.81036,-14.44,-105.9,-12.166956,-85.249626
47.54260867,7.58371693,304.73438,2011,0.2386727660059501,279.7453,-10.25,-76.7,-10.999849,-76.036674
47.54260867,7.58371693,304.73438,2011,0.6994583270516471,277.4473,-12.45,-92.0,-12.545259,-88.23589
47.54260867,7.58371693,304.73438,2011,0.9510565162951535,276.94107,-9.17,-69.4,-10.903261,-75.27422
47.54260867,7.58371693,304.73438,2011,0.9760105506323683,282.91943,-5.43,-37.3,-9.897135,-67.33202
47.54260867,7.58371693,304.73438,2011,0.741222010848596,282.51248,-5.61,-36.5,-8.911131,-59.548668
47.54260867,7.58371693,304.73438,2011,0.29671281927349075,290.45352,-5.81,-38.2,-6.2750797,-38.740105
47.54260867,7.58371693,304.73438,2011,-0.2135209154397959,285.43524,-6.6,-42.1,-6.8868046,-43.568962
47.54260867,7.58371693,304.73438,2011,-0.680773409477016,294.61743,-5.64,-39.6,-6.1140995,-37.469353
47.54260867,7.58371693,304.73438,2011,-0.9587178169872964,284.4807,-5.39,-34.7,-8.6213665,-57.261314
47.54260867,7.58371693,304.73438,2011,-0.9741004551724206,279.6588,-9.76,-69.2,-9.229067,-62.058403
47.54260867,7.58371693,304.73438,2011,-0.2884824328806098,274.69153,-9.34,-65.6,-12.5613575,-88.36297
47.54260867,7.58371693,304.73438,2012,0.2386727660059501,278.16486,-10.04,-70.4,-11.989878,-83.8518
47.54260867,7.58371693,304.73438,2012,0.6994583270516471,275.4526,-15.68,-117.5,-12.939661,-91.349236
47.54260867,7.58371693,304.73438,2012,0.9562348265919056,278.16702,-9.38,-68.4,-10.629595,-73.113945
47.54260867,7.58371693,304.73438,2012,0.9721181966290613,283.52618,-8.08,-56.7,-9.824694,-66.760185
47.54260867,7.58371693,304.73438,2012,0.7295575540864875,288.38907,-6.23,-44.0,-7.756098,-50.431023
47.54260867,7.58371693,304.73438,2012,0.2802306751992159,287.7204,-6.6,-46.2,-6.3052635,-38.97837
47.54260867,7.58371693,304.73438,2012,-0.23030567023061196,295.00336,-5.32,-32.6,-6.220749,-38.311226
47.54260867,7.58371693,304.73438,2012,-0.6932812268869771,293.85825,-5.84,-37.5,-5.997389,-36.548058
47.54260867,7.58371693,304.73438,2012,-0.9634705485641486,290.492,-5.62,-37.2,-7.844637,-51.129936
47.54260867,7.58371693,304.73438,2012,-0.970063921851507,282.7762,-10.79,-77.4,-9.132479,-61.29595
47.54260867,7.58371693,304.73438,2012,-0.7116566222817751,278.44324,-12.91,-96.4,-11.667917,-81.310295
47.54260867,7.58371693,304.73438,2013,0.2386727660059501,273.96695,-13.28,-99.0,-12.979906,-91.66692
47.54260867,7.58371693,304.73438,2013,0.6994583270516471,273.27716,-13.94,-101.5,-13.2777195,-94.017815
47.54260867,7.58371693,304.73438,2013,0.9510565162951535,280.58615,-13.26,-97.4,-10.231169,-69.968834
47.54260867,7.58371693,304.73438,2013,0.9760105506323683,277.658,-8.88,-64.1,-10.726183,-73.876396
47.54260867,7.58371693,304.73438,2013,0.741222010848596,288.3504,-9.26,-67.8,-7.884882,-51.447624
47.54260867,7.58371693,304.73438,2013,0.29671281927349075,288.8097,-7.45,-50.8,-6.2328224,-38.406532
47.54260867,7.58371693,304.73438,2013,-0.2135209154397959,289.23734,-6.98,-49.4,-6.023548,-36.754555
47.54260867,7.58371693,304.73438,2013,-0.680773409477016,289.8206,-5.54,-34.8,-6.1603813,-37.834694
47.54260867,7.58371693,304.73438,2013,-0.9587178169872964,291.52792,-6.81,-43.0,-7.574995,-49.001427
47.54260867,7.58371693,304.73438,2013,-0.9741004551724206,284.88974,-8.19,-59.0,-8.882959,-59.326286
47.54260867,7.58371693,304.73438,2013,-0.7236440382959123,277.7871,-13.15,-96.3,-11.708162,-81.62798
47.54260867,7.58371693,304.73438,2013,-0.2884824328806098,269.7188,-17.77,-137.7,-13.245523,-93.763664
47.54260867,7.58371693,304.73438,2014,0.2386727660059501,277.30194,-11.27,-85.7,-12.335985,-86.583916
47.54260867,7.58371693,304.73438,2014,0.6994583270516471,277.9644,-11.26,-82.7,-12.29574,-86.26623
47.54260867,7.58371693,304.73438,2014,0.9510565162951535,276.55295,-9.36,-71.0,-11.184977,-77.49804
47.54260867,7.58371693,304.73438,2014,0.9760105506323683,280.60248,-8.42,-65.1,-10.271414,-70.28652
47.54260867,7.58371693,304.73438,2014,0.741222010848596,289.46414,-7.08,-49.1,-7.8486614,-51.161705
47.54260867,7.58371693,304.73438,2014,0.29671281927349075,295.60117,-4.38,-24.7,-6.729849,-42.32998
47.54260867,7.58371693,304.73438,2014,-0.2135209154397959,295.3235,-7.23,-50.2,-6.2509327,-38.54949
47.54260867,7.58371693,304.73438,2014,-0.680773409477016,296.42154,-5.16,-37.1,-6.1462955,-37.723503
47.54260867,7.58371693,304.73438,2014,-0.9587178169872964,288.2997,-7.54,-51.5,-8.078058,-52.972527
47.54260867,7.58371693,304.73438,2014,-0.9741004551724206,285.54843,-6.14,-39.7,-8.830641,-58.913292
47.54260867,7.58371693,304.73438,2014,-0.7236440382959123,280.39014,-18.94,-143.9,-11.514986,-80.10308
47.54260867,7.58371693,304.73438,2014,-0.2884824328806098,276.2039,-12.78,-92.6,-12.545259,-88.23589
47.54260867,7.58371693,304.73438,2015,0.2386727660059501,276.15723,-13.96,-103.8,-12.641848,-88.998344
47.54260867,7.58371693,304.73438,2015,0.6994583270516471,268.2487,-12.02,-92.5,-13.857248,-98.59252
47.54260867,7.58371693,304.73438,2015,0.9510565162951535,281.7189,-8.85,-68.0,-10.042017,-68.4757
47.54260867,7.58371693,304.73438,2015,0.9760105506323683,282.2176,-10.12,-75.1,-10.021894,-68.31686
47.54260867,7.58371693,304.73438,2015,0.741222010848596,288.22043,-9.68,-72.3,-7.933176,-51.82885
47.54260867,7.58371693,304.73438,2015,0.29671281927349075,288.31238,-6.6,-44.3,-6.3535576,-39.359596
47.54260867,7.58371693,304.73438,2015,-0.2135209154397959,293.95563,-3.4,-26.4,-6.1462955,-37.723503
47.54260867,7.58371693,304.73438,2015,-0.680773409477016,294.4896,-4.55,-30.0,-5.9531193,-36.1986
47.54260867,7.58371693,304.73438,2015,-0.9587178169872964,287.99283,-8.48,-62.9,-8.150499,-53.544365
47.54260867,7.58371693,304.73438,2015,-0.9741004551724206,283.72903,-10.96,-79.1,-9.104307,-61.07357
47.54260867,7.58371693,304.73438,2015,-0.7236440382959123,280.1683,-12.41,-93.4,-11.547182,-80.35723
47.54260867,7.58371693,304.73438,2015,-0.2884824328806098,278.19882,-7.68,-53.2,-12.271593,-86.075615
47.54260867,7.58371693,304.73438,2016,0.2386727660059501,275.55386,-14.0,-105.2,-12.802828,-90.2691
47.54260867,7.58371693,304.73438,2016,0.6994583270516471,268.42368,-11.95,-87.3,-13.808954,-98.211296
47.54260867,7.58371693,304.73438,2016,0.9562348265919056,279.95047,-12.39,-95.3,-10.251291,-70.12768
47.54260867,7.58371693,304.73438,2016,0.9721181966290613,281.7651,-8.98,-61.1,-10.033968,-68.41216
47.54260867,7.58371693,304.73438,2016,0.7295575540864875,288.55487,-8.58,-60.4,-7.844637,-51.129936
47.54260867,7.58371693,304.73438,2016,0.2802306751992159,293.4224,-8.78,-65.1,-6.6091137,-41.376915
47.54260867,7.58371693,304.73438,2016,-0.23030567023061196,292.4771,-4.3,-27.7,-6.021536,-36.73867
47.54260867,7.58371693,304.73438,2016,-0.6932812268869771,290.64362,-5.1,-30.8,-6.1462955,-37.723503
47.54260867,7.58371693,304.73438,2016,-0.9634705485641486,287.7862,-8.52,-58.2,-8.323553,-54.910423
47.54260867,7.58371693,304.73438,2016,-0.970063921851507,280.75803,-8.74,-59.1,-9.567125,-64.72698
47.54260867,7.58371693,304.73438,2016,-0.7116566222817751,276.4327,-10.19,-71.1,-11.8449955,-82.70812
47.54260867,7.58371693,304.73438,2016,-0.27195815753410524,273.04892,-8.56,-60.4,-13.0282,-92.04815
47.54260867,7.58371693,304.73438,2018,0.2386727660059501,275.19965,-8.8,-62.8,-12.859171,-90.71386
47.54260867,7.58371693,304.73438,2018,-0.2884824328806098,271.19095,-9.0,-64.5,-13.237474,-93.70013
47.54260867,7.58371693,304.73438,2019,0.2386727660059501,276.47696,-9.85,-68.46,-12.5613575,-88.36297
47.54260867,7.58371693,304.73438,2019,0.6994583270516471,277.14084,-15.46,-118.68,-12.086466,-84.61425
47.54260867,7.58371693,304.73438,2020,-0.23030567023061196,293.53864,-3.66,-25.74,-6.2127,-38.24769
47.54260867,7.58371693,304.73438,2012,-0.27195815753410524,277.42203,-11.73,-85.6,-12.255495,-85.94854
47.54260867,7.58371693,304.73438,2017,0.9510565162951535,272.9842,-9.33,-66.0,-11.555231,-80.42077
47.54260867,7.58371693,304.73438,2017,0.741222010848596,277.1445,-7.14,-49.1,-12.432573,-87.34637
47.54260867,7.58371693,304.73438,2017,0.29671281927349075,286.19797,-5.69,-40.6,-6.7097263,-42.171135
47.54260867,7.58371693,304.73438,2017,-0.2135209154397959,294.1607,-4.01,-28.8,-6.206663,-38.200035
47.54260867,7.58371693,304.73438,2017,-0.680773409477016,296.1849,-5.25,-34.0,-6.0738544,-37.151665
47.54260867,7.58371693,304.73438,2017,-0.9587178169872964,290.00122,-8.91,-63.1,-7.9130535,-51.670006
47.54260867,7.58371693,304.73438,2017,-0.9741004551724206,284.1145,-5.6,-36.3,-9.060038,-60.724113
47.54260867,7.58371693,304.73438,2018,0.9510565162951535,275.3793,-11.85,-91.1,-11.1286335,-77.053276
47.54260867,7.58371693,304.73438,2018,0.9760105506323683,277.7404,-6.42,-47.1,-10.408247,-71.36666
47.54260867,7.58371693,304.73438,2018,0.741222010848596,283.40222,-6.47,-42.0,-8.6052685,-57.13424
47.54260867,7.58371693,304.73438,2018,0.29671281927349075,289.17535,-5.85,-38.7,-6.4099007,-39.80436
47.54260867,7.58371693,304.73438,2018,-0.2135209154397959,296.8714,-6.77,-45.3,-6.4642315,-40.23324
47.54260867,7.58371693,304.73438,2018,-0.680773409477016,288.6393,-5.39,-33.1,-6.4863663,-40.407967
47.54260867,7.58371693,304.73438,2018,-0.9587178169872964,286.81274,-4.56,-29.4,-8.387945,-55.418724
47.54260867,7.58371693,304.73438,2018,-0.9741004551724206,279.02,-16.23,-119.1,-9.615419,-65.10821
47.54260867,7.58371693,304.73438,2019,0.741222010848596,285.7251,-8.46,-60.31,-8.146475,-53.512596
47.54260867,7.58371693,304.73438,2019,0.29671281927349075,286.36,-5.55,-35.23,-6.762045,-42.58413
47.54260867,7.58371693,304.73438,2019,-0.2135209154397959,287.5997,-5.65,-38.0,-6.3213615,-39.105446
47.54260867,7.58371693,304.73438,2019,-0.680773409477016,300.82617,-5.4,-34.87,-6.438072,-40.02674
47.54260867,7.58371693,304.73438,2019,-0.9587178169872964,285.202,-8.7,-60.16,-8.697832,-57.86492
47.54260867,7.58371693,304.73438,2019,-0.9741004551724206,285.8294,-7.43,-49.5,-8.818567,-58.817986
47.54260867,7.58371693,304.73438,2019,-0.7236440382959123,283.0581,-11.57,-86.48,-11.007898,-76.10021
47.54260867,7.58371693,304.73438,2020,0.6994583270516471,277.7979,-6.89,-46.73,-11.474741,-79.78539
47.54260867,7.58371693,304.73438,2020,0.9562348265919056,279.84067,-7.18,-50.55,-9.832743,-66.82372
47.54260867,7.58371693,304.73438,2020,0.9721181966290613,282.12308,-6.17,-49.37,-9.563101,-64.69521
47.54260867,7.58371693,304.73438,2020,0.7295575540864875,290.06946,-6.04,-37.39,-7.756098,-50.431023
47.54260867,7.58371693,304.73438,2020,0.2802306751992159,286.92548,-5.9,-40.35,-6.673506,-41.885216
47.54260867,7.58371693,304.73438,2020,-0.6932812268869771,292.29608,-5.98,-40.57,-6.0497074,-36.961052
47.54260867,7.58371693,304.73438,2020,-0.9634705485641486,286.95892,-7.38,-49.3,-8.47246,-56.08587
47.54260867,7.58371693,304.73438,2020,-0.970063921851507,287.14307,-10.33,-73.8,-8.577097,-56.911858
47.54260867,7.58371693,304.73438,2020,-0.7116566222817751,276.33737,-6.44,-42.64,-11.732309,-81.818596
47.54260867,7.58371693,304.73438,2020,-0.27195815753410524,274.5434,-14.36,-106.24,-12.891367,-90.96801
