Lat,Lon,Alt,Year,JulianDay_Sin,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,Temp,Precip,ENSO,NAO,O18,H2,O18 P,H2 P
52.3,104.2833333,427.25,2012,-0.9634705485641486,0,0,0,1,0,282.70758,1.6699816e-05,0.4,-0.59,-15.0,-107.9,-11.751774,-89.199776
52.3,104.2833333,427.25,2012,-0.970063921851507,0,0,0,1,0,273.24136,0.0,0.5,-2.06,-29.9,-225.5,-15.5883255,-123.276375
52.3,104.2833333,427.25,2012,-0.7116566222817751,0,0,0,1,0,259.9701,0.0,0.4,-0.58,-22.3,-165.9,-20.478283,-166.70941
52.3,104.2833333,427.25,2013,0.2386727660059501,0,0,0,1,0,255.33873,0.0,-0.1,0.35,-29.2,-226.2,-21.854893,-178.93658
52.3,104.2833333,427.25,2013,0.6994583270516471,0,0,0,1,0,262.44476,0.0,-0.4,-0.45,-30.7,-251.3,-19.819904,-160.86163
52.3,104.2833333,427.25,2013,0.9510565162951535,0,0,0,1,0,272.0206,0.0,2.5,-1.61,-21.8,-169.2,-17.467697,-139.96912
52.3,104.2833333,427.25,2013,0.9760105506323683,0,0,0,1,0,273.59277,0.0,0.4,0.69,-12.6,-86.7,-16.067146,-127.529305
52.3,104.2833333,427.25,2013,0.741222010848596,0,0,0,1,0,290.72104,0.0,1.3,0.57,-12.8,-103.1,-13.092472,-101.10798
52.3,104.2833333,427.25,2013,0.29671281927349075,0,0,0,1,0,288.98105,0.0,2.0,0.52,-12.7,-99.7,-13.218163,-102.22437
52.3,104.2833333,427.25,2013,-0.2135209154397959,0,0,0,1,0,288.6188,0.0,1.3,0.67,-12.2,-103.6,-13.104443,-101.2143
52.3,104.2833333,427.25,2013,-0.680773409477016,0,0,0,1,0,291.16858,0.0,0.3,0.97,-10.9,-86.0,-12.212639,-93.29322
52.3,104.2833333,427.25,2013,-0.9587178169872964,0,0,0,1,0,282.2556,0.0,0.5,0.24,-15.7,-117.2,-12.074978,-92.0705
52.3,104.2833333,427.25,2013,-0.9741004551724206,0,0,0,1,0,270.29587,0.0,-0.1,-1.28,-16.3,-120.7,-15.917515,-126.200264
52.3,104.2833333,427.25,2014,-0.2884824328806098,0,0,0,1,0,266.30817,1.1362139e-05,-0.9,1.86,-29.6,-230.5,-18.173958,-146.24219
52.3,104.2833333,427.25,2015,0.2386727660059501,0,0,0,1,0,254.0976,0.0,-1.4,1.79,-27.6,-215.2,-21.627453,-176.91644
52.3,104.2833333,427.25,2015,0.6994583270516471,0,0,0,1,0,255.59766,0.0,0.4,1.32,-25.9,-211.2,-21.495777,-175.74689
52.3,104.2833333,427.25,2015,0.9510565162951535,0,0,0,1,0,264.8988,0.0,-1.2,1.45,-21.7,-175.3,-17.617329,-141.29816
52.3,104.2833333,427.25,2015,0.9760105506323683,0,0,0,1,0,274.89346,0.0,-0.1,0.73,-15.3,-112.3,-15.851677,-125.615486
52.3,104.2833333,427.25,2015,0.741222010848596,0,0,0,1,0,284.80615,0.0,-1.2,0.15,-10.7,-84.6,-14.331421,-112.112434
52.3,104.2833333,427.25,2015,0.29671281927349075,0,0,0,1,0,289.6717,0.0,-0.9,-0.07,-14.3,-107.2,-13.218163,-102.22437
52.3,104.2833333,427.25,2015,-0.2135209154397959,0,0,0,1,0,292.13568,0.00010476876,-1.9,-3.18,-9.4,-61.8,-13.589249,-105.52039
52.3,104.2833333,427.25,2015,-0.680773409477016,0,0,0,1,0,286.79733,5.4737215e-05,-2.4,-0.76,-12.1,-85.6,-12.173735,-92.94767
52.3,104.2833333,427.25,2015,-0.9587178169872964,0,0,0,1,0,279.96805,0.0,-2.7,-0.65,-16.3,-127.3,-13.307941,-103.0218
52.3,104.2833333,427.25,2015,-0.9741004551724206,0,0,0,1,0,278.67822,0.0,-2.8,0.44,-20.7,-158.7,-11.593164,-87.79099
52.3,104.2833333,427.25,2015,-0.7236440382959123,0,0,0,1,0,271.8202,0.0,-0.8,1.74,-21.3,-169.8,-16.121014,-128.00775
52.3,104.2833333,427.25,2015,-0.2884824328806098,0,0,0,1,0,261.45505,0.0,-0.9,2.24,-25.5,-201.8,-18.239796,-146.82697
52.3,104.2833333,427.25,2016,0.2386727660059501,0,0,0,1,0,237.81444,0.0,-3.6,0.12,-33.8,-269.6,-29.899082,-250.3858
52.3,104.2833333,427.25,2016,0.6994583270516471,0,0,0,1,0,256.34158,0.0,-3.2,1.58,-26.1,-209.1,-21.531689,-176.06586
52.3,104.2833333,427.25,2016,0.9562348265919056,0,0,0,1,0,273.4593,0.0,-0.1,0.73,-26.0,-202.9,-16.26466,-129.28363
52.3,104.2833333,427.25,2016,0.9721181966290613,0,0,0,1,0,276.23322,0.0,-2.0,0.38,-12.5,-102.1,-16.414291,-130.61267
52.3,104.2833333,427.25,2016,0.7295575540864875,0,0,0,1,0,285.2303,0.0,0.7,-0.77,-16.4,-124.2,-14.30748,-111.89979
52.3,104.2833333,427.25,2016,0.2802306751992159,0,0,0,1,0,295.30023,0.0,1.1,-0.43,-12.4,-103.6,-13.307941,-103.0218
52.3,104.2833333,427.25,2016,-0.23030567023061196,0,0,0,1,0,295.5241,0.0,0.7,-1.76,-10.9,-82.7,-12.936855,-99.72578
52.3,104.2833333,427.25,2016,-0.6932812268869771,0,0,0,1,0,291.53262,0.0,1.2,-1.65,-12.1,-89.8,-12.541828,-96.21711
52.3,104.2833333,427.25,2016,-0.9634705485641486,0,0,0,1,0,281.7547,6.515779e-05,2.0,0.61,-14.6,-109.1,-11.847538,-90.05036
52.3,104.2833333,427.25,2016,-0.970063921851507,0,0,0,1,0,278.09888,3.4144956e-05,-0.4,0.41,-27.5,-202.8,-14.6905365,-115.30213
52.3,104.2833333,427.25,2016,-0.7116566222817751,0,0,0,1,0,266.15433,0.0,-0.2,-0.16,-27.8,-210.5,-18.46125,-148.79395
52.3,104.2833333,427.25,2016,-0.27195815753410524,0,0,0,1,0,254.54556,4.3128384e-06,0.5,0.48,-26.4,-201.1,-21.759129,-178.086
52.3,104.2833333,427.25,2012,-0.27195815753410524,0,0,0,1,0,256.0939,0.0,-1.0,0.17,-35.1,-262.7,-21.483807,-175.64056
52.3,104.2833333,427.25,2017,0.9510565162951535,0,0,0,1,0,260.47137,0.0,1.5,0.74,-17.6,-126.8,-19.317142,-156.39606
52.3,104.2833333,427.25,2017,0.9760105506323683,0,0,0,1,0,270.12485,0.0,-0.3,1.73,-20.9,-152.0,-15.372856,-121.36256
52.3,104.2833333,427.25,2017,0.2386727660059501,0,0,0,1,0,256.59677,0.0,0.3,0.48,-30.3,-230.6,-21.400013,-174.8963
52.3,104.2833333,427.25,2017,0.6994583270516471,0,0,0,1,0,260.36813,0.0,-0.1,1.0,-25.9,-194.9,-19.47276,-157.77826
47.54260867,7.58371693,304.73438,2004,0.2386727660059501,0,0,1,0,0,274.69434,0.0,-2.2,-0.29,-11.9,-88.50962751,-11.865494,-90.20985
47.54260867,7.58371693,304.73438,2004,0.6994583270516471,0,0,1,0,0,276.20032,0.0,2.0,-0.14,-9.88,-66.74413536,-11.153248,-83.88361
47.54260867,7.58371693,304.73438,2004,0.9562348265919056,0,0,1,0,0,279.2048,0.0,0.7,1.02,-9.69,-71.5587575,-9.193075,-66.47318
47.54260867,7.58371693,304.73438,2004,0.9721181966290613,0,0,1,0,0,284.02167,0.0001690366,-1.5,1.15,-6.1,-40.66799847,-8.308752,-58.618553
47.54260867,7.58371693,304.73438,2004,0.7295575540864875,0,0,1,0,0,288.99155,3.2743297e-05,1.7,0.19,-7.01,-50.25006643,-6.5416045,-42.922585
47.54260867,7.58371693,304.73438,2004,0.2802306751992159,0,0,1,0,0,283.889,0.00010311205,-1.4,-0.89,-7.21,-53.83051048,-8.409006,-59.50901
47.54260867,7.58371693,304.73438,2004,-0.23030567023061196,0,0,1,0,0,294.9553,0.00014510812,-0.8,1.13,-5.49,-34.72560691,-5.589217,-35.6435
47.54260867,7.58371693,304.73438,2004,-0.6932812268869771,0,0,1,0,0,292.1178,0.0,-0.5,-0.48,-4.8,-31.50057387,-6.293216,-40.716377
47.54260867,7.58371693,304.73438,2004,-0.9634705485641486,0,0,1,0,0,289.50723,0.0,-0.6,0.38,-4.92,-31.38678091,-6.6541023,-43.946484
47.54260867,7.58371693,304.73438,2004,-0.970063921851507,0,0,1,0,0,282.97815,7.0730985e-06,-0.1,-1.1,-10.75,-76.42100974,-8.714254,-62.220253
47.54260867,7.58371693,304.73438,2004,-0.7116566222817751,0,0,1,0,0,282.98523,0.0,-1.1,0.73,-10.49,-75.39648751,-9.003042,-64.7853
47.54260867,7.58371693,304.73438,2004,-0.27195815753410524,0,0,1,0,0,279.3189,3.385527e-05,-1.3,1.21,-13.22,-98.71358212,-10.710339,-79.94965
47.54260867,7.58371693,304.73438,2005,0.2386727660059501,0,0,1,0,0,279.46838,0.00014786229,0.6,1.52,-6.66,-42.77138547,-9.656933,-70.59321
47.54260867,7.58371693,304.73438,2005,0.6994583270516471,0,0,1,0,0,280.56467,3.187112e-05,-5.2,-0.06,-15.78,-115.1328526,-12.799194,-98.50306
47.54260867,7.58371693,304.73438,2005,0.9510565162951535,0,0,1,0,0,280.88824,3.2876374e-05,0.5,-1.83,-8.02,-59.70485452,-9.734741,-71.28431
47.54260867,7.58371693,304.73438,2005,0.9760105506323683,0,0,1,0,0,288.3,0.0,-1.0,-0.3,-8.51,-58.19910378,-7.598003,-52.30561
47.54260867,7.58371693,304.73438,2005,0.741222010848596,0,0,1,0,0,293.8865,0.0,-1.3,-1.25,-6.95,-48.05079866,-7.2733026,-49.421593
47.54260867,7.58371693,304.73438,2005,0.29671281927349075,0,0,1,0,0,293.25107,0.0,0.7,-0.05,-5.24,-32.64544918,-6.2732873,-40.543335
47.54260867,7.58371693,304.73438,2005,-0.2135209154397959,0,0,1,0,0,290.88892,0.0,0.3,-0.51,-5.67,-37.45673818,-6.293216,-40.716377
47.54260867,7.58371693,304.73438,2005,-0.680773409477016,0,0,1,0,0,295.45166,0.0,-0.6,0.37,-6.33,-43.03745941,-6.0364814,-38.487167
47.54260867,7.58371693,304.73438,2005,-0.9587178169872964,0,0,1,0,0,284.0055,8.993772e-05,0.6,0.63,-9.610421834,-68.63931346,-7.5733137,-52.08632
47.54260867,7.58371693,304.73438,2005,-0.9741004551724206,0,0,1,0,0,294.28342,0.0,2.0,-0.98,-6.38,-42.73606861,-8.051386,-56.332603
47.54260867,7.58371693,304.73438,2005,-0.7236440382959123,0,0,1,0,0,278.78088,4.1183062e-05,-0.3,-0.31,-14.2,-103.3116898,-10.922815,-81.83689
47.54260867,7.58371693,304.73438,2005,-0.2884824328806098,0,0,1,0,0,278.93994,8.7477296e-05,-0.0,-0.44,-10.79,-78.0619552,-11.147263,-83.83045
47.54260867,7.58371693,304.73438,2006,0.2386727660059501,0,0,1,0,0,278.52188,7.0151014e-05,2.7,1.27,-10.39,-75.03694923,-9.600073,-70.08817
47.54260867,7.58371693,304.73438,2006,0.6994583270516471,0,0,1,0,0,275.58633,3.0768017e-05,0.2,-0.51,-11.52,-90.29273588,-11.874472,-90.28959
47.54260867,7.58371693,304.73438,2006,0.9510565162951535,0,0,1,0,0,285.73444,4.9994796e-05,2.9,-1.28,-11.23849183,-82.68571664,-8.77261,-62.73858
47.54260867,7.58371693,304.73438,2006,0.9760105506323683,0,0,1,0,0,281.24936,0.0,1.8,1.24,-10.61,-76.08191291,-8.193537,-57.595192
47.54260867,7.58371693,304.73438,2006,0.741222010848596,0,0,1,0,0,288.51483,0.00013877166,-0.8,-1.14,-8.47,-60.27743553,-6.527951,-42.801308
47.54260867,7.58371693,304.73438,2006,0.29671281927349075,0,0,1,0,0,291.37796,7.102581e-05,-0.4,0.84,-4.08,-26.00399436,-6.1389837,-39.37719
47.54260867,7.58371693,304.73438,2006,-0.2135209154397959,0,0,1,0,0,285.97202,5.6691508e-05,-1.0,0.9,-3.64,-26.43863597,-6.763059,-44.889565
47.54260867,7.58371693,304.73438,2006,-0.680773409477016,0,0,1,0,0,292.36548,3.7045822e-05,-1.7,-1.73,-8.43,-60.3623681,-7.9002585,-54.990273
47.54260867,7.58371693,304.73438,2006,-0.9587178169872964,0,0,1,0,0,292.78403,7.760747e-05,-1.0,-1.62,-7.78,-53.80678357,-8.238646,-58.02234
47.54260867,7.58371693,304.73438,2006,-0.9741004551724206,0,0,1,0,0,285.12756,0.00011052796,-2.1,-2.24,-6.51,-49.6066388,-8.067846,-56.478798
47.54260867,7.58371693,304.73438,2006,-0.7236440382959123,0,0,1,0,0,278.76965,0.0,0.1,0.44,-9.18,-67.40884533,-10.7193165,-80.029396
47.54260867,7.58371693,304.73438,2006,-0.2884824328806098,0,0,1,0,0,273.5797,0.0,-0.5,1.34,-11.11,-83.72738599,-12.071985,-92.04392
47.54260867,7.58371693,304.73438,2007,0.2386727660059501,0,0,1,0,0,273.4394,0.0,-1.3,0.22,-12.87,-93.4449454,-11.7817,-89.46558
47.54260867,7.58371693,304.73438,2007,0.6994583270516471,0,0,1,0,0,278.91876,1.2150103e-05,-0.1,-0.47,-9.46,-71.36453487,-10.488884,-77.98267
47.54260867,7.58371693,304.73438,2007,0.9510565162951535,0,0,1,0,0,281.7634,2.0590902e-05,0.3,1.44,-12.11,-89.32212676,-8.932716,-64.16065
47.54260867,7.58371693,304.73438,2007,0.741222010848596,0,0,1,0,0,284.9263,3.0439389e-05,-0.2,0.66,-7.87,-56.86635214,-7.342881,-50.039597
47.54260867,7.58371693,304.73438,2007,0.29671281927349075,0,0,1,0,0,290.7206,0.0,0.9,-1.31,-6.28,-44.71481808,-6.293216,-40.716377
47.54260867,7.58371693,304.73438,2007,-0.2135209154397959,0,0,1,0,0,294.66248,0.0,-0.5,-0.58,-6.05,-43.8169477,-6.293216,-40.716377
47.54260867,7.58371693,304.73438,2007,-0.680773409477016,0,0,1,0,0,287.81866,0.0,0.7,-0.14,-6.87,-44.13363048,-6.241822,-40.304096
47.54260867,7.58371693,304.73438,2007,-0.9587178169872964,0,0,1,0,0,290.62912,0.0,0.3,0.72,-6.87,-44.13363048,-6.893495,-46.053123
47.54260867,7.58371693,304.73438,2007,-0.9741004551724206,0,0,1,0,0,282.2629,0.0,1.2,0.45,-8.99,-60.35032291,-8.103758,-56.797768
47.54260867,7.58371693,304.73438,2007,-0.7236440382959123,0,0,1,0,0,276.48398,5.4964064e-05,1.4,0.58,-10.78,-79.00926983,-10.901867,-81.650826
47.54260867,7.58371693,304.73438,2007,-0.2884824328806098,0,0,1,0,0,270.57297,0.0,2.7,0.34,-8.37,-57.9994607,-11.955273,-91.00727
47.54260867,7.58371693,304.73438,2008,0.2386727660059501,0,0,1,0,0,274.82385,0.0,2.9,0.89,-10.4,-82.10126519,-10.776176,-80.53443
47.54260867,7.58371693,304.73438,2008,0.6994583270516471,0,0,1,0,0,274.47092,0.0,4.4,0.73,-8.5,-62.00643014,-10.578663,-78.7801
47.54260867,7.58371693,304.73438,2008,0.9562348265919056,0,0,1,0,0,277.44467,7.351558e-05,2.4,0.08,-7.88,-58.24612426,-10.138746,-74.87272
47.54260867,7.58371693,304.73438,2008,0.9721181966290613,0,0,1,0,0,279.4423,0.0,1.1,-1.07,-10.73,-81.57874164,-10.028019,-73.88923
47.54260867,7.58371693,304.73438,2008,0.7295575540864875,0,0,1,0,0,283.20355,8.474604e-05,-0.1,-1.73,-6.26,-47.19478668,-8.590059,-61.11715
47.54260867,7.58371693,304.73438,2008,0.2802306751992159,0,0,1,0,0,285.68536,0.0,1.0,-1.39,-6.51,-47.19496585,-7.303229,-49.6874
47.54260867,7.58371693,304.73438,2008,-0.23030567023061196,0,0,1,0,0,292.66156,3.541625e-05,0.5,-1.27,-4.36,-26.28930766,-6.130225,-39.30114
47.54260867,7.58371693,304.73438,2008,-0.6932812268869771,0,0,1,0,0,291.2346,7.561996e-05,1.7,-1.16,-4.6,-29.45637813,-6.293216,-40.716377
47.54260867,7.58371693,304.73438,2008,-0.9634705485641486,0,0,1,0,0,287.47824,0.0,2.0,1.02,-8.79,-61.24115279,-7.6294255,-52.58471
47.54260867,7.58371693,304.73438,2008,-0.970063921851507,0,0,1,0,0,281.09518,0.0,2.1,-0.04,-12.8,-91.96888229,-9.094318,-65.596016
47.54260867,7.58371693,304.73438,2008,-0.7116566222817751,0,0,1,0,0,283.60846,0.0001147301,2.2,-0.32,-12.09,-89.88374997,-8.95965,-64.39988
47.54260867,7.58371693,304.73438,2008,-0.27195815753410524,0,0,1,0,0,281.56534,2.1500717e-05,2.4,-0.28,-17.57,-134.4502205,-10.249474,-75.85621
47.54260867,7.58371693,304.73438,2009,0.2386727660059501,0,0,1,0,0,273.00406,0.0,1.8,-0.01,-10.26,-78.8,-12.493946,-95.79182
47.54260867,7.58371693,304.73438,2009,0.6994583270516471,0,0,1,0,0,274.93643,6.977101e-05,3.1,0.06,-13.21,-99.3,-11.590172,-87.76441
47.54260867,7.58371693,304.73438,2009,0.9510565162951535,0,0,1,0,0,279.04745,0.0,0.7,0.57,-11.63,-84.9,-9.591095,-70.00843
47.54260867,7.58371693,304.73438,2009,0.9760105506323683,0,0,1,0,0,282.61984,0.0,1.3,-0.2,-6.23,-47.0,-9.155666,-66.14092
47.54260867,7.58371693,304.73438,2009,0.741222010848596,0,0,1,0,0,285.68463,2.9940291e-05,-0.2,1.68,-4.26,-27.1,-6.8371267,-45.54744
47.54260867,7.58371693,304.73438,2009,0.29671281927349075,0,0,1,0,0,292.5345,8.838454e-05,0.2,-1.21,-5.9,-44.9,-6.293216,-40.716377
47.54260867,7.58371693,304.73438,2009,-0.2135209154397959,0,0,1,0,0,294.64438,0.0,0.4,-2.15,-4.42,-25.9,-6.238441,-40.24077
47.54260867,7.58371693,304.73438,2009,-0.680773409477016,0,0,1,0,0,290.16885,0.0001388321,-0.3,-0.19,-6.51,-44.1,-6.293216,-40.716377
47.54260867,7.58371693,304.73438,2009,-0.9587178169872964,0,0,1,0,0,293.65814,0.0,0.5,1.51,-5.48,-34.6,-5.6794696,-37.81514
47.54260867,7.58371693,304.73438,2009,-0.9741004551724206,0,0,1,0,0,280.7311,7.531765e-05,-2.0,-1.03,-7.89,-55.9,-9.350187,-67.868675
47.54260867,7.58371693,304.73438,2009,-0.7236440382959123,0,0,1,0,0,277.01514,5.270402e-05,-1.0,-0.02,-13.82,-102.4,-11.219086,-84.46839
47.54260867,7.58371693,304.73438,2009,-0.2884824328806098,0,0,1,0,0,276.80103,0.00015930833,-1.2,-1.93,-12.32,-90.3,-12.80518,-98.55622
47.54260867,7.58371693,304.73438,2010,0.2386727660059501,0,0,1,0,0,269.0238,0.0,-1.8,-1.11,-15.69,-117.4,-13.068531,-100.89533
47.54260867,7.58371693,304.73438,2010,0.6994583270516471,0,0,1,0,0,279.15158,8.406297e-06,-2.4,-1.98,-12.81,-99.3,-12.347307,-94.48936
47.54260867,7.58371693,304.73438,2010,0.9510565162951535,0,0,1,0,0,271.09546,3.4507124e-05,-1.1,-0.88,-12.5,-93.0,-11.691921,-88.66816
47.54260867,7.58371693,304.73438,2010,0.9760105506323683,0,0,1,0,0,281.8738,0.0,2.0,-0.72,-8.52,-58.8,-9.48336,-69.05152
47.54260867,7.58371693,304.73438,2010,0.741222010848596,0,0,1,0,0,286.53043,7.359458e-05,1.5,-1.49,-8.21,-58.2,-6.9205465,-46.28838
47.54260867,7.58371693,304.73438,2010,0.29671281927349075,0,0,1,0,0,293.40024,6.482423e-05,0.6,-0.82,-8.71,-61.9,-6.293216,-40.716377
47.54260867,7.58371693,304.73438,2010,-0.2135209154397959,0,0,1,0,0,289.93668,2.9140785e-05,3.0,-0.42,-5.8,-40.2,-6.293216,-40.716377
47.54260867,7.58371693,304.73438,2010,-0.680773409477016,0,0,1,0,0,286.29962,3.2071577e-05,3.0,-1.22,-8.4,-60.2,-7.451364,-51.00315
47.54260867,7.58371693,304.73438,2010,-0.9587178169872964,0,0,1,0,0,290.54236,0.0,3.7,-0.79,-7.12,-48.8,-7.927192,-55.2295
47.54260867,7.58371693,304.73438,2010,-0.9741004551724206,0,0,1,0,0,285.28217,0.0,2.9,-0.93,-10.1,-72.0,-8.269848,-58.273003
47.54260867,7.58371693,304.73438,2010,-0.7236440382959123,0,0,1,0,0,279.07886,0.0,2.1,-1.62,-15.21,-112.6,-12.7572975,-98.13093
47.54260867,7.58371693,304.73438,2010,-0.2884824328806098,0,0,1,0,0,276.81036,0.00025984913,4.8,-1.85,-14.44,-105.9,-13.535381,-105.04194
47.54260867,7.58371693,304.73438,2011,0.2386727660059501,0,0,1,0,0,279.7453,2.486477e-05,3.8,-0.88,-10.25,-76.7,-10.67742,-79.657265
47.54260867,7.58371693,304.73438,2011,0.6994583270516471,0,0,1,0,0,277.4473,8.3853105e-05,4.5,0.7,-12.45,-92.0,-10.048967,-74.075294
47.54260867,7.58371693,304.73438,2011,0.9510565162951535,0,0,1,0,0,276.94107,0.0,4.2,0.61,-9.17,-69.4,-9.537228,-69.529976
47.54260867,7.58371693,304.73438,2011,0.9760105506323683,0,0,1,0,0,282.91943,4.2722277e-05,3.1,2.48,-5.43,-37.3,-7.219435,-48.94314
47.54260867,7.58371693,304.73438,2011,0.741222010848596,0,0,1,0,0,282.51248,0.0,0.6,-0.06,-5.61,-36.5,-8.8668785,-63.575874
47.54260867,7.58371693,304.73438,2011,0.29671281927349075,0,0,1,0,0,290.45352,0.0,0.4,-1.28,-5.81,-38.2,-6.261743,-40.4487
47.54260867,7.58371693,304.73438,2011,-0.2135209154397959,0,0,1,0,0,285.43524,6.4256674e-05,1.6,-1.51,-6.6,-42.1,-6.8838863,-45.962765
47.54260867,7.58371693,304.73438,2011,-0.680773409477016,0,0,1,0,0,294.61743,1.6929938e-05,0.7,-1.35,-5.64,-39.6,-6.0641255,-38.7272
47.54260867,7.58371693,304.73438,2011,-0.9587178169872964,0,0,1,0,0,284.4807,0.0,1.7,0.54,-5.39,-34.7,-7.7438936,-53.601425
47.54260867,7.58371693,304.73438,2011,-0.9741004551724206,0,0,1,0,0,279.6588,7.503225e-05,1.2,0.39,-9.76,-69.2,-8.980598,-64.585945
47.54260867,7.58371693,304.73438,2011,-0.2884824328806098,0,0,1,0,0,274.69153,4.7757974e-05,4.1,2.52,-9.34,-65.6,-9.830505,-72.134895
47.54260867,7.58371693,304.73438,2012,0.2386727660059501,0,0,1,0,0,278.16486,1.5386211e-05,1.8,1.17,-10.04,-70.4,-9.905321,-72.799416
47.54260867,7.58371693,304.73438,2012,0.6994583270516471,0,0,1,0,0,275.4526,8.9626206e-05,0.8,0.42,-15.68,-117.5,-11.2609825,-84.84052
47.54260867,7.58371693,304.73438,2012,0.9562348265919056,0,0,1,0,0,278.16702,8.00684e-05,1.2,1.27,-9.38,-68.4,-8.796551,-62.951225
47.54260867,7.58371693,304.73438,2012,0.9721181966290613,0,0,1,0,0,283.52618,0.0,-0.4,0.47,-8.08,-56.7,-8.370102,-59.16346
47.54260867,7.58371693,304.73438,2012,0.7295575540864875,0,0,1,0,0,288.38907,6.8484514e-05,0.1,-0.91,-6.23,-44.0,-6.419842,-41.84108
47.54260867,7.58371693,304.73438,2012,0.2802306751992159,0,0,1,0,0,287.7204,0.0,-0.7,-2.53,-6.6,-46.2,-7.161079,-48.424812
47.54260867,7.58371693,304.73438,2012,-0.23030567023061196,0,0,1,0,0,295.00336,0.0001529035,-0.1,-1.32,-5.32,-32.6,-6.2638783,-40.46164
47.54260867,7.58371693,304.73438,2012,-0.6932812268869771,0,0,1,0,0,293.85825,0.0,-0.3,-0.98,-5.84,-37.5,-6.293216,-40.716377
47.54260867,7.58371693,304.73438,2012,-0.9634705485641486,0,0,1,0,0,290.492,0.00016739006,0.4,-0.59,-5.62,-37.2,-7.9286885,-55.24279
47.54260867,7.58371693,304.73438,2012,-0.970063921851507,0,0,1,0,0,282.7762,9.7890144e-05,0.5,-2.06,-10.79,-77.4,-9.282854,-67.27061
47.54260867,7.58371693,304.73438,2012,-0.7116566222817751,0,0,1,0,0,278.44324,1.5424253e-05,0.4,-0.58,-12.91,-96.4,-11.31485,-85.31898
47.54260867,7.58371693,304.73438,2013,0.2386727660059501,0,0,1,0,0,273.96695,0.0,-0.1,0.35,-13.28,-99.0,-12.4580345,-95.47285
47.54260867,7.58371693,304.73438,2013,0.6994583270516471,0,0,1,0,0,273.27716,4.7669004e-05,-0.4,-0.45,-13.94,-101.5,-12.242565,-93.55903
47.54260867,7.58371693,304.73438,2013,0.9510565162951535,0,0,1,0,0,280.58615,0.000116469615,2.5,-1.61,-13.26,-97.4,-12.057022,-91.91102
47.54260867,7.58371693,304.73438,2013,0.9760105506323683,0,0,1,0,0,277.658,1.2173279e-05,0.4,0.69,-8.88,-64.1,-9.746712,-71.39063
47.54260867,7.58371693,304.73438,2013,0.741222010848596,0,0,1,0,0,288.3504,0.0,1.3,0.57,-9.26,-67.8,-6.543475,-42.939198
47.54260867,7.58371693,304.73438,2013,0.29671281927349075,0,0,1,0,0,288.8097,5.2768388e-05,2.0,0.52,-7.45,-50.8,-6.3829017,-41.51297
47.54260867,7.58371693,304.73438,2013,-0.2135209154397959,0,0,1,0,0,289.23734,0.0,1.3,0.67,-6.98,-49.4,-6.1744967,-39.685547
47.54260867,7.58371693,304.73438,2013,-0.680773409477016,0,0,1,0,0,289.8206,0.0,0.3,0.97,-5.54,-34.8,-5.9696975,-37.907288
47.54260867,7.58371693,304.73438,2013,-0.9587178169872964,0,0,1,0,0,291.52792,0.0,0.5,0.24,-6.81,-43.0,-7.1962423,-48.737137
47.54260867,7.58371693,304.73438,2013,-0.9741004551724206,0,0,1,0,0,284.88974,0.0,-0.1,-1.28,-8.19,-59.0,-8.594549,-61.15702
