Lat,Lon,Alt,Year,JulianDay_Sin,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,Temp,ENSO,NAO,O18,H2,O18 P,H2 P
52.3,104.2833333,427.25,2015,0.6994583270516471,0,0,0,1,0,255.59766,0.4,1.32,-25.9,-211.2,-24.765125,-197.13043
52.3,104.2833333,427.25,2015,0.9510565162951535,0,0,0,1,0,264.8988,-1.2,1.45,-21.7,-175.3,-20.748455,-162.2919
52.3,104.2833333,427.25,2015,0.9760105506323683,0,0,0,1,0,274.89346,-0.1,0.73,-15.3,-112.3,-15.9913,-124.99377
52.3,104.2833333,427.25,2015,0.741222010848596,0,0,0,1,0,284.80615,-1.2,0.15,-10.7,-84.6,-11.619974,-88.643196
52.3,104.2833333,427.25,2015,0.29671281927349075,0,0,0,1,0,289.6717,-0.9,-0.07,-14.3,-107.2,-10.634777,-79.23463
52.3,104.2833333,427.25,2015,-0.2135209154397959,0,0,0,1,0,292.13568,-1.9,-3.18,-9.4,-61.8,-10.100278,-69.44322
52.3,104.2833333,427.25,2015,-0.680773409477016,0,0,0,1,0,286.79733,-2.4,-0.76,-12.1,-85.6,-11.606819,-83.87808
52.3,104.2833333,427.25,2015,-0.9587178169872964,0,0,0,1,0,279.96805,-2.7,-0.65,-16.3,-127.3,-12.835235,-92.434
52.3,104.2833333,427.25,2015,-0.9741004551724206,0,0,0,1,0,278.67822,-2.8,0.44,-20.7,-158.7,-11.957602,-86.17798
52.3,104.2833333,427.25,2015,-0.7236440382959123,0,0,0,1,0,271.8202,-0.8,1.74,-21.3,-169.8,-14.138429,-103.39439
52.3,104.2833333,427.25,2015,-0.2884824328806098,0,0,0,1,0,261.45505,-0.9,2.24,-25.5,-201.8,-19.441725,-143.93011
52.3,104.2833333,427.25,2016,0.2386727660059501,0,0,0,1,0,237.81444,-3.6,0.12,-33.8,-269.6,-32.590923,-249.46991
52.3,104.2833333,427.25,2016,0.6994583270516471,0,0,0,1,0,256.34158,-3.2,1.58,-26.1,-209.1,-26.882113,-210.01132
52.3,104.2833333,427.25,2016,0.9562348265919056,0,0,0,1,0,273.4593,-0.1,0.73,-26.0,-202.9,-16.751034,-131.45752
52.3,104.2833333,427.25,2016,0.9721181966290613,0,0,0,1,0,276.23322,-2.0,0.38,-12.5,-102.1,-12.30026,-96.47227
52.3,104.2833333,427.25,2016,0.7295575540864875,0,0,0,1,0,285.2303,0.7,-0.77,-16.4,-124.2,-12.556836,-93.2778
52.3,104.2833333,427.25,2016,0.2802306751992159,0,0,0,1,0,295.30023,1.1,-0.43,-12.4,-103.6,-10.642095,-78.84414
52.3,104.2833333,427.25,2016,-0.23030567023061196,0,0,0,1,0,295.5241,0.7,-1.76,-10.9,-82.7,-9.359209,-66.60844
52.3,104.2833333,427.25,2016,-0.6932812268869771,0,0,0,1,0,291.53262,1.2,-1.65,-12.1,-89.8,-11.963393,-88.636185
52.3,104.2833333,427.25,2016,-0.9634705485641486,0,0,0,1,0,281.7547,2.0,0.61,-14.6,-109.1,-11.372613,-86.66896
52.3,104.2833333,427.25,2016,-0.970063921851507,0,0,0,1,0,278.09888,-0.4,0.41,-27.5,-202.8,-12.284002,-90.636765
52.3,104.2833333,427.25,2016,-0.7116566222817751,0,0,0,1,0,266.15433,-0.2,-0.16,-27.8,-210.5,-19.984936,-148.23035
52.3,104.2833333,427.25,2016,-0.27195815753410524,0,0,0,1,0,254.54556,0.5,0.48,-26.4,-201.1,-22.17006,-166.70078
52.3,104.2833333,427.25,2012,-0.27195815753410524,0,0,0,1,0,256.0939,-1.0,0.17,-35.1,-262.7,-20.121588,-153.28424
52.3,104.2833333,427.25,2017,0.9510565162951535,0,0,0,1,0,260.47137,1.5,0.74,-17.6,-126.8,-22.331036,-174.8183
52.3,104.2833333,427.25,2017,0.9760105506323683,0,0,0,1,0,270.12485,-0.3,1.73,-20.9,-152.0,-15.789898,-122.26766
52.3,104.2833333,427.25,2017,0.2386727660059501,0,0,0,1,0,256.59677,0.3,0.48,-30.3,-230.6,-26.875664,-213.42706
52.3,104.2833333,427.25,2017,0.6994583270516471,0,0,0,1,0,260.36813,-0.1,1.0,-25.9,-194.9,-23.369577,-185.58923
47.54260867,7.58371693,304.73438,2004,0.2386727660059501,0,0,1,0,0,274.69434,-2.2,-0.29,-11.9,-88.50962751,-11.567979,-84.96957
47.54260867,7.58371693,304.73438,2004,0.6994583270516471,0,0,1,0,0,276.20032,2.0,-0.14,-9.88,-66.74413536,-10.786943,-79.921814
47.54260867,7.58371693,304.73438,2004,0.9562348265919056,0,0,1,0,0,279.2048,0.7,1.02,-9.69,-71.5587575,-9.306712,-67.3702
47.54260867,7.58371693,304.73438,2004,0.9721181966290613,0,0,1,0,0,284.02167,-1.5,1.15,-6.1,-40.66799847,-8.350031,-60.053375
47.54260867,7.58371693,304.73438,2004,0.7295575540864875,0,0,1,0,0,288.99155,1.7,0.19,-7.01,-50.25006643,-8.250429,-60.39219
47.54260867,7.58371693,304.73438,2004,0.2802306751992159,0,0,1,0,0,283.889,-1.4,-0.89,-7.21,-53.83051048,-6.4731097,-45.454437
47.54260867,7.58371693,304.73438,2004,-0.23030567023061196,0,0,1,0,0,294.9553,-0.8,1.13,-5.49,-34.72560691,-4.9400167,-31.38438
47.54260867,7.58371693,304.73438,2004,-0.6932812268869771,0,0,1,0,0,292.1178,-0.5,-0.48,-4.8,-31.50057387,-5.9834933,-40.282005
47.54260867,7.58371693,304.73438,2004,-0.9634705485641486,0,0,1,0,0,289.50723,-0.6,0.38,-4.92,-31.38678091,-6.6409054,-43.793884
47.54260867,7.58371693,304.73438,2004,-0.970063921851507,0,0,1,0,0,282.97815,-0.1,-1.1,-10.75,-76.42100974,-8.755165,-59.763126
47.54260867,7.58371693,304.73438,2004,-0.7116566222817751,0,0,1,0,0,282.98523,-1.1,0.73,-10.49,-75.39648751,-10.421783,-75.03818
47.54260867,7.58371693,304.73438,2004,-0.27195815753410524,0,0,1,0,0,279.3189,-1.3,1.21,-13.22,-98.71358212,-10.509768,-75.51434
47.54260867,7.58371693,304.73438,2005,0.2386727660059501,0,0,1,0,0,279.46838,0.6,1.52,-6.66,-42.77138547,-8.172696,-55.699375
47.54260867,7.58371693,304.73438,2005,0.6994583270516471,0,0,1,0,0,280.56467,-5.2,-0.06,-15.78,-115.1328526,-12.040928,-91.477875
47.54260867,7.58371693,304.73438,2005,0.9510565162951535,0,0,1,0,0,280.88824,0.5,-1.83,-8.02,-59.70485452,-9.576729,-69.94282
47.54260867,7.58371693,304.73438,2005,0.9760105506323683,0,0,1,0,0,288.3,-1.0,-0.3,-8.51,-58.19910378,-7.687768,-55.883953
47.54260867,7.58371693,304.73438,2005,0.741222010848596,0,0,1,0,0,293.8865,-1.3,-1.25,-6.95,-48.05079866,-7.820822,-56.12312
47.54260867,7.58371693,304.73438,2005,0.29671281927349075,0,0,1,0,0,293.25107,0.7,-0.05,-5.24,-32.64544918,-6.063391,-42.819084
47.54260867,7.58371693,304.73438,2005,-0.2135209154397959,0,0,1,0,0,290.88892,0.3,-0.51,-5.67,-37.45673818,-5.367925,-36.42852
47.54260867,7.58371693,304.73438,2005,-0.680773409477016,0,0,1,0,0,295.45166,-0.6,0.37,-6.33,-43.03745941,-5.714038,-37.67731
47.54260867,7.58371693,304.73438,2005,-0.9587178169872964,0,0,1,0,0,284.0055,0.6,0.63,-9.610421834,-68.63931346,-7.757063,-51.38648
47.54260867,7.58371693,304.73438,2005,-0.9741004551724206,0,0,1,0,0,294.28342,2.0,-0.98,-6.38,-42.73606861,-7.5806847,-50.26074
47.54260867,7.58371693,304.73438,2005,-0.7236440382959123,0,0,1,0,0,278.78088,-0.3,-0.31,-14.2,-103.3116898,-13.55697,-99.37005
47.54260867,7.58371693,304.73438,2005,-0.2884824328806098,0,0,1,0,0,278.93994,-0.0,-0.44,-10.79,-78.0619552,-10.925504,-79.81956
47.54260867,7.58371693,304.73438,2006,0.2386727660059501,0,0,1,0,0,278.52188,2.7,1.27,-10.39,-75.03694923,-10.575632,-75.9147
47.54260867,7.58371693,304.73438,2006,0.6994583270516471,0,0,1,0,0,275.58633,0.2,-0.51,-11.52,-90.29273588,-11.147336,-83.532814
47.54260867,7.58371693,304.73438,2006,0.9510565162951535,0,0,1,0,0,285.73444,2.9,-1.28,-11.23849183,-82.68571664,-10.004928,-73.145256
47.54260867,7.58371693,304.73438,2006,0.9760105506323683,0,0,1,0,0,281.24936,1.8,1.24,-10.61,-76.08191291,-7.5931134,-53.097404
47.54260867,7.58371693,304.73438,2006,0.741222010848596,0,0,1,0,0,288.51483,-0.8,-1.14,-8.47,-60.27743553,-7.254539,-52.553345
47.54260867,7.58371693,304.73438,2006,0.29671281927349075,0,0,1,0,0,291.37796,-0.4,0.84,-4.08,-26.00399436,-5.170016,-34.264935
47.54260867,7.58371693,304.73438,2006,-0.2135209154397959,0,0,1,0,0,285.97202,-1.0,0.9,-3.64,-26.43863597,-5.101365,-31.741728
47.54260867,7.58371693,304.73438,2006,-0.680773409477016,0,0,1,0,0,292.36548,-1.7,-1.73,-8.43,-60.3623681,-6.7953672,-46.961994
47.54260867,7.58371693,304.73438,2006,-0.9587178169872964,0,0,1,0,0,292.78403,-1.0,-1.62,-7.78,-53.80678357,-7.7576013,-52.603294
47.54260867,7.58371693,304.73438,2006,-0.9741004551724206,0,0,1,0,0,285.12756,-2.1,-2.24,-6.51,-49.6066388,-8.270084,-56.521935
47.54260867,7.58371693,304.73438,2006,-0.7236440382959123,0,0,1,0,0,278.76965,0.1,0.44,-9.18,-67.40884533,-12.099283,-88.19083
47.54260867,7.58371693,304.73438,2006,-0.2884824328806098,0,0,1,0,0,273.5797,-0.5,1.34,-11.11,-83.72738599,-11.664625,-83.95537
47.54260867,7.58371693,304.73438,2007,0.2386727660059501,0,0,1,0,0,273.4394,-1.3,0.22,-12.87,-93.4449454,-12.16137,-88.52946
47.54260867,7.58371693,304.73438,2007,0.6994583270516471,0,0,1,0,0,278.91876,-0.1,-0.47,-9.46,-71.36453487,-9.2768545,-69.15203
47.54260867,7.58371693,304.73438,2007,0.9510565162951535,0,0,1,0,0,281.7634,0.3,1.44,-12.11,-89.32212676,-8.771911,-63.10863
47.54260867,7.58371693,304.73438,2007,0.741222010848596,0,0,1,0,0,284.9263,-0.2,0.66,-7.87,-56.86635214,-6.430242,-46.40738
47.54260867,7.58371693,304.73438,2007,0.29671281927349075,0,0,1,0,0,290.7206,0.9,-1.31,-6.28,-44.71481808,-5.9848824,-42.63389
47.54260867,7.58371693,304.73438,2007,-0.2135209154397959,0,0,1,0,0,294.66248,-0.5,-0.58,-6.05,-43.8169477,-5.7170653,-39.07518
47.54260867,7.58371693,304.73438,2007,-0.680773409477016,0,0,1,0,0,287.81866,0.7,-0.14,-6.87,-44.13363048,-5.585032,-36.050045
47.54260867,7.58371693,304.73438,2007,-0.9587178169872964,0,0,1,0,0,290.62912,0.3,0.72,-6.87,-44.13363048,-7.1136355,-46.6098
47.54260867,7.58371693,304.73438,2007,-0.9741004551724206,0,0,1,0,0,282.2629,1.2,0.45,-8.99,-60.35032291,-8.262922,-54.68507
47.54260867,7.58371693,304.73438,2007,-0.7236440382959123,0,0,1,0,0,276.48398,1.4,0.58,-10.78,-79.00926983,-11.256946,-80.31229
47.54260867,7.58371693,304.73438,2007,-0.2884824328806098,0,0,1,0,0,270.57297,2.7,0.34,-8.37,-57.9994607,-11.015142,-79.20333
47.54260867,7.58371693,304.73438,2008,0.2386727660059501,0,0,1,0,0,274.82385,2.9,0.89,-10.4,-82.10126519,-10.828811,-78.28929
47.54260867,7.58371693,304.73438,2008,0.6994583270516471,0,0,1,0,0,274.47092,4.4,0.73,-8.5,-62.00643014,-10.662825,-77.798225
47.54260867,7.58371693,304.73438,2008,0.9562348265919056,0,0,1,0,0,277.44467,2.4,0.08,-7.88,-58.24612426,-10.875681,-80.23038
47.54260867,7.58371693,304.73438,2008,0.9721181966290613,0,0,1,0,0,279.4423,1.1,-1.07,-10.73,-81.57874164,-9.69419,-70.691956
47.54260867,7.58371693,304.73438,2008,0.7295575540864875,0,0,1,0,0,283.20355,-0.1,-1.73,-6.26,-47.19478668,-7.436212,-54.479794
47.54260867,7.58371693,304.73438,2008,0.2802306751992159,0,0,1,0,0,285.68536,1.0,-1.39,-6.51,-47.19496585,-6.410017,-45.754246
47.54260867,7.58371693,304.73438,2008,-0.23030567023061196,0,0,1,0,0,292.66156,0.5,-1.27,-4.36,-26.28930766,-5.21769,-35.12926
47.54260867,7.58371693,304.73438,2008,-0.6932812268869771,0,0,1,0,0,291.2346,1.7,-1.16,-4.6,-29.45637813,-5.3034787,-35.00625
47.54260867,7.58371693,304.73438,2008,-0.9634705485641486,0,0,1,0,0,287.47824,2.0,1.02,-8.79,-61.24115279,-7.100778,-46.12173
47.54260867,7.58371693,304.73438,2008,-0.970063921851507,0,0,1,0,0,281.09518,2.1,-0.04,-12.8,-91.96888229,-9.137901,-61.46169
47.54260867,7.58371693,304.73438,2008,-0.7116566222817751,0,0,1,0,0,283.60846,2.2,-0.32,-12.09,-89.88374997,-10.89378,-78.51985
47.54260867,7.58371693,304.73438,2008,-0.27195815753410524,0,0,1,0,0,281.56534,2.4,-0.28,-17.57,-134.4502205,-10.301686,-75.34196
47.54260867,7.58371693,304.73438,2009,0.2386727660059501,0,0,1,0,0,273.00406,1.8,-0.01,-10.26,-78.8,-11.301265,-82.36091
47.54260867,7.58371693,304.73438,2009,0.6994583270516471,0,0,1,0,0,274.93643,3.1,0.06,-13.21,-99.3,-11.088013,-81.65526
47.54260867,7.58371693,304.73438,2009,0.9510565162951535,0,0,1,0,0,279.04745,0.7,0.57,-11.63,-84.9,-9.216473,-66.92895
47.54260867,7.58371693,304.73438,2009,0.9760105506323683,0,0,1,0,0,282.61984,1.3,-0.2,-6.23,-47.0,-8.821125,-63.685406
47.54260867,7.58371693,304.73438,2009,0.741222010848596,0,0,1,0,0,285.68463,-0.2,1.68,-4.26,-27.1,-6.638711,-47.15751
47.54260867,7.58371693,304.73438,2009,0.29671281927349075,0,0,1,0,0,292.5345,0.2,-1.21,-5.9,-44.9,-5.9084263,-41.645058
47.54260867,7.58371693,304.73438,2009,-0.2135209154397959,0,0,1,0,0,294.64438,0.4,-2.15,-4.42,-25.9,-5.1389637,-34.570606
47.54260867,7.58371693,304.73438,2009,-0.680773409477016,0,0,1,0,0,290.16885,-0.3,-0.19,-6.51,-44.1,-5.6548567,-36.871445
47.54260867,7.58371693,304.73438,2009,-0.9587178169872964,0,0,1,0,0,293.65814,0.5,1.51,-5.48,-34.6,-6.7773824,-43.894024
47.54260867,7.58371693,304.73438,2009,-0.9741004551724206,0,0,1,0,0,280.7311,-2.0,-1.03,-7.89,-55.9,-8.919861,-62.111465
47.54260867,7.58371693,304.73438,2009,-0.7236440382959123,0,0,1,0,0,277.01514,-1.0,-0.02,-13.82,-102.4,-14.432193,-105.34947
47.54260867,7.58371693,304.73438,2009,-0.2884824328806098,0,0,1,0,0,276.80103,-1.2,-1.93,-12.32,-90.3,-13.537304,-97.42306
47.54260867,7.58371693,304.73438,2010,0.2386727660059501,0,0,1,0,0,269.0238,-1.8,-1.11,-15.69,-117.4,-12.911556,-93.30718
47.54260867,7.58371693,304.73438,2010,0.6994583270516471,0,0,1,0,0,279.15158,-2.4,-1.98,-12.81,-99.3,-11.589921,-86.220116
47.54260867,7.58371693,304.73438,2010,0.9510565162951535,0,0,1,0,0,271.09546,-1.1,-0.88,-12.5,-93.0,-12.017825,-88.26485
47.54260867,7.58371693,304.73438,2010,0.9760105506323683,0,0,1,0,0,281.8738,2.0,-0.72,-8.52,-58.8,-10.1226015,-74.1768
47.54260867,7.58371693,304.73438,2010,0.741222010848596,0,0,1,0,0,286.53043,1.5,-1.49,-8.21,-58.2,-7.770994,-56.83526
47.54260867,7.58371693,304.73438,2010,0.29671281927349075,0,0,1,0,0,293.40024,0.6,-0.82,-8.71,-61.9,-5.9832244,-42.289528
47.54260867,7.58371693,304.73438,2010,-0.2135209154397959,0,0,1,0,0,289.93668,3.0,-0.42,-5.8,-40.2,-5.4820166,-36.51005
47.54260867,7.58371693,304.73438,2010,-0.680773409477016,0,0,1,0,0,286.29962,3.0,-1.22,-8.4,-60.2,-8.158937,-57.461937
47.54260867,7.58371693,304.73438,2010,-0.9587178169872964,0,0,1,0,0,290.54236,3.7,-0.79,-7.12,-48.8,-7.4189014,-48.872494
47.54260867,7.58371693,304.73438,2010,-0.9741004551724206,0,0,1,0,0,285.28217,2.9,-0.93,-10.1,-72.0,-8.356013,-55.688034
47.54260867,7.58371693,304.73438,2010,-0.7236440382959123,0,0,1,0,0,279.07886,2.1,-1.62,-15.21,-112.6,-14.420381,-105.187096
47.54260867,7.58371693,304.73438,2010,-0.2884824328806098,0,0,1,0,0,276.81036,4.8,-1.85,-14.44,-105.9,-13.134306,-95.63211
47.54260867,7.58371693,304.73438,2011,0.2386727660059501,0,0,1,0,0,279.7453,3.8,-0.88,-10.25,-76.7,-10.230989,-75.54905
47.54260867,7.58371693,304.73438,2011,0.6994583270516471,0,0,1,0,0,277.4473,4.5,0.7,-12.45,-92.0,-10.416814,-76.71759
47.54260867,7.58371693,304.73438,2011,0.9510565162951535,0,0,1,0,0,276.94107,4.2,0.61,-9.17,-69.4,-8.257772,-57.512386
47.54260867,7.58371693,304.73438,2011,0.9760105506323683,0,0,1,0,0,282.91943,3.1,2.48,-5.43,-37.3,-5.8486104,-36.66487
47.54260867,7.58371693,304.73438,2011,0.741222010848596,0,0,1,0,0,282.51248,0.6,-0.06,-5.61,-36.5,-7.392093,-53.984238
47.54260867,7.58371693,304.73438,2011,0.29671281927349075,0,0,1,0,0,290.45352,0.4,-1.28,-5.81,-38.2,-5.8381953,-41.04471
47.54260867,7.58371693,304.73438,2011,-0.2135209154397959,0,0,1,0,0,285.43524,1.6,-1.51,-6.6,-42.1,-6.651917,-46.340145
47.54260867,7.58371693,304.73438,2011,-0.680773409477016,0,0,1,0,0,294.61743,0.7,-1.35,-5.64,-39.6,-5.285951,-35.09973
47.54260867,7.58371693,304.73438,2011,-0.9587178169872964,0,0,1,0,0,284.4807,1.7,0.54,-5.39,-34.7,-7.672189,-50.086594
47.54260867,7.58371693,304.73438,2011,-0.9741004551724206,0,0,1,0,0,279.6588,1.2,0.39,-9.76,-69.2,-8.590704,-57.290302
47.54260867,7.58371693,304.73438,2011,-0.2884824328806098,0,0,1,0,0,274.69153,4.1,2.52,-9.34,-65.6,-11.015242,-77.59392
47.54260867,7.58371693,304.73438,2012,0.2386727660059501,0,0,1,0,0,278.16486,1.8,1.17,-10.04,-70.4,-9.69817,-68.53148
47.54260867,7.58371693,304.73438,2012,0.6994583270516471,0,0,1,0,0,275.4526,0.8,0.42,-15.68,-117.5,-10.5999,-76.89475
47.54260867,7.58371693,304.73438,2012,0.9562348265919056,0,0,1,0,0,278.16702,1.2,1.27,-9.38,-68.4,-8.579758,-60.69312
47.54260867,7.58371693,304.73438,2012,0.9721181966290613,0,0,1,0,0,283.52618,-0.4,0.47,-8.08,-56.7,-8.301825,-59.74663
47.54260867,7.58371693,304.73438,2012,0.7295575540864875,0,0,1,0,0,288.38907,0.1,-0.91,-6.23,-44.0,-6.8364577,-49.251236
47.54260867,7.58371693,304.73438,2012,0.2802306751992159,0,0,1,0,0,287.7204,-0.7,-2.53,-6.6,-46.2,-5.967357,-41.881733
47.54260867,7.58371693,304.73438,2012,-0.23030567023061196,0,0,1,0,0,295.00336,-0.1,-1.32,-5.32,-32.6,-5.5129886,-37.191093
47.54260867,7.58371693,304.73438,2012,-0.6932812268869771,0,0,1,0,0,293.85825,-0.3,-0.98,-5.84,-37.5,-5.925034,-39.70358
47.54260867,7.58371693,304.73438,2012,-0.9634705485641486,0,0,1,0,0,290.492,0.4,-0.59,-5.62,-37.2,-7.7049026,-51.216846
47.54260867,7.58371693,304.73438,2012,-0.970063921851507,0,0,1,0,0,282.7762,0.5,-2.06,-10.79,-77.4,-9.99909,-68.5488
47.54260867,7.58371693,304.73438,2012,-0.7116566222817751,0,0,1,0,0,278.44324,0.4,-0.58,-12.91,-96.4,-13.204067,-96.11892
47.54260867,7.58371693,304.73438,2013,0.2386727660059501,0,0,1,0,0,273.96695,-0.1,0.35,-13.28,-99.0,-12.431213,-90.914276
47.54260867,7.58371693,304.73438,2013,0.6994583270516471,0,0,1,0,0,273.27716,-0.4,-0.45,-13.94,-101.5,-12.476467,-91.66619
47.54260867,7.58371693,304.73438,2013,0.9510565162951535,0,0,1,0,0,280.58615,2.5,-1.61,-13.26,-97.4,-12.311345,-91.65774
47.54260867,7.58371693,304.73438,2013,0.9760105506323683,0,0,1,0,0,277.658,0.4,0.69,-8.88,-64.1,-9.480575,-68.679115
47.54260867,7.58371693,304.73438,2013,0.741222010848596,0,0,1,0,0,288.3504,1.3,0.57,-9.26,-67.8,-7.547368,-54.868107
47.54260867,7.58371693,304.73438,2013,0.29671281927349075,0,0,1,0,0,288.8097,2.0,0.52,-7.45,-50.8,-6.5316687,-45.64306
47.54260867,7.58371693,304.73438,2013,-0.2135209154397959,0,0,1,0,0,289.23734,1.3,0.67,-6.98,-49.4,-5.7375984,-38.298195
47.54260867,7.58371693,304.73438,2013,-0.680773409477016,0,0,1,0,0,289.8206,0.3,0.97,-5.54,-34.8,-4.7358785,-28.647709
47.54260867,7.58371693,304.73438,2013,-0.9587178169872964,0,0,1,0,0,291.52792,0.5,0.24,-6.81,-43.0,-7.249849,-47.542408
47.54260867,7.58371693,304.73438,2013,-0.9741004551724206,0,0,1,0,0,284.88974,-0.1,-1.28,-8.19,-59.0,-8.531043,-57.693394
47.54260867,7.58371693,304.73438,2013,-0.7236440382959123,0,0,1,0,0,277.7871,1.2,0.9,-13.15,-96.3,-10.359547,-72.67224
47.54260867,7.58371693,304.73438,2013,-0.2884824328806098,0,0,1,0,0,269.7188,0.1,0.95,-17.77,-137.7,-14.147526,-101.82219
47.54260867,7.58371693,304.73438,2014,0.2386727660059501,0,0,1,0,0,277.30194,2.4,0.29,-11.27,-85.7,-10.921943,-79.95344
47.54260867,7.58371693,304.73438,2014,0.6994583270516471,0,0,1,0,0,277.9644,0.1,1.34,-11.26,-82.7,-9.348956,-66.303795
47.54260867,7.58371693,304.73438,2014,0.9510565162951535,0,0,1,0,0,276.55295,-1.5,0.8,-9.36,-71.0,-10.167596,-74.426865
47.54260867,7.58371693,304.73438,2014,0.9760105506323683,0,0,1,0,0,280.60248,1.3,0.31,-8.42,-65.1,-9.243816,-66.82505
47.54260867,7.58371693,304.73438,2014,0.741222010848596,0,0,1,0,0,289.46414,0.9,-0.92,-7.08,-49.1,-7.161819,-51.82259
47.54260867,7.58371693,304.73438,2014,0.29671281927349075,0,0,1,0,0,295.60117,0.3,-0.97,-4.38,-24.7,-5.957527,-41.834686
47.54260867,7.58371693,304.73438,2014,-0.2135209154397959,0,0,1,0,0,295.3235,-0.3,0.18,-7.23,-50.2,-5.2828956,-34.625587
47.54260867,7.58371693,304.73438,2014,-0.680773409477016,0,0,1,0,0,296.42154,-1.2,-1.68,-5.16,-37.1,-6.458735,-44.444603
47.54260867,7.58371693,304.73438,2014,-0.9587178169872964,0,0,1,0,0,288.2997,-1.2,1.62,-7.54,-51.5,-6.155554,-38.70527
47.54260867,7.58371693,304.73438,2014,-0.9741004551724206,0,0,1,0,0,285.54843,-1.0,-1.27,-6.14,-39.7,-8.310526,-56.04169
47.54260867,7.58371693,304.73438,2014,-0.7236440382959123,0,0,1,0,0,280.39014,-1.5,0.68,-18.94,-143.9,-13.082095,-95.11086
