Lat,Lon,Alt,Year,JulianDay_Sin,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,Temp,ENSO,NAO,O18,H2,O18 P,H2 P
52.3,104.2833333,427.25,2013,0.9760105506323683,0,0,0,1,0,273.59277,0.4,0.69,-12.6,-86.7,-16.600958,-121.48513
52.3,104.2833333,427.25,2013,0.741222010848596,0,0,0,1,0,290.72104,1.3,0.57,-12.8,-103.1,-12.346823,-87.62209
52.3,104.2833333,427.25,2013,0.29671281927349075,0,0,0,1,0,288.98105,2.0,0.52,-12.7,-99.7,-11.839106,-83.58065
52.3,104.2833333,427.25,2013,-0.2135209154397959,0,0,0,1,0,288.6188,1.3,0.67,-12.2,-103.6,-11.416899,-80.21987
52.3,104.2833333,427.25,2013,-0.680773409477016,0,0,0,1,0,291.16858,0.3,0.97,-10.9,-86.0,-10.551107,-73.32815
52.3,104.2833333,427.25,2013,-0.9587178169872964,0,0,0,1,0,282.2556,0.5,0.24,-15.7,-117.2,-13.661543,-98.0873
52.3,104.2833333,427.25,2013,-0.9741004551724206,0,0,0,1,0,270.29587,-0.1,-1.28,-16.3,-120.7,-15.09384,-109.48843
52.3,104.2833333,427.25,2014,-0.2884824328806098,0,0,0,1,0,266.30817,-0.9,1.86,-29.6,-230.5,-18.407362,-135.86417
52.3,104.2833333,427.25,2015,0.2386727660059501,0,0,0,1,0,254.0976,-1.4,1.79,-27.6,-215.2,-22.586676,-169.13162
52.3,104.2833333,427.25,2015,0.6994583270516471,0,0,0,1,0,255.59766,0.4,1.32,-25.9,-211.2,-21.731573,-162.32498
52.3,104.2833333,427.25,2015,0.9510565162951535,0,0,0,1,0,264.8988,-1.2,1.45,-21.7,-175.3,-19.946547,-148.11612
52.3,104.2833333,427.25,2015,0.9760105506323683,0,0,0,1,0,274.89346,-0.1,0.73,-15.3,-112.3,-16.173407,-118.08181
52.3,104.2833333,427.25,2015,0.741222010848596,0,0,0,1,0,284.80615,-1.2,0.15,-10.7,-84.6,-13.442423,-96.3431
52.3,104.2833333,427.25,2015,0.29671281927349075,0,0,0,1,0,289.6717,-0.9,-0.07,-14.3,-107.2,-12.314756,-87.366844
52.3,104.2833333,427.25,2015,-0.2135209154397959,0,0,0,1,0,292.13568,-1.9,-3.18,-9.4,-61.8,-12.084948,-85.53756
52.3,104.2833333,427.25,2015,-0.680773409477016,0,0,0,1,0,286.79733,-2.4,-0.76,-12.1,-85.6,-12.325445,-87.45193
52.3,104.2833333,427.25,2015,-0.9587178169872964,0,0,0,1,0,279.96805,-2.7,-0.65,-16.3,-127.3,-13.319502,-95.36465
52.3,104.2833333,427.25,2015,-0.9741004551724206,0,0,0,1,0,278.67822,-2.8,0.44,-20.7,-158.7,-12.827818,-91.45083
52.3,104.2833333,427.25,2015,-0.7236440382959123,0,0,0,1,0,271.8202,-0.8,1.74,-21.3,-169.8,-17.434683,-128.12161
52.3,104.2833333,427.25,2015,-0.2884824328806098,0,0,0,1,0,261.45505,-0.9,2.24,-25.5,-201.8,-17.840857,-131.35477
52.3,104.2833333,427.25,2016,0.2386727660059501,0,0,0,1,0,237.81444,-3.6,0.12,-33.8,-269.6,-24.980963,-188.19022
52.3,104.2833333,427.25,2016,0.6994583270516471,0,0,0,1,0,256.34158,-3.2,1.58,-26.1,-209.1,-21.271955,-158.66641
52.3,104.2833333,427.25,2016,0.9562348265919056,0,0,0,1,0,273.4593,-0.1,0.73,-26.0,-202.9,-16.739912,-122.59121
52.3,104.2833333,427.25,2016,0.9721181966290613,0,0,0,1,0,276.23322,-2.0,0.38,-12.5,-102.1,-15.671034,-114.08291
52.3,104.2833333,427.25,2016,0.7295575540864875,0,0,0,1,0,285.2303,0.7,-0.77,-16.4,-124.2,-12.042192,-85.19723
52.3,104.2833333,427.25,2016,0.2802306751992159,0,0,0,1,0,295.30023,1.1,-0.43,-12.4,-103.6,-11.497065,-80.857994
52.3,104.2833333,427.25,2016,-0.23030567023061196,0,0,0,1,0,295.5241,0.7,-1.76,-10.9,-82.7,-11.160368,-78.17788
52.3,104.2833333,427.25,2016,-0.6932812268869771,0,0,0,1,0,291.53262,1.2,-1.65,-12.1,-89.8,-11.5505085,-81.28341
52.3,104.2833333,427.25,2016,-0.9634705485641486,0,0,0,1,0,281.7547,2.0,0.61,-14.6,-109.1,-12.817129,-91.365746
52.3,104.2833333,427.25,2016,-0.970063921851507,0,0,0,1,0,278.09888,-0.4,0.41,-27.5,-202.8,-14.420446,-104.1282
52.3,104.2833333,427.25,2016,-0.7116566222817751,0,0,0,1,0,266.15433,-0.2,-0.16,-27.8,-210.5,-21.026114,-156.7095
52.3,104.2833333,427.25,2016,-0.27195815753410524,0,0,0,1,0,254.54556,0.5,0.48,-26.4,-201.1,-22.672186,-169.81229
52.3,104.2833333,427.25,2012,-0.27195815753410524,0,0,0,1,0,256.0939,-1.0,0.17,-35.1,-262.7,-23.409712,-175.68301
52.3,104.2833333,427.25,2017,0.9510565162951535,0,0,0,1,0,260.47137,1.5,0.74,-17.6,-126.8,-20.44892,-152.11502
52.3,104.2833333,427.25,2017,0.9760105506323683,0,0,0,1,0,270.12485,-0.3,1.73,-20.9,-152.0,-17.231596,-126.50503
52.3,104.2833333,427.25,2017,0.2386727660059501,0,0,0,1,0,256.59677,0.3,0.48,-30.3,-230.6,-22.650808,-169.64212
52.3,104.2833333,427.25,2017,0.6994583270516471,0,0,0,1,0,260.36813,-0.1,1.0,-25.9,-194.9,-21.282644,-158.7515
47.54260867,7.58371693,304.73438,2004,0.2386727660059501,0,0,1,0,0,274.69434,-2.2,-0.29,-11.9,-88.50962751,-12.523188,-89.02596
47.54260867,7.58371693,304.73438,2004,0.6994583270516471,0,0,1,0,0,276.20032,2.0,-0.14,-9.88,-66.74413536,-11.630674,-81.92153
47.54260867,7.58371693,304.73438,2004,0.9562348265919056,0,0,1,0,0,279.2048,0.7,1.02,-9.69,-71.5587575,-10.727472,-74.73202
47.54260867,7.58371693,304.73438,2004,0.9721181966290613,0,0,1,0,0,284.02167,-1.5,1.15,-6.1,-40.66799847,-10.027357,-69.15908
47.54260867,7.58371693,304.73438,2004,0.7295575540864875,0,0,1,0,0,288.99155,1.7,0.19,-7.01,-50.25006643,-9.829615,-67.585045
47.54260867,7.58371693,304.73438,2004,0.2802306751992159,0,0,1,0,0,283.889,-1.4,-0.89,-7.21,-53.83051048,-6.4947143,-41.039146
47.54260867,7.58371693,304.73438,2004,-0.23030567023061196,0,0,1,0,0,294.9553,-0.8,1.13,-5.49,-34.72560691,-6.6229796,-42.060143
47.54260867,7.58371693,304.73438,2004,-0.6932812268869771,0,0,1,0,0,292.1178,-0.5,-0.48,-4.8,-31.50057387,-6.508075,-41.1455
47.54260867,7.58371693,304.73438,2004,-0.9634705485641486,0,0,1,0,0,289.50723,-0.6,0.38,-4.92,-31.38678091,-7.245601,-47.016228
47.54260867,7.58371693,304.73438,2004,-0.970063921851507,0,0,1,0,0,282.97815,-0.1,-1.1,-10.75,-76.42100974,-9.25242,-62.990562
47.54260867,7.58371693,304.73438,2004,-0.7116566222817751,0,0,1,0,0,282.98523,-1.1,0.73,-10.49,-75.39648751,-11.49172,-80.81545
47.54260867,7.58371693,304.73438,2004,-0.27195815753410524,0,0,1,0,0,279.3189,-1.3,1.21,-13.22,-98.71358212,-11.849794,-83.66573
47.54260867,7.58371693,304.73438,2005,0.2386727660059501,0,0,1,0,0,279.46838,0.6,1.52,-6.66,-42.77138547,-8.86228,-59.885033
47.54260867,7.58371693,304.73438,2005,0.6994583270516471,0,0,1,0,0,280.56467,-5.2,-0.06,-15.78,-115.1328526,-11.545164,-81.24087
47.54260867,7.58371693,304.73438,2005,0.9510565162951535,0,0,1,0,0,280.88824,0.5,-1.83,-8.02,-59.70485452,-10.807638,-75.37014
47.54260867,7.58371693,304.73438,2005,0.9760105506323683,0,0,1,0,0,288.3,-1.0,-0.3,-8.51,-58.19910378,-9.38603,-64.0541
47.54260867,7.58371693,304.73438,2005,0.741222010848596,0,0,1,0,0,293.8865,-1.3,-1.25,-6.95,-48.05079866,-7.814779,-51.546898
47.54260867,7.58371693,304.73438,2005,0.29671281927349075,0,0,1,0,0,293.25107,0.7,-0.05,-5.24,-32.64544918,-6.981054,-44.910423
47.54260867,7.58371693,304.73438,2005,-0.2135209154397959,0,0,1,0,0,290.88892,0.3,-0.51,-5.67,-37.45673818,-6.259561,-39.16732
47.54260867,7.58371693,304.73438,2005,-0.680773409477016,0,0,1,0,0,295.45166,-0.6,0.37,-6.33,-43.03745941,-6.4599757,-40.762627
47.54260867,7.58371693,304.73438,2005,-0.9587178169872964,0,0,1,0,0,284.0055,0.6,0.63,-9.610421834,-68.63931346,-8.798147,-59.374535
47.54260867,7.58371693,304.73438,2005,-0.9741004551724206,0,0,1,0,0,294.28342,2.0,-0.98,-6.38,-42.73606861,-7.381883,-48.101036
47.54260867,7.58371693,304.73438,2005,-0.7236440382959123,0,0,1,0,0,278.78088,-0.3,-0.31,-14.2,-103.3116898,-11.2726,-79.07125
47.54260867,7.58371693,304.73438,2005,-0.2884824328806098,0,0,1,0,0,278.93994,-0.0,-0.44,-10.79,-78.0619552,-12.437677,-88.3453
47.54260867,7.58371693,304.73438,2006,0.2386727660059501,0,0,1,0,0,278.52188,2.7,1.27,-10.39,-75.03694923,-10.331987,-71.58395
47.54260867,7.58371693,304.73438,2006,0.6994583270516471,0,0,1,0,0,275.58633,0.2,-0.51,-11.52,-90.29273588,-11.913927,-84.17623
47.54260867,7.58371693,304.73438,2006,0.9510565162951535,0,0,1,0,0,285.73444,2.9,-1.28,-11.23849183,-82.68571664,-16.190802,-104.93474
47.54260867,7.58371693,304.73438,2006,0.9760105506323683,0,0,1,0,0,281.24936,1.8,1.24,-10.61,-76.08191291,-10.220949,-64.0894
47.54260867,7.58371693,304.73438,2006,0.741222010848596,0,0,1,0,0,288.51483,-0.8,-1.14,-8.47,-60.27743553,-8.937101,-60.480614
47.54260867,7.58371693,304.73438,2006,0.29671281927349075,0,0,1,0,0,291.37796,-0.4,0.84,-4.08,-26.00399436,-6.5535026,-41.507103
47.54260867,7.58371693,304.73438,2006,-0.2135209154397959,0,0,1,0,0,285.97202,-1.0,0.9,-3.64,-26.43863597,-6.192756,-38.63555
47.54260867,7.58371693,304.73438,2006,-0.680773409477016,0,0,1,0,0,292.36548,-1.7,-1.73,-8.43,-60.3623681,-7.0852695,-45.739983
47.54260867,7.58371693,304.73438,2006,-0.9587178169872964,0,0,1,0,0,292.78403,-1.0,-1.62,-7.78,-53.80678357,-7.2215514,-46.82479
47.54260867,7.58371693,304.73438,2006,-0.9741004551724206,0,0,1,0,0,285.12756,-2.1,-2.24,-6.51,-49.6066388,-8.846247,-59.75741
47.54260867,7.58371693,304.73438,2006,-0.7236440382959123,0,0,1,0,0,278.76965,0.1,0.44,-9.18,-67.40884533,-11.903238,-84.09115
47.54260867,7.58371693,304.73438,2006,-0.2884824328806098,0,0,1,0,0,273.5797,-0.5,1.34,-11.11,-83.72738599,-12.662142,-90.13204
47.54260867,7.58371693,304.73438,2007,0.2386727660059501,0,0,1,0,0,273.4394,-1.3,0.22,-12.87,-93.4449454,-14.057028,-101.235374
47.54260867,7.58371693,304.73438,2007,0.6994583270516471,0,0,1,0,0,278.91876,-0.1,-0.47,-9.46,-71.36453487,-8.081999,-53.673973
47.54260867,7.58371693,304.73438,2007,0.9510565162951535,0,0,1,0,0,281.7634,0.3,1.44,-12.11,-89.32212676,-9.669283,-66.3088
47.54260867,7.58371693,304.73438,2007,0.741222010848596,0,0,1,0,0,284.9263,-0.2,0.66,-7.87,-56.86635214,-9.0333,-61.24636
47.54260867,7.58371693,304.73438,2007,0.29671281927349075,0,0,1,0,0,290.7206,0.9,-1.31,-6.28,-44.71481808,-6.3717933,-40.06069
47.54260867,7.58371693,304.73438,2007,-0.2135209154397959,0,0,1,0,0,294.66248,-0.5,-0.58,-6.05,-43.8169477,-6.2782664,-39.316216
47.54260867,7.58371693,304.73438,2007,-0.680773409477016,0,0,1,0,0,287.81866,0.7,-0.14,-6.87,-44.13363048,-6.1419845,-38.231407
47.54260867,7.58371693,304.73438,2007,-0.9587178169872964,0,0,1,0,0,290.62912,0.3,0.72,-6.87,-44.13363048,-6.9222655,-44.442467
47.54260867,7.58371693,304.73438,2007,-0.9741004551724206,0,0,1,0,0,282.2629,1.2,0.45,-8.99,-60.35032291,-9.402063,-64.181725
47.54260867,7.58371693,304.73438,2007,-0.7236440382959123,0,0,1,0,0,276.48398,1.4,0.58,-10.78,-79.00926983,-11.545164,-81.24087
47.54260867,7.58371693,304.73438,2007,-0.2884824328806098,0,0,1,0,0,270.57297,2.7,0.34,-8.37,-57.9994607,-12.870573,-91.79116
47.54260867,7.58371693,304.73438,2008,0.2386727660059501,0,0,1,0,0,274.82385,2.9,0.89,-10.4,-82.10126519,-12.704897,-90.472374
47.54260867,7.58371693,304.73438,2008,0.6994583270516471,0,0,1,0,0,274.47092,4.4,0.73,-8.5,-62.00643014,-11.288633,-79.198875
47.54260867,7.58371693,304.73438,2008,0.9562348265919056,0,0,1,0,0,277.44467,2.4,0.08,-7.88,-58.24612426,-10.829016,-75.540306
47.54260867,7.58371693,304.73438,2008,0.9721181966290613,0,0,1,0,0,279.4423,1.1,-1.07,-10.73,-81.57874164,-11.705496,-82.51711
47.54260867,7.58371693,304.73438,2008,0.7295575540864875,0,0,1,0,0,283.20355,-0.1,-1.73,-6.26,-47.19478668,-9.279142,-63.20327
47.54260867,7.58371693,304.73438,2008,0.2802306751992159,0,0,1,0,0,285.68536,1.0,-1.39,-6.51,-47.19496585,-6.5641913,-41.592186
47.54260867,7.58371693,304.73438,2008,-0.23030567023061196,0,0,1,0,0,292.66156,0.5,-1.27,-4.36,-26.28930766,-5.888126,-36.210686
47.54260867,7.58371693,304.73438,2008,-0.6932812268869771,0,0,1,0,0,291.2346,1.7,-1.16,-4.6,-29.45637813,-6.3286676,-39.170433
47.54260867,7.58371693,304.73438,2008,-0.9634705485641486,0,0,1,0,0,287.47824,2.0,1.02,-8.79,-61.24115279,-7.9724383,-52.801872
47.54260867,7.58371693,304.73438,2008,-0.970063921851507,0,0,1,0,0,281.09518,2.1,-0.04,-12.8,-91.96888229,-9.87237,-67.92538
47.54260867,7.58371693,304.73438,2008,-0.7116566222817751,0,0,1,0,0,283.60846,2.2,-0.32,-12.09,-89.88374997,-10.476286,-72.73257
47.54260867,7.58371693,304.73438,2008,-0.27195815753410524,0,0,1,0,0,281.56534,2.4,-0.28,-17.57,-134.4502205,-10.593863,-73.66848
47.54260867,7.58371693,304.73438,2009,0.2386727660059501,0,0,1,0,0,273.00406,1.8,-0.01,-10.26,-78.8,-13.768431,-98.93813
47.54260867,7.58371693,304.73438,2009,0.6994583270516471,0,0,1,0,0,274.93643,3.1,0.06,-13.21,-99.3,-12.421644,-88.217674
47.54260867,7.58371693,304.73438,2009,0.9510565162951535,0,0,1,0,0,279.04745,0.7,0.57,-11.63,-84.9,-11.090891,-77.62484
47.54260867,7.58371693,304.73438,2009,0.9760105506323683,0,0,1,0,0,282.61984,1.3,-0.2,-6.23,-47.0,-11.871172,-83.8359
47.54260867,7.58371693,304.73438,2009,0.741222010848596,0,0,1,0,0,285.68463,-0.2,1.68,-4.26,-27.1,-7.3738666,-48.037224
47.54260867,7.58371693,304.73438,2009,0.29671281927349075,0,0,1,0,0,292.5345,0.2,-1.21,-5.9,-44.9,-6.2782664,-39.316216
47.54260867,7.58371693,304.73438,2009,-0.2135209154397959,0,0,1,0,0,294.64438,0.4,-2.15,-4.42,-25.9,-5.6529727,-34.33886
47.54260867,7.58371693,304.73438,2009,-0.680773409477016,0,0,1,0,0,290.16885,-0.3,-0.19,-6.51,-44.1,-6.3611045,-39.97561
47.54260867,7.58371693,304.73438,2009,-0.9587178169872964,0,0,1,0,0,293.65814,0.5,1.51,-5.48,-34.6,-6.3851542,-40.167046
47.54260867,7.58371693,304.73438,2009,-0.9741004551724206,0,0,1,0,0,280.7311,-2.0,-1.03,-7.89,-55.9,-9.295176,-63.330894
47.54260867,7.58371693,304.73438,2009,-0.7236440382959123,0,0,1,0,0,277.01514,-1.0,-0.02,-13.82,-102.4,-12.042192,-85.19723
47.54260867,7.58371693,304.73438,2009,-0.2884824328806098,0,0,1,0,0,276.80103,-1.2,-1.93,-12.32,-90.3,-12.886606,-91.918785
47.54260867,7.58371693,304.73438,2010,0.2386727660059501,0,0,1,0,0,269.0238,-1.8,-1.11,-15.69,-117.4,-14.773176,-106.935936
47.54260867,7.58371693,304.73438,2010,0.6994583270516471,0,0,1,0,0,279.15158,-2.4,-1.98,-12.81,-99.3,-10.022013,-69.11654
47.54260867,7.58371693,304.73438,2010,0.9510565162951535,0,0,1,0,0,271.09546,-1.1,-0.88,-12.5,-93.0,-11.694807,-82.43203
47.54260867,7.58371693,304.73438,2010,0.9760105506323683,0,0,1,0,0,281.8738,2.0,-0.72,-8.52,-58.8,-11.833761,-83.53811
47.54260867,7.58371693,304.73438,2010,0.741222010848596,0,0,1,0,0,286.53043,1.5,-1.49,-8.21,-58.2,-8.963823,-60.69332
47.54260867,7.58371693,304.73438,2010,0.29671281927349075,0,0,1,0,0,293.40024,0.6,-0.82,-8.71,-61.9,-6.4038596,-40.31594
47.54260867,7.58371693,304.73438,2010,-0.2135209154397959,0,0,1,0,0,289.93668,3.0,-0.42,-5.8,-40.2,-6.375126,-39.29584
47.54260867,7.58371693,304.73438,2010,-0.680773409477016,0,0,1,0,0,286.29962,3.0,-1.22,-8.4,-60.2,-6.024408,-37.295494
47.54260867,7.58371693,304.73438,2010,-0.9587178169872964,0,0,1,0,0,290.54236,3.7,-0.79,-7.12,-48.8,-7.0344977,-45.33584
47.54260867,7.58371693,304.73438,2010,-0.9741004551724206,0,0,1,0,0,285.28217,2.9,-0.93,-10.1,-72.0,-8.600405,-57.8005
47.54260867,7.58371693,304.73438,2010,-0.7236440382959123,0,0,1,0,0,279.07886,2.1,-1.62,-15.21,-112.6,-12.843851,-91.57845
47.54260867,7.58371693,304.73438,2010,-0.2884824328806098,0,0,1,0,0,276.81036,4.8,-1.85,-14.44,-105.9,-14.837309,-107.446434
47.54260867,7.58371693,304.73438,2011,0.2386727660059501,0,0,1,0,0,279.7453,3.8,-0.88,-10.25,-76.7,-9.583773,-65.628136
47.54260867,7.58371693,304.73438,2011,0.6994583270516471,0,0,1,0,0,277.4473,4.5,0.7,-12.45,-92.0,-10.428186,-72.34969
47.54260867,7.58371693,304.73438,2011,0.9510565162951535,0,0,1,0,0,276.94107,4.2,0.61,-9.17,-69.4,-10.900515,-63.43821
47.54260867,7.58371693,304.73438,2011,0.9760105506323683,0,0,1,0,0,282.91943,3.1,2.48,-5.43,-37.3,-14.947287,-55.50979
47.54260867,7.58371693,304.73438,2011,0.741222010848596,0,0,1,0,0,282.51248,0.6,-0.06,-5.61,-36.5,-8.50955,-57.077293
47.54260867,7.58371693,304.73438,2011,0.29671281927349075,0,0,1,0,0,290.45352,0.4,-1.28,-5.81,-38.2,-6.2488723,-39.082237
47.54260867,7.58371693,304.73438,2011,-0.2135209154397959,0,0,1,0,0,285.43524,1.6,-1.51,-6.6,-42.1,-5.8426986,-35.849083
47.54260867,7.58371693,304.73438,2011,-0.680773409477016,0,0,1,0,0,294.61743,0.7,-1.35,-5.64,-39.6,-5.974396,-36.60844
47.54260867,7.58371693,304.73438,2011,-0.9587178169872964,0,0,1,0,0,284.4807,1.7,0.54,-5.39,-34.7,-8.803492,-59.417076
47.54260867,7.58371693,304.73438,2011,-0.9741004551724206,0,0,1,0,0,279.6588,1.2,0.39,-9.76,-69.2,-9.888403,-68.053
47.54260867,7.58371693,304.73438,2011,-0.2884824328806098,0,0,1,0,0,274.69153,4.1,2.52,-9.34,-65.6,-14.487982,-93.13148
47.54260867,7.58371693,304.73438,2012,0.2386727660059501,0,0,1,0,0,278.16486,1.8,1.17,-10.04,-70.4,-10.877115,-75.92318
47.54260867,7.58371693,304.73438,2012,0.6994583270516471,0,0,1,0,0,275.4526,0.8,0.42,-15.68,-117.5,-12.533876,-89.111046
47.54260867,7.58371693,304.73438,2012,0.9562348265919056,0,0,1,0,0,278.16702,1.2,1.27,-9.38,-68.4,-10.064768,-69.45687
47.54260867,7.58371693,304.73438,2012,0.9721181966290613,0,0,1,0,0,283.52618,-0.4,0.47,-8.08,-56.7,-9.599806,-65.75576
47.54260867,7.58371693,304.73438,2012,0.7295575540864875,0,0,1,0,0,288.38907,0.1,-0.91,-6.23,-44.0,-8.472139,-56.779503
47.54260867,7.58371693,304.73438,2012,0.2802306751992159,0,0,1,0,0,287.7204,-0.7,-2.53,-6.6,-46.2,-6.48937,-40.996605
47.54260867,7.58371693,304.73438,2012,-0.23030567023061196,0,0,1,0,0,295.00336,-0.1,-1.32,-5.32,-32.6,-5.575479,-33.722008
47.54260867,7.58371693,304.73438,2012,-0.6932812268869771,0,0,1,0,0,293.85825,-0.3,-0.98,-5.84,-37.5,-6.1393123,-38.210136
47.54260867,7.58371693,304.73438,2012,-0.9634705485641486,0,0,1,0,0,290.492,0.4,-0.59,-5.62,-37.2,-7.2669787,-47.186394
47.54260867,7.58371693,304.73438,2012,-0.970063921851507,0,0,1,0,0,282.7762,0.5,-2.06,-10.79,-77.4,-9.73876,-66.86184
47.54260867,7.58371693,304.73438,2012,-0.7116566222817751,0,0,1,0,0,278.44324,0.4,-0.58,-12.91,-96.4,-11.4275875,-80.304955
47.54260867,7.58371693,304.73438,2013,0.2386727660059501,0,0,1,0,0,273.96695,-0.1,0.35,-13.28,-99.0,-13.747053,-98.76797
47.54260867,7.58371693,304.73438,2013,0.6994583270516471,0,0,1,0,0,273.27716,-0.4,-0.45,-13.94,-101.5,-14.260115,-102.85195
47.54260867,7.58371693,304.73438,2013,0.9510565162951535,0,0,1,0,0,280.58615,2.5,-1.61,-13.26,-97.4,-16.462004,-120.37905
47.54260867,7.58371693,304.73438,2013,0.9760105506323683,0,0,1,0,0,277.658,0.4,0.69,-8.88,-64.1,-11.037447,-77.199425
47.54260867,7.58371693,304.73438,2013,0.741222010848596,0,0,1,0,0,288.3504,1.3,0.57,-9.26,-67.8,-9.583773,-65.628136
47.54260867,7.58371693,304.73438,2013,0.29671281927349075,0,0,1,0,0,288.8097,2.0,0.52,-7.45,-50.8,-7.4567046,-48.696617
47.54260867,7.58371693,304.73438,2013,-0.2135209154397959,0,0,1,0,0,289.23734,1.3,0.67,-6.98,-49.4,-6.339727,-39.805443
47.54260867,7.58371693,304.73438,2013,-0.680773409477016,0,0,1,0,0,289.8206,0.3,0.97,-5.54,-34.8,-6.518764,-41.230583
47.54260867,7.58371693,304.73438,2013,-0.9587178169872964,0,0,1,0,0,291.52792,0.5,0.24,-6.81,-43.0,-7.130697,-46.101585
47.54260867,7.58371693,304.73438,2013,-0.9741004551724206,0,0,1,0,0,284.88974,-0.1,-1.28,-8.19,-59.0,-8.766081,-59.119286
47.54260867,7.58371693,304.73438,2013,-0.7236440382959123,0,0,1,0,0,277.7871,1.2,0.9,-13.15,-96.3,-10.893148,-76.050804
47.54260867,7.58371693,304.73438,2013,-0.2884824328806098,0,0,1,0,0,269.7188,0.1,0.95,-17.77,-137.7,-14.602156,-105.57461
47.54260867,7.58371693,304.73438,2014,0.2386727660059501,0,0,1,0,0,277.30194,2.4,0.29,-11.27,-85.7,-12.859884,-91.70608
47.54260867,7.58371693,304.73438,2014,0.6994583270516471,0,0,1,0,0,277.9644,0.1,1.34,-11.26,-82.7,-8.798147,-59.374535
47.54260867,7.58371693,304.73438,2014,0.9510565162951535,0,0,1,0,0,276.55295,-1.5,0.8,-9.36,-71.0,-11.507753,-80.94308
47.54260867,7.58371693,304.73438,2014,0.9760105506323683,0,0,1,0,0,280.60248,1.3,0.31,-8.42,-65.1,-11.700151,-82.47457
47.54260867,7.58371693,304.73438,2014,0.741222010848596,0,0,1,0,0,289.46414,0.9,-0.92,-7.08,-49.1,-8.6110935,-57.885582
47.54260867,7.58371693,304.73438,2014,0.29671281927349075,0,0,1,0,0,295.60117,0.3,-0.97,-4.38,-24.7,-6.3076606,-39.550194
47.54260867,7.58371693,304.73438,2014,-0.2135209154397959,0,0,1,0,0,295.3235,-0.3,0.18,-7.23,-50.2,-5.7171054,-34.849358
47.54260867,7.58371693,304.73438,2014,-0.680773409477016,0,0,1,0,0,296.42154,-1.2,-1.68,-5.16,-37.1,-6.3370547,-39.784172
47.54260867,7.58371693,304.73438,2014,-0.9587178169872964,0,0,1,0,0,288.2997,-1.2,1.62,-7.54,-51.5,-6.628324,-42.102684
47.54260867,7.58371693,304.73438,2014,-0.9741004551724206,0,0,1,0,0,285.54843,-1.0,-1.27,-6.14,-39.7,-8.477484,-56.822044
47.54260867,7.58371693,304.73438,2014,-0.7236440382959123,0,0,1,0,0,280.39014,-1.5,0.68,-18.94,-143.9,-13.618788,-97.74697
