Lat,Lon,Alt,Date,H2,O18,Label
47.54260867,7.58371693,316,2023-12-15T00:00:00.0000000+01:00,-86.95,-11.58,highData
47.54260867,7.58371693,316,2023-02-15T00:00:00.0000000+01:00,-39.55,-6.32,highData
23.27,5.6,2726,1992-05-15T00:00:00.0000000+02:00,3,-0.99,aridData
23.27,5.6,2726,1992-07-15T00:00:00.0000000+02:00,20,3.4,aridData
23.27,5.6,2726,1992-08-15T00:00:00.0000000+02:00,-7.4,-0.97,aridData
23.27,5.6,2726,1993-08-15T00:00:00.0000000+02:00,-27.2,-5.05,aridData
23.27,5.6,2726,1993-09-15T00:00:00.0000000+02:00,-18.7,-4.4,aridData
23.27,5.6,2726,1993-10-15T00:00:00.0000000+02:00,5.1,2.28,aridData
23.27,5.6,2726,1993-11-15T00:00:00.0000000+01:00,-41.9,-7.8,aridData
23.27,5.6,2726,1994-01-15T00:00:00.0000000+01:00,2.4,-1.65,aridData
23.27,5.6,2726,1994-03-15T00:00:00.0000000+01:00,12.4,-0.6,aridData
23.27,5.6,2726,1994-08-15T00:00:00.0000000+02:00,-3.7,-1.13,aridData
23.27,5.6,2726,1994-09-15T00:00:00.0000000+02:00,-17.5,-2.99,aridData
23.27,5.6,2726,1994-10-15T00:00:00.0000000+02:00,-69.3,-11.16,aridData
23.27,5.6,2726,1995-03-15T00:00:00.0000000+01:00,-35.6,-6.47,aridData
23.27,5.6,2726,1995-04-15T00:00:00.0000000+02:00,-15.1,-3.52,aridData
23.27,5.6,2726,1995-05-15T00:00:00.0000000+02:00,-16,-3.3,aridData
23.27,5.6,2726,1995-06-15T00:00:00.0000000+02:00,1.8,0.87,aridData
23.27,5.6,2726,1995-07-15T00:00:00.0000000+02:00,7.6,0.94,aridData
23.27,5.6,2726,1995-08-15T00:00:00.0000000+02:00,-6.2,-1.17,aridData
23.27,5.6,2726,1995-09-15T00:00:00.0000000+02:00,-10.8,-1.68,aridData
23.27,5.6,2726,1995-10-15T00:00:00.0000000+02:00,-7.3,-2.01,aridData
23.27,5.6,2726,1995-12-15T00:00:00.0000000+01:00,-38,-5.9,aridData
23.27,5.6,2726,1996-03-15T00:00:00.0000000+01:00,-13.3,-5.17,aridData
23.27,5.6,2726,1996-04-15T00:00:00.0000000+02:00,-10.4,-3.93,aridData
23.27,5.6,2726,1998-05-15T00:00:00.0000000+02:00,-36,-5.73,aridData
23.27,5.6,2726,1998-06-15T00:00:00.0000000+02:00,-6.9,-1.08,aridData
23.27,5.6,2726,1998-07-15T00:00:00.0000000+02:00,-13.4,-2.66,aridData
23.27,5.6,2726,1998-08-15T00:00:00.0000000+02:00,-24.9,-4.43,aridData
23.27,5.6,2726,1998-09-15T00:00:00.0000000+02:00,-23.5,-3.64,aridData
23.27,5.6,2726,1999-08-15T00:00:00.0000000+02:00,-18.4,-1.945,aridData
23.27,5.6,2726,1999-09-15T00:00:00.0000000+02:00,-23.75,-4.49,aridData
23.27,5.6,2726,2001-08-15T00:00:00.0000000+02:00,9.35,0.45,aridData
23.27,5.6,2726,2002-06-15T00:00:00.0000000+02:00,10.1,-0.62,aridData
23.27,5.6,2726,2003-02-15T00:00:00.0000000+01:00,-20.3,-5.11,aridData
23.27,5.6,2726,2000-01-01T00:00:00.0000000+01:00,-85.3,-11.98,aridData
23.27,5.6,2726,2000-06-22T00:00:00.0000000+02:00,-3.5,-2.25,aridData
23.27,5.6,2726,2000-08-03T00:00:00.0000000+02:00,-26.35,-4.58,aridData
23.27,5.6,2726,2000-08-04T00:00:00.0000000+02:00,6.9,1.53,aridData
23.27,5.6,2726,2001-05-29T00:00:00.0000000+02:00,-20.2,-1.83,aridData
23.27,5.6,2726,2001-08-23T00:00:00.0000000+02:00,23.55,4.53,aridData
23.27,5.6,2726,2001-08-24T00:00:00.0000000+02:00,12.75,1.59,aridData
23.27,5.6,2726,2001-08-27T00:00:00.0000000+02:00,8.5,1.32,aridData
23.27,5.6,2726,2001-08-29T00:00:00.0000000+02:00,10.2,0.17,aridData
23.27,5.6,2726,2001-08-30T00:00:00.0000000+02:00,12.45,0.28,aridData
23.27,5.6,2726,2001-09-01T00:00:00.0000000+02:00,33.95,5.32,aridData
23.27,5.6,2726,2002-06-01T00:00:00.0000000+02:00,-12.1,-2.53,aridData
23.27,5.6,2726,2002-08-01T00:00:00.0000000+02:00,-3.1,-2.34,aridData
23.27,5.6,2726,2001-10-03T00:00:00.0000000+02:00,-2.35,1.49,aridData
23.27,5.6,2726,2002-05-29T00:00:00.0000000+02:00,8.8,2.31,aridData
23.27,5.6,2726,2005-06-13T00:00:00.0000000+02:00,-8.55,-1.9,aridData
23.27,5.6,2726,2005-09-06T00:00:00.0000000+02:00,7.08,0.52,aridData
23.27,5.6,2726,2002-10-04T00:00:00.0000000+02:00,10.3,-1.29,aridData
23.27,5.6,2726,2005-08-08T00:00:00.0000000+02:00,17.52,1.93,aridData
23.27,5.6,2726,2005-09-04T00:00:00.0000000+02:00,-11.44,-3.81,aridData
23.27,5.6,2726,1999-08-19T00:00:00.0000000+02:00,-1.05,0.225,aridData
23.27,5.6,2726,1999-08-21T00:00:00.0000000+02:00,-22.7,-4.425,aridData
23.27,5.6,2726,1999-08-22T00:00:00.0000000+02:00,-22.4,-4,aridData
23.27,5.6,2726,1999-08-23T00:00:00.0000000+02:00,-23,-4.86,aridData
23.27,5.6,2726,1999-08-29T00:00:00.0000000+02:00,-12.1,-2.765,aridData
23.27,5.6,2726,1999-09-12T00:00:00.0000000+02:00,-28.9,-4.785,aridData
23.27,5.6,2726,1999-09-13T00:00:00.0000000+02:00,1.75,-1.295,aridData
23.27,5.6,2726,1999-09-14T00:00:00.0000000+02:00,-17.2,-2.94,aridData
23.27,5.6,2726,1999-09-16T00:00:00.0000000+02:00,-5.55,-0.645,aridData
23.27,5.6,2726,1999-09-18T00:00:00.0000000+02:00,9.6,1.74,aridData
23.27,5.6,2726,1999-09-19T00:00:00.0000000+02:00,-16.5,-2.925,aridData
23.27,5.6,2726,1999-09-20T00:00:00.0000000+02:00,-7.3,-1.13,aridData
23.27,5.6,2726,1999-10-07T00:00:00.0000000+02:00,-9.1,-2.71,aridData
23.27,5.6,2726,1999-10-09T00:00:00.0000000+02:00,-15.75,-3.375,aridData
23.27,5.6,2726,1999-10-10T00:00:00.0000000+02:00,-16.05,-2.255,aridData
23.27,5.6,2726,2000-01-12T00:00:00.0000000+01:00,-27.1,-6.22,aridData
23.27,5.6,2726,2000-01-25T00:00:00.0000000+01:00,0.45,-0.36,aridData
23.27,5.6,2726,2000-05-06T00:00:00.0000000+02:00,-26.75,-4.09,aridData
23.27,5.6,2726,2000-05-28T00:00:00.0000000+02:00,26.05,3.52,aridData
23.27,5.6,2726,2000-06-05T00:00:00.0000000+02:00,-7.75,-2.89,aridData
23.27,5.6,2726,2000-06-19T00:00:00.0000000+02:00,31.7,5.51,aridData
23.27,5.6,2726,2000-07-25T00:00:00.0000000+02:00,43.35,6.91,aridData
23.27,5.6,2726,2000-07-26T00:00:00.0000000+02:00,37.4,5.74,aridData
23.27,5.6,2726,2000-07-27T00:00:00.0000000+02:00,-5.95,-1.06,aridData
23.27,5.6,2726,2000-08-07T00:00:00.0000000+02:00,-4.7,-2.31,aridData
23.27,5.6,2726,2000-08-19T00:00:00.0000000+02:00,8.1,0.53,aridData
23.27,5.6,2726,2000-08-20T00:00:00.0000000+02:00,-6.6,-2.85,aridData
23.27,5.6,2726,2000-08-25T00:00:00.0000000+02:00,11.45,0.97,aridData
23.27,5.6,2726,2000-09-16T00:00:00.0000000+02:00,-7.4,-2.42,aridData
23.27,5.6,2726,2000-09-17T00:00:00.0000000+02:00,-28.65,-5.78,aridData
23.27,5.6,2726,2000-09-20T00:00:00.0000000+02:00,27.1,2.48,aridData
23.27,5.6,2726,2000-10-07T00:00:00.0000000+02:00,12.1,1.77,aridData
23.27,5.6,2726,2000-10-18T00:00:00.0000000+02:00,-38.4,-7.5,aridData
23.27,5.6,2726,2000-10-29T00:00:00.0000000+02:00,-53.5,-8.14,aridData
23.27,5.6,2726,2001-05-27T00:00:00.0000000+02:00,-20.2,-1.83,aridData
23.27,5.6,2726,2001-08-19T00:00:00.0000000+02:00,-4.3,-2.16,aridData
23.27,5.6,2726,2001-08-25T00:00:00.0000000+02:00,26.15,3.41,aridData
23.27,5.6,2726,2001-08-26T00:00:00.0000000+02:00,27.95,3.78,aridData
23.27,5.6,2726,2001-08-28T00:00:00.0000000+02:00,-0.4,0.28,aridData
23.27,5.6,2726,2001-09-03T00:00:00.0000000+02:00,19.05,2.76,aridData
23.27,5.6,2726,2001-10-14T00:00:00.0000000+02:00,-2.35,1.49,aridData
23.27,5.6,2726,2002-04-05T00:00:00.0000000+02:00,13.8,2.21,aridData
23.27,5.6,2726,2002-05-05T00:00:00.0000000+02:00,13.8,2.21,aridData
23.27,5.6,2726,2002-05-30T00:00:00.0000000+02:00,-10,-0.88,aridData
23.27,5.6,2726,2002-05-31T00:00:00.0000000+02:00,33.9,8.81,aridData
23.27,5.6,2726,2002-06-02T00:00:00.0000000+02:00,-7.4,-1.35,aridData
23.27,5.6,2726,2002-06-04T00:00:00.0000000+02:00,27.4,4.61,aridData
23.27,5.6,2726,2002-06-05T00:00:00.0000000+02:00,16.35,3.26,aridData
23.27,5.6,2726,2002-06-06T00:00:00.0000000+02:00,-11.95,-2.41,aridData
23.27,5.6,2726,2002-06-07T00:00:00.0000000+02:00,20.5,4.21,aridData
23.27,5.6,2726,2002-06-08T00:00:00.0000000+02:00,17.5,4.98,aridData
23.27,5.6,2726,2002-06-09T00:00:00.0000000+02:00,34.5,7.09,aridData
23.27,5.6,2726,2002-06-10T00:00:00.0000000+02:00,1.8,1.86,aridData
23.27,5.6,2726,2002-06-11T00:00:00.0000000+02:00,-0.8,1.35,aridData
23.27,5.6,2726,2002-06-12T00:00:00.0000000+02:00,-1.7,2.17,aridData
23.27,5.6,2726,2002-06-13T00:00:00.0000000+02:00,0.5,-2.16,aridData
23.27,5.6,2726,2002-06-14T00:00:00.0000000+02:00,-13,-4.47,aridData
23.27,5.6,2726,2002-06-16T00:00:00.0000000+02:00,10.3,-1.29,aridData
23.27,5.6,2726,2002-06-17T00:00:00.0000000+02:00,4.3,-1.23,aridData
23.27,5.6,2726,2002-06-18T00:00:00.0000000+02:00,16,-0.08,aridData
23.27,5.6,2726,2002-06-19T00:00:00.0000000+02:00,-5.3,-3.82,aridData
23.27,5.6,2726,2002-07-27T00:00:00.0000000+02:00,-7.4,-1.35,aridData
23.27,5.6,2726,2002-08-02T00:00:00.0000000+02:00,27.4,4.61,aridData
23.27,5.6,2726,2002-08-11T00:00:00.0000000+02:00,16.35,3.26,aridData
23.27,5.6,2726,2002-08-17T00:00:00.0000000+02:00,-11.95,-2.41,aridData
23.27,5.6,2726,2002-08-18T00:00:00.0000000+02:00,20.5,4.21,aridData
23.27,5.6,2726,2002-08-21T00:00:00.0000000+02:00,17.5,4.98,aridData
23.27,5.6,2726,2002-08-23T00:00:00.0000000+02:00,34.5,7.09,aridData
23.27,5.6,2726,2002-08-25T00:00:00.0000000+02:00,1.8,1.86,aridData
23.27,5.6,2726,2002-08-31T00:00:00.0000000+02:00,-0.8,1.35,aridData
23.27,5.6,2726,2002-09-24T00:00:00.0000000+02:00,-1.7,2.17,aridData
23.27,5.6,2726,2002-09-30T00:00:00.0000000+02:00,0.5,-2.16,aridData
23.27,5.6,2726,2002-10-02T00:00:00.0000000+02:00,-13,-4.47,aridData
23.27,5.6,2726,2002-10-03T00:00:00.0000000+02:00,10.1,-0.62,aridData
23.27,5.6,2726,2002-10-05T00:00:00.0000000+02:00,4.3,-1.23,aridData
23.27,5.6,2726,2002-10-07T00:00:00.0000000+02:00,16,-0.08,aridData
23.27,5.6,2726,2002-10-09T00:00:00.0000000+02:00,-5.3,-3.82,aridData
23.27,5.6,2726,2003-05-21T00:00:00.0000000+02:00,6.3,2.21,aridData
23.27,5.6,2726,2003-05-22T00:00:00.0000000+02:00,13.4,3.72,aridData
23.27,5.6,2726,2005-05-21T00:00:00.0000000+02:00,-8.69,-0.44,aridData
23.27,5.6,2726,2005-05-26T00:00:00.0000000+02:00,9.4,4.22,aridData
23.27,5.6,2726,2005-05-31T00:00:00.0000000+02:00,38.03,6.69,aridData
23.27,5.6,2726,2005-06-02T00:00:00.0000000+02:00,-4.43,-2.35,aridData
23.27,5.6,2726,2005-06-03T00:00:00.0000000+02:00,12.43,5.88,aridData
23.27,5.6,2726,2005-06-04T00:00:00.0000000+02:00,17.69,5.53,aridData
23.27,5.6,2726,2005-06-09T00:00:00.0000000+02:00,-13.71,-3.11,aridData
23.27,5.6,2726,2005-06-11T00:00:00.0000000+02:00,12.19,3.72,aridData
23.27,5.6,2726,2005-06-17T00:00:00.0000000+02:00,-23.58,-5.3,aridData
23.27,5.6,2726,2005-08-11T00:00:00.0000000+02:00,3.88,-0.53,aridData
23.27,5.6,2726,2005-08-18T00:00:00.0000000+02:00,16.73,3.07,aridData
23.27,5.6,2726,2005-08-26T00:00:00.0000000+02:00,1.91,0.36,aridData
23.27,5.6,2726,2005-08-31T00:00:00.0000000+02:00,17.4,4.78,aridData
23.27,5.6,2726,2005-09-01T00:00:00.0000000+02:00,-0.29,-1.14,aridData
23.27,5.6,2726,2005-09-02T00:00:00.0000000+02:00,-2.93,0.05,aridData
23.27,5.6,2726,2005-09-03T00:00:00.0000000+02:00,-12.12,-3.26,aridData
23.27,5.6,2726,2005-09-07T00:00:00.0000000+02:00,8.06,-0.56,aridData
23.27,5.6,2726,2005-09-09T00:00:00.0000000+02:00,-5.83,-2.79,aridData
23.27,5.6,2726,2005-09-28T00:00:00.0000000+02:00,34.13,4,aridData
23.27,5.6,2726,2005-09-29T00:00:00.0000000+02:00,21.1,3.61,aridData
23.27,5.6,2726,2005-10-03T00:00:00.0000000+02:00,-2.93,-2.6,aridData
23.27,5.6,2726,2005-10-18T00:00:00.0000000+02:00,-16.61,-2.17,aridData
69.1,-105.1166667,27,1989-03-15T00:00:00.0000000+01:00,-251.1,-33.61,northData
69.1,-105.1166667,27,1989-04-15T00:00:00.0000000+02:00,-236.2,-32.22,northData
69.1,-105.1166667,27,1989-05-15T00:00:00.0000000+02:00,-188.6,-25.12,northData
69.1,-105.1166667,27,1989-06-15T00:00:00.0000000+02:00,-144.5,-19.12,northData
69.1,-105.1166667,27,1989-07-15T00:00:00.0000000+02:00,-126.9,-16.47,northData
69.1,-105.1166667,27,1989-08-15T00:00:00.0000000+02:00,-127.9,-16.53,northData
69.1,-105.1166667,27,1989-09-15T00:00:00.0000000+02:00,-155.4,-18.92,northData
69.1,-105.1166667,27,1989-10-15T00:00:00.0000000+02:00,-188.7,-24.96,northData
69.1,-105.1166667,27,1989-11-15T00:00:00.0000000+01:00,-254.6,-33.2,northData
69.1,-105.1166667,27,1989-12-15T00:00:00.0000000+01:00,-263.8,-34.4,northData
69.1,-105.1166667,27,1990-01-15T00:00:00.0000000+01:00,-268,-35.07,northData
69.1,-105.1166667,27,1990-02-15T00:00:00.0000000+01:00,-250.8,-32.49,northData
69.1,-105.1166667,27,1990-03-15T00:00:00.0000000+01:00,-200.1,-26.28,northData
69.1,-105.1166667,27,1990-04-15T00:00:00.0000000+02:00,-217.4,-27.89,northData
69.1,-105.1166667,27,1990-05-15T00:00:00.0000000+02:00,-266.2,-33.39,northData
69.1,-105.1166667,27,1990-06-15T00:00:00.0000000+02:00,-176.8,-23.17,northData
69.1,-105.1166667,27,1990-07-15T00:00:00.0000000+02:00,-126.3,-15.72,northData
69.1,-105.1166667,27,1990-08-15T00:00:00.0000000+02:00,-158.2,-20.87,northData
69.1,-105.1166667,27,1990-09-15T00:00:00.0000000+02:00,-147.7,-19.14,northData
69.1,-105.1166667,27,1990-10-15T00:00:00.0000000+02:00,-194.6,-25.71,northData
69.1,-105.1166667,27,1990-11-15T00:00:00.0000000+01:00,-200.7,-27.01,northData
69.1,-105.1166667,27,1990-12-15T00:00:00.0000000+01:00,-240.8,-31.2,northData
69.1,-105.1166667,27,1991-01-15T00:00:00.0000000+01:00,-274.4,-35.15,northData
69.1,-105.1166667,27,1991-02-15T00:00:00.0000000+01:00,-226.1,-29.42,northData
69.1,-105.1166667,27,1991-03-15T00:00:00.0000000+01:00,-232.8,-30.45,northData
69.1,-105.1166667,27,1991-04-15T00:00:00.0000000+02:00,-207.9,-27.52,northData
69.1,-105.1166667,27,1991-05-15T00:00:00.0000000+02:00,-177.4,-23.54,northData
69.1,-105.1166667,27,1991-06-15T00:00:00.0000000+02:00,-124.4,-17.21,northData
69.1,-105.1166667,27,1991-07-15T00:00:00.0000000+02:00,-151,-20.45,northData
69.1,-105.1166667,27,1991-08-15T00:00:00.0000000+02:00,-160.6,-21.29,northData
69.1,-105.1166667,27,1991-09-15T00:00:00.0000000+02:00,-158,-21.27,northData
69.1,-105.1166667,27,1991-10-15T00:00:00.0000000+02:00,-185.9,-25.26,northData
69.1,-105.1166667,27,1991-11-15T00:00:00.0000000+01:00,-258.1,-33.65,northData
69.1,-105.1166667,27,1991-12-15T00:00:00.0000000+01:00,-238.8,-31.3,northData
69.1,-105.1166667,27,1992-01-15T00:00:00.0000000+01:00,-255.4,-32.78,northData
69.1,-105.1166667,27,1992-02-15T00:00:00.0000000+01:00,-231.5,-30.01,northData
69.1,-105.1166667,27,1992-03-15T00:00:00.0000000+01:00,-201.5,-26.42,northData
69.1,-105.1166667,27,1992-04-15T00:00:00.0000000+02:00,-208.4,-27.49,northData
69.1,-105.1166667,27,1992-05-15T00:00:00.0000000+02:00,-195.4,-25.12,northData
69.1,-105.1166667,27,1992-06-15T00:00:00.0000000+02:00,-173.6,-22.55,northData
69.1,-105.1166667,27,1992-07-15T00:00:00.0000000+02:00,-171,-22.23,northData
69.1,-105.1166667,27,1992-08-15T00:00:00.0000000+02:00,-130.3,-15.93,northData
69.1,-105.1166667,27,1992-09-15T00:00:00.0000000+02:00,-173.2,-23.58,northData
69.1,-105.1166667,27,1992-10-15T00:00:00.0000000+02:00,-157.7,-21.14,northData
69.1,-105.1166667,27,1992-11-15T00:00:00.0000000+01:00,-223.5,-29.46,northData
69.1,-105.1166667,27,1992-12-15T00:00:00.0000000+01:00,-249.9,-32.96,northData
69.1,-105.1166667,27,1993-01-15T00:00:00.0000000+01:00,-243.7,-31.05,northData
69.1,-105.1166667,27,1993-02-15T00:00:00.0000000+01:00,-246.1,-32.33,northData
69.1,-105.1166667,27,1993-03-15T00:00:00.0000000+01:00,-203.5,-27.07,northData
69.1,-105.1166667,27,1993-04-15T00:00:00.0000000+02:00,-195.2,-26.58,northData
69.1,-105.1166667,27,1993-05-15T00:00:00.0000000+02:00,-115.7,-15.67,northData
69.1,-105.1166667,27,1993-06-15T00:00:00.0000000+02:00,-153.9,-20.17,northData
69.1,-105.1166667,27,1993-07-15T00:00:00.0000000+02:00,-135.4,-17.29,northData
69.1,-105.1166667,27,1993-08-15T00:00:00.0000000+02:00,-131,-16.9,northData
69.1,-105.1166667,27,1993-09-15T00:00:00.0000000+02:00,-161.1,-21.63,northData
69.1,-105.1166667,27,1993-10-15T00:00:00.0000000+02:00,-182.7,-24.06,northData
69.1,-105.1166667,27,1993-11-15T00:00:00.0000000+01:00,-241.6,-32.03,northData
69.1,-105.1166667,27,1993-12-15T00:00:00.0000000+01:00,-245,-32.02,northData
0.38,6.72,8,1965-08-15T00:00:00.0000000+02:00,3.7,-0.2,equitData
0.38,6.72,8,1965-09-15T00:00:00.0000000+02:00,-3.8,-2,equitData
0.38,6.72,8,1965-10-15T00:00:00.0000000+02:00,6.8,0.1,equitData
0.38,6.72,8,1966-02-15T00:00:00.0000000+01:00,-10.7,-3.2,equitData
0.38,6.72,8,1966-04-15T00:00:00.0000000+02:00,-11.8,-3.8,equitData
0.38,6.72,8,1966-05-15T00:00:00.0000000+02:00,-18,-4.3,equitData
0.38,6.72,8,1966-06-15T00:00:00.0000000+02:00,-28.7,-5.8,equitData
0.38,6.72,8,1966-10-15T00:00:00.0000000+02:00,-22,-4.1,equitData
0.38,6.72,8,1966-11-15T00:00:00.0000000+01:00,-38,-7,equitData
0.38,6.72,8,1966-12-15T00:00:00.0000000+01:00,13.2,-1.2,equitData
0.38,6.72,8,1967-01-15T00:00:00.0000000+01:00,10,-0.8,equitData
0.38,6.72,8,1967-02-15T00:00:00.0000000+01:00,-7.1,-3,equitData
0.38,6.72,8,1967-03-15T00:00:00.0000000+01:00,-37.5,-6.7,equitData
0.38,6.72,8,1967-04-15T00:00:00.0000000+02:00,-28.9,-5.4,equitData
0.38,6.72,8,1967-05-15T00:00:00.0000000+02:00,-24.3,-4.7,equitData
0.38,6.72,8,1967-07-15T00:00:00.0000000+02:00,14.6,0.6,equitData
0.38,6.72,8,1967-10-15T00:00:00.0000000+02:00,-23,-5.07,equitData
0.38,6.72,8,1967-11-15T00:00:00.0000000+01:00,-12.5,-3.52,equitData
0.38,6.72,8,1967-12-15T00:00:00.0000000+01:00,-13.1,-2.7,equitData
0.38,6.72,8,1969-02-15T00:00:00.0000000+01:00,-23.4,-4.56,equitData
0.38,6.72,8,1969-03-15T00:00:00.0000000+01:00,-37.2,-6.06,equitData
0.38,6.72,8,1969-05-15T00:00:00.0000000+02:00,-13.1,-2.61,equitData
0.38,6.72,8,1969-10-15T00:00:00.0000000+02:00,-20.1,-3.73,equitData
0.38,6.72,8,1969-11-15T00:00:00.0000000+01:00,-16.2,-3.77,equitData
0.38,6.72,8,1969-12-15T00:00:00.0000000+01:00,-6.4,-2.64,equitData
0.38,6.72,8,1972-09-15T00:00:00.0000000+02:00,11.9,0.49,equitData
0.38,6.72,8,1973-03-15T00:00:00.0000000+01:00,-3,-1.82,equitData
0.38,6.72,8,1973-04-15T00:00:00.0000000+02:00,0.1,-1.69,equitData
0.38,6.72,8,1973-07-15T00:00:00.0000000+02:00,11.7,0.68,equitData
0.38,6.72,8,1973-09-15T00:00:00.0000000+02:00,-14.8,-2.72,equitData
0.38,6.72,8,1973-12-15T00:00:00.0000000+01:00,-0.2,-1.49,equitData
0.38,6.72,8,1974-01-15T00:00:00.0000000+01:00,-7.1,-2.86,equitData
0.38,6.72,8,1974-02-15T00:00:00.0000000+01:00,-20.8,-4.37,equitData
0.38,6.72,8,1974-03-15T00:00:00.0000000+01:00,-18.8,-4.42,equitData
0.38,6.72,8,1974-04-15T00:00:00.0000000+02:00,-18.4,-3.9,equitData
0.38,6.72,8,1974-05-15T00:00:00.0000000+02:00,0,-0.28,equitData
0.38,6.72,8,1974-09-15T00:00:00.0000000+02:00,3,-0.6,equitData
0.38,6.72,8,1974-10-15T00:00:00.0000000+02:00,-32.2,-5.45,equitData
0.38,6.72,8,1974-11-15T00:00:00.0000000+01:00,-13.2,-3.26,equitData
0.38,6.72,8,1975-01-15T00:00:00.0000000+01:00,4.6,-0.63,equitData
0.38,6.72,8,1975-02-15T00:00:00.0000000+01:00,-17.6,-3.9,equitData
0.38,6.72,8,1975-03-15T00:00:00.0000000+01:00,-2,-1.2,equitData
0.38,6.72,8,1975-05-15T00:00:00.0000000+02:00,-10.5,-2.76,equitData
0.38,6.72,8,1975-10-15T00:00:00.0000000+02:00,-26.1,-4.66,equitData
0.38,6.72,8,1975-11-15T00:00:00.0000000+01:00,-14.6,-3.39,equitData
0.38,6.72,8,1975-12-15T00:00:00.0000000+01:00,-16.3,-3.34,equitData
0.38,6.72,8,1976-01-15T00:00:00.0000000+01:00,-10.4,-0.71,equitData
0.38,6.72,8,1976-02-15T00:00:00.0000000+01:00,-12.1,-0.67,equitData
0.38,6.72,8,1976-03-15T00:00:00.0000000+01:00,-26.3,-4.54,equitData
0.38,6.72,8,1976-04-15T00:00:00.0000000+02:00,-8.9,-2.87,equitData
0.38,6.72,8,1976-10-15T00:00:00.0000000+02:00,-7.4,-0.81,equitData
