Lat,Lon,Alt,Year,JulianDay_Sin,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,Temp,Precip,ENSO,NAO,O18,H2,O18 P,H2 P
52.3,104.2833333,427.25,2012,-0.6932812268869771,0,0,0,1,0,293.38803,2.9586212e-05,-0.3,-0.98,-11.0,-87.1,-10.180135,-73.087326
52.3,104.2833333,427.25,2012,-0.9634705485641486,0,0,0,1,0,282.70758,1.6699816e-05,0.4,-0.59,-15.0,-107.9,-11.686488,-85.99109
52.3,104.2833333,427.25,2012,-0.970063921851507,0,0,0,1,0,273.24136,0.0,0.5,-2.06,-29.9,-225.5,-13.831993,-103.26987
52.3,104.2833333,427.25,2012,-0.7116566222817751,0,0,0,1,0,259.9701,0.0,0.4,-0.58,-22.3,-165.9,-21.559574,-164.14517
52.3,104.2833333,427.25,2013,0.2386727660059501,0,0,0,1,0,255.33873,0.0,-0.1,0.35,-29.2,-226.2,-22.763004,-174.17561
52.3,104.2833333,427.25,2013,0.6994583270516471,0,0,0,1,0,262.44476,0.0,-0.4,-0.45,-30.7,-251.3,-22.047579,-167.72633
52.3,104.2833333,427.25,2013,0.9510565162951535,0,0,0,1,0,272.0206,0.0,2.5,-1.61,-21.8,-169.2,-18.413961,-139.36823
52.3,104.2833333,427.25,2013,0.9760105506323683,0,0,0,1,0,273.59277,0.0,0.4,0.69,-12.6,-86.7,-18.01287,-135.47635
52.3,104.2833333,427.25,2013,0.741222010848596,0,0,0,1,0,290.72104,0.0,1.3,0.57,-12.8,-103.1,-9.832105,-70.127335
52.3,104.2833333,427.25,2013,0.29671281927349075,0,0,0,1,0,288.98105,0.0,2.0,0.52,-12.7,-99.7,-10.383813,-74.65002
52.3,104.2833333,427.25,2013,-0.2135209154397959,0,0,0,1,0,288.6188,0.0,1.3,0.67,-12.2,-103.6,-10.488649,-75.549736
52.3,104.2833333,427.25,2013,-0.680773409477016,0,0,0,1,0,291.16858,0.0,0.3,0.97,-10.9,-86.0,-10.517206,-75.72515
52.3,104.2833333,427.25,2013,-0.9587178169872964,0,0,0,1,0,282.2556,0.0,0.5,0.24,-15.7,-117.2,-11.638274,-85.30448
52.3,104.2833333,427.25,2013,-0.9741004551724206,0,0,0,1,0,270.29587,0.0,-0.1,-1.28,-16.3,-120.7,-16.243195,-122.24662
52.3,104.2833333,427.25,2014,-0.2884824328806098,0,0,0,1,0,266.30817,1.1362139e-05,-0.9,1.86,-29.6,-230.5,-20.457445,-155.98346
52.3,104.2833333,427.25,2015,0.2386727660059501,0,0,0,1,0,254.0976,0.0,-1.4,1.79,-27.6,-215.2,-21.47288,-164.03845
52.3,104.2833333,427.25,2015,0.6994583270516471,0,0,0,1,0,255.59766,0.0,0.4,1.32,-25.9,-211.2,-22.656963,-173.82613
52.3,104.2833333,427.25,2015,0.9510565162951535,0,0,0,1,0,264.8988,0.0,-1.2,1.45,-21.7,-175.3,-20.867188,-158.62813
52.3,104.2833333,427.25,2015,0.9760105506323683,0,0,0,1,0,274.89346,0.0,-0.1,0.73,-15.3,-112.3,-16.934273,-126.58109
52.3,104.2833333,427.25,2015,0.741222010848596,0,0,0,1,0,284.80615,0.0,-1.2,0.15,-10.7,-84.6,-12.132123,-87.81826
52.3,104.2833333,427.25,2015,0.29671281927349075,0,0,0,1,0,289.6717,0.0,-0.9,-0.07,-14.3,-107.2,-10.753316,-76.287506
52.3,104.2833333,427.25,2015,-0.2135209154397959,0,0,0,1,0,292.13568,0.00010476876,-1.9,-3.18,-9.4,-61.8,-11.347223,-81.220024
52.3,104.2833333,427.25,2015,-0.680773409477016,0,0,0,1,0,286.79733,5.4737215e-05,-2.4,-0.76,-12.1,-85.6,-13.444338,-98.06015
52.3,104.2833333,427.25,2015,-0.9587178169872964,0,0,0,1,0,279.96805,0.0,-2.7,-0.65,-16.3,-127.3,-15.229697,-112.92166
52.3,104.2833333,427.25,2015,-0.9741004551724206,0,0,0,1,0,278.67822,0.0,-2.8,0.44,-20.7,-158.7,-14.39172,-105.68128
52.3,104.2833333,427.25,2015,-0.7236440382959123,0,0,0,1,0,271.8202,0.0,-0.8,1.74,-21.3,-169.8,-17.941895,-135.21567
52.3,104.2833333,427.25,2015,-0.2884824328806098,0,0,0,1,0,261.45505,0.0,-0.9,2.24,-25.5,-201.8,-20.95349,-160.27219
52.3,104.2833333,427.25,2016,0.2386727660059501,0,0,0,1,0,237.81444,0.0,-3.6,0.12,-33.8,-269.6,-20.940132,-160.54259
52.3,104.2833333,427.25,2016,0.6994583270516471,0,0,0,1,0,256.34158,0.0,-3.2,1.58,-26.1,-209.1,-19.792662,-151.47581
52.3,104.2833333,427.25,2016,0.9562348265919056,0,0,0,1,0,273.4593,0.0,-0.1,0.73,-26.0,-202.9,-17.742464,-133.15735
52.3,104.2833333,427.25,2016,0.9721181966290613,0,0,0,1,0,276.23322,0.0,-2.0,0.38,-12.5,-102.1,-15.834219,-118.277596
52.3,104.2833333,427.25,2016,0.7295575540864875,0,0,0,1,0,285.2303,0.0,0.7,-0.77,-16.4,-124.2,-10.656248,-76.25518
52.3,104.2833333,427.25,2016,0.2802306751992159,0,0,0,1,0,295.30023,0.0,1.1,-0.43,-12.4,-103.6,-9.489091,-66.85612
52.3,104.2833333,427.25,2016,-0.23030567023061196,0,0,0,1,0,295.5241,0.0,0.7,-1.76,-10.9,-82.7,-9.474082,-67.43409
52.3,104.2833333,427.25,2016,-0.6932812268869771,0,0,0,1,0,291.53262,0.0,1.2,-1.65,-12.1,-89.8,-10.893443,-79.42057
52.3,104.2833333,427.25,2016,-0.9634705485641486,0,0,0,1,0,281.7547,6.515779e-05,2.0,0.61,-14.6,-109.1,-12.252199,-90.51191
52.3,104.2833333,427.25,2016,-0.970063921851507,0,0,0,1,0,278.09888,3.4144956e-05,-0.4,0.41,-27.5,-202.8,-12.78333,-93.65636
52.3,104.2833333,427.25,2016,-0.7116566222817751,0,0,0,1,0,266.15433,0.0,-0.2,-0.16,-27.8,-210.5,-20.435751,-154.8151
52.3,104.2833333,427.25,2016,-0.27195815753410524,0,0,0,1,0,254.54556,4.3128384e-06,0.5,0.48,-26.4,-201.1,-22.583572,-173.04987
52.3,104.2833333,427.25,2012,-0.27195815753410524,0,0,0,1,0,256.0939,0.0,-1.0,0.17,-35.1,-262.7,-21.67087,-165.30646
52.3,104.2833333,427.25,2017,0.9510565162951535,0,0,0,1,0,260.47137,0.0,1.5,0.74,-17.6,-126.8,-21.654142,-165.48018
52.3,104.2833333,427.25,2017,0.9760105506323683,0,0,0,1,0,270.12485,0.0,-0.3,1.73,-20.9,-152.0,-18.736347,-141.4112
52.3,104.2833333,427.25,2017,0.2386727660059501,0,0,0,1,0,256.59677,0.0,0.3,0.48,-30.3,-230.6,-22.625431,-173.04037
52.3,104.2833333,427.25,2017,0.6994583270516471,0,0,0,1,0,260.36813,0.0,-0.1,1.0,-25.9,-194.9,-22.167606,-169.36743
47.54260867,7.58371693,304.73438,2004,0.2386727660059501,0,0,1,0,0,274.69434,0.0,-2.2,-0.29,-11.9,-88.50962751,-12.078711,-89.517456
47.54260867,7.58371693,304.73438,2004,0.6994583270516471,0,0,1,0,0,276.20032,0.0,2.0,-0.14,-9.88,-66.74413536,-11.5414295,-84.6273
47.54260867,7.58371693,304.73438,2004,0.9562348265919056,0,0,1,0,0,279.2048,0.0,0.7,1.02,-9.69,-71.5587575,-9.5896015,-68.67219
47.54260867,7.58371693,304.73438,2004,0.9721181966290613,0,0,1,0,0,284.02167,0.0001690366,-1.5,1.15,-6.1,-40.66799847,-7.665256,-53.44644
47.54260867,7.58371693,304.73438,2004,0.7295575540864875,0,0,1,0,0,288.99155,3.2743297e-05,1.7,0.19,-7.01,-50.25006643,-7.4164057,-50.619938
47.54260867,7.58371693,304.73438,2004,0.2802306751992159,0,0,1,0,0,283.889,0.00010311205,-1.4,-0.89,-7.21,-53.83051048,-8.970917,-63.66803
47.54260867,7.58371693,304.73438,2004,-0.23030567023061196,0,0,1,0,0,294.9553,0.00014510812,-0.8,1.13,-5.49,-34.72560691,-5.5612493,-36.41458
47.54260867,7.58371693,304.73438,2004,-0.6932812268869771,0,0,1,0,0,292.1178,0.0,-0.5,-0.48,-4.8,-31.50057387,-7.0114837,-47.82967
47.54260867,7.58371693,304.73438,2004,-0.9634705485641486,0,0,1,0,0,289.50723,0.0,-0.6,0.38,-4.92,-31.38678091,-7.1297894,-48.43903
47.54260867,7.58371693,304.73438,2004,-0.970063921851507,0,0,1,0,0,282.97815,7.0730985e-06,-0.1,-1.1,-10.75,-76.42100974,-9.280519,-66.33611
47.54260867,7.58371693,304.73438,2004,-0.7116566222817751,0,0,1,0,0,282.98523,0.0,-1.1,0.73,-10.49,-75.39648751,-9.210357,-65.634995
47.54260867,7.58371693,304.73438,2004,-0.27195815753410524,0,0,1,0,0,279.3189,3.385527e-05,-1.3,1.21,-13.22,-98.71358212,-10.319997,-75.17056
47.54260867,7.58371693,304.73438,2005,0.2386727660059501,0,0,1,0,0,279.46838,0.00014786229,0.6,1.52,-6.66,-42.77138547,-9.533411,-67.82683
47.54260867,7.58371693,304.73438,2005,0.6994583270516471,0,0,1,0,0,280.56467,3.187112e-05,-5.2,-0.06,-15.78,-115.1328526,-10.517115,-75.79816
47.54260867,7.58371693,304.73438,2005,0.9510565162951535,0,0,1,0,0,280.88824,3.2876374e-05,0.5,-1.83,-8.02,-59.70485452,-10.11395,-73.26128
47.54260867,7.58371693,304.73438,2005,0.9760105506323683,0,0,1,0,0,288.3,0.0,-1.0,-0.3,-8.51,-58.19910378,-7.7334943,-53.74667
47.54260867,7.58371693,304.73438,2005,0.741222010848596,0,0,1,0,0,293.8865,0.0,-1.3,-1.25,-6.95,-48.05079866,-7.3757725,-50.293907
47.54260867,7.58371693,304.73438,2005,0.29671281927349075,0,0,1,0,0,293.25107,0.0,0.7,-0.05,-5.24,-32.64544918,-6.2857747,-41.782043
47.54260867,7.58371693,304.73438,2005,-0.2135209154397959,0,0,1,0,0,290.88892,0.0,0.3,-0.51,-5.67,-37.45673818,-6.284139,-42.025944
47.54260867,7.58371693,304.73438,2005,-0.680773409477016,0,0,1,0,0,295.45166,0.0,-0.6,0.37,-6.33,-43.03745941,-6.4651847,-43.576385
47.54260867,7.58371693,304.73438,2005,-0.9587178169872964,0,0,1,0,0,284.0055,8.993772e-05,0.6,0.63,-9.610421834,-68.63931346,-8.416669,-58.860214
47.54260867,7.58371693,304.73438,2005,-0.9741004551724206,0,0,1,0,0,294.28342,0.0,2.0,-0.98,-6.38,-42.73606861,-6.7895365,-45.3158
47.54260867,7.58371693,304.73438,2005,-0.7236440382959123,0,0,1,0,0,278.78088,4.1183062e-05,-0.3,-0.31,-14.2,-103.3116898,-11.411147,-83.31603
47.54260867,7.58371693,304.73438,2005,-0.2884824328806098,0,0,1,0,0,278.93994,8.7477296e-05,-0.0,-0.44,-10.79,-78.0619552,-11.135225,-81.27657
47.54260867,7.58371693,304.73438,2006,0.2386727660059501,0,0,1,0,0,278.52188,7.0151014e-05,2.7,1.27,-10.39,-75.03694923,-9.85516,-70.1683
47.54260867,7.58371693,304.73438,2006,0.6994583270516471,0,0,1,0,0,275.58633,3.0768017e-05,0.2,-0.51,-11.52,-90.29273588,-11.615152,-85.48458
47.54260867,7.58371693,304.73438,2006,0.9510565162951535,0,0,1,0,0,285.73444,4.9994796e-05,2.9,-1.28,-11.23849183,-82.68571664,-8.692963,-60.820255
47.54260867,7.58371693,304.73438,2006,0.9760105506323683,0,0,1,0,0,281.24936,0.0,1.8,1.24,-10.61,-76.08191291,-8.472002,-59.000923
47.54260867,7.58371693,304.73438,2006,0.741222010848596,0,0,1,0,0,288.51483,0.00013877166,-0.8,-1.14,-8.47,-60.27743553,-7.6384873,-52.533783
47.54260867,7.58371693,304.73438,2006,0.29671281927349075,0,0,1,0,0,291.37796,7.102581e-05,-0.4,0.84,-4.08,-26.00399436,-6.255682,-41.702248
47.54260867,7.58371693,304.73438,2006,-0.2135209154397959,0,0,1,0,0,285.97202,5.6691508e-05,-1.0,0.9,-3.64,-26.43863597,-7.4382296,-51.605747
47.54260867,7.58371693,304.73438,2006,-0.680773409477016,0,0,1,0,0,292.36548,3.7045822e-05,-1.7,-1.73,-8.43,-60.3623681,-7.686042,-52.543995
47.54260867,7.58371693,304.73438,2006,-0.9587178169872964,0,0,1,0,0,292.78403,7.760747e-05,-1.0,-1.62,-7.78,-53.80678357,-7.3095846,-49.43174
47.54260867,7.58371693,304.73438,2006,-0.9741004551724206,0,0,1,0,0,285.12756,0.00011052796,-2.1,-2.24,-6.51,-49.6066388,-8.717145,-60.96617
47.54260867,7.58371693,304.73438,2006,-0.7236440382959123,0,0,1,0,0,278.76965,0.0,0.1,0.44,-9.18,-67.40884533,-11.08718,-80.65035
47.54260867,7.58371693,304.73438,2006,-0.2884824328806098,0,0,1,0,0,273.5797,0.0,-0.5,1.34,-11.11,-83.72738599,-12.2314205,-90.51369
47.54260867,7.58371693,304.73438,2007,0.2386727660059501,0,0,1,0,0,273.4394,0.0,-1.3,0.22,-12.87,-93.4449454,-11.887321,-88.020805
47.54260867,7.58371693,304.73438,2007,0.6994583270516471,0,0,1,0,0,278.91876,1.2150103e-05,-0.1,-0.47,-9.46,-71.36453487,-10.746035,-78.35696
47.54260867,7.58371693,304.73438,2007,0.9510565162951535,0,0,1,0,0,281.7634,2.0590902e-05,0.3,1.44,-12.11,-89.32212676,-8.649517,-60.835632
47.54260867,7.58371693,304.73438,2007,0.741222010848596,0,0,1,0,0,284.9263,3.0439389e-05,-0.2,0.66,-7.87,-56.86635214,-7.8797874,-54.899136
47.54260867,7.58371693,304.73438,2007,0.29671281927349075,0,0,1,0,0,290.7206,0.0,0.9,-1.31,-6.28,-44.71481808,-6.3382425,-42.25633
47.54260867,7.58371693,304.73438,2007,-0.2135209154397959,0,0,1,0,0,294.66248,0.0,-0.5,-0.58,-6.05,-43.8169477,-6.343003,-42.87679
47.54260867,7.58371693,304.73438,2007,-0.680773409477016,0,0,1,0,0,287.81866,0.0,0.7,-0.14,-6.87,-44.13363048,-7.795576,-53.72921
47.54260867,7.58371693,304.73438,2007,-0.9587178169872964,0,0,1,0,0,290.62912,0.0,0.3,0.72,-6.87,-44.13363048,-6.9476805,-47.240112
47.54260867,7.58371693,304.73438,2007,-0.9741004551724206,0,0,1,0,0,282.2629,0.0,1.2,0.45,-8.99,-60.35032291,-8.9513855,-63.149086
47.54260867,7.58371693,304.73438,2007,-0.7236440382959123,0,0,1,0,0,276.48398,5.4964064e-05,1.4,0.58,-10.78,-79.00926983,-11.845088,-86.59736
47.54260867,7.58371693,304.73438,2007,-0.2884824328806098,0,0,1,0,0,270.57297,0.0,2.7,0.34,-8.37,-57.9994607,-13.134681,-98.11107
47.54260867,7.58371693,304.73438,2008,0.2386727660059501,0,0,1,0,0,274.82385,0.0,2.9,0.89,-10.4,-82.10126519,-11.214837,-81.7635
47.54260867,7.58371693,304.73438,2008,0.6994583270516471,0,0,1,0,0,274.47092,0.0,4.4,0.73,-8.5,-62.00643014,-11.090221,-81.10436
47.54260867,7.58371693,304.73438,2008,0.9562348265919056,0,0,1,0,0,277.44467,7.351558e-05,2.4,0.08,-7.88,-58.24612426,-10.869181,-78.869804
47.54260867,7.58371693,304.73438,2008,0.9721181966290613,0,0,1,0,0,279.4423,0.0,1.1,-1.07,-10.73,-81.57874164,-10.515236,-76.29104
47.54260867,7.58371693,304.73438,2008,0.7295575540864875,0,0,1,0,0,283.20355,8.474604e-05,-0.1,-1.73,-6.26,-47.19478668,-9.326942,-66.80175
47.54260867,7.58371693,304.73438,2008,0.2802306751992159,0,0,1,0,0,285.68536,0.0,1.0,-1.39,-6.51,-47.19496585,-8.156054,-56.794033
47.54260867,7.58371693,304.73438,2008,-0.23030567023061196,0,0,1,0,0,292.66156,3.541625e-05,0.5,-1.27,-4.36,-26.28930766,-6.1589465,-41.04828
47.54260867,7.58371693,304.73438,2008,-0.6932812268869771,0,0,1,0,0,291.2346,7.561996e-05,1.7,-1.16,-4.6,-29.45637813,-6.672733,-44.433773
47.54260867,7.58371693,304.73438,2008,-0.9634705485641486,0,0,1,0,0,287.47824,0.0,2.0,1.02,-8.79,-61.24115279,-7.512521,-51.181767
47.54260867,7.58371693,304.73438,2008,-0.970063921851507,0,0,1,0,0,281.09518,0.0,2.1,-0.04,-12.8,-91.96888229,-9.360225,-66.42545
47.54260867,7.58371693,304.73438,2008,-0.7116566222817751,0,0,1,0,0,283.60846,0.0001147301,2.2,-0.32,-12.09,-89.88374997,-9.797107,-69.818794
47.54260867,7.58371693,304.73438,2008,-0.27195815753410524,0,0,1,0,0,281.56534,2.1500717e-05,2.4,-0.28,-17.57,-134.4502205,-10.673536,-77.47901
47.54260867,7.58371693,304.73438,2009,0.2386727660059501,0,0,1,0,0,273.00406,0.0,1.8,-0.01,-10.26,-78.8,-12.880417,-95.79639
47.54260867,7.58371693,304.73438,2009,0.6994583270516471,0,0,1,0,0,274.93643,6.977101e-05,3.1,0.06,-13.21,-99.3,-12.040535,-89.06603
47.54260867,7.58371693,304.73438,2009,0.9510565162951535,0,0,1,0,0,279.04745,0.0,0.7,0.57,-11.63,-84.9,-10.154728,-73.25664
47.54260867,7.58371693,304.73438,2009,0.9760105506323683,0,0,1,0,0,282.61984,0.0,1.3,-0.2,-6.23,-47.0,-9.236503,-65.538826
47.54260867,7.58371693,304.73438,2009,0.741222010848596,0,0,1,0,0,285.68463,2.9940291e-05,-0.2,1.68,-4.26,-27.1,-7.6517577,-52.97475
47.54260867,7.58371693,304.73438,2009,0.29671281927349075,0,0,1,0,0,292.5345,8.838454e-05,0.2,-1.21,-5.9,-44.9,-6.225066,-41.551067
47.54260867,7.58371693,304.73438,2009,-0.2135209154397959,0,0,1,0,0,294.64438,0.0,0.4,-2.15,-4.42,-25.9,-5.81472,-38.274925
47.54260867,7.58371693,304.73438,2009,-0.680773409477016,0,0,1,0,0,290.16885,0.0001388321,-0.3,-0.19,-6.51,-44.1,-6.84735,-46.23591
47.54260867,7.58371693,304.73438,2009,-0.9587178169872964,0,0,1,0,0,293.65814,0.0,0.5,1.51,-5.48,-34.6,-6.208869,-40.504665
47.54260867,7.58371693,304.73438,2009,-0.9741004551724206,0,0,1,0,0,280.7311,7.531765e-05,-2.0,-1.03,-7.89,-55.9,-9.931707,-71.10369
47.54260867,7.58371693,304.73438,2009,-0.7236440382959123,0,0,1,0,0,277.01514,5.270402e-05,-1.0,-0.02,-13.82,-102.4,-11.7744055,-86.37428
47.54260867,7.58371693,304.73438,2009,-0.2884824328806098,0,0,1,0,0,276.80103,0.00015930833,-1.2,-1.93,-12.32,-90.3,-12.280646,-90.71375
47.54260867,7.58371693,304.73438,2010,0.2386727660059501,0,0,1,0,0,269.0238,0.0,-1.8,-1.11,-15.69,-117.4,-13.4792385,-100.94354
47.54260867,7.58371693,304.73438,2010,0.6994583270516471,0,0,1,0,0,279.15158,8.406297e-06,-2.4,-1.98,-12.81,-99.3,-11.409915,-83.19835
47.54260867,7.58371693,304.73438,2010,0.9510565162951535,0,0,1,0,0,271.09546,3.4507124e-05,-1.1,-0.88,-12.5,-93.0,-12.71689,-94.41767
47.54260867,7.58371693,304.73438,2010,0.9760105506323683,0,0,1,0,0,281.8738,0.0,2.0,-0.72,-8.52,-58.8,-9.7522745,-69.577934
47.54260867,7.58371693,304.73438,2010,0.741222010848596,0,0,1,0,0,286.53043,7.359458e-05,1.5,-1.49,-8.21,-58.2,-8.009363,-55.333088
47.54260867,7.58371693,304.73438,2010,0.29671281927349075,0,0,1,0,0,293.40024,6.482423e-05,0.6,-0.82,-8.71,-61.9,-6.016107,-39.902306
47.54260867,7.58371693,304.73438,2010,-0.2135209154397959,0,0,1,0,0,289.93668,2.9140785e-05,3.0,-0.42,-5.8,-40.2,-7.165789,-48.68502
47.54260867,7.58371693,304.73438,2010,-0.680773409477016,0,0,1,0,0,286.29962,3.2071577e-05,3.0,-1.22,-8.4,-60.2,-8.654591,-60.699562
47.54260867,7.58371693,304.73438,2010,-0.9587178169872964,0,0,1,0,0,290.54236,0.0,3.7,-0.79,-7.12,-48.8,-7.7850537,-53.340557
47.54260867,7.58371693,304.73438,2010,-0.9741004551724206,0,0,1,0,0,285.28217,0.0,2.9,-0.93,-10.1,-72.0,-8.6487055,-60.36569
47.54260867,7.58371693,304.73438,2010,-0.7236440382959123,0,0,1,0,0,279.07886,0.0,2.1,-1.62,-15.21,-112.6,-11.638256,-85.071754
47.54260867,7.58371693,304.73438,2010,-0.2884824328806098,0,0,1,0,0,276.81036,0.00025984913,4.8,-1.85,-14.44,-105.9,-13.135255,-98.19301
47.54260867,7.58371693,304.73438,2011,0.2386727660059501,0,0,1,0,0,279.7453,2.486477e-05,3.8,-0.88,-10.25,-76.7,-11.759273,-86.80114
47.54260867,7.58371693,304.73438,2011,0.6994583270516471,0,0,1,0,0,277.4473,8.3853105e-05,4.5,0.7,-12.45,-92.0,-10.523613,-76.273605
47.54260867,7.58371693,304.73438,2011,0.9510565162951535,0,0,1,0,0,276.94107,0.0,4.2,0.61,-9.17,-69.4,-10.805244,-78.661064
47.54260867,7.58371693,304.73438,2011,0.9760105506323683,0,0,1,0,0,282.91943,4.2722277e-05,3.1,2.48,-5.43,-37.3,-7.8003373,-53.105293
47.54260867,7.58371693,304.73438,2011,0.741222010848596,0,0,1,0,0,282.51248,0.0,0.6,-0.06,-5.61,-36.5,-9.195611,-65.459785
47.54260867,7.58371693,304.73438,2011,0.29671281927349075,0,0,1,0,0,290.45352,0.0,0.4,-1.28,-5.81,-38.2,-6.4219837,-43.19716
47.54260867,7.58371693,304.73438,2011,-0.2135209154397959,0,0,1,0,0,285.43524,6.4256674e-05,1.6,-1.51,-6.6,-42.1,-8.098805,-56.257595
47.54260867,7.58371693,304.73438,2011,-0.680773409477016,0,0,1,0,0,294.61743,1.6929938e-05,0.7,-1.35,-5.64,-39.6,-6.3457403,-42.31231
47.54260867,7.58371693,304.73438,2011,-0.9587178169872964,0,0,1,0,0,284.4807,0.0,1.7,0.54,-5.39,-34.7,-8.552507,-59.800636
47.54260867,7.58371693,304.73438,2011,-0.9741004551724206,0,0,1,0,0,279.6588,7.503225e-05,1.2,0.39,-9.76,-69.2,-9.432889,-67.1944
47.54260867,7.58371693,304.73438,2011,-0.2884824328806098,0,0,1,0,0,274.69153,4.7757974e-05,4.1,2.52,-9.34,-65.6,-10.653672,-76.264336
47.54260867,7.58371693,304.73438,2012,0.2386727660059501,0,0,1,0,0,278.16486,1.5386211e-05,1.8,1.17,-10.04,-70.4,-9.975553,-71.09253
47.54260867,7.58371693,304.73438,2012,0.6994583270516471,0,0,1,0,0,275.4526,8.9626206e-05,0.8,0.42,-15.68,-117.5,-11.480138,-84.34827
47.54260867,7.58371693,304.73438,2012,0.9562348265919056,0,0,1,0,0,278.16702,8.00684e-05,1.2,1.27,-9.38,-68.4,-9.870691,-70.39664
47.54260867,7.58371693,304.73438,2012,0.9721181966290613,0,0,1,0,0,283.52618,0.0,-0.4,0.47,-8.08,-56.7,-8.596513,-60.576004
47.54260867,7.58371693,304.73438,2012,0.7295575540864875,0,0,1,0,0,288.38907,6.8484514e-05,0.1,-0.91,-6.23,-44.0,-7.308659,-50.315514
47.54260867,7.58371693,304.73438,2012,0.2802306751992159,0,0,1,0,0,287.7204,0.0,-0.7,-2.53,-6.6,-46.2,-7.2985435,-50.115555
47.54260867,7.58371693,304.73438,2012,-0.23030567023061196,0,0,1,0,0,295.00336,0.0001529035,-0.1,-1.32,-5.32,-32.6,-5.8493342,-38.554985
47.54260867,7.58371693,304.73438,2012,-0.6932812268869771,0,0,1,0,0,293.85825,0.0,-0.3,-0.98,-5.84,-37.5,-6.6674314,-45.024765
47.54260867,7.58371693,304.73438,2012,-0.9634705485641486,0,0,1,0,0,290.492,0.00016739006,0.4,-0.59,-5.62,-37.2,-7.020234,-47.78025
47.54260867,7.58371693,304.73438,2012,-0.970063921851507,0,0,1,0,0,282.7762,9.7890144e-05,0.5,-2.06,-10.79,-77.4,-9.049269,-64.425156
47.54260867,7.58371693,304.73438,2012,-0.7116566222817751,0,0,1,0,0,278.44324,1.5424253e-05,0.4,-0.58,-12.91,-96.4,-11.549744,-84.38791
47.54260867,7.58371693,304.73438,2013,0.2386727660059501,0,0,1,0,0,273.96695,0.0,-0.1,0.35,-13.28,-99.0,-11.742632,-86.77426
47.54260867,7.58371693,304.73438,2013,0.6994583270516471,0,0,1,0,0,273.27716,4.7669004e-05,-0.4,-0.45,-13.94,-101.5,-12.143102,-89.96058
47.54260867,7.58371693,304.73438,2013,0.9510565162951535,0,0,1,0,0,280.58615,0.000116469615,2.5,-1.61,-13.26,-97.4,-10.884921,-78.80985
47.54260867,7.58371693,304.73438,2013,0.9760105506323683,0,0,1,0,0,277.658,1.2173279e-05,0.4,0.69,-8.88,-64.1,-10.873558,-79.1721
47.54260867,7.58371693,304.73438,2013,0.741222010848596,0,0,1,0,0,288.3504,0.0,1.3,0.57,-9.26,-67.8,-7.3034763,-50.15884
47.54260867,7.58371693,304.73438,2013,0.29671281927349075,0,0,1,0,0,288.8097,5.2768388e-05,2.0,0.52,-7.45,-50.8,-6.9888873,-47.30642
47.54260867,7.58371693,304.73438,2013,-0.2135209154397959,0,0,1,0,0,289.23734,0.0,1.3,0.67,-6.98,-49.4,-6.6678476,-44.676636
47.54260867,7.58371693,304.73438,2013,-0.680773409477016,0,0,1,0,0,289.8206,0.0,0.3,0.97,-5.54,-34.8,-6.8046756,-45.959007
47.54260867,7.58371693,304.73438,2013,-0.9587178169872964,0,0,1,0,0,291.52792,0.0,0.5,0.24,-6.81,-43.0,-6.6533837,-44.611324
47.54260867,7.58371693,304.73438,2013,-0.9741004551724206,0,0,1,0,0,284.88974,0.0,-0.1,-1.28,-8.19,-59.0,-8.542714,-60.21181
