Lat,Lon,Alt,Year,JulianDay_Sin,Precip,ENSO,NAO,O18,H2,O18 P,H2 P
47.54260867,7.58371693,304.73438,2006,0.2386727660059501,7.0151014e-05,2.7,1.27,-10.39,-75.03694923,-10.260121,-73.4518
47.54260867,7.58371693,304.73438,2006,0.6994583270516471,3.0768017e-05,0.2,-0.51,-11.52,-90.29273588,-10.769612,-77.673294
47.54260867,7.58371693,304.73438,2006,0.9510565162951535,4.9994796e-05,2.9,-1.28,-11.23849183,-82.68571664,-11.553075,-84.16484
47.54260867,7.58371693,304.73438,2006,0.9760105506323683,0.0,1.8,1.24,-10.61,-76.08191291,-8.57784,-59.512894
47.54260867,7.58371693,304.73438,2006,0.741222010848596,0.00013877166,-0.8,-1.14,-8.47,-60.27743553,-8.062795,-55.389156
47.54260867,7.58371693,304.73438,2006,0.29671281927349075,7.102581e-05,-0.4,0.84,-4.08,-26.00399436,-6.7105074,-44.04071
47.54260867,7.58371693,304.73438,2006,-0.2135209154397959,5.6691508e-05,-1.0,0.9,-3.64,-26.43863597,-6.4437456,-41.8304
47.54260867,7.58371693,304.73438,2006,-0.680773409477016,3.7045822e-05,-1.7,-1.73,-8.43,-60.3623681,-7.7759237,-53.819107
47.54260867,7.58371693,304.73438,2006,-0.9587178169872964,7.760747e-05,-1.0,-1.62,-7.78,-53.80678357,-8.443257,-58.39778
47.54260867,7.58371693,304.73438,2006,-0.9741004551724206,0.00011052796,-2.1,-2.24,-6.51,-49.6066388,-7.5372286,-50.890686
47.54260867,7.58371693,304.73438,2006,-0.7236440382959123,0.0,0.1,0.44,-9.18,-67.40884533,-11.663625,-85.080826
47.54260867,7.58371693,304.73438,2006,-0.2884824328806098,0.0,-0.5,1.34,-11.11,-83.72738599,-8.106801,-55.61
47.54260867,7.58371693,304.73438,2007,0.2386727660059501,0.0,-1.3,0.22,-12.87,-93.4449454,-10.827291,-78.1512
47.54260867,7.58371693,304.73438,2007,0.6994583270516471,1.2150103e-05,-0.1,-0.47,-9.46,-71.36453487,-11.471364,-83.48781
47.54260867,7.58371693,304.73438,2007,0.9510565162951535,2.0590902e-05,0.3,1.44,-12.11,-89.32212676,-8.568227,-59.433243
47.54260867,7.58371693,304.73438,2007,0.741222010848596,3.0439389e-05,-0.2,0.66,-7.87,-56.86635214,-8.678777,-60.349228
47.54260867,7.58371693,304.73438,2007,0.29671281927349075,0.0,0.9,-1.31,-6.28,-44.71481808,-6.1108255,-39.11856
47.54260867,7.58371693,304.73438,2007,-0.2135209154397959,0.0,-0.5,-0.58,-6.05,-43.8169477,-5.744397,-36.035797
47.54260867,7.58371693,304.73438,2007,-0.680773409477016,0.0,0.7,-0.14,-6.87,-44.13363048,-5.549707,-34.50402
47.54260867,7.58371693,304.73438,2007,-0.9587178169872964,0.0,0.3,0.72,-6.87,-44.13363048,-7.366597,-49.476883
47.54260867,7.58371693,304.73438,2007,-0.9741004551724206,0.0,1.2,0.45,-8.99,-60.35032291,-7.60452,-51.448242
47.54260867,7.58371693,304.73438,2007,-0.7236440382959123,5.4964064e-05,1.4,0.58,-10.78,-79.00926983,-11.750142,-85.79768
47.54260867,7.58371693,304.73438,2007,-0.2884824328806098,0.0,2.7,0.34,-8.37,-57.9994607,-12.384603,-91.05464
47.54260867,7.58371693,304.73438,2008,0.2386727660059501,0.0,2.9,0.89,-10.4,-82.10126519,-10.514867,-75.562546
47.54260867,7.58371693,304.73438,2008,0.6994583270516471,0.0,4.4,0.73,-8.5,-62.00643014,-8.952748,-62.619278
47.54260867,7.58371693,304.73438,2008,0.9562348265919056,7.351558e-05,2.4,0.08,-7.88,-58.24612426,-9.962117,-70.98262
47.54260867,7.58371693,304.73438,2008,0.9721181966290613,0.0,1.1,-1.07,-10.73,-81.57874164,-9.327657,-65.72566
47.54260867,7.58371693,304.73438,2008,0.7295575540864875,8.474604e-05,-0.1,-1.73,-6.26,-47.19478668,-7.5685835,-51.512413
47.54260867,7.58371693,304.73438,2008,0.2802306751992159,0.0,1.0,-1.39,-6.51,-47.19496585,-6.280324,-40.476334
47.54260867,7.58371693,304.73438,2008,-0.23030567023061196,3.541625e-05,0.5,-1.27,-4.36,-26.28930766,-5.8213015,-36.673004
47.54260867,7.58371693,304.73438,2008,-0.6932812268869771,7.561996e-05,1.7,-1.16,-4.6,-29.45637813,-6.4101,-41.55162
47.54260867,7.58371693,304.73438,2008,-0.9634705485641486,0.0,2.0,1.02,-8.79,-61.24115279,-7.38342,-49.616272
47.54260867,7.58371693,304.73438,2008,-0.970063921851507,0.0,2.1,-0.04,-12.8,-91.96888229,-7.753522,-52.68283
47.54260867,7.58371693,304.73438,2008,-0.7116566222817751,0.0001147301,2.2,-0.32,-12.09,-89.88374997,-11.71169,-85.47908
47.54260867,7.58371693,304.73438,2008,-0.27195815753410524,2.1500717e-05,2.4,-0.28,-17.57,-134.4502205,-11.913564,-87.15175
47.54260867,7.58371693,304.73438,2009,0.2386727660059501,0.0,1.8,-0.01,-10.26,-78.8,-11.99703,-88.67764
47.54260867,7.58371693,304.73438,2009,0.6994583270516471,6.977101e-05,3.1,0.06,-13.21,-99.3,-10.370671,-74.36778
47.54260867,7.58371693,304.73438,2009,0.9510565162951535,0.0,0.7,0.57,-11.63,-84.9,-9.457433,-66.80095
47.54260867,7.58371693,304.73438,2009,0.9760105506323683,0.0,1.3,-0.2,-6.23,-47.0,-9.851567,-70.066635
47.54260867,7.58371693,304.73438,2009,0.741222010848596,2.9940291e-05,-0.2,1.68,-4.26,-27.1,-8.760488,-61.02626
47.54260867,7.58371693,304.73438,2009,0.29671281927349075,8.838454e-05,0.2,-1.21,-5.9,-44.9,-5.9991426,-38.146545
47.54260867,7.58371693,304.73438,2009,-0.2135209154397959,0.0,0.4,-2.15,-4.42,-25.9,-4.9549265,-29.494469
47.54260867,7.58371693,304.73438,2009,-0.680773409477016,0.0001388321,-0.3,-0.19,-6.51,-44.1,-5.566556,-34.562256
47.54260867,7.58371693,304.73438,2009,-0.9587178169872964,0.0,0.5,1.51,-5.48,-34.6,-7.1190615,-47.425873
47.54260867,7.58371693,304.73438,2009,-0.9741004551724206,7.531765e-05,-2.0,-1.03,-7.89,-55.9,-8.399999,-58.039352
47.54260867,7.58371693,304.73438,2009,-0.7236440382959123,5.270402e-05,-1.0,-0.02,-13.82,-102.4,-11.730916,-85.63838
47.54260867,7.58371693,304.73438,2009,-0.2884824328806098,0.00015930833,-1.2,-1.93,-12.32,-90.3,-13.312261,-98.74095
47.54260867,7.58371693,304.73438,2010,0.2386727660059501,0.0,-1.8,-1.11,-15.69,-117.4,-13.12,-97.147934
47.54260867,7.58371693,304.73438,2010,0.6994583270516471,8.406297e-06,-2.4,-1.98,-12.81,-99.3,-13.648717,-101.52873
47.54260867,7.58371693,304.73438,2010,0.9510565162951535,3.4507124e-05,-1.1,-0.88,-12.5,-93.0,-9.721791,-68.99135
47.54260867,7.58371693,304.73438,2010,0.9760105506323683,0.0,2.0,-0.72,-8.52,-58.8,-9.9092455,-70.54454
47.54260867,7.58371693,304.73438,2010,0.741222010848596,7.359458e-05,1.5,-1.49,-8.21,-58.2,-8.1019945,-55.570175
47.54260867,7.58371693,304.73438,2010,0.29671281927349075,6.482423e-05,0.6,-0.82,-8.71,-61.9,-6.366524,-41.24142
47.54260867,7.58371693,304.73438,2010,-0.2135209154397959,2.9140785e-05,3.0,-0.42,-5.8,-40.2,-8.986394,-62.898056
47.54260867,7.58371693,304.73438,2010,-0.680773409477016,3.2071577e-05,3.0,-1.22,-8.4,-60.2,-7.6093264,-51.488068
47.54260867,7.58371693,304.73438,2010,-0.9587178169872964,0.0,3.7,-0.79,-7.12,-48.8,-7.791974,-53.001434
47.54260867,7.58371693,304.73438,2010,-0.9741004551724206,0.0,2.9,-0.93,-10.1,-72.0,-7.996251,-54.694016
47.54260867,7.58371693,304.73438,2010,-0.7236440382959123,0.0,2.1,-1.62,-15.21,-112.6,-12.173116,-89.30232
47.54260867,7.58371693,304.73438,2010,-0.2884824328806098,0.00025984913,4.8,-1.85,-14.44,-105.9,-13.629491,-101.36943
47.54260867,7.58371693,304.73438,2011,0.2386727660059501,2.486477e-05,3.8,-0.88,-10.25,-76.7,-11.39446,-82.8506
47.54260867,7.58371693,304.73438,2011,0.6994583270516471,8.3853105e-05,4.5,0.7,-12.45,-92.0,-9.399755,-66.323044
47.54260867,7.58371693,304.73438,2011,0.9510565162951535,0.0,4.2,0.61,-9.17,-69.4,-8.683583,-60.389053
47.54260867,7.58371693,304.73438,2011,0.9760105506323683,4.2722277e-05,3.1,2.48,-5.43,-37.3,-7.2512407,-48.521072
47.54260867,7.58371693,304.73438,2011,0.741222010848596,0.0,0.6,-0.06,-5.61,-36.5,-8.649938,-60.110275
47.54260867,7.58371693,304.73438,2011,0.29671281927349075,0.0,0.4,-1.28,-5.81,-38.2,-5.780446,-36.334488
47.54260867,7.58371693,304.73438,2011,-0.2135209154397959,6.4256674e-05,1.6,-1.51,-6.6,-42.1,-6.5062304,-42.34813
47.54260867,7.58371693,304.73438,2011,-0.680773409477016,1.6929938e-05,0.7,-1.35,-5.64,-39.6,-5.5713625,-34.60208
47.54260867,7.58371693,304.73438,2011,-0.9587178169872964,0.0,1.7,0.54,-5.39,-34.7,-7.5276155,-50.811035
47.54260867,7.58371693,304.73438,2011,-0.9741004551724206,7.503225e-05,1.2,0.39,-9.76,-69.2,-7.570874,-51.169464
47.54260867,7.58371693,304.73438,2011,-0.2884824328806098,4.7757974e-05,4.1,2.52,-9.34,-65.6,-10.048635,-71.69948
47.54260867,7.58371693,304.73438,2012,0.2386727660059501,1.5386211e-05,1.8,1.17,-10.04,-70.4,-10.0390215,-71.61983
47.54260867,7.58371693,304.73438,2012,0.6994583270516471,8.9626206e-05,0.8,0.42,-15.68,-117.5,-9.481465,-67.00008
47.54260867,7.58371693,304.73438,2012,0.9562348265919056,8.00684e-05,1.2,1.27,-9.38,-68.4,-8.327901,-57.44197
47.54260867,7.58371693,304.73438,2012,0.9721181966290613,0.0,-0.4,0.47,-8.08,-56.7,-8.625905,-59.911148
47.54260867,7.58371693,304.73438,2012,0.7295575540864875,6.8484514e-05,0.1,-0.91,-6.23,-44.0,-9.817922,-69.78786
47.54260867,7.58371693,304.73438,2012,0.2802306751992159,0.0,-0.7,-2.53,-6.6,-46.2,-5.38832,-33.282425
47.54260867,7.58371693,304.73438,2012,-0.23030567023061196,0.0001529035,-0.1,-1.32,-5.32,-32.6,-6.9724627,-46.211197
47.54260867,7.58371693,304.73438,2012,-0.6932812268869771,0.0,-0.3,-0.98,-5.84,-37.5,-6.0159655,-38.285934
47.54260867,7.58371693,304.73438,2012,-0.9634705485641486,0.00016739006,0.4,-0.59,-5.62,-37.2,-7.9145403,-54.016983
47.54260867,7.58371693,304.73438,2012,-0.970063921851507,9.7890144e-05,0.5,-2.06,-10.79,-77.4,-8.26061,-56.884415
47.54260867,7.58371693,304.73438,2012,-0.7116566222817751,1.5424253e-05,0.4,-0.58,-12.91,-96.4,-11.82224,-86.395065
47.54260867,7.58371693,304.73438,2013,0.2386727660059501,0.0,-0.1,0.35,-13.28,-99.0,-11.891095,-88.673965
47.54260867,7.58371693,304.73438,2013,0.6994583270516471,4.7669004e-05,-0.4,-0.45,-13.94,-101.5,-11.235845,-81.53636
47.54260867,7.58371693,304.73438,2013,0.9510565162951535,0.000116469615,2.5,-1.61,-13.26,-97.4,-12.216374,-89.66075
47.54260867,7.58371693,304.73438,2013,0.9760105506323683,1.2173279e-05,0.4,0.69,-8.88,-64.1,-9.346883,-65.884964
47.54260867,7.58371693,304.73438,2013,0.741222010848596,0.0,1.3,0.57,-9.26,-67.8,-9.394948,-66.28322
47.54260867,7.58371693,304.73438,2013,0.29671281927349075,5.2768388e-05,2.0,0.52,-7.45,-50.8,-9.467046,-66.8806
47.54260867,7.58371693,304.73438,2013,-0.2135209154397959,0.0,1.3,0.67,-6.98,-49.4,-6.140935,-39.321396
47.54260867,7.58371693,304.73438,2013,-0.680773409477016,0.0,0.3,0.97,-5.54,-34.8,-5.7275743,-35.896408
47.54260867,7.58371693,304.73438,2013,-0.9587178169872964,0.0,0.5,0.24,-6.81,-43.0,-7.5155993,-50.71147
47.54260867,7.58371693,304.73438,2013,-0.9741004551724206,0.0,-0.1,-1.28,-8.19,-59.0,-8.847005,-61.74312
47.54260867,7.58371693,304.73438,2013,-0.7236440382959123,0.0,1.2,0.9,-13.15,-96.3,-11.93279,-87.31105
47.54260867,7.58371693,304.73438,2013,-0.2884824328806098,0.0,0.1,0.95,-17.77,-137.7,-11.639592,-84.8817
47.54260867,7.58371693,304.73438,2014,0.2386727660059501,5.7136954e-06,2.4,0.29,-11.27,-85.7,-11.514623,-83.84624
47.54260867,7.58371693,304.73438,2014,0.6994583270516471,0.0,0.1,1.34,-11.26,-82.7,-9.044072,-63.37596
47.54260867,7.58371693,304.73438,2014,0.9510565162951535,0.0,-1.5,0.8,-9.36,-71.0,-10.380284,-74.44743
47.54260867,7.58371693,304.73438,2014,0.9760105506323683,2.2642824e-05,1.3,0.31,-8.42,-65.1,-9.572789,-67.75676
47.54260867,7.58371693,304.73438,2014,0.741222010848596,0.0,0.9,-0.92,-7.08,-49.1,-9.193074,-64.61055
47.54260867,7.58371693,304.73438,2014,0.29671281927349075,3.1543033e-05,0.3,-0.97,-4.38,-24.7,-5.9342546,-37.608902
47.54260867,7.58371693,304.73438,2014,-0.2135209154397959,0.0,-0.3,0.18,-7.23,-50.2,-7.354581,-49.37732
47.54260867,7.58371693,304.73438,2014,-0.680773409477016,0.0,-1.2,-1.68,-5.16,-37.1,-6.9186277,-44.369
47.54260867,7.58371693,304.73438,2014,-0.9587178169872964,3.4225584e-05,-1.2,1.62,-7.54,-51.5,-6.5278597,-42.527344
47.54260867,7.58371693,304.73438,2014,-0.9741004551724206,0.0,-1.0,-1.27,-6.14,-39.7,-8.68839,-60.42888
47.54260867,7.58371693,304.73438,2014,-0.7236440382959123,0.0,-1.5,0.68,-18.94,-143.9,-11.923177,-87.2314
47.54260867,7.58371693,304.73438,2014,-0.2884824328806098,4.193858e-05,-0.9,1.86,-12.78,-92.6,-11.476171,-83.52763
47.54260867,7.58371693,304.73438,2015,0.2386727660059501,3.1357853e-05,-1.4,1.79,-13.96,-103.8,-12.403829,-91.21394
47.54260867,7.58371693,304.73438,2015,0.6994583270516471,0.0,0.4,1.32,-12.02,-92.5,-8.7412615,-60.86696
47.54260867,7.58371693,304.73438,2015,0.9510565162951535,0.0,-1.2,1.45,-8.85,-68.0,-9.995763,-71.2614
47.54260867,7.58371693,304.73438,2015,0.9760105506323683,2.31419e-05,-0.1,0.73,-10.12,-75.1,-8.933522,-62.459976
47.54260867,7.58371693,304.73438,2015,0.741222010848596,0.0,-1.2,0.15,-9.68,-72.3,-9.068105,-63.57509
47.54260867,7.58371693,304.73438,2015,0.29671281927349075,5.1457242e-05,-0.9,-0.07,-6.6,-44.3,-5.910222,-37.409775
47.54260867,7.58371693,304.73438,2015,-0.2135209154397959,0.00013695988,-1.9,-3.18,-3.4,-26.4,-5.943225,-39.253174
47.54260867,7.58371693,304.73438,2015,-0.680773409477016,0.0,-2.4,-0.76,-4.55,-30.0,-6.234662,-40.097992
47.54260867,7.58371693,304.73438,2015,-0.9587178169872964,0.0,-2.7,-0.65,-8.48,-62.9,-8.020284,-54.893143
47.54260867,7.58371693,304.73438,2015,-0.9741004551724206,1.8849525e-05,-2.8,0.44,-10.96,-79.1,-6.467778,-42.029526
47.54260867,7.58371693,304.73438,2015,-0.7236440382959123,1.168675e-05,-0.8,1.74,-12.41,-93.4,-11.356008,-82.532
47.54260867,7.58371693,304.73438,2015,-0.2884824328806098,8.5925654e-05,-0.9,2.24,-7.68,-53.2,-10.832097,-78.191025
47.54260867,7.58371693,304.73438,2016,0.2386727660059501,7.179331e-05,-3.6,0.12,-14.0,-105.2,-13.485295,-100.17467
47.54260867,7.58371693,304.73438,2016,0.6994583270516471,0.0,-3.2,1.58,-11.95,-87.3,-12.086598,-88.585464
47.54260867,7.58371693,304.73438,2016,0.9562348265919056,0.0,-0.1,0.73,-12.39,-95.3,-8.938329,-62.4998
47.54260867,7.58371693,304.73438,2016,0.9721181966290613,0.0,-2.0,0.38,-8.98,-61.1,-10.264928,-73.49162
47.54260867,7.58371693,304.73438,2016,0.7295575540864875,0.00012203007,0.7,-0.77,-8.58,-60.4,-8.933522,-62.459976
47.54260867,7.58371693,304.73438,2016,0.2802306751992159,8.819352e-05,1.1,-0.43,-8.78,-65.1,-7.9241533,-54.096634
47.54260867,7.58371693,304.73438,2016,-0.23030567023061196,0.0,0.7,-1.76,-4.3,-27.7,-5.264947,-32.06321
47.54260867,7.58371693,304.73438,2016,-0.6932812268869771,0.0,1.2,-1.65,-5.1,-30.8,-5.9438677,-37.688553
47.54260867,7.58371693,304.73438,2016,-0.9634705485641486,0.0,2.0,0.61,-8.52,-58.2,-7.474744,-50.372955
47.54260867,7.58371693,304.73438,2016,-0.970063921851507,0.0,-0.4,0.41,-8.74,-59.1,-7.2560472,-48.560898
47.54260867,7.58371693,304.73438,2016,-0.7116566222817751,4.3112173e-05,-0.2,-0.16,-10.19,-71.1,-11.894338,-86.99245
47.54260867,7.58371693,304.73438,2016,-0.27195815753410524,2.7328366e-05,0.5,0.48,-8.56,-60.4,-10.240895,-73.292496
47.54260867,7.58371693,304.73438,2018,0.2386727660059501,0.0,1.8,1.44,-8.8,-62.8,-9.399755,-66.323044
