Lat,Lon,Alt,Year,JulianDay_Sin,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,Temp,Precip,ENSO,NAO,O18,H2,O18 P,H2 P
52.3,104.2833333,427.25,2016,-0.9634705485641486,0,0,0,1,0,281.7547,6.515779e-05,2.0,0.61,-14.6,-109.1,-11.99756,-90.42836
52.3,104.2833333,427.25,2016,-0.970063921851507,0,0,0,1,0,278.09888,3.4144956e-05,-0.4,0.41,-27.5,-202.8,-13.475236,-102.98775
52.3,104.2833333,427.25,2016,-0.7116566222817751,0,0,0,1,0,266.15433,0.0,-0.2,-0.16,-27.8,-210.5,-17.378654,-136.16454
52.3,104.2833333,427.25,2016,-0.27195815753410524,0,0,0,1,0,254.54556,4.3128384e-06,0.5,0.48,-26.4,-201.1,-20.216316,-160.283
52.3,104.2833333,427.25,2012,-0.27195815753410524,0,0,0,1,0,256.0939,0.0,-1.0,0.17,-35.1,-262.7,-20.93554,-166.39598
52.3,104.2833333,427.25,2017,0.9510565162951535,0,0,0,1,0,260.47137,0.0,1.5,0.74,-17.6,-126.8,-15.691751,-121.82683
52.3,104.2833333,427.25,2017,0.9760105506323683,0,0,0,1,0,270.12485,0.0,-0.3,1.73,-20.9,-152.0,-14.305612,-110.045456
52.3,104.2833333,427.25,2017,0.2386727660059501,0,0,0,1,0,256.59677,0.0,0.3,0.48,-30.3,-230.6,-18.934792,-149.3908
52.3,104.2833333,427.25,2017,0.6994583270516471,0,0,0,1,0,260.36813,0.0,-0.1,1.0,-25.9,-194.9,-16.724815,-130.60728
47.54260867,7.58371693,304.73438,2004,0.2386727660059501,0,0,1,0,0,274.69434,0.0,-2.2,-0.29,-11.9,-88.50962751,-11.704456,-87.83463
47.54260867,7.58371693,304.73438,2004,0.6994583270516471,0,0,1,0,0,276.20032,0.0,2.0,-0.14,-9.88,-66.74413536,-10.546037,-78.09126
47.54260867,7.58371693,304.73438,2004,0.9562348265919056,0,0,1,0,0,279.2048,0.0,0.7,1.02,-9.69,-71.5587575,-8.443944,-60.2247
47.54260867,7.58371693,304.73438,2004,0.9721181966290613,0,0,1,0,0,284.02167,0.0001690366,-1.5,1.15,-6.1,-40.66799847,-7.6168375,-53.19478
47.54260867,7.58371693,304.73438,2004,0.7295575540864875,0,0,1,0,0,288.99155,3.2743297e-05,1.7,0.19,-7.01,-50.25006643,-6.75377,-45.859207
47.54260867,7.58371693,304.73438,2004,0.2802306751992159,0,0,1,0,0,283.889,0.00010311205,-1.4,-0.89,-7.21,-53.83051048,-7.8849115,-55.47325
47.54260867,7.58371693,304.73438,2004,-0.23030567023061196,0,0,1,0,0,294.9553,0.00014510812,-0.8,1.13,-5.49,-34.72560691,-5.65532,-36.523026
47.54260867,7.58371693,304.73438,2004,-0.6932812268869771,0,0,1,0,0,292.1178,0.0,-0.5,-0.48,-4.8,-31.50057387,-6.256852,-41.635696
47.54260867,7.58371693,304.73438,2004,-0.9634705485641486,0,0,1,0,0,289.50723,0.0,-0.6,0.38,-4.92,-31.38678091,-6.668771,-45.136765
47.54260867,7.58371693,304.73438,2004,-0.970063921851507,0,0,1,0,0,282.97815,7.0730985e-06,-0.1,-1.1,-10.75,-76.42100974,-8.391637,-59.78012
47.54260867,7.58371693,304.73438,2004,-0.7116566222817751,0,0,1,0,0,282.98523,0.0,-1.1,0.73,-10.49,-75.39648751,-7.9208727,-55.7789
47.54260867,7.58371693,304.73438,2004,-0.27195815753410524,0,0,1,0,0,279.3189,3.385527e-05,-1.3,1.21,-13.22,-98.71358212,-9.813737,-71.86714
47.54260867,7.58371693,304.73438,2005,0.2386727660059501,0,0,1,0,0,279.46838,0.00014786229,0.6,1.52,-6.66,-42.77138547,-8.640096,-61.891876
47.54260867,7.58371693,304.73438,2005,0.6994583270516471,0,0,1,0,0,280.56467,3.187112e-05,-5.2,-0.06,-15.78,-115.1328526,-9.329896,-67.754776
47.54260867,7.58371693,304.73438,2005,0.9510565162951535,0,0,1,0,0,280.88824,3.2876374e-05,0.5,-1.83,-8.02,-59.70485452,-9.016053,-65.087296
47.54260867,7.58371693,304.73438,2005,0.9760105506323683,0,0,1,0,0,288.3,0.0,-1.0,-0.3,-8.51,-58.19910378,-7.0185747,-48.109894
47.54260867,7.58371693,304.73438,2005,0.741222010848596,0,0,1,0,0,293.8865,0.0,-1.3,-1.25,-6.95,-48.05079866,-6.24541,-41.538445
47.54260867,7.58371693,304.73438,2005,0.29671281927349075,0,0,1,0,0,293.25107,0.0,0.7,-0.05,-5.24,-32.64544918,-5.8531065,-38.204094
47.54260867,7.58371693,304.73438,2005,-0.2135209154397959,0,0,1,0,0,290.88892,0.0,0.3,-0.51,-5.67,-37.45673818,-6.0247393,-39.662872
47.54260867,7.58371693,304.73438,2005,-0.680773409477016,0,0,1,0,0,295.45166,0.0,-0.6,0.37,-6.33,-43.03745941,-5.977336,-39.25997
47.54260867,7.58371693,304.73438,2005,-0.9587178169872964,0,0,1,0,0,284.0055,8.993772e-05,0.6,0.63,-9.610421834,-68.63931346,-7.623376,-53.25035
47.54260867,7.58371693,304.73438,2005,-0.9741004551724206,0,0,1,0,0,294.28342,0.0,2.0,-0.98,-6.38,-42.73606861,-6.420312,-43.02501
47.54260867,7.58371693,304.73438,2005,-0.7236440382959123,0,0,1,0,0,278.78088,4.1183062e-05,-0.3,-0.31,-14.2,-103.3116898,-10.114503,-74.42348
47.54260867,7.58371693,304.73438,2005,-0.2884824328806098,0,0,1,0,0,278.93994,8.7477296e-05,-0.0,-0.44,-10.79,-78.0619552,-10.552575,-78.146835
47.54260867,7.58371693,304.73438,2006,0.2386727660059501,0,0,1,0,0,278.52188,7.0151014e-05,2.7,1.27,-10.39,-75.03694923,-8.914708,-64.22592
47.54260867,7.58371693,304.73438,2006,0.6994583270516471,0,0,1,0,0,275.58633,3.0768017e-05,0.2,-0.51,-11.52,-90.29273588,-11.0102625,-82.03691
47.54260867,7.58371693,304.73438,2006,0.9510565162951535,0,0,1,0,0,285.73444,4.9994796e-05,2.9,-1.28,-11.23849183,-82.68571664,-7.6135683,-53.166992
47.54260867,7.58371693,304.73438,2006,0.9760105506323683,0,0,1,0,0,281.24936,0.0,1.8,1.24,-10.61,-76.08191291,-7.7345285,-54.195084
47.54260867,7.58371693,304.73438,2006,0.741222010848596,0,0,1,0,0,288.51483,0.00013877166,-0.8,-1.14,-8.47,-60.27743553,-6.7603083,-45.91478
47.54260867,7.58371693,304.73438,2006,0.29671281927349075,0,0,1,0,0,291.37796,7.102581e-05,-0.4,0.84,-4.08,-26.00399436,-5.9521494,-39.024837
47.54260867,7.58371693,304.73438,2006,-0.2135209154397959,0,0,1,0,0,285.97202,5.6691508e-05,-1.0,0.9,-3.64,-26.43863597,-7.0153055,-48.082108
47.54260867,7.58371693,304.73438,2006,-0.680773409477016,0,0,1,0,0,292.36548,3.7045822e-05,-1.7,-1.73,-8.43,-60.3623681,-6.3091593,-42.080276
47.54260867,7.58371693,304.73438,2006,-0.9587178169872964,0,0,1,0,0,292.78403,7.760747e-05,-1.0,-1.62,-7.78,-53.80678357,-6.5772333,-44.35875
47.54260867,7.58371693,304.73438,2006,-0.9741004551724206,0,0,1,0,0,285.12756,0.00011052796,-2.1,-2.24,-6.51,-49.6066388,-8.126832,-57.529434
47.54260867,7.58371693,304.73438,2006,-0.7236440382959123,0,0,1,0,0,278.76965,0.0,0.1,0.44,-9.18,-67.40884533,-9.620854,-70.22775
47.54260867,7.58371693,304.73438,2006,-0.2884824328806098,0,0,1,0,0,273.5797,0.0,-0.5,1.34,-11.11,-83.72738599,-11.487565,-86.093704
47.54260867,7.58371693,304.73438,2007,0.2386727660059501,0,0,1,0,0,273.4394,0.0,-1.3,0.22,-12.87,-93.4449454,-11.700077,-87.77814
47.54260867,7.58371693,304.73438,2007,0.6994583270516471,0,0,1,0,0,278.91876,1.2150103e-05,-0.1,-0.47,-9.46,-71.36453487,-9.859506,-72.25615
47.54260867,7.58371693,304.73438,2007,0.9510565162951535,0,0,1,0,0,281.7634,2.0590902e-05,0.3,1.44,-12.11,-89.32212676,-7.639722,-53.389282
47.54260867,7.58371693,304.73438,2007,0.741222010848596,0,0,1,0,0,284.9263,3.0439389e-05,-0.2,0.66,-7.87,-56.86635214,-7.44357,-51.722107
47.54260867,7.58371693,304.73438,2007,0.29671281927349075,0,0,1,0,0,290.7206,0.0,0.9,-1.31,-6.28,-44.71481808,-6.1179113,-40.45478
47.54260867,7.58371693,304.73438,2007,-0.2135209154397959,0,0,1,0,0,294.66248,0.0,-0.5,-0.58,-6.05,-43.8169477,-5.6782045,-36.71753
47.54260867,7.58371693,304.73438,2007,-0.680773409477016,0,0,1,0,0,287.81866,0.0,0.7,-0.14,-6.87,-44.13363048,-6.9466524,-47.498596
47.54260867,7.58371693,304.73438,2007,-0.9587178169872964,0,0,1,0,0,290.62912,0.0,0.3,0.72,-6.87,-44.13363048,-6.4170427,-42.997223
47.54260867,7.58371693,304.73438,2007,-0.9741004551724206,0,0,1,0,0,282.2629,0.0,1.2,0.45,-8.99,-60.35032291,-8.05491,-56.918137
47.54260867,7.58371693,304.73438,2007,-0.7236440382959123,0,0,1,0,0,276.48398,5.4964064e-05,1.4,0.58,-10.78,-79.00926983,-10.160272,-74.812485
47.54260867,7.58371693,304.73438,2007,-0.2884824328806098,0,0,1,0,0,270.57297,0.0,2.7,0.34,-8.37,-57.9994607,-11.624871,-87.26073
47.54260867,7.58371693,304.73438,2008,0.2386727660059501,0,0,1,0,0,274.82385,0.0,2.9,0.89,-10.4,-82.10126519,-10.238732,-75.479355
47.54260867,7.58371693,304.73438,2008,0.6994583270516471,0,0,1,0,0,274.47092,0.0,4.4,0.73,-8.5,-62.00643014,-9.983735,-73.31203
47.54260867,7.58371693,304.73438,2008,0.9562348265919056,0,0,1,0,0,277.44467,7.351558e-05,2.4,0.08,-7.88,-58.24612426,-9.767968,-71.478134
47.54260867,7.58371693,304.73438,2008,0.9721181966290613,0,0,1,0,0,279.4423,0.0,1.1,-1.07,-10.73,-81.57874164,-9.333165,-67.78256
47.54260867,7.58371693,304.73438,2008,0.7295575540864875,0,0,1,0,0,283.20355,8.474604e-05,-0.1,-1.73,-6.26,-47.19478668,-8.188947,-58.057373
47.54260867,7.58371693,304.73438,2008,0.2802306751992159,0,0,1,0,0,285.68536,0.0,1.0,-1.39,-6.51,-47.19496585,-7.2310724,-49.916
47.54260867,7.58371693,304.73438,2008,-0.23030567023061196,0,0,1,0,0,292.66156,3.541625e-05,0.5,-1.27,-4.36,-26.28930766,-5.8155107,-37.884552
47.54260867,7.58371693,304.73438,2008,-0.6932812268869771,0,0,1,0,0,291.2346,7.561996e-05,1.7,-1.16,-4.6,-29.45637813,-6.3451204,-42.385925
47.54260867,7.58371693,304.73438,2008,-0.9634705485641486,0,0,1,0,0,287.47824,0.0,2.0,1.02,-8.79,-61.24115279,-6.8289614,-46.49829
47.54260867,7.58371693,304.73438,2008,-0.970063921851507,0,0,1,0,0,281.09518,0.0,2.1,-0.04,-12.8,-91.96888229,-8.610673,-61.6418
47.54260867,7.58371693,304.73438,2008,-0.7116566222817751,0,0,1,0,0,283.60846,0.0001147301,2.2,-0.32,-12.09,-89.88374997,-8.231446,-58.418594
47.54260867,7.58371693,304.73438,2008,-0.27195815753410524,0,0,1,0,0,281.56534,2.1500717e-05,2.4,-0.28,-17.57,-134.4502205,-9.052014,-65.392944
47.54260867,7.58371693,304.73438,2009,0.2386727660059501,0,0,1,0,0,273.00406,0.0,1.8,-0.01,-10.26,-78.8,-11.497669,-86.14054
47.54260867,7.58371693,304.73438,2009,0.6994583270516471,0,0,1,0,0,274.93643,6.977101e-05,3.1,0.06,-13.21,-99.3,-10.683343,-79.258286
47.54260867,7.58371693,304.73438,2009,0.9510565162951535,0,0,1,0,0,279.04745,0.0,0.7,0.57,-11.63,-84.9,-8.777402,-63.0589
47.54260867,7.58371693,304.73438,2009,0.9760105506323683,0,0,1,0,0,282.61984,0.0,1.3,-0.2,-6.23,-47.0,-8.254331,-58.6131
47.54260867,7.58371693,304.73438,2009,0.741222010848596,0,0,1,0,0,285.68463,2.9940291e-05,-0.2,1.68,-4.26,-27.1,-6.8649225,-46.80394
47.54260867,7.58371693,304.73438,2009,0.29671281927349075,0,0,1,0,0,292.5345,8.838454e-05,0.2,-1.21,-5.9,-44.9,-5.87926,-38.426384
47.54260867,7.58371693,304.73438,2009,-0.2135209154397959,0,0,1,0,0,294.64438,0.0,0.4,-2.15,-4.42,-25.9,-5.6536856,-36.509132
47.54260867,7.58371693,304.73438,2009,-0.680773409477016,0,0,1,0,0,290.16885,0.0001388321,-0.3,-0.19,-6.51,-44.1,-6.3941584,-42.80272
47.54260867,7.58371693,304.73438,2009,-0.9587178169872964,0,0,1,0,0,293.65814,0.0,0.5,1.51,-5.48,-34.6,-6.114642,-40.426994
47.54260867,7.58371693,304.73438,2009,-0.9741004551724206,0,0,1,0,0,280.7311,7.531765e-05,-2.0,-1.03,-7.89,-55.9,-9.23182,-66.92119
47.54260867,7.58371693,304.73438,2009,-0.7236440382959123,0,0,1,0,0,277.01514,5.270402e-05,-1.0,-0.02,-13.82,-102.4,-10.984109,-81.81462
47.54260867,7.58371693,304.73438,2009,-0.2884824328806098,0,0,1,0,0,276.80103,0.00015930833,-1.2,-1.93,-12.32,-90.3,-11.928649,-89.62985
47.54260867,7.58371693,304.73438,2010,0.2386727660059501,0,0,1,0,0,269.0238,0.0,-1.8,-1.11,-15.69,-117.4,-12.235252,-92.18993
47.54260867,7.58371693,304.73438,2010,0.6994583270516471,0,0,1,0,0,279.15158,8.406297e-06,-2.4,-1.98,-12.81,-99.3,-10.755265,-79.86958
47.54260867,7.58371693,304.73438,2010,0.9510565162951535,0,0,1,0,0,271.09546,3.4507124e-05,-1.1,-0.88,-12.5,-93.0,-11.736024,-88.20546
47.54260867,7.58371693,304.73438,2010,0.9760105506323683,0,0,1,0,0,281.8738,0.0,2.0,-0.72,-8.52,-58.8,-8.528943,-60.947144
47.54260867,7.58371693,304.73438,2010,0.741222010848596,0,0,1,0,0,286.53043,7.359458e-05,1.5,-1.49,-8.21,-58.2,-7.1493425,-49.221344
47.54260867,7.58371693,304.73438,2010,0.29671281927349075,0,0,1,0,0,293.40024,6.482423e-05,0.6,-0.82,-8.71,-61.9,-5.799165,-37.74562
47.54260867,7.58371693,304.73438,2010,-0.2135209154397959,0,0,1,0,0,289.93668,2.9140785e-05,3.0,-0.42,-5.8,-40.2,-6.127719,-40.53814
47.54260867,7.58371693,304.73438,2010,-0.680773409477016,0,0,1,0,0,286.29962,3.2071577e-05,3.0,-1.22,-8.4,-60.2,-7.3683786,-51.083023
47.54260867,7.58371693,304.73438,2010,-0.9587178169872964,0,0,1,0,0,290.54236,0.0,3.7,-0.79,-7.12,-48.8,-6.5674257,-44.27539
47.54260867,7.58371693,304.73438,2010,-0.9741004551724206,0,0,1,0,0,285.28217,0.0,2.9,-0.93,-10.1,-72.0,-7.773759,-54.52852
47.54260867,7.58371693,304.73438,2010,-0.7236440382959123,0,0,1,0,0,279.07886,0.0,2.1,-1.62,-15.21,-112.6,-10.094888,-74.25676
47.54260867,7.58371693,304.73438,2010,-0.2884824328806098,0,0,1,0,0,276.81036,0.00025984913,4.8,-1.85,-14.44,-105.9,-11.147569,-83.20393
47.54260867,7.58371693,304.73438,2011,0.2386727660059501,0,0,1,0,0,279.7453,2.486477e-05,3.8,-0.88,-10.25,-76.7,-9.774507,-71.53371
47.54260867,7.58371693,304.73438,2011,0.6994583270516471,0,0,1,0,0,277.4473,8.3853105e-05,4.5,0.7,-12.45,-92.0,-9.280858,-67.33798
47.54260867,7.58371693,304.73438,2011,0.9510565162951535,0,0,1,0,0,276.94107,0.0,4.2,0.61,-9.17,-69.4,-9.172975,-66.421036
47.54260867,7.58371693,304.73438,2011,0.9760105506323683,0,0,1,0,0,282.91943,4.2722277e-05,3.1,2.48,-5.43,-37.3,-6.959729,-47.60974
47.54260867,7.58371693,304.73438,2011,0.741222010848596,0,0,1,0,0,282.51248,0.0,0.6,-0.06,-5.61,-36.5,-8.2576,-58.640884
47.54260867,7.58371693,304.73438,2011,0.29671281927349075,0,0,1,0,0,290.45352,0.0,0.4,-1.28,-5.81,-38.2,-6.026374,-39.676765
47.54260867,7.58371693,304.73438,2011,-0.2135209154397959,0,0,1,0,0,285.43524,6.4256674e-05,1.6,-1.51,-6.6,-42.1,-7.3324175,-50.777374
47.54260867,7.58371693,304.73438,2011,-0.680773409477016,0,0,1,0,0,294.61743,1.6929938e-05,0.7,-1.35,-5.64,-39.6,-5.9577208,-39.093254
47.54260867,7.58371693,304.73438,2011,-0.9587178169872964,0,0,1,0,0,284.4807,0.0,1.7,0.54,-5.39,-34.7,-7.5645304,-52.7502
47.54260867,7.58371693,304.73438,2011,-0.9741004551724206,0,0,1,0,0,279.6588,7.503225e-05,1.2,0.39,-9.76,-69.2,-8.734902,-62.697678
47.54260867,7.58371693,304.73438,2011,-0.2884824328806098,0,0,1,0,0,274.69153,4.7757974e-05,4.1,2.52,-9.34,-65.6,-9.601239,-70.061035
47.54260867,7.58371693,304.73438,2012,0.2386727660059501,0,0,1,0,0,278.16486,1.5386211e-05,1.8,1.17,-10.04,-70.4,-9.061822,-65.4763
47.54260867,7.58371693,304.73438,2012,0.6994583270516471,0,0,1,0,0,275.4526,8.9626206e-05,0.8,0.42,-15.68,-117.5,-10.317193,-76.146225
47.54260867,7.58371693,304.73438,2012,0.9562348265919056,0,0,1,0,0,278.16702,8.00684e-05,1.2,1.27,-9.38,-68.4,-8.437406,-60.16913
47.54260867,7.58371693,304.73438,2012,0.9721181966290613,0,0,1,0,0,283.52618,0.0,-0.4,0.47,-8.08,-56.7,-7.6691446,-53.63936
47.54260867,7.58371693,304.73438,2012,0.7295575540864875,0,0,1,0,0,288.38907,6.8484514e-05,0.1,-0.91,-6.23,-44.0,-6.59031,-44.469894
47.54260867,7.58371693,304.73438,2012,0.2802306751992159,0,0,1,0,0,287.7204,0.0,-0.7,-2.53,-6.6,-46.2,-6.4431963,-43.219513
47.54260867,7.58371693,304.73438,2012,-0.23030567023061196,0,0,1,0,0,295.00336,0.0001529035,-0.1,-1.32,-5.32,-32.6,-5.6667624,-36.620277
47.54260867,7.58371693,304.73438,2012,-0.6932812268869771,0,0,1,0,0,293.85825,0.0,-0.3,-0.98,-5.84,-37.5,-5.9348364,-38.89875
47.54260867,7.58371693,304.73438,2012,-0.9634705485641486,0,0,1,0,0,290.492,0.00016739006,0.4,-0.59,-5.62,-37.2,-6.6655016,-45.10898
47.54260867,7.58371693,304.73438,2012,-0.970063921851507,0,0,1,0,0,282.7762,9.7890144e-05,0.5,-2.06,-10.79,-77.4,-8.385098,-59.72455
47.54260867,7.58371693,304.73438,2012,-0.7116566222817751,0,0,1,0,0,278.44324,1.5424253e-05,0.4,-0.58,-12.91,-96.4,-10.304116,-76.03508
47.54260867,7.58371693,304.73438,2013,0.2386727660059501,0,0,1,0,0,273.96695,0.0,-0.1,0.35,-13.28,-99.0,-11.424799,-85.47104
47.54260867,7.58371693,304.73438,2013,0.6994583270516471,0,0,1,0,0,273.27716,4.7669004e-05,-0.4,-0.45,-13.94,-101.5,-11.541865,-86.5441
47.54260867,7.58371693,304.73438,2013,0.9510565162951535,0,0,1,0,0,280.58615,0.000116469615,2.5,-1.61,-13.26,-97.4,-8.924516,-64.30928
47.54260867,7.58371693,304.73438,2013,0.9760105506323683,0,0,1,0,0,277.658,1.2173279e-05,0.4,0.69,-8.88,-64.1,-8.950669,-64.53157
47.54260867,7.58371693,304.73438,2013,0.741222010848596,0,0,1,0,0,288.3504,0.0,1.3,0.57,-9.26,-67.8,-6.6262712,-44.775543
47.54260867,7.58371693,304.73438,2013,0.29671281927349075,0,0,1,0,0,288.8097,5.2768388e-05,2.0,0.52,-7.45,-50.8,-6.30589,-42.05249
47.54260867,7.58371693,304.73438,2013,-0.2135209154397959,0,0,1,0,0,289.23734,0.0,1.3,0.67,-6.98,-49.4,-6.253583,-41.60791
47.54260867,7.58371693,304.73438,2013,-0.680773409477016,0,0,1,0,0,289.8206,0.0,0.3,0.97,-5.54,-34.8,-6.24541,-41.538445
47.54260867,7.58371693,304.73438,2013,-0.9587178169872964,0,0,1,0,0,291.52792,0.0,0.5,0.24,-6.81,-43.0,-6.3778124,-42.663788
47.54260867,7.58371693,304.73438,2013,-0.9741004551724206,0,0,1,0,0,284.88974,0.0,-0.1,-1.28,-8.19,-59.0,-7.675683,-53.69493
