Lat,Lon,Alt,Year,JulianDay_Sin,Precip,ENSO,NAO,O18,H2,O18 P,H2 P
52.3,104.2833333,427.25,2013,0.9510565162951535,0.0,2.5,-1.61,-21.8,-169.2,-19.106457,-138.66129
52.3,104.2833333,427.25,2013,0.9760105506323683,0.0,0.4,0.69,-12.6,-86.7,-15.093395,-107.47231
52.3,104.2833333,427.25,2013,0.741222010848596,0.0,1.3,0.57,-12.8,-103.1,-16.867168,-121.257835
52.3,104.2833333,427.25,2013,0.29671281927349075,0.0,2.0,0.52,-12.7,-99.7,-19.218822,-139.53458
52.3,104.2833333,427.25,2013,-0.2135209154397959,0.0,1.3,0.67,-12.2,-103.6,-20.936413,-152.88345
52.3,104.2833333,427.25,2013,-0.680773409477016,0.0,0.3,0.97,-10.9,-86.0,-17.605572,-126.996605
52.3,104.2833333,427.25,2013,-0.9587178169872964,0.0,0.5,0.24,-15.7,-117.2,-16.714672,-120.072655
52.3,104.2833333,427.25,2013,-0.9741004551724206,0.0,-0.1,-1.28,-16.3,-120.7,-17.059795,-122.754906
52.3,104.2833333,427.25,2014,-0.2884824328806098,1.1362139e-05,-0.9,1.86,-29.6,-230.5,-17.0919,-123.00442
52.3,104.2833333,427.25,2015,0.2386727660059501,0.0,-1.4,1.79,-27.6,-215.2,-15.093395,-107.47231
52.3,104.2833333,427.25,2015,0.6994583270516471,0.0,0.4,1.32,-25.9,-211.2,-13.151073,-92.376854
52.3,104.2833333,427.25,2015,0.9510565162951535,0.0,-1.2,1.45,-21.7,-175.3,-12.813976,-89.75698
52.3,104.2833333,427.25,2015,0.9760105506323683,0.0,-0.1,0.73,-15.3,-112.3,-14.419201,-102.23257
52.3,104.2833333,427.25,2015,0.741222010848596,0.0,-1.2,0.15,-10.7,-84.6,-16.152843,-115.7062
52.3,104.2833333,427.25,2015,0.29671281927349075,0.0,-0.9,-0.07,-14.3,-107.2,-16.88322,-121.38259
52.3,104.2833333,427.25,2015,-0.2135209154397959,0.00010476876,-1.9,-3.18,-9.4,-61.8,-16.257183,-116.51711
52.3,104.2833333,427.25,2015,-0.680773409477016,5.4737215e-05,-2.4,-0.76,-12.1,-85.6,-17.148083,-123.44106
52.3,104.2833333,427.25,2015,-0.9587178169872964,0.0,-2.7,-0.65,-16.3,-127.3,-15.799694,-112.96157
52.3,104.2833333,427.25,2015,-0.9741004551724206,0.0,-2.8,0.44,-20.7,-158.7,-16.168896,-115.830956
52.3,104.2833333,427.25,2015,-0.7236440382959123,0.0,-0.8,1.74,-21.3,-169.8,-16.257183,-116.51711
52.3,104.2833333,427.25,2015,-0.2884824328806098,0.0,-0.9,2.24,-25.5,-201.8,-15.695354,-112.15066
52.3,104.2833333,427.25,2016,0.2386727660059501,0.0,-3.6,0.12,-33.8,-269.6,-21.06483,-153.8815
52.3,104.2833333,427.25,2016,0.6994583270516471,0.0,-3.2,1.58,-26.1,-209.1,-20.214062,-147.26944
52.3,104.2833333,427.25,2016,0.9562348265919056,0.0,-0.1,0.73,-26.0,-202.9,-14.37907,-101.92068
52.3,104.2833333,427.25,2016,0.9721181966290613,0.0,-2.0,0.38,-12.5,-102.1,-16.746777,-120.32217
52.3,104.2833333,427.25,2016,0.7295575540864875,0.0,0.7,-0.77,-16.4,-124.2,-16.032452,-114.77053
52.3,104.2833333,427.25,2016,0.2802306751992159,0.0,1.1,-0.43,-12.4,-103.6,-17.292553,-124.563866
52.3,104.2833333,427.25,2016,-0.23030567023061196,0.0,0.7,-1.76,-10.9,-82.7,-17.653728,-127.37087
52.3,104.2833333,427.25,2016,-0.6932812268869771,0.0,1.2,-1.65,-12.1,-89.8,-18.175426,-131.42545
52.3,104.2833333,427.25,2016,-0.9634705485641486,6.515779e-05,2.0,0.61,-14.6,-109.1,-17.469128,-125.93618
52.3,104.2833333,427.25,2016,-0.970063921851507,3.4144956e-05,-0.4,0.41,-27.5,-202.8,-16.289288,-116.766624
52.3,104.2833333,427.25,2016,-0.7116566222817751,0.0,-0.2,-0.16,-27.8,-210.5,-16.794933,-120.696434
52.3,104.2833333,427.25,2016,-0.27195815753410524,4.3128384e-06,0.5,0.48,-26.4,-201.1,-20.246166,-147.51895
52.3,104.2833333,427.25,2012,-0.27195815753410524,0.0,-1.0,0.17,-35.1,-262.7,-18.745281,-135.85428
52.3,104.2833333,427.25,2017,0.9510565162951535,0.0,1.5,0.74,-17.6,-126.8,-16.995586,-122.25588
52.3,104.2833333,427.25,2017,0.9760105506323683,0.0,-0.3,1.73,-20.9,-152.0,-9.880428,-66.95785
52.3,104.2833333,427.25,2017,0.2386727660059501,0.0,0.3,0.48,-30.3,-230.6,-17.156109,-123.50344
52.3,104.2833333,427.25,2017,0.6994583270516471,0.0,-0.1,1.0,-25.9,-194.9,-13.624615,-96.05715
47.54260867,7.58371693,304.73438,2004,0.2386727660059501,0.0,-2.2,-0.29,-11.9,-88.50962751,-10.509017,-71.882835
47.54260867,7.58371693,304.73438,2004,0.6994583270516471,0.0,2.0,-0.14,-9.88,-66.74413536,-10.59074,-72.478294
47.54260867,7.58371693,304.73438,2004,0.9562348265919056,0.0,0.7,1.02,-9.69,-71.5587575,-9.80418,-66.36526
47.54260867,7.58371693,304.73438,2004,0.9721181966290613,0.0001690366,-1.5,1.15,-6.1,-40.66799847,-9.703854,-65.58553
47.54260867,7.58371693,304.73438,2004,0.7295575540864875,3.2743297e-05,1.7,0.19,-7.01,-50.25006643,-10.333904,-70.4822
47.54260867,7.58371693,304.73438,2004,0.2802306751992159,0.00010311205,-1.4,-0.89,-7.21,-53.83051048,-8.83699,-58.932602
47.54260867,7.58371693,304.73438,2004,-0.23030567023061196,0.00014510812,-0.8,1.13,-5.49,-34.72560691,-9.627605,-64.99294
47.54260867,7.58371693,304.73438,2004,-0.6932812268869771,0.0,-0.5,-0.48,-4.8,-31.50057387,-9.274456,-62.248314
47.54260867,7.58371693,304.73438,2004,-0.9634705485641486,0.0,-0.6,0.38,-4.92,-31.38678091,-8.241065,-54.28822
47.54260867,7.58371693,304.73438,2004,-0.970063921851507,7.0730985e-06,-0.1,-1.1,-10.75,-76.42100974,-8.423687,-55.636253
47.54260867,7.58371693,304.73438,2004,-0.7116566222817751,0.0,-1.1,0.73,-10.49,-75.39648751,-8.885189,-59.222984
47.54260867,7.58371693,304.73438,2004,-0.27195815753410524,3.385527e-05,-1.3,1.21,-13.22,-98.71358212,-9.655697,-65.211266
47.54260867,7.58371693,304.73438,2005,0.2386727660059501,0.00014786229,0.6,1.52,-6.66,-42.77138547,-9.414913,-63.339928
47.54260867,7.58371693,304.73438,2005,0.6994583270516471,3.187112e-05,-5.2,-0.06,-15.78,-115.1328526,-11.818034,-82.17876
47.54260867,7.58371693,304.73438,2005,0.9510565162951535,3.2876374e-05,0.5,-1.83,-8.02,-59.70485452,-9.929439,-67.269905
47.54260867,7.58371693,304.73438,2005,0.9760105506323683,0.0,-1.0,-0.3,-8.51,-58.19910378,-9.988781,-67.79995
47.54260867,7.58371693,304.73438,2005,0.741222010848596,0.0,-1.3,-1.25,-6.95,-48.05079866,-9.503201,-64.026085
47.54260867,7.58371693,304.73438,2005,0.29671281927349075,0.0,0.7,-0.05,-5.24,-32.64544918,-9.884441,-66.98904
47.54260867,7.58371693,304.73438,2005,-0.2135209154397959,0.0,0.3,-0.51,-5.67,-37.45673818,-7.6146746,-48.764107
47.54260867,7.58371693,304.73438,2005,-0.680773409477016,0.0,-0.6,0.37,-6.33,-43.03745941,-9.322613,-62.62258
47.54260867,7.58371693,304.73438,2005,-0.9587178169872964,8.993772e-05,0.6,0.63,-9.610421834,-68.63931346,-8.528027,-56.447166
47.54260867,7.58371693,304.73438,2005,-0.9741004551724206,0.0,2.0,-0.98,-6.38,-42.73606861,-8.503948,-56.260033
47.54260867,7.58371693,304.73438,2005,-0.7236440382959123,4.1183062e-05,-0.3,-0.31,-14.2,-103.3116898,-9.234325,-61.936424
47.54260867,7.58371693,304.73438,2005,-0.2884824328806098,8.7477296e-05,-0.0,-0.44,-10.79,-78.0619552,-7.5568657,-48.899437
47.54260867,7.58371693,304.73438,2006,0.2386727660059501,7.0151014e-05,2.7,1.27,-10.39,-75.03694923,-10.3499565,-70.60696
47.54260867,7.58371693,304.73438,2006,0.6994583270516471,3.0768017e-05,0.2,-0.51,-11.52,-90.29273588,-10.05299,-68.29897
47.54260867,7.58371693,304.73438,2006,0.9510565162951535,4.9994796e-05,2.9,-1.28,-11.23849183,-82.68571664,-10.919811,-75.03579
47.54260867,7.58371693,304.73438,2006,0.9760105506323683,0.0,1.8,1.24,-10.61,-76.08191291,-9.639645,-65.08651
47.54260867,7.58371693,304.73438,2006,0.741222010848596,0.00013877166,-0.8,-1.14,-8.47,-60.27743553,-8.889202,-59.254173
47.54260867,7.58371693,304.73438,2006,0.29671281927349075,7.102581e-05,-0.4,0.84,-4.08,-26.00399436,-10.020885,-68.04946
47.54260867,7.58371693,304.73438,2006,-0.2135209154397959,5.6691508e-05,-1.0,0.9,-3.64,-26.43863597,-9.547344,-64.36916
47.54260867,7.58371693,304.73438,2006,-0.680773409477016,3.7045822e-05,-1.7,-1.73,-8.43,-60.3623681,-8.389677,-55.434406
47.54260867,7.58371693,304.73438,2006,-0.9587178169872964,7.760747e-05,-1.0,-1.62,-7.78,-53.80678357,-8.536598,-56.47752
47.54260867,7.58371693,304.73438,2006,-0.9741004551724206,0.00011052796,-2.1,-2.24,-6.51,-49.6066388,-8.130911,-53.15867
47.54260867,7.58371693,304.73438,2006,-0.7236440382959123,0.0,0.1,0.44,-9.18,-67.40884533,-9.178143,-61.49978
47.54260867,7.58371693,304.73438,2006,-0.2884824328806098,0.0,-0.5,1.34,-11.11,-83.72738599,-9.719906,-65.71029
47.54260867,7.58371693,304.73438,2007,0.2386727660059501,0.0,-1.3,0.22,-12.87,-93.4449454,-9.342678,-62.778526
47.54260867,7.58371693,304.73438,2007,0.6994583270516471,1.2150103e-05,-0.1,-0.47,-9.46,-71.36453487,-10.044964,-68.236595
47.54260867,7.58371693,304.73438,2007,0.9510565162951535,2.0590902e-05,0.3,1.44,-12.11,-89.32212676,-9.691814,-65.49197
47.54260867,7.58371693,304.73438,2007,0.741222010848596,3.0439389e-05,-0.2,0.66,-7.87,-56.86635214,-9.8282585,-66.55239
47.54260867,7.58371693,304.73438,2007,0.29671281927349075,0.0,0.9,-1.31,-6.28,-44.71481808,-8.893705,-57.662556
47.54260867,7.58371693,304.73438,2007,-0.2135209154397959,0.0,-0.5,-0.58,-6.05,-43.8169477,-7.3361473,-47.184044
47.54260867,7.58371693,304.73438,2007,-0.680773409477016,0.0,0.7,-0.14,-6.87,-44.13363048,-9.543331,-64.337975
47.54260867,7.58371693,304.73438,2007,-0.9587178169872964,0.0,0.3,0.72,-6.87,-44.13363048,-8.402317,-55.53628
47.54260867,7.58371693,304.73438,2007,-0.9741004551724206,0.0,1.2,0.45,-8.99,-60.35032291,-8.632366,-57.25808
47.54260867,7.58371693,304.73438,2007,-0.7236440382959123,5.4964064e-05,1.4,0.58,-10.78,-79.00926983,-9.270443,-62.217125
47.54260867,7.58371693,304.73438,2007,-0.2884824328806098,0.0,2.7,0.34,-8.37,-57.9994607,-11.425457,-78.9656
47.54260867,7.58371693,304.73438,2008,0.2386727660059501,0.0,2.9,0.89,-10.4,-82.10126519,-10.69508,-73.28921
47.54260867,7.58371693,304.73438,2008,0.6994583270516471,0.0,4.4,0.73,-8.5,-62.00643014,-11.0000725,-75.65957
47.54260867,7.58371693,304.73438,2008,0.9562348265919056,7.351558e-05,2.4,0.08,-7.88,-58.24612426,-10.494427,-71.72976
47.54260867,7.58371693,304.73438,2008,0.9721181966290613,0.0,1.1,-1.07,-10.73,-81.57874164,-9.760036,-66.02218
47.54260867,7.58371693,304.73438,2008,0.7295575540864875,8.474604e-05,-0.1,-1.73,-6.26,-47.19478668,-9.286902,-62.342674
47.54260867,7.58371693,304.73438,2008,0.2802306751992159,0.0,1.0,-1.39,-6.51,-47.19496585,-8.934482,-57.826035
47.54260867,7.58371693,304.73438,2008,-0.23030567023061196,3.541625e-05,0.5,-1.27,-4.36,-26.28930766,-7.498433,-46.70105
47.54260867,7.58371693,304.73438,2008,-0.6932812268869771,7.561996e-05,1.7,-1.16,-4.6,-29.45637813,-8.37553,-55.261986
47.54260867,7.58371693,304.73438,2008,-0.9634705485641486,0.0,2.0,1.02,-8.79,-61.24115279,-8.664471,-57.50759
47.54260867,7.58371693,304.73438,2008,-0.970063921851507,0.0,2.1,-0.04,-12.8,-91.96888229,-8.897228,-59.31655
47.54260867,7.58371693,304.73438,2008,-0.7116566222817751,0.0001147301,2.2,-0.32,-12.09,-89.88374997,-9.5674095,-64.52511
47.54260867,7.58371693,304.73438,2008,-0.27195815753410524,2.1500717e-05,2.4,-0.28,-17.57,-134.4502205,-9.9566765,-67.55044
47.54260867,7.58371693,304.73438,2009,0.2386727660059501,0.0,1.8,-0.01,-10.26,-78.8,-10.257656,-69.88961
47.54260867,7.58371693,304.73438,2009,0.6994583270516471,6.977101e-05,3.1,0.06,-13.21,-99.3,-11.256908,-77.65566
47.54260867,7.58371693,304.73438,2009,0.9510565162951535,0.0,0.7,0.57,-11.63,-84.9,-9.964703,-67.612816
47.54260867,7.58371693,304.73438,2009,0.9760105506323683,0.0,1.3,-0.2,-6.23,-47.0,-10.277721,-70.045555
47.54260867,7.58371693,304.73438,2009,0.741222010848596,2.9940291e-05,-0.2,1.68,-4.26,-27.1,-9.571423,-64.5563
47.54260867,7.58371693,304.73438,2009,0.29671281927349075,8.838454e-05,0.2,-1.21,-5.9,-44.9,-8.080347,-51.664833
47.54260867,7.58371693,304.73438,2009,-0.2135209154397959,0.0,0.4,-2.15,-4.42,-25.9,-6.38259,-40.13276
47.54260867,7.58371693,304.73438,2009,-0.680773409477016,0.0001388321,-0.3,-0.19,-6.51,-44.1,-9.414913,-63.339928
47.54260867,7.58371693,304.73438,2009,-0.9587178169872964,0.0,0.5,1.51,-5.48,-34.6,-8.178419,-54.07461
47.54260867,7.58371693,304.73438,2009,-0.9741004551724206,7.531765e-05,-2.0,-1.03,-7.89,-55.9,-7.9501457,-51.955956
47.54260867,7.58371693,304.73438,2009,-0.7236440382959123,5.270402e-05,-1.0,-0.02,-13.82,-102.4,-9.138012,-61.18789
47.54260867,7.58371693,304.73438,2009,-0.2884824328806098,0.00015930833,-1.2,-1.93,-12.32,-90.3,-11.700185,-85.3088
47.54260867,7.58371693,304.73438,2010,0.2386727660059501,0.0,-1.8,-1.11,-15.69,-117.4,-11.351667,-78.95985
47.54260867,7.58371693,304.73438,2010,0.6994583270516471,8.406297e-06,-2.4,-1.98,-12.81,-99.3,-11.452376,-79.59889
47.54260867,7.58371693,304.73438,2010,0.9510565162951535,3.4507124e-05,-1.1,-0.88,-12.5,-93.0,-9.743984,-65.89742
47.54260867,7.58371693,304.73438,2010,0.9760105506323683,0.0,2.0,-0.72,-8.52,-58.8,-10.309826,-70.29507
47.54260867,7.58371693,304.73438,2010,0.741222010848596,7.359458e-05,1.5,-1.49,-8.21,-58.2,-9.911689,-67.00454
47.54260867,7.58371693,304.73438,2010,0.29671281927349075,6.482423e-05,0.6,-0.82,-8.71,-61.9,-7.976939,-51.57985
47.54260867,7.58371693,304.73438,2010,-0.2135209154397959,2.9140785e-05,3.0,-0.42,-5.8,-40.2,-10.337917,-70.51339
47.54260867,7.58371693,304.73438,2010,-0.680773409477016,3.2071577e-05,3.0,-1.22,-8.4,-60.2,-9.169598,-61.469078
47.54260867,7.58371693,304.73438,2010,-0.9587178169872964,0.0,3.7,-0.79,-7.12,-48.8,-8.748745,-58.16256
47.54260867,7.58371693,304.73438,2010,-0.9741004551724206,0.0,2.9,-0.93,-10.1,-72.0,-8.592236,-56.94619
47.54260867,7.58371693,304.73438,2010,-0.7236440382959123,0.0,2.1,-1.62,-15.21,-112.6,-9.351283,-62.54776
47.54260867,7.58371693,304.73438,2010,-0.2884824328806098,0.00025984913,4.8,-1.85,-14.44,-105.9,-15.161877,-106.64467
47.54260867,7.58371693,304.73438,2011,0.2386727660059501,2.486477e-05,3.8,-0.88,-10.25,-76.7,-12.600563,-87.96856
47.54260867,7.58371693,304.73438,2011,0.6994583270516471,8.3853105e-05,4.5,0.7,-12.45,-92.0,-11.080334,-76.28335
47.54260867,7.58371693,304.73438,2011,0.9510565162951535,0.0,4.2,0.61,-9.17,-69.4,-10.606792,-72.60305
47.54260867,7.58371693,304.73438,2011,0.9760105506323683,4.2722277e-05,3.1,2.48,-5.43,-37.3,-8.08659,-53.01638
47.54260867,7.58371693,304.73438,2011,0.741222010848596,0.0,0.6,-0.06,-5.61,-36.5,-10.281734,-70.076744
47.54260867,7.58371693,304.73438,2011,0.29671281927349075,0.0,0.4,-1.28,-5.81,-38.2,-8.408219,-54.123535
47.54260867,7.58371693,304.73438,2011,-0.2135209154397959,6.4256674e-05,1.6,-1.51,-6.6,-42.1,-8.847407,-56.67608
47.54260867,7.58371693,304.73438,2011,-0.680773409477016,1.6929938e-05,0.7,-1.35,-5.64,-39.6,-8.402783,-55.145184
47.54260867,7.58371693,304.73438,2011,-0.9587178169872964,0.0,1.7,0.54,-5.39,-34.7,-8.668484,-57.53878
47.54260867,7.58371693,304.73438,2011,-0.9741004551724206,7.503225e-05,1.2,0.39,-9.76,-69.2,-8.612301,-57.102135
47.54260867,7.58371693,304.73438,2011,-0.2884824328806098,4.7757974e-05,4.1,2.52,-9.34,-65.6,-12.332409,-86.014305
47.54260867,7.58371693,304.73438,2012,0.2386727660059501,1.5386211e-05,1.8,1.17,-10.04,-70.4,-10.036938,-68.17422
47.54260867,7.58371693,304.73438,2012,0.6994583270516471,8.9626206e-05,0.8,0.42,-15.68,-117.5,-10.24963,-69.82723
47.54260867,7.58371693,304.73438,2012,0.9562348265919056,8.00684e-05,1.2,1.27,-9.38,-68.4,-9.703854,-65.58553
47.54260867,7.58371693,304.73438,2012,0.9721181966290613,0.0,-0.4,0.47,-8.08,-56.7,-9.96069,-67.58163
47.54260867,7.58371693,304.73438,2012,0.7295575540864875,6.8484514e-05,0.1,-0.91,-6.23,-44.0,-9.258404,-62.123558
47.54260867,7.58371693,304.73438,2012,0.2802306751992159,0.0,-0.7,-2.53,-6.6,-46.2,-6.6636276,-45.309822
47.54260867,7.58371693,304.73438,2012,-0.23030567023061196,0.0001529035,-0.1,-1.32,-5.32,-32.6,-5.9380198,-36.24038
47.54260867,7.58371693,304.73438,2012,-0.6932812268869771,0.0,-0.3,-0.98,-5.84,-37.5,-8.142773,-53.453026
47.54260867,7.58371693,304.73438,2012,-0.9634705485641486,0.00016739006,0.4,-0.59,-5.62,-37.2,-8.596249,-56.97738
47.54260867,7.58371693,304.73438,2012,-0.970063921851507,9.7890144e-05,0.5,-2.06,-10.79,-77.4,-9.166433,-61.12179
47.54260867,7.58371693,304.73438,2012,-0.7116566222817751,1.5424253e-05,0.4,-0.58,-12.91,-96.4,-9.194195,-61.624535
47.54260867,7.58371693,304.73438,2013,0.2386727660059501,0.0,-0.1,0.35,-13.28,-99.0,-9.920559,-67.26974
47.54260867,7.58371693,304.73438,2013,0.6994583270516471,4.7669004e-05,-0.4,-0.45,-13.94,-101.5,-9.928585,-67.332115
47.54260867,7.58371693,304.73438,2013,0.9510565162951535,0.000116469615,2.5,-1.61,-13.26,-97.4,-10.922956,-74.988655
47.54260867,7.58371693,304.73438,2013,0.9760105506323683,1.2173279e-05,0.4,0.69,-8.88,-64.1,-9.944637,-67.45687
47.54260867,7.58371693,304.73438,2013,0.741222010848596,0.0,1.3,0.57,-9.26,-67.8,-10.333904,-70.4822
47.54260867,7.58371693,304.73438,2013,0.29671281927349075,5.2768388e-05,2.0,0.52,-7.45,-50.8,-10.73521,-73.6011
47.54260867,7.58371693,304.73438,2013,-0.2135209154397959,0.0,1.3,0.67,-6.98,-49.4,-10.34193,-70.54458
47.54260867,7.58371693,304.73438,2013,-0.680773409477016,0.0,0.3,0.97,-5.54,-34.8,-9.262417,-62.154747
47.54260867,7.58371693,304.73438,2013,-0.9587178169872964,0.0,0.5,0.24,-6.81,-43.0,-8.510681,-56.32152
47.54260867,7.58371693,304.73438,2013,-0.9741004551724206,0.0,-0.1,-1.28,-8.19,-59.0,-8.541223,-56.537212
47.54260867,7.58371693,304.73438,2013,-0.7236440382959123,0.0,1.2,0.9,-13.15,-96.3,-9.210247,-61.74929
47.54260867,7.58371693,304.73438,2013,-0.2884824328806098,0.0,0.1,0.95,-17.77,-137.7,-10.097134,-68.64205
47.54260867,7.58371693,304.73438,2014,0.2386727660059501,5.7136954e-06,2.4,0.29,-11.27,-85.7,-10.9358635,-75.160545
47.54260867,7.58371693,304.73438,2014,0.6994583270516471,0.0,0.1,1.34,-11.26,-82.7,-9.747997,-65.92861
47.54260867,7.58371693,304.73438,2014,0.9510565162951535,0.0,-1.5,0.8,-9.36,-71.0,-10.028912,-68.11184
47.54260867,7.58371693,304.73438,2014,0.9760105506323683,2.2642824e-05,1.3,0.31,-8.42,-65.1,-10.129238,-68.89156
47.54260867,7.58371693,304.73438,2014,0.741222010848596,0.0,0.9,-0.92,-7.08,-49.1,-9.511227,-64.08846
47.54260867,7.58371693,304.73438,2014,0.29671281927349075,3.1543033e-05,0.3,-0.97,-4.38,-24.7,-7.982417,-51.378647
47.54260867,7.58371693,304.73438,2014,-0.2135209154397959,0.0,-0.3,0.18,-7.23,-50.2,-9.226299,-61.874046
47.54260867,7.58371693,304.73438,2014,-0.680773409477016,0.0,-1.2,-1.68,-5.16,-37.1,-8.092964,-53.39569
47.54260867,7.58371693,304.73438,2014,-0.9587178169872964,3.4225584e-05,-1.2,1.62,-7.54,-51.5,-7.8495827,-51.716316
47.54260867,7.58371693,304.73438,2014,-0.9741004551724206,0.0,-1.0,-1.27,-6.14,-39.7,-8.3237095,-54.8852
47.54260867,7.58371693,304.73438,2014,-0.7236440382959123,0.0,-1.5,0.68,-18.94,-143.9,-8.973476,-59.90914
47.54260867,7.58371693,304.73438,2014,-0.2884824328806098,4.193858e-05,-0.9,1.86,-12.78,-92.6,-9.872402,-66.89547
47.54260867,7.58371693,304.73438,2015,0.2386727660059501,3.1357853e-05,-1.4,1.79,-13.96,-103.8,-9.90852,-67.17617
47.54260867,7.58371693,304.73438,2015,0.6994583270516471,0.0,0.4,1.32,-12.02,-92.5,-9.735958,-65.835045
47.54260867,7.58371693,304.73438,2015,0.9510565162951535,0.0,-1.2,1.45,-8.85,-68.0,-9.944637,-67.45687
47.54260867,7.58371693,304.73438,2015,0.9760105506323683,2.31419e-05,-0.1,0.73,-10.12,-75.1,-9.940624,-67.42568
47.54260867,7.58371693,304.73438,2015,0.741222010848596,0.0,-1.2,0.15,-9.68,-72.3,-9.90852,-67.17617
47.54260867,7.58371693,304.73438,2015,0.29671281927349075,5.1457242e-05,-0.9,-0.07,-6.6,-44.3,-9.3186,-62.591393
47.54260867,7.58371693,304.73438,2015,-0.2135209154397959,0.00013695988,-1.9,-3.18,-3.4,-26.4,-5.732793,-31.497551
47.54260867,7.58371693,304.73438,2015,-0.680773409477016,0.0,-2.4,-0.76,-4.55,-30.0,-8.664471,-57.50759
47.54260867,7.58371693,304.73438,2015,-0.9587178169872964,0.0,-2.7,-0.65,-8.48,-62.9,-7.769558,-50.552452
47.54260867,7.58371693,304.73438,2015,-0.9741004551724206,1.8849525e-05,-2.8,0.44,-10.96,-79.1,-7.5818586,-49.37154
47.54260867,7.58371693,304.73438,2015,-0.7236440382959123,1.168675e-05,-0.8,1.74,-12.41,-93.4,-8.511974,-56.32241
47.54260867,7.58371693,304.73438,2015,-0.2884824328806098,8.5925654e-05,-0.9,2.24,-7.68,-53.2,-9.96069,-67.58163
47.54260867,7.58371693,304.73438,2016,0.2386727660059501,7.179331e-05,-3.6,0.12,-14.0,-105.2,-12.71262,-88.33994
47.54260867,7.58371693,304.73438,2016,0.6994583270516471,0.0,-3.2,1.58,-11.95,-87.3,-10.426205,-71.19955
47.54260867,7.58371693,304.73438,2016,0.9562348265919056,0.0,-0.1,0.73,-12.39,-95.3,-9.96069,-67.58163
47.54260867,7.58371693,304.73438,2016,0.9721181966290613,0.0,-2.0,0.38,-8.98,-61.1,-10.117199,-68.798
47.54260867,7.58371693,304.73438,2016,0.7295575540864875,0.00012203007,0.7,-0.77,-8.58,-60.4,-9.491161,-63.932518
47.54260867,7.58371693,304.73438,2016,0.2802306751992159,8.819352e-05,1.1,-0.43,-8.78,-65.1,-8.680523,-57.632347
47.54260867,7.58371693,304.73438,2016,-0.23030567023061196,0.0,0.7,-1.76,-4.3,-27.7,-6.664356,-41.402763
47.54260867,7.58371693,304.73438,2016,-0.6932812268869771,0.0,1.2,-1.65,-5.1,-30.8,-8.74669,-57.51912
47.54260867,7.58371693,304.73438,2016,-0.9634705485641486,0.0,2.0,0.61,-8.52,-58.2,-8.756771,-58.224937
47.54260867,7.58371693,304.73438,2016,-0.970063921851507,0.0,-0.4,0.41,-8.74,-59.1,-8.261344,-54.586483
47.54260867,7.58371693,304.73438,2016,-0.7116566222817751,4.3112173e-05,-0.2,-0.16,-10.19,-71.1,-9.346691,-62.809715
47.54260867,7.58371693,304.73438,2016,-0.27195815753410524,2.7328366e-05,0.5,0.48,-8.56,-60.4,-9.792141,-66.27169
47.54260867,7.58371693,304.73438,2018,0.2386727660059501,0.0,1.8,1.44,-8.8,-62.8,-9.587475,-64.68105
47.54260867,7.58371693,304.73438,2018,-0.2884824328806098,0.0,1.7,0.61,-9.0,-64.5,-10.345943,-70.57577
